milliseconds,Bone,HSC,Ob_m,Ob_p,Ob_p_Tgfb_A,Ob_pro,Ocl_m,Ocl_p,Ocl_p_RANKL,Ocy_A,Ocy_I,Ocy_I_PTH,MSC,LOAD,MCSF,Ob_m_PTH,Ob_p_PTH,OPG,OPG_RANKL,PTH,RANKL,Sost,Tgfb_A,Tgfb_I,Wnt_A,Wnt_I,X,newbone,Bax,Bax_Bcl2,Bcl2,CREB,CREB_P,CREB_Runx2,Runx2
1000,2000.0,100.0,-1.567530518544231e-11,9.829010156456658e-08,3.415609570433264e-11,2.1790571741616175e-05,4.3759369682873346e-16,5.0754546750023e-05,1.1160860932168016e-11,0.4030384062977752,1790.1272313423567,10.558073929461365,100.0,0.0,5.0004974677608365,2.360238268866973e-13,4.369311493457975e-11,3.121180139315039e-13,3.311176373384888e-19,159.96680177477538,0.00027418655202810123,1.3085524430060531,4.9997486042102155,500.0,6.208390309294199,193.71599409969883,0.011398207700976602,-4.903135959799187e-17,100.0,-4.3306286870012e-34,-4.48742971000046e-33,100.0,3.5127531745570786e-29,-4.6379960961582426e-30,10.00404929189636
1100,2000.0,100.0,7.662224070215359e-12,-8.374746533297357e-08,1.0113357349526812e-10,0.0005098103001072581,5.216644114926796e-16,6.221046315890919e-05,3.972208905361692e-12,0.5077971551702022,1788.5291342205585,11.027758403772888,100.0,0.0,5.000543000554955,2.7959866989858974e-13,5.281598731146211e-11,1.1874318784476014e-13,-1.6527027009195266e-19,158.83172241389855,0.00029088268520489045,1.4967081005680165,4.999742211491571,500.0,6.878248658246983,193.13668127934173,0.012139385682881025,-4.4551012354892507e-17,100.0,6.9840750934725145e-34,1.765535078321074e-33,100.0,1.0862219625638122e-28,1.4381799938973919e-30,10.004125136792453
1200,2000.0,100.0,-2.0091978648645933e-11,9.93009483359197e-09,-7.665799585295439e-11,0.00010395476294627946,1.0000856892607727e-15,6.148684505748791e-05,1.3097860166432071e-11,0.6869641698779596,1787.7746782862546,11.9443979749234,100.0,0.0,5.000624137028381,2.893735359794827e-13,-1.6606160309765964e-11,4.1556495542758293e-13,1.1549034820046352e-19,158.21175142232022,0.0003250488678435891,1.5757705593313904,4.999697331477474,500.0,7.206333892363077,193.31887197208795,0.014226444794925073,-2.2502898663491015e-17,100.0,-2.4358560551690365e-33,1.1484890007708179e-33,100.0,1.3166307668542895e-28,-4.037581898337155e-30,10.005000865184334
1300,2000.0,100.0,-1.2345767605361453e-11,-9.452870091945846e-08,2.9376850808995134e-11,0.0007395156047742048,-1.9392861638562864e-16,6.716986569407234e-05,5.7490187918696735e-12,0.7779945014927061,1786.1110440704178,13.161159205927447,100.0,0.0,5.000634896979471,1.755066158462394e-13,-1.8557413874623037e-11,3.532787440571148e-13,2.3332456963505896e-19,156.93307912799054,0.0003750413534727729,1.7380643194600864,4.999673295517821,500.0,7.740821313499261,192.16397118005196,0.014851503828505561,4.974244111806552e-17,100.0,-2.0852674322288227e-33,-8.059456852858195e-33,100.0,4.4386021538010983e-29,-2.9033793419269994e-30,10.00527475459682
1400,2000.0,100.0,8.264643364757632e-12,-1.20603704619045e-07,1.4254359384142203e-10,0.000555595978910368,7.669440490818573e-16,7.786968549885399e-05,1.08259695365105e-11,0.7445018526058127,1784.876884048753,13.884254935053956,100.0,0.0,5.000663711541379,-7.578268709593429e-14,2.2394348501112638e-11,-4.0919188078173355e-13,2.196955019027064e-19,155.71041620075866,0.0003913805471851893,1.8074086208657123,4.999638138812288,500.0,8.073845682089171,191.91996307090605,0.01544143305372803,6.732143206280721e-17,100.0,1.4166407339020512e-33,-3.9302987534934555e-33,100.0,-5.429032878668804e-29,2.2808523712969186e-31,10.005717178428783
1500,2000.0,100.0,2.99475530034033e-11,2.178195469321531e-07,2.8877761271184134e-10,0.0006074029324858607,6.491324590228281e-16,8.433574884317777e-05,1.040853432446569e-11,0.8431571130830462,1785.1570074744752,14.761575185011068,100.0,0.0,5.0007292341865925,-1.3778967083888997e-13,-8.017427459311666e-12,4.950622924593147e-13,-4.0453554660464643e-19,154.85497788740025,0.0004400728771639622,2.0731227149317633,4.999639982164707,500.0,8.944909570516842,191.47267565028557,0.01708279512931513,-1.7626073227144952e-17,100.0,-2.225784507337013e-33,4.563872561350985e-33,100.0,1.3133574283260663e-28,5.797233788450029e-30,10.005803503275088
1600,2000.0,100.0,-1.2157664423614248e-11,9.100214359338893e-08,-1.43334054600411e-10,0.0016454668210852288,9.532285989383466e-16,8.45863841602314e-05,1.3891381861200043e-11,1.0349751913658498,1783.3374897628148,15.694161918765365,100.0,0.0,5.000791520870479,2.629273049925873e-13,-1.1847854301396377e-11,2.891961199687703e-13,4.714786001786615e-19,154.41505030650956,0.0004288323875197233,2.076148731681409,4.999611871234262,500.0,9.76101206303013,190.9088569987283,0.01867242635936593,1.1640319736147857e-17,100.0,1.2948331477805597e-33,5.3515955878892296e-33,100.0,1.6042217991576437e-29,8.945687757178211e-31,10.006301010302337
1700,2000.0,100.0,-9.371785573542406e-12,2.4169592166603294e-07,7.55060556567946e-11,0.001131656399574869,1.2199420185563633e-15,9.613268747875149e-05,1.9638610309921494e-11,1.2388801084906027,1782.3169406984784,16.432674408243773,100.0,0.0,5.000832751497585,-1.532978062957455e-13,2.9731049757817655e-11,2.4154647831677267e-13,1.1159381822672797e-19,153.1537399982006,0.00048144395860572704,2.2131313629780163,4.9995726153910045,500.0,10.135701998827097,190.03520830462952,0.019113701063558544,-4.9593353510528807e-17,100.0,-6.050810227353494e-34,2.3417429645143303e-34,100.0,-3.6614412337248236e-29,-1.8791668837036424e-30,10.006571938129314
1800,2000.0,100.0,1.1088321520672451e-11,5.437728474719613e-07,2.0179302150509296e-10,0.0014262766438048907,1.7711067892991218e-15,9.887608999064001e-05,3.622956528829306e-11,1.2017078162940382,1782.088993695124,17.21613088104348,100.0,0.0,5.000886218773178,1.877921729846123e-14,1.3125922470051883e-11,5.044007468820484e-14,-5.514933930795068e-20,152.43983452886852,0.0005104732423305349,2.3388374858168013,4.999559305286398,500.0,10.874743028331126,189.65073300034555,0.020242111889132747,7.364226412141988e-17,100.0,-1.076809926060126e-33,7.233930564756968e-33,100.0,7.602500127079146e-29,-1.8377909304929062e-30,10.00706891531476
1900,2000.0,100.0,4.505628452313718e-11,6.982328784400071e-07,2.3993338826682927e-10,0.001962153381200384,5.079256862423733e-16,0.00010453860069863434,3.6180193103708124e-11,1.4755006203635148,1780.584756264048,17.633930371497645,100.0,0.0,5.000977487289788,3.557166957934737e-13,8.460744417497546e-11,2.953375206653877e-13,-1.3898940665167117e-19,150.87992279402616,0.0005279198923142463,2.4848413755972265,4.999517590596083,500.0,10.892746005200179,189.15794534944428,0.022515281052517686,5.96621677271247e-17,100.0,1.5200684681598816e-33,2.4761582027046878e-33,100.0,-1.621989703449082e-28,3.363691697163443e-31,10.007668640991389
2000,2000.0,100.0,4.471657936308262e-11,7.086241027385766e-07,1.3953098357117347e-10,0.002296682807441312,2.304664949707842e-15,0.00010875696898010447,3.9060481735577124e-11,1.5502157394375915,1780.2305472600028,18.341336168948402,100.0,0.0,5.00097482224718,3.4895372262161075e-13,4.2011973229578506e-11,5.559771457578371e-13,-3.5686585778601707e-19,151.0862020460239,0.000558562846118734,2.628560354048412,4.9994983698169255,500.0,11.439435785251419,188.72125169158565,0.023393939635592456,9.58293826360868e-18,100.0,1.1837093534972372e-33,3.9064792372304046e-33,100.0,1.3230391574172778e-28,-6.044921821001782e-30,10.008216106442099
2100,2000.0,100.0,3.996090346024864e-11,6.964008343788086e-07,1.7080324726426385e-10,0.0025748039791004913,2.722488104095711e-15,0.00011411334170978527,4.945171569398371e-11,1.8060596905971924,1778.2992789599846,19.588578689186605,100.0,0.0,5.001049654235679,3.8340177900642923e-13,1.0300621274047895e-10,1.0713009601296241e-12,5.315520699660701e-19,149.68951575928733,0.0005908240929656434,2.828525678438588,4.99947960991376,500.0,12.254129990981568,188.05086412362792,0.024704617321992823,6.843952416422164e-17,100.0,-1.0397916877094977e-33,-6.694311423613454e-33,100.0,4.646017178357422e-29,-3.2889159797427756e-30,10.008647358030009
2200,2000.0,100.0,2.0519407879076248e-11,9.315104471661466e-07,4.2820779689478806e-10,0.003130069161049832,1.5440353413070066e-15,0.00011946704815118919,4.9704952595493736e-11,1.8404469774177847,1777.2214277414407,20.14793553712108,100.0,0.0,5.0010904107694,3.2880905176524664e-13,6.837669598653842e-11,1.3012324560048812e-12,6.210416299776696e-19,149.03240093493332,0.0006021035417681732,3.0202171408370178,4.999439888277259,500.0,12.601804598409833,187.5371897018817,0.025975833819306526,-1.6296346368646344e-17,100.0,1.3026055014550851e-33,2.9514595982570668e-33,100.0,4.7433169344461377e-29,4.437511353082362e-30,10.008572274854027
2300,2000.0,100.0,4.513691627958056e-11,8.658469023473834e-07,4.927362356047783e-10,0.0031771815535913467,2.9196577676913585e-15,0.00012825360302000342,6.046625774288482e-11,2.0029431950174694,1776.4842348228563,20.748434925769864,100.0,0.0,5.001141206507729,4.2495646546915685e-13,1.2404122707770065e-10,5.023828962677374e-13,3.0063517652186784e-19,148.4312680252815,0.0006288787870422075,2.9955329269404913,4.999429057410417,500.0,12.999753475754273,186.56415691449521,0.026926273568537804,-2.8999983999280545e-18,100.0,-2.0108200355506e-33,8.591175143695267e-33,100.0,-1.7603693742905504e-28,-2.158732069481704e-30,10.009479495780822
2400,2000.0,100.0,8.341643007511524e-11,1.0239269968254437e-06,3.228712555387518e-10,0.004311849058337414,3.5106750714511978e-15,0.00012837324668496788,6.969940451907765e-11,2.2105747334198593,1775.9619505720225,22.34928725797088,100.0,0.0,5.0011721471496005,1.1217182309328756e-13,7.915854785530506e-11,1.4769323452934148e-12,6.684499295423339e-19,147.17904190264346,0.0006545192092026818,3.1842832873943303,4.999394869301061,500.0,14.045007982610521,185.96647037824926,0.027421739426894014,1.216927909279695e-16,100.0,4.555474649689453e-34,-6.834961922387505e-33,100.0,4.0562333160512546e-29,-6.408536621330939e-30,10.00932588603258
2500,2000.0,100.0,9.120302466974766e-11,1.4127999470063957e-06,7.991200721980894e-10,0.004046789716952092,4.265322470904202e-15,0.00013607985610731145,7.756235158095387e-11,2.3314435119393435,1774.5173916224019,22.317562456762168,100.0,0.0,5.001268481993035,4.786111772149738e-13,1.238218215772157e-10,1.4948220899945611e-12,-8.76547093202718e-20,146.03052650678083,0.0007167147633959019,3.297600845238927,4.999381792723184,500.0,14.766425394636578,185.3783883238703,0.028352261488591556,5.254335456982867e-17,100.0,4.677255395420651e-34,8.654654094960366e-33,100.0,-1.6352038991851752e-28,2.009000975881359e-30,10.009854322125513
2600,2000.0,100.0,6.322534934482028e-11,1.3489681086411555e-06,8.532116748584096e-10,0.005301122913467555,3.794649030257119e-15,0.000143299885262312,8.271735038827355e-11,2.590988839608914,1773.8325479289063,23.580986267748244,100.0,0.0,5.001282625197068,2.376991093476327e-13,1.4387520006054662e-10,1.5293685133023187e-12,2.896765727054831e-19,145.6716220120244,0.0007400235974619264,3.476624903513195,4.999349419287639,500.0,15.144420124950795,185.24878497961765,0.02937423214672209,5.011281977620608e-17,100.0,1.9712231817249675e-33,-2.4614531788657808e-33,100.0,7.955098082318084e-29,4.551678961083707e-30,10.010355778600616
2700,2000.0,100.0,1.1210315127716464e-10,1.8702892467663002e-06,1.2400130648946946e-09,0.005360946694670891,4.5979705738180725e-15,0.00014827809364943825,1.0768076524368847e-10,2.780415649044904,1772.3820230290803,24.080995417853448,100.0,0.0,5.001349936458948,8.713450444103919e-13,2.648581569755162e-10,2.103454351418399e-12,8.615527030715619e-19,144.44065524054784,0.0007407962150007098,3.5359896374506254,4.999343203666773,500.0,15.438593431262639,184.66905514995779,0.03166947644812994,1.8589543180710497e-16,100.0,-9.233534810508877e-34,-2.333977712726668e-33,100.0,-6.590581118575203e-29,-2.7699253291633008e-30,10.01087694051055
2800,2000.0,100.0,1.240231484595686e-10,2.149875282315965e-06,1.3133156340017765e-09,0.006436092048631974,5.625818040732378e-15,0.0001536203988628837,1.0355032770581155e-10,2.8635628926611036,1772.1794655905348,25.589432525246682,100.0,0.0,5.001406910336399,8.08441987107929e-13,2.2949245796484698e-10,2.6924116044323035e-12,4.224298778085896e-19,143.83385038703798,0.0007923245469758437,3.7535725019811137,4.999291522667415,500.0,15.919577294263869,183.88802243139688,0.032385533639856044,1.555938798821342e-16,100.0,1.249916951711378e-34,5.013404225331069e-33,100.0,-2.579062770196709e-29,-2.7290413833998516e-30,10.011312066768916
2900,2000.0,100.0,1.2743589503181744e-10,2.209647795510204e-06,1.2477573881314538e-09,0.0070974824411839,6.878339128183423e-15,0.00015395076195915381,1.2363538262813313e-10,3.1751444081487326,1771.560235387469,26.145391009868558,100.0,0.0,5.001459893708276,9.445559812105618e-13,3.163822481746405e-10,2.3863433681851304e-12,1.248377730053907e-18,142.83095589020385,0.0008275597359407668,3.922721731430707,4.999266085582708,500.0,16.979572700355543,183.62624970333766,0.0335094445143966,2.7544219126928843e-16,100.0,1.1417702173719795e-33,-5.0291076122715705e-33,100.0,7.571715476376932e-29,6.895153566134693e-30,10.011691038884171
3000,2000.0,100.0,1.5501461121465432e-10,3.0442554606118543e-06,1.9049376036573827e-09,0.007519701163954438,7.884676967841123e-15,0.0001646475681538803,1.3852556066801515e-10,3.4226501150245454,1769.7064256562503,26.798957036594764,100.0,0.0,5.001528418915404,1.2679094811521725e-12,3.752811772178761e-10,3.811983223894596e-12,1.3799022604592197e-18,142.1595593149374,0.0008224984311267826,4.063773906525479,4.999242111865166,500.0,17.179920720670367,182.80112825119892,0.03528206121773476,2.783472099419347e-16,100.0,-1.8662308197962735e-33,7.007434118509799e-33,100.0,1.4609929927127204e-28,-4.395776876213054e-30,10.012262810205
3100,2000.0,100.0,2.1455338865028464e-10,3.3863251467571573e-06,2.1080364789834762e-09,0.008022027474482234,1.0033207902187133e-14,0.00017165914373849876,1.4925617669234867e-10,3.50152480361173,1769.7222456368372,27.89640187880626,100.0,0.0,5.00158593971263,1.305346102828586e-12,4.3001539340283624e-10,4.4910753319249945e-12,1.7776605773130424e-18,141.1568353825281,0.0008698186690859603,4.1254292106688775,4.999208013416435,500.0,17.305119298170606,182.60517906535932,0.035448204378855125,3.5729890945857445e-16,100.0,-1.6204527505719574e-33,-6.911544679256364e-33,100.0,-7.340609005103282e-29,6.273043387334415e-31,10.012504836036074
3200,2000.0,100.0,2.2720118197309747e-10,3.4333329463011843e-06,2.37208143403282e-09,0.008883715482976699,1.0440566761649634e-14,0.00017072755766346808,1.6241308766370412e-10,3.864040148242865,1768.6389853660685,27.882290136677344,100.0,0.0,5.00161815071335,1.7431254614729798e-12,4.958857196140131e-10,4.5736731160924596e-12,1.990317696408677e-18,141.49688257502714,0.0008816480094844298,4.278486530937614,4.999187998912854,500.0,18.502643959036526,181.44834608768042,0.03640574980508743,3.712959387505288e-16,100.0,2.0338179590987045e-33,-9.402294452448867e-34,100.0,-3.669799631529112e-29,1.1907795863503792e-30,10.012677687336115
3300,2000.0,100.0,2.5660386955159717e-10,3.956413927603336e-06,2.6644486521597225e-09,0.009121860653018241,1.2057997591684701e-14,0.00018026158738998943,1.845122838927909e-10,4.039188422078018,1766.7540947109678,29.33136713756806,100.0,0.0,5.0016296037776575,1.902526226061285e-12,5.352581943866139e-10,5.215480187636016e-12,1.951218124579596e-18,140.0264049877939,0.0009163381880723273,4.358767012742173,4.999193121331974,500.0,18.917043628378817,180.86285123465234,0.03835353544142553,4.726555902787501e-16,100.0,3.059894960268733e-34,-2.412078115358318e-33,100.0,-6.907440694410054e-29,-1.460851782258855e-31,10.01322375242685
3400,2000.0,100.0,3.179723026166032e-10,4.2855060665707745e-06,2.9746310332421025e-09,0.010489592226343014,1.3958252212857616e-14,0.00018479401553627692,2.014456617192718e-10,4.166319723695301,1766.1963241386563,29.11141645314688,100.0,0.0,5.001672756960753,2.4897972299426156e-12,6.143632731187998e-10,5.888187702411181e-12,2.955772810032366e-18,139.32206168396002,0.0009356023110369647,4.534831593074148,4.999160228315469,500.0,19.38514420180928,181.1167251290556,0.03856879543049613,5.893806951885271e-16,100.0,-7.021983715158452e-34,1.2362351556963623e-32,100.0,2.2929142951970778e-28,-1.3414467766041862e-30,10.013882197315041
3500,2000.0,100.0,3.698546427765683e-10,4.863331990927422e-06,3.4752407129469634e-09,0.010823855262355834,1.4556755048647516e-14,0.00018915610733091464,2.2201296885740137e-10,4.550141433936422,1766.0509997440543,29.955516154370493,100.0,0.0,5.001748292783541,2.9061518722345296e-12,6.871185442081684e-10,6.9481492334825316e-12,3.55626705053854e-18,139.03847374089645,0.0009887966121914073,4.548856074672992,4.999136756785913,500.0,19.602448846011146,179.7904231688656,0.04066770833444468,6.202247993082725e-16,100.0,1.1199619037830069e-33,6.571549511712173e-33,100.0,3.4028889577495678e-28,7.704809602911684e-30,10.013973224548849
3600,2000.0,100.0,4.0587659227933656e-10,5.6595946130186625e-06,3.932100603591511e-09,0.011977860837324444,1.7173268526436713e-14,0.0001927659965736283,2.3232912177753643e-10,4.70056051806771,1764.6534374862142,30.2959479392982,100.0,0.0,5.0017701436242765,3.2386890577426085e-12,8.798152535412766e-10,8.507939188085172e-12,3.960697247729524e-18,138.0017461735352,0.0010185349101179619,4.709163438840868,4.999091459510292,500.0,20.703415881247853,179.7947096214297,0.04088499405350865,7.292352172068674e-16,100.0,8.04189165794777e-34,6.974926151046875e-33,100.0,1.5521377658119674e-28,2.9190317353071247e-30,10.014116950638078
3700,2000.0,100.0,4.533535876029281e-10,6.304731232730196e-06,4.559105694190144e-09,0.012711486708290596,1.9085397088320604e-14,0.00019784710802357564,2.5672762021582745e-10,5.147181975904477,1763.4257971487275,31.788019598020956,100.0,0.0,5.001863852617602,3.8560100694074164e-12,9.781082616279698e-10,1.0157493645565954e-11,5.1612490056631245e-18,137.2285565042364,0.0010230330345554674,4.842760194215796,4.999058176712265,500.0,20.671953511918822,178.82607364199632,0.04220166751728444,9.80830853396516e-16,100.0,2.133979602255032e-33,1.0433403277737496e-32,100.0,3.0356741273003617e-28,1.0076552679100422e-29,10.015085204705331
3800,2000.0,100.0,5.379604513654977e-10,7.232604991782986e-06,5.384845104896299e-09,0.014477385470704776,2.099209833473109e-14,0.00020744135963432598,2.743829970384882e-10,5.2656867350192424,1762.7869345525223,32.57789032573734,100.0,0.0,5.001887654728707,4.529966492954621e-12,1.124670894552819e-09,1.1361787084909406e-11,6.046086145654098e-18,136.79151461997773,0.0010563987080812543,4.969357594584849,4.9990491105604615,500.0,21.318536372393226,178.5695484829812,0.04341048311709065,1.0422282756171021e-15,100.0,3.3102781704141336e-33,9.458378420571103e-33,100.0,6.966106512993912e-28,1.6643042913037384e-29,10.014971787806754
3900,2000.0,100.0,6.247395082942614e-10,7.847895427589978e-06,6.192370160768971e-09,0.015177654448748872,2.4259401149498904e-14,0.00021566395039141165,3.047506632105007e-10,5.524948254707991,1761.8120945683695,33.241607220977464,100.0,0.0,5.001939837309771,5.355904144677652e-12,1.250066384388696e-09,1.2088434500260499e-11,7.508189252803224e-18,135.79570108206147,0.0011116993073023158,5.217972769171542,4.9990336180322945,500.0,21.73193023214118,178.3467470965488,0.04540043607461489,1.209222001318482e-15,100.0,4.330089779636268e-33,2.4844700608237105e-32,100.0,7.250740733976991e-28,1.8838368198157843e-29,10.015586284299221
4000,2000.0,100.0,6.718901460419598e-10,8.415749639682618e-06,7.117184097952688e-09,0.016024293078729917,2.5517479701519555e-14,0.00022078186878393417,3.2219967799443056e-10,5.810063890715214,1760.1511832748806,33.37159976255223,100.0,0.0,5.001987775680999,6.348037645773382e-12,1.4254267564433223e-09,1.4278791469896844e-11,9.413134257229477e-18,135.96249386054527,0.0011084538328135674,5.388010973352246,4.998982690291641,500.0,22.196340523764626,177.77644414054203,0.046156031683105204,1.4686941772312269e-15,100.0,6.73013246803575e-33,4.3884394458462903e-32,100.0,1.2744429764397353e-27,3.5305934343937186e-29,10.015861141629328
4100,2000.0,100.0,7.964562827408691e-10,9.35322239436796e-06,7.621177273580536e-09,0.017448836342075922,2.863377058629686e-14,0.00022260250161235264,3.4600303924947545e-10,6.119914409342677,1759.8772466413855,33.47529821562345,100.0,0.0,5.002021492071331,7.1108213961466875e-12,1.5449305889546355e-09,1.6294764426382024e-11,1.1063322978929462e-17,134.95821973448713,0.0011681523912893993,5.352715091054386,4.998979476442406,500.0,22.834144316684334,177.40629199404145,0.04733259184317448,1.6414568759364308e-15,100.0,1.202509439471036e-32,5.50141970781735e-32,100.0,1.3642546280496354e-27,4.075527301331913e-29,10.01654586479882
