miliseconds,Bone,HSC,Ob_m,Ob_p,Ob_p_Tgfb_A,Ob_pro,Ocl_m,Ocl_p,Ocl_p_RANKL,Ocy_A,Ocy_I,Ocy_I_PTH,MSC,LOAD,MCSF,Ob_m_PTH,Ob_p_PTH,OPG,OPG_RANKL,PTH,RANKL,Sost,Tgfb_A,Tgfb_I,Wnt_A,Wnt_I,X,newbone,Bax,Bax_Bcl2,Bcl2,CREB,CREB_P,CREB_Runx2,Runx2
1000,2000.0,100.0,-2.4569154717633538e-11,2.8162303060145733e-07,2.2136927152490052e-10,0.00019175651863513775,2.81900674981589e-16,5.166749441592236e-05,-1.328341481095763e-12,0.4968757588696085,1789.3990662009526,9.754442842042154,100.0,0.0,5.000508765325089,9.125130081209022e-14,-2.5356262817867403e-11,5.299124809917758e-13,2.4542921136721025e-19,160.12378156149788,0.00029659784234361284,1.2862291643922752,4.999759798866363,500.0,5.879894245669957,194.0784969234823,0.012142578627383646,-3.593601648186807e-18,100.0,-4.357825591052506e-34,-2.7491312895768757e-33,100.0,-7.137897081064574e-29,3.0296429397237022e-30,10.004111533504522
1100,2000.0,100.0,2.0463875754979352e-11,-1.7485326311909356e-07,-2.420258533608259e-10,0.0004517675291954399,-3.2353580903897158e-18,5.6501176052442013e-05,5.740471860755139e-12,0.4877630242584395,1788.6196176266646,11.132100548676704,100.0,0.0,5.000583578798417,-2.76310338800864e-13,5.4486237094040235e-11,-1.3691058690592936e-13,1.2805281920980647e-19,158.29110241594174,0.00030643238397992537,1.4335174796184902,4.999738197466648,500.0,6.805487985084083,193.86838041291713,0.013476435777295818,5.54243685918784e-17,100.0,-1.5015920089852459e-33,4.198147652486482e-33,100.0,-1.222669689561881e-29,3.8185190929805095e-31,10.004204993596632
1200,2000.0,100.0,2.6811758506153532e-11,1.7001146562025601e-07,-2.2450482522384318e-10,0.0003886501915848188,-6.226505854097571e-16,6.905592534302675e-05,3.098567500899463e-12,0.5644726879255778,1788.015803022863,11.908394935796656,100.0,0.0,5.000597818997438,-1.610359561231084e-13,5.018750268832231e-11,-1.8869064684405547e-13,3.8357717439183204e-19,157.31730424490752,0.0003308186000944417,1.5316455471303212,4.999698520635867,500.0,6.908416133288798,192.94474374845856,0.0137441789755814,-1.779957100008024e-17,100.0,-8.68429597750644e-34,4.983867234538236e-33,100.0,6.836494427691168e-29,4.883724752008648e-30,10.004888237880923
1300,2000.0,100.0,-2.0045196767191362e-11,1.3099881736153073e-07,2.2501923682454282e-10,0.00036117160566511114,-3.986260143920885e-16,7.309957063359013e-05,1.4705790252498358e-11,0.7172731926617522,1785.9623853871453,12.79717665273744,100.0,0.0,5.0006731770364485,2.529610477448495e-13,-2.3321631476569775e-11,1.9472287773168183e-13,2.447042378178912e-19,156.62778714970875,0.0003738673537554498,1.832808937233445,4.999662599660542,500.0,7.346269224642664,192.722316447065,0.01432073908179328,-6.217157943723614e-17,100.0,9.482500587578578e-34,8.41869912319421e-33,100.0,-4.3937028312549043e-29,3.099616791173692e-30,10.005365691718074
1400,2000.0,100.0,-7.466678194469244e-12,4.0654552568580945e-07,-2.2253817454887108e-10,0.00047259648578128243,2.370850094581632e-16,7.762258066690034e-05,6.393960698891013e-12,0.6978399112038297,1785.3849739470072,14.250720884821833,100.0,0.0,5.00066977435848,2.043654136743237e-13,6.094064130027867e-12,4.177032943829156e-13,-4.947184267990497e-19,156.01136335530504,0.0004121739766567923,1.7832072838188862,4.99963513501014,500.0,7.93184165629043,191.50614730200368,0.01667747479991894,7.182449199379183e-18,100.0,-1.8824570742880567e-33,-4.923204496104028e-33,100.0,-9.523130773312227e-29,6.42422495577071e-30,10.005440461587177
1500,2000.0,100.0,6.530119779697445e-12,1.808963832536841e-07,9.816031313623907e-11,0.0008643845341402978,1.0830352228461151e-15,7.978598804236427e-05,2.003441234947908e-11,0.9011658374887314,1784.5564367074298,14.30894169282133,100.0,0.0,5.000775667076436,2.0490827277073782e-13,4.268066691754328e-11,3.772850459864816e-13,1.2584961009902415e-19,154.89885294960467,0.00041934095163184064,2.0853955395400785,4.999607292716367,500.0,8.766311419008076,190.95352920596528,0.016787335789458496,-2.152301895809267e-17,100.0,5.105396885358583e-34,-7.644757747885903e-34,100.0,-6.981337718142125e-29,3.1232821109943523e-30,10.005763660103653
1600,2000.0,100.0,-7.379894206953075e-12,6.578204891582689e-08,2.0237688595585792e-10,0.0008351719072303501,1.927245542978684e-16,8.384297374107733e-05,1.38283960420092e-11,0.9349970337178156,1783.2280566053648,15.27024514406137,100.0,0.0,5.000822840096323,7.050537601585779e-14,1.1679057741079968e-11,-3.1663614581135095e-13,-2.317652321720791e-19,153.5554779636365,0.0004611691725462763,2.106668220190203,4.999583363083082,500.0,9.313268273602189,190.4911218929968,0.018640388366526116,-2.2579280663545755e-17,100.0,-1.7045055886451714e-33,8.201451789755043e-33,100.0,-1.5476448543603453e-28,-8.645242767278388e-31,10.006583269963611
1700,2000.0,100.0,1.527042427230746e-11,2.966642109555781e-07,2.9152907701980914e-10,0.0011860756988214803,1.5601625496124027e-15,9.087137579591842e-05,2.3222655199323854e-11,1.0432537264688266,1782.231117438699,16.12273387362585,100.0,0.0,5.000817099365798,-4.921421422820533e-14,5.303713602453422e-11,-9.716569620273594e-15,1.6210699170346496e-19,153.30502104786078,0.00047037565680643816,2.2581384437377574,4.99958254898314,500.0,9.78820893055369,189.94699411988734,0.020015514939466753,-5.1796106487536295e-17,100.0,-1.2037376920181954e-33,2.4186558490498983e-33,100.0,2.5286955123351116e-29,2.966495056299226e-30,10.006868105161693
1800,2000.0,100.0,2.055597761359495e-11,2.907252965103067e-07,3.702663931684633e-10,0.0012828413708660482,1.6233671157776618e-15,9.483056979066692e-05,2.7200067458147738e-11,1.2738180280270948,1781.9815517552265,17.088455751990463,100.0,0.0,5.000931506229407,1.160494278226946e-13,5.018430031655579e-11,2.963774155048901e-13,6.909523981501988e-20,152.15272999224075,0.0005200688209722039,2.4522002210750284,4.999558496673197,500.0,10.543802442507989,189.41011104839274,0.021291476703957056,1.991551385077346e-17,100.0,1.9280546579015693e-33,7.315892134199358e-33,100.0,1.2183867119076386e-28,-4.135235827694458e-30,10.007424889451563
1900,2000.0,100.0,1.0528876258138918e-12,7.268261808980985e-07,-6.082307563769414e-11,0.0016804719238332551,1.5645912982289962e-15,0.0001053940086752727,2.9007365914801835e-11,1.3912296658364185,1780.8784904326646,18.21026208045803,100.0,0.0,5.000964018685132,-1.8123620201857653e-13,1.0689718062640119e-11,8.080310813915518e-13,2.202903658670412e-19,151.2666901310081,0.000538435408756314,2.60983216379207,4.999511390123935,500.0,11.187709147259115,189.23252697307493,0.02200602321669357,4.635722070849973e-17,100.0,-8.856915497835466e-34,8.783266839374099e-33,100.0,5.786285051426864e-29,-5.502763061178866e-31,10.007430568924194
2000,2000.0,100.0,1.7113051555732053e-11,6.007970339620384e-07,9.326327598690121e-11,0.0018711708746477077,2.282379563817115e-15,0.00011038736205367759,3.383028523816265e-11,1.5251151513968864,1778.8571196937366,19.08640006677176,100.0,0.0,5.001034514983958,-1.1503850151189027e-13,2.942063446387057e-11,5.815272708813969e-13,-1.0928107152520664e-19,149.99384460958322,0.00057514104494679,2.6701743869461017,4.9995119462953665,500.0,12.008169257861471,188.45024743630822,0.023212963999394313,4.902364987323548e-17,100.0,8.522208580082436e-34,-2.2438593225494744e-33,100.0,8.253465526685262e-29,3.666115085027558e-30,10.008279752204677
2100,2000.0,100.0,1.5366165210833388e-11,5.845756799514395e-07,3.815123893479854e-11,0.002920438079339181,1.8176488786050774e-15,0.00011698813643254483,4.2098983849722534e-11,1.7627676273395703,1777.918730891139,19.182500599434075,100.0,0.0,5.001072776548188,3.5143806696192446e-13,6.392990254277825e-11,1.0111215813493489e-13,-2.063384421409113e-19,149.3147949423544,0.0005757293290564131,2.8418565835068357,4.999457949646025,500.0,12.423601972454202,187.94257418333973,0.024866805648420816,-3.3530507689992755e-17,100.0,2.0103930415894687e-33,5.561510771711416e-33,100.0,2.3337747206169842e-29,2.1403756642907443e-30,10.008509909720896
2200,2000.0,100.0,6.10560674912533e-11,6.527092085366358e-07,1.215087385805501e-10,0.003036149116424992,3.030406121058526e-15,0.00011584448907522521,6.061309699944834e-11,1.92451526535747,1778.2831762076848,20.70245466802624,100.0,0.0,5.001081269322742,1.7782062520685397e-13,4.436813131852993e-11,5.715066457754571e-13,3.0186900631888194e-19,148.65045809107235,0.0006159709771282138,2.969092996253738,4.999437084238813,500.0,13.06384388851969,187.15291228699806,0.02554987517803039,8.67443371081167e-17,100.0,2.046099975576014e-33,-9.708811570723786e-35,100.0,7.258044386837199e-30,1.4741470960644684e-30,10.00868001065987
2300,2000.0,100.0,2.6928649279573234e-11,8.36233067033661e-07,6.079720049017375e-10,0.003276545870096504,2.8065572844250325e-15,0.00012693325543319803,5.2839301319955424e-11,2.109772535145115,1777.2934203689229,21.778856519540174,100.0,0.0,5.001129631290976,3.3217985672900717e-13,1.4250422609142677e-10,6.358258174885847e-13,-2.0512460727629683e-20,148.03908252857818,0.0006491438106206064,3.03526600492682,4.999433697337879,500.0,13.168285577417928,186.47905523683502,0.026869265983756427,1.472932756454845e-18,100.0,1.1442608843154087e-33,3.713035671181394e-33,100.0,-1.7881432318207414e-28,1.0040030950393096e-31,10.009126492480823
2400,2000.0,100.0,6.866135643969394e-11,1.4074334007925409e-06,6.099799774390764e-10,0.0038780011716850627,3.804635255701919e-15,0.0001291981602369334,7.522234044618945e-11,2.1860987806529826,1775.8723959099739,21.90656462659564,100.0,0.0,5.001225175668836,5.423263409163645e-13,1.1162403076367047e-10,1.4499480802054433e-12,-2.4264669360506416e-20,146.67314422786473,0.0006547770558242537,3.1419217126748995,4.999383072928249,500.0,14.209655038813791,186.38752028275331,0.028501526796624804,2.884532839619528e-17,100.0,-1.519374354358279e-33,-7.42617174484114e-34,100.0,4.162261088109452e-29,7.861330269797199e-31,10.009303072826846
2500,2000.0,100.0,5.912710233279293e-11,1.2617142406478486e-06,5.777310858608312e-10,0.003993352699169629,3.3264667178463723e-15,0.00013753341625520816,8.295398152716715e-11,2.5195334705638452,1774.3239764329544,23.081195923844444,100.0,0.0,5.0012843860114105,4.728638716862396e-13,1.828218952316909e-10,9.84236276052812e-13,2.5071623568700823e-19,146.70365357682087,0.0007061168332198031,3.24565859233108,4.99935981405984,500.0,14.093318299104833,185.39433198549364,0.02848753663612289,8.546638772628809e-17,100.0,1.2034466099183897e-33,-7.788751168822507e-33,100.0,-8.415889955944462e-29,4.9356249274524235e-30,10.009822634417517
2600,2000.0,100.0,6.737213930494234e-11,1.5335793792519212e-06,6.952087554059007e-10,0.004856638841254375,4.249928717390169e-15,0.00014192909078551916,8.907367861536925e-11,2.5538199020484154,1773.1007690549459,23.574874209878715,100.0,0.0,5.001299663729721,6.927284336094833e-13,2.0919260214492387e-10,1.920173229607866e-12,8.856424655056843e-19,145.8817747983927,0.0007190609260158828,3.370980370738789,4.999366243995846,500.0,15.230328823143536,185.3165728140323,0.030804444160562133,1.1114117626494034e-16,100.0,8.588368620850738e-34,2.6316812370059603e-33,100.0,-7.514879732126388e-29,6.163721757565766e-30,10.010277143827523
2700,2000.0,100.0,8.570352162243962e-11,1.7830187556444113e-06,1.1579867862550455e-09,0.005322227604985996,5.143419833315428e-15,0.00014780650687175068,1.0904748943367507e-10,2.863970420113641,1772.66796937589,24.910987843602953,100.0,0.0,5.001375328531553,5.683386825008043e-13,2.4078711531317665e-10,2.239230524784247e-12,1.043721996222072e-18,144.67621015652864,0.0007438318236524881,3.500957847592854,4.999314854933161,500.0,15.812125345810307,184.30865881229076,0.031988662299450785,1.2041007828811356e-16,100.0,3.936876179267379e-34,1.1553207858980799e-33,100.0,1.271554389455886e-28,3.744803643643307e-30,10.010642333179737
2800,2000.0,100.0,1.2191327582476246e-10,1.9214276119047644e-06,1.1060565243266226e-09,0.005988797520153163,6.169413377046981e-15,0.00015177035181080403,1.0329919556839579e-10,3.055887107082156,1772.2438048238262,25.627221784215955,100.0,0.0,5.001387577513328,7.827373580504133e-13,2.8021905021116695e-10,3.002119871433239e-12,4.914226815271604e-19,144.18229383521805,0.0007700228710533057,3.6828852029823995,4.999293294209995,500.0,16.36540026490015,184.10981537400747,0.03194900809933449,1.993126202045537e-16,100.0,-1.573664450644987e-33,5.1505516807350435e-34,100.0,-6.028019988626882e-29,-3.799046758599734e-30,10.01093906527966
2900,2000.0,100.0,1.309378316535945e-10,2.420112929038884e-06,1.1904166557135001e-09,0.006845163954283152,7.976362102721808e-15,0.00015516174765697603,1.2767406020108996e-10,3.262953678976268,1771.0410699124766,25.528607776074914,100.0,0.0,5.001450237110533,1.0221601264935964e-12,2.9249285832503677e-10,2.892539362207834e-12,1.0938543464403661e-18,143.25978210456424,0.0008269151922738642,3.900477886468951,4.999268895080432,500.0,16.205128886323795,183.07589771340318,0.03373760831321742,2.451351380079556e-16,100.0,3.904690569463392e-34,-4.306660986532747e-33,100.0,1.516218341570473e-28,5.6022705638786184e-30,10.011606282334279
3000,2000.0,100.0,1.8381560676649784e-10,3.083660156483608e-06,1.853893298968214e-09,0.007727083942885953,8.636448938321621e-15,0.00016483101271601446,1.3412943853760074e-10,3.3869732142445454,1769.7666515287688,26.069492331316056,100.0,0.0,5.001471510083784,1.000251467629705e-12,3.3200871825214985e-10,3.817341701738752e-12,1.139989516528685e-18,141.94421537370567,0.0008493668089037046,3.9172255877835727,4.999260616991182,500.0,17.317125763912728,182.47372381434164,0.034183569733167635,3.2230050658700955e-16,100.0,4.7371020045234144e-34,-6.488982516091807e-33,100.0,1.6037799571546949e-28,4.7359056865170734e-30,10.01215120418645
3100,2000.0,100.0,1.9181621883600564e-10,3.1884963335645968e-06,1.770786929231541e-09,0.007858508036677588,9.526441976738633e-15,0.00017201598155771537,1.4809962669013063e-10,3.5047164684143803,1768.7395704499888,27.485579331333703,100.0,0.0,5.001514394685672,1.5691706814806128e-12,4.4989463355079255e-10,3.608243071433965e-12,1.7335102364067033e-18,141.2359852935651,0.0008485803323832577,4.126978925207668,4.999239504287155,500.0,17.356391307933606,182.47296609822337,0.03584455805316642,2.6513320517260133e-16,100.0,-1.4265747900814628e-33,6.508569606425489e-33,100.0,-5.401539083056205e-29,7.632660300717326e-30,10.012600285145169
3200,2000.0,100.0,2.340834808525903e-10,3.3724984982594857e-06,2.444471205293524e-09,0.008367825544835101,1.0341463106565945e-14,0.00017367780047823918,1.7004812214175305e-10,3.7098110948240675,1767.9439070100527,27.648302864101755,100.0,0.0,5.001574729580226,1.7228332213843512e-12,5.279766163932521e-10,4.5571824096211844e-12,1.7850878678964048e-18,140.80085626159928,0.0008847722980179964,4.324031478247943,4.999218357394267,500.0,18.479067015647882,181.77926070244717,0.036757756943369996,4.305600838605822e-16,100.0,-9.952972303156344e-34,-3.029179497047134e-33,100.0,1.3245574670899668e-28,1.0578003139664428e-30,10.012697691356127
3300,2000.0,100.0,2.582121819092471e-10,4.225125128220619e-06,3.0058912182502333e-09,0.009761930755731734,1.204278784335962e-14,0.0001819532540414075,1.7901765878779391e-10,4.16095082778057,1767.5531454991703,29.060628306703435,100.0,0.0,5.00162422855504,1.9831187419179824e-12,5.447734028595365e-10,5.554632034928673e-12,2.3479100199870323e-18,140.54441736107518,0.0009234136970584702,4.364287065673414,4.999190229212241,500.0,19.041202162923348,181.5495534159461,0.038977173879905874,4.554723491099924e-16,100.0,2.1976813167842838e-33,-5.151670609046053e-33,100.0,1.1654949834369379e-28,6.015468856472018e-30,10.012970236370457
3400,2000.0,100.0,2.9624546626752245e-10,4.412973539208055e-06,3.1679528737022993e-09,0.010552288309154629,1.2806269794621973e-14,0.00018464524413986836,2.0807147191961576e-10,4.201837633048404,1766.016705913383,30.023849080095136,100.0,0.0,5.0016819360079765,2.399102638502182e-12,6.456756572501194e-10,6.100694040125399e-12,3.0870211397909946e-18,139.59065014952645,0.0009452631362246843,4.546124582827372,4.999163925456654,500.0,19.02261168602399,180.35017806539503,0.0392236517090388,6.284654434049444e-16,100.0,2.7016847388221876e-34,9.029131375075044e-33,100.0,1.1019527524035089e-28,-2.3619359543073074e-30,10.013635834846406
3500,2000.0,100.0,3.4654246309854053e-10,4.860357921916983e-06,3.7345314595578226e-09,0.010928366248120427,1.5174151013569752e-14,0.0001930533228600796,2.1507472105148775e-10,4.622861208717744,1765.8939582630271,29.840806671879186,100.0,0.0,5.001742279607339,2.74382302044361e-12,7.725440471129105e-10,7.301047592634277e-12,3.696405976476174e-18,138.56499288923968,0.0009641521260811748,4.697284277934985,4.999143300450727,500.0,19.842437508054925,180.53091026256507,0.040415795859028734,7.284770826100271e-16,100.0,2.935884906038753e-33,-1.6429631592156093e-33,100.0,1.620415642157694e-28,2.6665437977550827e-30,10.014061513075424
3600,2000.0,100.0,4.0604266152416686e-10,5.535150666673126e-06,4.3448116223811504e-09,0.012315679348742059,1.6165567788248142e-14,0.00019886303220720874,2.416538054651925e-10,4.7457230281100555,1764.8231893485427,30.65419033574752,100.0,0.0,5.001793830829431,3.4622539671601005e-12,8.815259957567118e-10,8.677530556248917e-12,4.3518484951496576e-18,138.24284658936887,0.0010179251190247731,4.7416896862409015,4.999095023420439,500.0,20.226391964370688,179.9716667378267,0.04220443063194003,8.024724055404093e-16,100.0,2.483199004808186e-33,1.610125949873387e-32,100.0,2.1099785699091223e-28,1.4443452460504733e-29,10.014684410425719
3700,2000.0,100.0,4.78024791725546e-10,6.371147674270909e-06,5.000249892846087e-09,0.012794971046446859,1.9450828235686254e-14,0.00019819702274877593,2.4772674182118183e-10,5.094607961867559,1763.5125268998613,30.925195087398965,100.0,0.0,5.0018235668427256,3.802058221587591e-12,9.356632083871962e-10,9.225451968962734e-12,5.573724550417919e-18,137.4005916640242,0.0010217633393101745,4.818357123596355,4.999077789899142,500.0,20.765161717646322,179.20768469220982,0.04297888006317934,8.821398951023915e-16,100.0,3.9616396956624975e-33,1.8107205054829998e-32,100.0,4.582098982270135e-28,1.408265051923839e-29,10.015047717259158
3800,2000.0,100.0,5.621993065336779e-10,6.764511116458757e-06,5.19807281325498e-09,0.014440134446156506,2.039551737113676e-14,0.00020514603771867653,2.805233507376152e-10,5.208061434881691,1762.9072800033132,31.759681321937368,100.0,0.0,5.0019001103738985,4.579054742507048e-12,1.1240744075540435e-09,1.1168009724858013e-11,6.871096610993409e-18,136.48670083849348,0.0010471706329314367,5.0528569929547515,4.999065818391151,500.0,21.18109047349119,178.52964633555484,0.04450557249439707,1.054049865685091e-15,100.0,2.6641018214294097e-33,1.403171779723485e-32,100.0,4.589400092348827e-28,1.010335808005391e-29,10.01511379756345
3900,2000.0,100.0,6.014077736289877e-10,7.781228260820068e-06,5.931701450715705e-09,0.01529794166899107,2.381926248395897e-14,0.00021368267826150513,3.0406365357815974e-10,5.421908513333581,1761.3953544372216,33.297567004583215,100.0,0.0,5.001980218928034,5.515553302074433e-12,1.23580291891725e-09,1.1957718537163034e-11,7.868853950750023e-18,135.84665492646377,0.0010887010327398704,5.264524134165972,4.9990152577219265,500.0,22.274180480206667,178.1158350059273,0.045911972277340375,1.2934168527881348e-15,100.0,7.027619858317795e-33,3.411361263053923e-32,100.0,7.647726531319845e-28,2.904642355123095e-29,10.01559711052672
4000,2000.0,100.0,7.116168757424742e-10,8.62710160816078e-06,7.205005510276685e-09,0.015961492885637415,2.67877430130556e-14,0.00022121002578953528,3.314714961895335e-10,5.704058899363838,1761.1650767428555,32.92571188899133,100.0,0.0,5.001992682080943,5.994871613009742e-12,1.4022123730679954e-09,1.4322711621762881e-11,8.644393677677064e-18,135.6235212865909,0.0011129159473691663,5.31886726895234,4.999018373485839,500.0,22.172350310510243,177.52180541677157,0.045865530568038694,1.4617590270841124e-15,100.0,9.410074946225352e-33,4.546368993557648e-32,100.0,1.1231881087445773e-27,3.0013256362093044e-29,10.01594568001786
4100,2000.0,100.0,7.94444498984985e-10,9.39410316548576e-06,7.879537167065504e-09,0.017012601770910855,2.9149682698592695e-14,0.00022405306914385068,3.5484870811744907e-10,6.090060785577813,1760.0873726996015,34.41850862488041,100.0,0.0,5.002045767475619,7.410845743693071e-12,1.5665420126572173e-09,1.6207873713030274e-11,1.122614798403008e-17,135.34778747465262,0.0011333171134541768,5.507663567333444,4.99898894718417,500.0,22.694627355981893,177.04537311224777,0.048179288151018414,1.7523290516934434e-15,100.0,1.26785224872245e-32,4.670149101893875e-32,100.0,1.5478697187209432e-27,3.9933706249052326e-29,10.016157629573453
