milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1000,2.4205317571054467e-11,7.032794832600582e-13,9.999242987205371e-09,2.6144010411065942e-14,1.0002436684611597e-10,1.866434278484717e-13,5.5703799103787885e-15,1.2247340666535574e-14,1.5999978923370214e-07,3.774375190802582e-15,8.999997574502505e-08,4.232450638553797e-15,1.9901226170613372e-14,1.399999993378614e-06,6.999997338303944e-10,2.9008416546154355e-16,3.802042233227427e-22,5.454214819430321e-22,4.2108451834855756e-18,5.6469322369477174e-18,1.999999359842293e-08,7.897063342187202e-15,3.332716113371464e-18,2.830321369956369e-18,5.3572447405076095e-16,2.4999922717015942e-09,1.4343223526351464e-15,6.743559037269472e-15,3.3999999962355747e-06,2.9311913729863055e-15,5.982795786300194e-17,1.0758325930717514e-16,4.2079599721035117e-16,4.303469395237331e-17
1100,2.410849474359596e-11,8.337343042444632e-13,9.99913680374573e-09,2.5862740118696012e-14,1.000226891790086e-10,2.1435907178546505e-13,6.515963747661959e-15,1.3144957211195333e-14,1.599997578188475e-07,3.954252862656815e-15,8.999997233925393e-08,4.8999806653661824e-15,2.4322060052469107e-14,1.399999991779612e-06,6.999997167097565e-10,2.99587559506582e-16,3.6850420328509765e-22,7.269343860010934e-22,6.533891679503429e-18,6.061025437119702e-18,1.999999262603315e-08,8.477500935532427e-15,4.805592671816397e-18,3.4955420344228846e-18,6.349528471507055e-16,2.499990690947557e-09,1.5145435454146629e-15,9.021854515005997e-15,3.3999999957790235e-06,2.9135784678030825e-15,7.101244574650075e-17,1.3827490390442838e-16,4.947380997220201e-16,5.4673242006177564e-17
1200,2.4106381136686494e-11,8.801778037253708e-13,9.999035374523276e-09,3.031540869859034e-14,1.0003770812779814e-10,2.12347845845617e-13,6.445954662995635e-15,1.418620608330659e-14,1.5999974556870113e-07,4.332134588399631e-15,8.999996935764023e-08,5.367464687672625e-15,2.641285195574004e-14,1.3999999914871176e-06,6.999996602699323e-10,3.2930401806609715e-16,4.535913979334782e-22,7.67563436059764e-22,6.841093140671235e-18,7.116207984102317e-18,1.9999990971095097e-08,1.0057358373547407e-14,4.4006616672330164e-18,4.6037995908012524e-18,7.261572985069123e-16,2.4999895974815023e-09,1.572186974514345e-15,8.565753351515762e-15,3.399999995438944e-06,3.811779424072566e-15,5.863784730297525e-17,1.5769231278928876e-16,5.761472636902331e-16,5.540157583082693e-17
1300,2.3976329444036057e-11,9.807533065830645e-13,9.998972853285764e-09,3.2716049590676853e-14,1.0004372131731331e-10,2.6606504529139065e-13,8.370145677144102e-15,1.6675515207490406e-14,1.599997360350127e-07,4.6415138599421805e-15,8.999996645547591e-08,5.8679816008412926e-15,3.0225390721577896e-14,1.3999999907700354e-06,6.99999636928747e-10,4.1777244740258577e-16,5.287715493691186e-22,8.493831502531337e-22,7.081362831750106e-18,6.991004091679275e-18,1.9999989094155412e-08,1.127677432865756e-14,5.624837167308212e-18,4.7419234101727726e-18,8.590220235975972e-16,2.499986531421916e-09,1.851315489055357e-15,1.1020541616053012e-14,3.399999995013607e-06,3.9737627131135366e-15,8.338624209763704e-17,1.6547147206396637e-16,7.221284823805101e-16,6.032481730960895e-17
1400,2.3949727870417944e-11,9.843849678520855e-13,9.998844968567955e-09,3.417107887527806e-14,1.0004453027349829e-10,2.757718537920936e-13,8.551342060018374e-15,1.6479726015031396e-14,1.5999969381698522e-07,5.107172780775849e-15,8.999996396155897e-08,6.050960317860922e-15,3.3134281659225454e-14,1.3999999885083372e-06,6.999995673441636e-10,4.1599228232019835e-16,5.633775360882312e-22,1.0471326657286087e-21,8.232553160494537e-18,9.068224415776096e-18,1.9999988672141525e-08,1.2142802371641692e-14,6.057154364213552e-18,4.964221568282545e-18,1.1489686608135963e-15,2.499985410690767e-09,2.0642013839062156e-15,1.2404167749167007e-14,3.3999999938140778e-06,4.960606734344771e-15,8.744960814652038e-17,1.8911766475340596e-16,8.016871057574266e-16,7.05176036139492e-17
1500,2.384156716426286e-11,1.0530510561944442e-12,9.998836794726249e-09,3.538196716953823e-14,1.0005973415350158e-10,2.948234483545509e-13,9.233458455338395e-15,1.7717144091191026e-14,1.5999965413797208e-07,5.588118807696041e-15,8.999995926236983e-08,6.760192878606325e-15,3.529326640711074e-14,1.3999999874429637e-06,6.999994935886501e-10,4.955213732718085e-16,5.834333162135298e-22,1.0836516091153731e-21,8.905075774724979e-18,9.5389228458603e-18,1.9999987283444183e-08,1.321931856283332e-14,6.645318573899039e-18,5.544591207211286e-18,1.1160769952170682e-15,2.499984968578119e-09,2.306200260782786e-15,1.2684442645970217e-14,3.3999999935742065e-06,4.697191236824071e-15,1.0306443217273439e-16,1.904080872657476e-16,8.224431178886544e-16,7.507469224753553e-17
1600,2.376676481818274e-11,1.1947090386021959e-12,9.998737713209548e-09,3.701251725778014e-14,1.000572818695956e-10,3.0630815163188985e-13,1.1327588308519186e-14,1.9561226460377086e-14,1.599996400269091e-07,5.881249362186801e-15,8.999995424953344e-08,7.393848261229658e-15,3.735760495028144e-14,1.3999999867554501e-06,6.999995224646333e-10,5.181087716968695e-16,7.102790423920446e-22,1.1959953843977673e-21,9.45019194798265e-18,1.0784630049333652e-17,1.9999985923475493e-08,1.3815640000079633e-14,7.300791949374648e-18,5.846247753289635e-18,1.1691756242645223e-15,2.499983868472312e-09,2.5999968710379775e-15,1.424002580075712e-14,3.399999993512085e-06,5.942125681930785e-15,1.0732388726530609e-16,2.1399371102249989e-16,9.257693715992656e-16,8.7362875833945e-17
1700,2.3682379548884206e-11,1.2514993001170092e-12,9.998573135924363e-09,4.0717014604015495e-14,1.0007211531330249e-10,3.492100851622507e-13,1.079720709378442e-14,2.0499736582861856e-14,1.599996210600623e-07,5.993978306659341e-15,8.999995174508535e-08,7.276735259679674e-15,4.106884025148934e-14,1.3999999851889663e-06,6.999994714448306e-10,5.340276954406053e-16,7.549615684378884e-22,1.3061591177370606e-21,1.023221158289441e-17,1.2028174264952434e-17,1.9999984132112032e-08,1.6436042721518668e-14,7.562401586034475e-18,7.079654569326883e-18,1.310193273809852e-15,2.499983318254816e-09,2.7214706623628174e-15,1.415487875718332e-14,3.399999992383976e-06,6.040134383436536e-15,1.06144648195683e-16,2.416185436903116e-16,1.0084428508380844e-15,9.110592721027924e-17
1800,2.3635151856775e-11,1.2490547373405263e-12,9.998596000962958e-09,4.2336966337441654e-14,1.000798035512365e-10,3.675199657031052e-13,1.2325569437396124e-14,2.121192184615803e-14,1.5999959423372856e-07,6.629565150286677e-15,8.99999469029002e-08,7.732921858257818e-15,4.323668679951127e-14,1.3999999855409453e-06,6.999993756857715e-10,5.989978590091978e-16,7.479042930764032e-22,1.377924418037085e-21,1.2556899173933621e-17,1.09785585024476e-17,1.9999983696771392e-08,1.7111445445058496e-14,8.744508061359668e-18,6.8218882631119404e-18,1.5288149025593787e-15,2.4999811721167018e-09,2.781541088771987e-15,1.5789468604535145e-14,3.399999992094729e-06,6.563624122252555e-15,1.211315209689713e-16,2.5157449735203986e-16,1.077065651202189e-15,9.493178714467721e-17
1900,2.348585849822797e-11,1.3993166176005994e-12,9.998449716055004e-09,4.448047448525965e-14,1.0008581965590292e-10,3.8603109640361827e-13,1.2358732410941378e-14,2.364357488060503e-14,1.5999953945615278e-07,6.716451358332025e-15,8.999994216292043e-08,8.343262100289624e-15,4.523059178540427e-14,1.399999984858879e-06,6.999993308751961e-10,5.917521556952075e-16,8.077660549056364e-22,1.4666506090950677e-21,1.1967891549796795e-17,1.2482914723025318e-17,1.9999982602914625e-08,1.7975514909647244e-14,9.366197973909837e-18,7.28549732750987e-18,1.4621726001306983e-15,2.4999801678911183e-09,2.940072675863534e-15,1.633310401350921e-14,3.39999999198365e-06,7.167229672568865e-15,1.3314060562976824e-16,2.6238255296571643e-16,1.1176401047856069e-15,1.0291886383460399e-16
2000,2.3515560140810716e-11,1.4827733917873758e-12,9.998355679401903e-09,4.746932759856889e-14,1.0009293554679925e-10,4.11529034955906e-13,1.4034795917431373e-14,2.4181787484621883e-14,1.5999953287303106e-07,7.048036755663137e-15,8.999993983357418e-08,8.662050842919815e-15,5.0683061926708513e-14,1.3999999837991743e-06,6.99999364465664e-10,6.984957726532574e-16,8.189591675525502e-22,1.5974069031441034e-21,1.3674506153692819e-17,1.3288153499571119e-17,1.9999979895376218e-08,1.873810925625348e-14,9.407961708549514e-18,7.879500195479814e-18,1.7438880707711604e-15,2.4999780183420262e-09,3.257544515712379e-15,1.8698300907663015e-14,3.3999999909901424e-06,7.53454775520801e-15,1.3321785075434485e-16,2.7248486457345123e-16,1.2240181618332515e-15,1.0628593675470482e-16
2100,2.339143040988029e-11,1.5243641243138253e-12,9.998346003914244e-09,4.711055829025786e-14,1.0009615675865922e-10,4.487678402981683e-13,1.5296341070886322e-14,2.6033051523305176e-14,1.599994785008832e-07,7.523043833041152e-15,8.999993862445684e-08,9.548900268749263e-15,5.4255597802387116e-14,1.3999999818990153e-06,6.99999287906493e-10,7.338668408678348e-16,8.977361767993204e-22,1.6689729196695349e-21,1.5295429933903678e-17,1.46034852758483e-17,1.9999980244859842e-08,1.9414147533470214e-14,1.0580552180132708e-17,8.556859796413155e-18,1.6520067196785492e-15,2.4999760108551506e-09,3.4640096131278084e-15,1.9587148022270282e-14,3.3999999907316326e-06,7.51385852884211e-15,1.5493477544373265e-16,3.009071655435444e-16,1.2575996193195257e-15,1.2004212439870883e-16
2200,2.3357459538746805e-11,1.575306036731954e-12,9.998263137531559e-09,5.126754928058021e-14,1.0010113055355318e-10,4.789561121248619e-13,1.5418317755113892e-14,2.7239195802241525e-14,1.599994797124689e-07,7.780570883127976e-15,8.999993232997929e-08,1.0011134527324126e-14,5.519554030962771e-14,1.3999999812195742e-06,6.999992180339757e-10,7.373804363276529e-16,1.0157358781448152e-21,1.7777369923522755e-21,1.537112914910632e-17,1.444163631376553e-17,1.9999978390695896e-08,2.212014635892759e-14,1.147339233023565e-17,9.738232964127011e-18,1.798369712122628e-15,2.4999762481174e-09,3.749509883491824e-15,2.0433820678714e-14,3.3999999902443773e-06,7.869157548182355e-15,1.6208979676422236e-16,3.212695133277808e-16,1.3464615455387773e-15,1.2592567659782566e-16
2300,2.3213863090989793e-11,1.6891129942726434e-12,9.998181765584783e-09,5.248407511129855e-14,1.001096950928237e-10,5.052328393216302e-13,1.7141106980292478e-14,2.8511175479026034e-14,1.5999943540117192e-07,8.524930407196409e-15,8.999992998234101e-08,1.0546228838725072e-14,6.14328682221649e-14,1.3999999802553185e-06,6.999992001420648e-10,7.613921619669869e-16,1.0115419884438398e-21,1.8531034089982172e-21,1.510704855171147e-17,1.605339770806919e-17,1.9999977682452692e-08,2.2302761608312403e-14,1.202646105252733e-17,9.411539343962487e-18,1.964302807662846e-15,2.4999743054679762e-09,3.716798945747786e-15,2.151757933423096e-14,3.3999999889781443e-06,8.88413615694494e-15,1.727244462089141e-16,3.5011499697893037e-16,1.4182740017239584e-15,1.2724395012989894e-16
2400,2.3200107532341203e-11,1.7010531599990066e-12,9.998021177374724e-09,5.562431694498945e-14,1.0011600288100544e-10,5.348485789629022e-13,1.723537354374479e-14,2.98541071626166e-14,1.599993927940108e-07,8.726997114107277e-15,8.999992554580882e-08,1.0729860916153813e-14,6.030279943632651e-14,1.3999999784403297e-06,6.999991245571994e-10,7.847126344302209e-16,1.0504943911501757e-21,1.9368840895637324e-21,1.6815464528877595e-17,1.6963927382401726e-17,1.999997724856358e-08,2.4393117723261786e-14,1.2273139915500665e-17,9.977773858462344e-18,2.0833173920177805e-15,2.499972474429597e-09,4.0868095545934975e-15,2.2387927895602237e-14,3.3999999885056473e-06,8.80394098743318e-15,1.6192298200114776e-16,3.576009579504882e-16,1.5141615377454567e-15,1.4033064439180578e-16
2500,2.3089502906760507e-11,1.7350824449852463e-12,9.997972408249102e-09,5.6056446081497484e-14,1.0012954028034411e-10,5.627943712102194e-13,1.8654239199894673e-14,3.107432461689266e-14,1.5999938454656174e-07,8.807354564073181e-15,8.999992334636757e-08,1.1397611789884353e-14,6.386073252186136e-14,1.3999999778405772e-06,6.999990985650519e-10,8.790239445922081e-16,1.1548116441154555e-21,2.1137219882143443e-21,1.7649518127043737e-17,1.7914158214019913e-17,1.999997469895972e-08,2.6060012848932675e-14,1.3202137285740708e-17,1.0291196771627963e-17,2.2076152794253577e-15,2.4999708330628767e-09,4.1688671484913335e-15,2.474775673971983e-14,3.3999999880700268e-06,9.972096649453104e-15,1.8068858944072238e-16,3.86648369922719e-16,1.4827635992443795e-15,1.4246249417067415e-16
2600,2.304095505579282e-11,1.8452854958161616e-12,9.997829848268267e-09,5.799469181946653e-14,1.0012982004982528e-10,5.886456123618628e-13,1.923120017924611e-14,3.172476389426069e-14,1.5999935952934465e-07,9.653398594551679e-15,8.99999193343389e-08,1.1846615204659645e-14,6.669509185747802e-14,1.3999999776972824e-06,6.99999078797341e-10,9.198289953684227e-16,1.1501081142357013e-21,2.245943508326633e-21,1.936525997998835e-17,1.7892230448123024e-17,1.999997305152965e-08,2.7227329022456137e-14,1.4022678860993736e-17,1.116919775043346e-17,2.3857305805353152e-15,2.4999707335678084e-09,4.481277385839361e-15,2.5464116175730303e-14,3.399999987539732e-06,1.0065381577811463e-14,1.92087194391146e-16,3.8909169703859246e-16,1.6430397591571727e-15,1.499136455332904e-16
2700,2.292532800366745e-11,1.87505778912565e-12,9.997819216310716e-09,6.041152623784653e-14,1.001395652005617e-10,6.166009849654259e-13,1.9340735701398117e-14,3.262042739278171e-14,1.59999288015593e-07,1.0026996196453965e-14,8.99999132873362e-08,1.2326413501900811e-14,6.949708910691613e-14,1.3999999761898257e-06,6.999990600573891e-10,9.863358366447895e-16,1.202624770115473e-21,2.272088862667189e-21,1.921075331045834e-17,2.0091130387635448e-17,1.9999972639535893e-08,2.6996411409907614e-14,1.3503885325889824e-17,1.1502951071415643e-17,2.2623563075818607e-15,2.4999702427997643e-09,4.5305894522171e-15,2.539999400599068e-14,3.399999986770783e-06,1.0261056012039609e-14,1.9817509848032129e-16,4.120711980696938e-16,1.6740336533665878e-15,1.6247147773218978e-16
2800,2.2910079098358132e-11,2.0274506736189066e-12,9.997728639617892e-09,6.336325110363128e-14,1.0014431822351466e-10,6.206040115879833e-13,2.1021307658057307e-14,3.3638909794598496e-14,1.5999929468529853e-07,1.0186835053223556e-14,8.999991339154514e-08,1.2500684225731629e-14,7.70208108838283e-14,1.3999999737699772e-06,6.999990133249294e-10,1.0219015231611152e-15,1.313190336361131e-21,2.339446945370018e-21,2.005159200164242e-17,1.968539460349838e-17,1.9999970792562956e-08,2.8214079681102513e-14,1.4644532373595917e-17,1.1805997332691291e-17,2.4263794404310063e-15,2.4999670704857e-09,4.766698893045756e-15,2.7843810746708012e-14,3.3999999863817283e-06,1.1296714443248491e-14,2.0195757886936932e-16,4.2980641951098373e-16,1.661558328458942e-15,1.5869865470773198e-16
2900,2.2770794638916763e-11,2.0799163861519123e-12,9.99758110287932e-09,6.43213535353391e-14,1.001535460014992e-10,6.543020849721142e-13,2.2236036764224788e-14,3.5985865288474025e-14,1.599992656107577e-07,1.0491491771152806e-14,8.999990591571485e-08,1.2628650539707137e-14,7.728388211393932e-14,1.399999973831681e-06,6.999989759810896e-10,1.0374704668449224e-15,1.3899501954919504e-21,2.5825457928220364e-21,2.1613827154091996e-17,2.0295909739201224e-17,1.9999969700421457e-08,3.050832035755736e-14,1.5570018212395643e-17,1.2548175118592835e-17,2.5959827530485336e-15,2.499967643023306e-09,5.139884989897215e-15,2.7460896909898687e-14,3.399999986360467e-06,1.1615702772821799e-14,2.2529190040069875e-16,4.3674341041910947e-16,1.8704947898453727e-15,1.7449027102824223e-16
3000,2.2673999954678347e-11,2.1255057412396055e-12,9.997550221439534e-09,6.672781750318684e-14,1.0015668572815755e-10,6.702422676719713e-13,2.329589077586117e-14,3.578036988265021e-14,1.599992299918917e-07,1.090304997946142e-14,8.999990598790682e-08,1.334198954307329e-14,8.234550535206718e-14,1.3999999734710062e-06,6.999989472557647e-10,1.0368306306689095e-15,1.362029456818509e-21,2.6324579878002437e-21,2.1445143660239938e-17,2.194329497805991e-17,1.999996830948644e-08,3.201789704465181e-14,1.529422713212924e-17,1.3233758140053986e-17,2.7981659095966825e-15,2.499966191379064e-09,5.0825623732431956e-15,2.9958675034187134e-14,3.3999999855566445e-06,1.169655171952427e-14,2.2937055863632146e-16,4.512037810796169e-16,1.8307509411144686e-15,1.8170175359942608e-16
3100,2.2609193392428777e-11,2.2448634387889895e-12,9.997534532579875e-09,6.837833533949687e-14,1.0016356748720122e-10,7.22591540420453e-13,2.339261267986549e-14,3.7156033024775014e-14,1.5999917373411667e-07,1.1212577453010213e-14,8.999990335309702e-08,1.4102535534309816e-14,8.449756706497586e-14,1.3999999721338865e-06,6.999988885671109e-10,1.0837480350165677e-15,1.5056595425142307e-21,2.7760214681899576e-21,2.2232958835908805e-17,2.3048984756938148e-17,1.9999968626170006e-08,3.306521905207518e-14,1.7034217394422398e-17,1.4035407846247676e-17,2.893501427556302e-15,2.49996358359618e-09,5.3724223734462866e-15,3.032875619157026e-14,3.3999999844418704e-06,1.2457078746512e-14,2.2811235442095435e-16,4.845258932246736e-16,1.978175298388243e-15,1.7927019908138682e-16
3200,2.2548647649481576e-11,2.3177910223398842e-12,9.997401144271528e-09,7.217017858184143e-14,1.0017806156867492e-10,7.422692712353125e-13,2.4020494670516987e-14,3.975823900287647e-14,1.599991522728555e-07,1.140245323930464e-14,8.999989729982605e-08,1.4541508640621354e-14,8.549895510549133e-14,1.399999970354499e-06,6.999988261564108e-10,1.118125005760919e-15,1.5213022907667734e-21,2.7678926593078312e-21,2.417044631563986e-17,2.2757717548589632e-17,1.9999966472652752e-08,3.383341035502892e-14,1.7545936770820186e-17,1.4538117636435923e-17,2.9203762570687394e-15,2.4999637305772984e-09,5.807139861137659e-15,3.22596756749329e-14,3.399999984097356e-06,1.3169575196931493e-14,2.4707991961500504e-16,4.883002370081824e-16,2.0350522853431977e-15,1.897075829488123e-16
3300,2.2519933457220746e-11,2.339541961322682e-12,9.997266398463733e-09,7.505300887419349e-14,1.0017889862402372e-10,7.648665702167897e-13,2.4644311615810303e-14,4.048669792739237e-14,1.5999914374938693e-07,1.2156950676651877e-14,8.999989405070347e-08,1.5001294042916945e-14,8.996563996738059e-14,1.399999969525811e-06,6.999988114534886e-10,1.1671321920458742e-15,1.5511076800176052e-21,2.951192506034792e-21,2.491933567095084e-17,2.4955510963662514e-17,1.9999964670190747e-08,3.467476909435615e-14,1.7746636811436285e-17,1.4868234204159256e-17,2.97876904095462e-15,2.4999604074066028e-09,5.958125038246444e-15,3.3253790825355784e-14,3.3999999832171218e-06,1.3657551283652807e-14,2.5933953928296027e-16,5.082408643191856e-16,2.0463666633433873e-15,1.987386948249127e-16
