miliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1000,2.419563455343923e-11,7.551982377664045e-13,9.999189082318093e-09,2.6458693653432948e-14,1.000183856665959e-10,1.7044389452560383e-13,6.0853352295764405e-15,1.177162550222081e-14,1.5999978972342138e-07,3.453659836349313e-15,8.999997560532674e-08,4.118654607639891e-15,1.9361578110229818e-14,1.3999999941119692e-06,6.999997080844195e-10,2.600630268395692e-16,3.0961626706424635e-22,6.693996596660113e-22,6.094138910561475e-18,5.8013323498954996e-18,1.999999385252058e-08,8.57300038498561e-15,3.665312599774817e-18,3.2859471899555333e-18,7.136070026757674e-16,2.4999922285204874e-09,1.3489254911772921e-15,6.642870188686488e-15,3.3999999969436735e-06,3.1287159515733413e-15,5.179018868017944e-17,1.1194981731780797e-16,5.069822570139819e-16,4.118277724792751e-17
1100,2.4093380408240878e-11,7.855229321910937e-13,9.999113942002685e-09,2.7602454807403476e-14,1.0002874037436297e-10,2.0108332879227168e-13,6.6377021408945795e-15,1.4182137503695947e-14,1.599997693203175e-07,4.1908722093128215e-15,8.99999738004632e-08,4.7566467026103505e-15,2.314428198921082e-14,1.3999999916549862e-06,6.9999966128016e-10,2.8876792020729937e-16,3.78851135315338e-22,7.055836985251049e-22,6.9026408608201594e-18,7.01012192254043e-18,1.9999991578961986e-08,7.900332313398045e-15,3.862819797448561e-18,4.172374610083693e-18,6.522871390239135e-16,2.4999894549925698e-09,1.627791210047156e-15,8.398605509630637e-15,3.3999999954696177e-06,3.6362054949712145e-15,6.22344996175226e-17,1.2129421185947468e-16,4.862415913768353e-16,5.293855874601122e-17
1200,2.4017479729006876e-11,8.99600767477471e-13,9.999080554621146e-09,2.905425075319902e-14,1.0003022842260138e-10,2.2869647306220927e-13,6.927690818994244e-15,1.5080039229804866e-14,1.5999973576016807e-07,4.516048372955234e-15,8.99999688447504e-08,5.0053680546073215e-15,2.436614878064872e-14,1.3999999922382383e-06,6.99999675810294e-10,3.43390099451286e-16,4.140390870577294e-22,8.051850376696228e-22,7.154617243654716e-18,5.912047455672468e-18,1.9999989927340548e-08,1.0134813046880388e-14,4.534184685788529e-18,3.803381460261354e-18,9.117689886082727e-16,2.4999885712857727e-09,1.6685765745670313e-15,1.015130301925164e-14,3.3999999950908288e-06,3.982589701997608e-15,6.631303837940719e-17,1.50634595269819e-16,5.587790649519259e-16,6.153799148684288e-17
1300,2.3998718150763387e-11,9.651472771129963e-13,9.99891829367256e-09,3.1243136101971655e-14,1.000475671044592e-10,2.4189355951310986e-13,7.82317651597795e-15,1.603679787573348e-14,1.5999972221485817e-07,4.4068615744745434e-15,8.999996274129431e-08,5.694320275635336e-15,2.6991226712755244e-14,1.3999999898868526e-06,6.999996227375635e-10,3.9904321937633893e-16,5.356946596724766e-22,1.0342159742490164e-21,8.332483138150562e-18,7.830806073781102e-18,1.999998940608563e-08,1.1467319168831191e-14,6.156159716736451e-18,4.553747353192474e-18,9.904661671946355e-16,2.4999869742218704e-09,1.6863345530707654e-15,9.821119024788933e-15,3.3999999946273688e-06,4.0271119993655504e-15,7.535769157595602e-17,1.6693791119132193e-16,7.02898185317869e-16,6.75827012277717e-17
1400,2.3889735009150495e-11,1.0304279986875175e-12,9.998805305216293e-09,3.515272921666071e-14,1.0004874640922108e-10,2.6799482281954843e-13,9.07686832537371e-15,1.635286855391354e-14,1.599996749858296e-07,5.215751171785604e-15,8.999996113628891e-08,6.278544553382259e-15,2.9862763725931116e-14,1.3999999890514547e-06,6.999995708438229e-10,3.7425607345320657e-16,5.381838064243996e-22,9.490553919860476e-22,9.096925681053685e-18,8.986862605362478e-18,1.9999987483602926e-08,1.2749158570480796e-14,5.932711869096685e-18,5.4881167363850535e-18,1.0725143668313072e-15,2.499986658068904e-09,1.922890440322709e-15,1.0877466901113395e-14,3.3999999945969162e-06,4.837709289186123e-15,7.603279482388128e-17,1.7612734715419424e-16,7.146876346297831e-16,7.155731441927913e-17
1500,2.3872718420950927e-11,1.0632263011577604e-12,9.998806985326093e-09,3.4817383612203155e-14,1.0005543888364787e-10,3.0790212979278625e-13,9.207294376006804e-15,1.803878454555681e-14,1.5999966232254466e-07,5.589023133690366e-15,8.999995991980043e-08,6.919443876223274e-15,3.76696525633897e-14,1.399999989030686e-06,6.999995302803567e-10,4.576493827218929e-16,6.193290133648904e-22,1.1500554439954396e-21,9.567025772436396e-18,1.0072451463406757e-17,1.9999985878410646e-08,1.2968997759088523e-14,6.596142051164656e-18,5.3224185977650686e-18,1.1359161304040857e-15,2.499984134989071e-09,2.1297105664500474e-15,1.3539630631490352e-14,3.39999999421653e-06,4.994485490296408e-15,8.867829685579854e-17,2.0474412455702425e-16,8.0498740964613905e-16,7.865444665322781e-17
1600,2.37672924872152e-11,1.1802157651652646e-12,9.998753899020883e-09,3.671753852035071e-14,1.0006705483146093e-10,3.073282118414969e-13,1.0073603827623813e-14,1.911874368379532e-14,1.5999961996701895e-07,6.026884677585587e-15,8.999995722987386e-08,7.0678670851154734e-15,3.9464601955558834e-14,1.3999999879188929e-06,6.999994589338479e-10,5.092415327790995e-16,7.11022209542643e-22,1.2530952448984878e-21,1.111933065683829e-17,1.1228298250676695e-17,1.9999986166461875e-08,1.4406639865298622e-14,7.455324511873378e-18,6.494305129751225e-18,1.2496306715391278e-15,2.499983466048532e-09,2.428812947858842e-15,1.350084395813139e-14,3.399999992763417e-06,5.8713928686718095e-15,1.1476152432294836e-16,2.308049816320154e-16,8.418027435329334e-16,8.9263179924318e-17
1700,2.3648641715104206e-11,1.2541091399517154e-12,9.998626580122689e-09,4.063283394922922e-14,1.0006525931837001e-10,3.597618042058658e-13,1.10178039381765e-14,2.0041798345371916e-14,1.5999958505653099e-07,6.260643227062264e-15,8.999995343517421e-08,7.35463467888593e-15,3.938244790485829e-14,1.3999999866618113e-06,6.99999462476741e-10,5.776091284914042e-16,7.308340415171e-22,1.3870711398009091e-21,1.18198946932613e-17,1.2040364846729575e-17,1.9999983163923846e-08,1.4850735524893583e-14,8.097510047648436e-18,6.54490385979715e-18,1.3907189093639896e-15,2.499982452405779e-09,2.6654607230775598e-15,1.483341841031828e-14,3.399999992304456e-06,5.6428936992019905e-15,1.2296643825330747e-16,2.1750406853774326e-16,9.476372241992934e-16,9.355742593236202e-17
1800,2.3641265666349855e-11,1.2936821005360033e-12,9.998593758768963e-09,4.151080801409465e-14,1.0007310721359702e-10,3.6667286546914277e-13,1.253277259584263e-14,2.2829336190631004e-14,1.5999956517277944e-07,6.3280594347476756e-15,8.99999478514431e-08,8.217224140369256e-15,4.365491280570228e-14,1.399999985197598e-06,6.999994234147272e-10,5.475148203429564e-16,7.52767702506811e-22,1.4028206264526243e-21,1.1099919946497044e-17,1.2219889426073592e-17,1.999998367545675e-08,1.7996548051219355e-14,9.125268936705588e-18,7.750328800778476e-18,1.4318697810185805e-15,2.4999812449020597e-09,2.8433035587477843e-15,1.5601324470722837e-14,3.3999999923423733e-06,6.128783009712218e-15,1.299227735909774e-16,2.635896991822775e-16,1.0491502017626707e-15,9.852299895472879e-17
1900,2.3538598662463276e-11,1.3180475504540153e-12,9.998464831540131e-09,4.372310284042821e-14,1.0008107036103916e-10,3.9006820750386454e-13,1.378305159788959e-14,2.367009759032113e-14,1.5999953133450442e-07,6.623088778012432e-15,8.99999435537864e-08,8.139157047935321e-15,4.8276084931083825e-14,1.3999999842569274e-06,6.999993274082795e-10,6.1102850544337825e-16,7.985266972730578e-22,1.6265706950777166e-21,1.2849704190569353e-17,1.2022538524582032e-17,1.9999981498991375e-08,1.7255001271476488e-14,9.45432230592343e-18,8.21553071555421e-18,1.53676268361502e-15,2.499978775921441e-09,3.11201380738901e-15,1.6661516894552717e-14,3.399999991586593e-06,7.046125732686945e-15,1.2172814514723711e-16,2.709967950063414e-16,1.0662094034512727e-15,1.0620273692027735e-16
2000,2.3458522828718356e-11,1.4189089075186614e-12,9.998335220179684e-09,4.738069749854394e-14,1.0009148372359911e-10,4.1591637566181066e-13,1.429846443041112e-14,2.486535224152481e-14,1.5999950226617907e-07,7.09747624978469e-15,8.999994315167483e-08,8.58951414360054e-15,4.9149118752247193e-14,1.399999983251267e-06,6.999993648643048e-10,6.851265282869657e-16,8.989569672941393e-22,1.709285283832379e-21,1.330966527696229e-17,1.447333106194676e-17,1.9999980805351148e-08,1.804998193953402e-14,9.977338019892801e-18,8.590489637133586e-18,1.719449956148038e-15,2.4999786257599563e-09,3.3760179838069894e-15,1.8455149565006058e-14,3.3999999903972943e-06,7.723961018886735e-15,1.365110995210134e-16,2.973690087206543e-16,1.1248380040503187e-15,1.1065425775577505e-16
2100,2.339570358523563e-11,1.47956876077852e-12,9.998298517655157e-09,4.8883689617702734e-14,1.0009802725813955e-10,4.574147433061971e-13,1.555027283604543e-14,2.5101709283761866e-14,1.599994872342698e-07,7.427203546063849e-15,8.999993492968879e-08,9.515673280554443e-15,5.5559481745647216e-14,1.3999999812868322e-06,6.999992932286091e-10,7.026037409943648e-16,9.640095638495743e-22,1.636225922852301e-21,1.4836245077418436e-17,1.5262853302182724e-17,1.9999978548594484e-08,2.017175270283435e-14,1.0667585749962588e-17,8.403353750950727e-18,1.8712674573169083e-15,2.499976628927718e-09,3.3336331718363297e-15,1.8764481503765367e-14,3.3999999907514976e-06,7.750256861807791e-15,1.534163495153624e-16,3.1526009090693105e-16,1.2614025776149203e-15,1.174253473253887e-16
2200,2.329204825277044e-11,1.5755868888243398e-12,9.998259031648057e-09,4.960163098019064e-14,1.0009743674470618e-10,4.586300815041573e-13,1.5219256746088992e-14,2.7538663788683114e-14,1.5999946813389175e-07,8.086701504238402e-15,8.999993318359861e-08,9.75920174321565e-15,5.6142445937066686e-14,1.3999999818396741e-06,6.999992693645359e-10,7.646053195253464e-16,9.509114094911276e-22,1.9469492217160478e-21,1.4415479632615153e-17,1.6117508293580687e-17,1.999997872377068e-08,2.236333641788199e-14,1.0529530076547066e-17,8.806406631567099e-18,1.828762045926773e-15,2.499976412621966e-09,3.793637457167878e-15,2.048374107752963e-14,3.3999999897496008e-06,8.39198455101413e-15,1.5890033575532982e-16,3.2712198166319875e-16,1.378053912545464e-15,1.2410293852799603e-16
2300,2.3285506595383523e-11,1.5972800110596789e-12,9.998100104998269e-09,5.277833302351901e-14,1.0010723048546352e-10,4.818592226769011e-13,1.6337771707387774e-14,2.853136837667336e-14,1.5999940552071963e-07,8.5575000100992e-15,8.99999319468195e-08,1.0031450982105339e-14,5.815847379246888e-14,1.3999999799972593e-06,6.999992043938834e-10,7.547846603790159e-16,1.0569550986538293e-21,2.0293785605933864e-21,1.6185801256790554e-17,1.578953972424404e-17,1.9999976583392076e-08,2.2786139850684364e-14,1.2142435079482426e-17,9.816683258993753e-18,1.971887592039628e-15,2.4999746879001594e-09,3.733003221348133e-15,2.1715258028884877e-14,3.399999989060908e-06,8.404478114006214e-15,1.7299379288830136e-16,3.2381753201577154e-16,1.3825818910009518e-15,1.267511918283951e-16
2400,2.3158802918984465e-11,1.6787059961749144e-12,9.998084964700329e-09,5.3458983272976885e-14,1.0011939892579278e-10,5.485272933106506e-13,1.7934315135675412e-14,2.8903637851058274e-14,1.5999937862309943e-07,8.668166432322375e-15,8.999992386472611e-08,1.0960563274199696e-14,6.488548326224662e-14,1.39999997852618e-06,6.999991773501191e-10,8.507877412938316e-16,1.0304144520750434e-21,2.147886946190361e-21,1.6224888712412207e-17,1.781483333677449e-17,1.9999976328169425e-08,2.393515442054318e-14,1.175976753524279e-17,9.819455624513201e-18,1.9533346057444114e-15,2.4999734261477307e-09,4.010101466314983e-15,2.2592312849359293e-14,3.399999988794038e-06,9.014998812485551e-15,1.6088738050329303e-16,3.5314848117814217e-16,1.4957609654956242e-15,1.3274618279651017e-16
2500,2.310155027441855e-11,1.7482108676499835e-12,9.99792792609275e-09,5.6608055468738803e-14,1.0011830857007291e-10,5.501988363234044e-13,1.841062679110905e-14,2.969474669763076e-14,1.599993675262781e-07,9.229526718404135e-15,8.999992306763216e-08,1.1286335265999223e-14,6.464982846873052e-14,1.399999977615824e-06,6.999991435054663e-10,8.904485182872711e-16,1.1622562468122042e-21,2.052508106442558e-21,1.8634927022115404e-17,1.8029993151701803e-17,1.9999975517237915e-08,2.5234687663131164e-14,1.2352053356777589e-17,1.0354878384292798e-17,2.092658827823605e-15,2.4999720445546785e-09,4.139518046813128e-15,2.448993496865994e-14,3.399999988326008e-06,9.966297221091938e-15,1.9006333544750372e-16,3.795666965607587e-16,1.4703893216966386e-15,1.3927423669461393e-16
2600,2.3050461551104322e-11,1.8730969846102397e-12,9.997830852062366e-09,5.880549702499823e-14,1.001340353245666e-10,5.746326110047887e-13,1.86672718491813e-14,3.1979336192168876e-14,1.5999933912746016e-07,9.449168830402264e-15,8.999992129341275e-08,1.1525337134549475e-14,6.92563198882754e-14,1.3999999773329515e-06,6.999991100231512e-10,8.640614284516394e-16,1.1609235292353632e-21,2.2831093221955777e-21,1.7860331418074256e-17,1.777355577267045e-17,1.999997442202101e-08,2.663323257787418e-14,1.3699821417311563e-17,1.1571712709918496e-17,2.269854728064107e-15,2.4999716347006842e-09,4.368361604749822e-15,2.5449241668390753e-14,3.3999999876366805e-06,1.0233579036085146e-14,1.8364552203296442e-16,3.917019612714865e-16,1.6200767927818711e-15,1.4802456681644187e-16
2700,2.290812524762145e-11,1.8792478065143046e-12,9.997831560052883e-09,6.171543529193486e-14,1.0014177424168427e-10,5.892260034074819e-13,2.0740383666694512e-14,3.3465372780206e-14,1.5999930170835508e-07,9.713284863557702e-15,8.999991730676389e-08,1.204113103858592e-14,7.259155988311948e-14,1.3999999761911966e-06,6.999990387692176e-10,9.853002937716432e-16,1.2276093690551395e-21,2.3809341157808326e-21,1.8695685883767243e-17,2.0015019748965622e-17,1.9999971441965534e-08,2.834339654649007e-14,1.450122211242476e-17,1.1687336198532641e-17,2.46975377213602e-15,2.499968623712878e-09,4.704003426736228e-15,2.600026867319442e-14,3.3999999870211154e-06,1.045376593323166e-14,1.9489816076348846e-16,3.933918894597009e-16,1.6307186768585323e-15,1.5769790335793437e-16
2800,2.2862002721578155e-11,2.02403033107399e-12,9.997701944161718e-09,6.272870865559728e-14,1.0014157017513147e-10,6.346633534654567e-13,2.0748554315850202e-14,3.425459732133111e-14,1.5999929363926242e-07,1.0234257669225286e-14,8.99999140693953e-08,1.2823007199637227e-14,7.509376605821584e-14,1.3999999740275686e-06,6.999989613331504e-10,9.96432202734203e-16,1.3562183840301036e-21,2.3558641909395636e-21,1.939818167353216e-17,1.9869317204794068e-17,1.9999970173009498e-08,2.7514233547171764e-14,1.435599613344595e-17,1.245992156383636e-17,2.5971231690682106e-15,2.499968158276717e-09,4.86967143009784e-15,2.8003425474024157e-14,3.399999986204021e-06,1.1243099630691173e-14,2.163730195240251e-16,4.2674188435392254e-16,1.736193330388402e-15,1.6009326194024203e-16
2900,2.2802367384044705e-11,2.1083326304867254e-12,9.997608627292142e-09,6.415758315845979e-14,1.0014892898796501e-10,6.503190027139051e-13,2.1152961057259078e-14,3.5459816020781256e-14,1.5999923017835977e-07,1.04718061410135e-14,8.999990995050542e-08,1.3281733417632614e-14,7.938066813593279e-14,1.399999973191739e-06,6.999989516977904e-10,1.066343058110582e-15,1.4022352387613235e-21,2.4482368009120648e-21,2.036906506104106e-17,2.0674956186739904e-17,1.999997089657576e-08,2.9540536413409144e-14,1.4954426694588598e-17,1.299242597111233e-17,2.585783630671684e-15,2.499966679442563e-09,5.130619430344198e-15,2.889401717976355e-14,3.399999985760368e-06,1.1339424991107529e-14,2.1882446210850281e-16,4.3097046071370686e-16,1.8721492508235633e-15,1.7257409695865146e-16
3000,2.271259511394272e-11,2.1226912856391854e-12,9.997562379159134e-09,6.792235944588213e-14,1.0015292931652003e-10,6.757120577853004e-13,2.3305805475160772e-14,3.625423438933295e-14,1.5999920668536248e-07,1.0659260858204448e-14,8.999990585047395e-08,1.3609396621535948e-14,8.196423925638902e-14,1.3999999716077611e-06,6.999988759218489e-10,1.0799972000703523e-15,1.414146402754137e-21,2.598914855358718e-21,2.1051376045608768e-17,2.1493423632578056e-17,1.9999969720714253e-08,3.1146245818000934e-14,1.6498447510032304e-17,1.333020958408919e-17,2.7869232558866538e-15,2.499964539431629e-09,5.23028162193582e-15,2.874183170371191e-14,3.3999999850670375e-06,1.1833806465315108e-14,2.296484709134906e-16,4.528288734871205e-16,1.814179602764537e-15,1.7233131718651362e-16
3100,2.2653466194495063e-11,2.1742601346247224e-12,9.997488243261048e-09,7.035452305028245e-14,1.0017059683250539e-10,7.26344467006077e-13,2.3904631322759136e-14,3.7243445470256626e-14,1.599991813278652e-07,1.1433373696313868e-14,8.999989916163868e-08,1.4062503927528976e-14,8.46097075937923e-14,1.3999999706344652e-06,6.999988408670875e-10,1.0676992413271886e-15,1.4882678061921775e-21,2.7548838186500146e-21,2.2504215508346486e-17,2.1808203161004046e-17,1.9999968654692415e-08,3.285021228638232e-14,1.6034174803989006e-17,1.4170099801455138e-17,2.7165232089378288e-15,2.499962976104881e-09,5.344921290138111e-15,2.962351488251867e-14,3.399999984370487e-06,1.272894304588189e-14,2.333106203826519e-16,4.740172977794872e-16,1.8798706224214498e-15,1.7921480017729055e-16
3200,2.2613939349346958e-11,2.245011269799452e-12,9.997386610387862e-09,7.056268025943982e-14,1.0016715547789356e-10,7.529050882100791e-13,2.379920652275988e-14,3.9537339898289e-14,1.5999915228812156e-07,1.1419234224425244e-14,8.999989858947686e-08,1.42542311704875e-14,8.759075726753509e-14,1.3999999706372966e-06,6.99998868376661e-10,1.1299434673104735e-15,1.5183579441877543e-21,2.8235346989073874e-21,2.423170501252719e-17,2.3696574440137834e-17,1.9999966187846e-08,3.2740435377812105e-14,1.7053718951766455e-17,1.4897208804386277e-17,2.8640283192979876e-15,2.4999636780226177e-09,5.577944933561533e-15,3.1561467464213474e-14,3.3999999844635235e-06,1.287310939508989e-14,2.4136456530427594e-16,5.120997986599704e-16,1.959233518202578e-15,1.8742450340840166e-16
3300,2.2505773325590646e-11,2.3456197401101088e-12,9.997263753378668e-09,7.520228236021906e-14,1.0018456763036317e-10,7.40072513212786e-13,2.50833729721619e-14,3.98586568823518e-14,1.5999914516206744e-07,1.2167151998339323e-14,8.999989731609948e-08,1.4944573467876704e-14,8.816586699770432e-14,1.3999999696477565e-06,6.999987554662108e-10,1.2178854151980352e-15,1.5987035422310726e-21,2.9148386534532914e-21,2.4903552858003352e-17,2.4774972205150357e-17,1.9999965036305188e-08,3.4949999849169346e-14,1.7860523211129513e-17,1.4489041298920752e-17,2.894030015609558e-15,2.499960616260472e-09,6.013230710896921e-15,3.229883708078434e-14,3.3999999836384664e-06,1.3107867060316899e-14,2.3839613589660377e-16,5.098191730898878e-16,2.105426183462349e-15,1.9604927645821723e-16
