miliseconds,sGCfast,NO_sGCfast,NO_sGCfast_6coord,NO_sGCfast_5coord,sGCslow,NO_sGCslow,NO_sGCslow_6coord,NO_sGCslow_6coord_NO_int,NO_sGCslow_5coord,NO_sGC_5coord_tot,sGC_inact_tot
1500,0.0002912247105464742,1.0586951208251028e-11,0.000999212554289538,0.11123862496740788,0.0015055649943869374,-3.757615720284571e-12,0.2148431163740445,0.020388953679107022,0.0503271210700708,0.16100825443270186,0.23677588499381044
1600,-0.0005233209964286069,1.0065600476323595e-11,0.001087434781162772,0.11027565912214961,0.0008515411623757471,1.7219684109289075e-11,0.21372154795615717,0.02021083057539514,0.053275255897409585,0.16786094364629972,0.23173459912258837
1700,-0.00041062215405829235,-1.8184062333842572e-12,0.0009901375421867734,0.11011691958090603,-0.0005244395505277593,-2.499116565709528e-11,0.20863661303111036,0.019861429773945338,0.05609564832376389,0.16668771245131275,0.2311390996457003
1800,-0.00019575221353034433,-7.385380785381797e-12,0.0011674216979266564,0.11108610958936363,0.0006456206107800271,-1.8515792968633103e-11,0.20731094760960717,0.019576505804560725,0.06237131354469375,0.17056916229397093,0.2259416070506527
1900,-0.0002449463954706062,-4.597235910897381e-13,0.0011856587298593709,0.11111319948454032,-0.0015341108588337482,3.306672103192935e-11,0.2032221491124382,0.019219026532207757,0.06515529504509417,0.1733430484257906,0.22351407262037912
2000,-0.00048724237672882607,-1.209309527258959e-11,0.00116786829941562,0.11035461370168136,-0.001210833586380398,-4.531744433419455e-12,0.2003001820013923,0.018938718845845044,0.06867734058603311,0.17903974327574193,0.21970015397868747
2100,-0.0005940655205317339,1.1468119833284501e-11,0.0010443041577315592,0.1115978980179922,-0.000999870168880947,1.1012926268543507e-11,0.19842158866758489,0.018916828609599895,0.07169565664623893,0.17981733897518543,0.22052045375247512
2200,-0.00019827698352643501,9.006607740069446e-12,0.0012080378535681193,0.11138127255615532,-0.0016123503660771333,6.067207343080873e-12,0.19710168580534307,0.01867504013902715,0.07228779661277436,0.1836471302491055,0.21423446306410582
2300,-0.0003246756431588245,-2.368588023730392e-12,0.0011039954155096495,0.11016629672435713,-0.0009228479453675554,-4.405304409146261e-12,0.1955045763644781,0.018180415741693864,0.07565951067630863,0.18411978188389208,0.21363486203294121
2400,-0.00014341283802853162,-1.8577961567703483e-12,0.0011772121034815378,0.11123501984877611,-0.0004706854627554555,-2.711385453442155e-11,0.1924976724328987,0.018291957911701146,0.07932142549706604,0.18704958968699018,0.20894170404378615
2500,7.663007463068975e-05,1.8517909386838585e-12,0.0010076202229191207,0.11153018577365746,-0.0011905716505140696,-3.7392742080440845e-11,0.19087433453020333,0.017774775129637956,0.07915503914874222,0.19083429704386504,0.20952526839591326
2600,-0.00037829197872616565,7.997941781171403e-14,0.0010368225016993418,0.11061473343494138,-0.0008004403462563642,-2.1845612403319e-11,0.18833192245653335,0.017657232093754877,0.08386250495393373,0.19688286733174631,0.2050693816374858
2700,0.0005072065893250368,-7.577775944796324e-13,0.0010832398145374938,0.11109088452080683,0.0004117416763563335,-1.8051333815963364e-11,0.18440030548789788,0.017443649575516074,0.08759561244108,0.19910575539379405,0.20387388535445936
2800,-6.240254363735282e-05,-1.1687095705445946e-11,0.0010443208861205372,0.11151290780630932,0.001980202564999306,1.2850351994134287e-11,0.18206449520207715,0.017114683417552148,0.08886049060912442,0.2008402553498319,0.20141595261021983
2900,-0.0006268419896416511,2.1877141361350253e-12,0.0012166218431947787,0.11154167730073446,0.0009658181433392011,-1.2717888345494156e-11,0.17857465833004674,0.01693647267617833,0.09352971674175284,0.20312421302043387,0.19636737938054197
3000,-0.000660360458538166,1.121027838263812e-11,0.0011294624737249318,0.11115950107521085,-0.0015191514138928766,-2.700416217477735e-11,0.17879298777043898,0.0168237289159986,0.09422138645292873,0.2055029947580613,0.19333378104388196
3100,0.0006848920059971344,2.446043502234444e-12,0.0010048918526501768,0.1109925964933131,-0.00035076844203978504,1.7330981427841957e-11,0.17396025683106603,0.016768835321114717,0.09706838831944288,0.2087545277702958,0.19136012316725112
3200,0.00044861310683854365,1.22779009790469e-11,0.0011495262659540458,0.11156341419323876,-0.0018478736283929784,-6.016802277867488e-12,0.17362552118033708,0.016420968512950364,0.10021274103596746,0.20881059124155368,0.18923082483165674
3300,-0.0002907342238473947,-1.4928510000930937e-11,0.0010205042359382425,0.11160246354274474,0.0009176311707208158,-4.112870424194829e-13,0.16916509778935854,0.01622330983135715,0.10024406444861077,0.213394744683935,0.1860279492854819
3400,-0.000293701139088923,-1.0305039145596902e-11,0.0012034458276805062,0.11021953937149888,0.0011911838784591548,-1.8366309422296307e-11,0.16633243252842717,0.015942926564284268,0.10442577814811457,0.21610058033069893,0.18524060516860832
3500,-0.00071587552596604,-1.208042924774526e-11,0.0010159596611584274,0.11095643221713591,0.001678214812996672,3.686349468070599e-11,0.16496554345503991,0.015676397120710013,0.1076827419955763,0.2153995448931406,0.18341457808095496
3600,0.0007094713055166596,6.080262343873643e-13,0.0011539919690749145,0.11049375259847415,-0.00011011191334573688,5.625577193578169e-12,0.1647727651559219,0.015387957227798938,0.10939945755071875,0.22145741579423428,0.17958818986996358
3700,-9.908625965805891e-05,-1.0800392360743129e-11,0.001036782774119728,0.11127001257835033,-0.0008053782762327531,-1.702494587384618e-12,0.16331570541534793,0.015256770384484725,0.11272363446868262,0.21939439381222803,0.18083146196012997
3800,0.00022196830394924984,-6.8101045718475525e-12,0.0009953840116595585,0.11126442780954895,-0.0019245634943033114,-2.4559942050185415e-11,0.15867360769235836,0.015023580161775487,0.1144059199139695,0.22202963382598434,0.1746263435367411
3900,-0.00014275843397622482,-6.0723462808122164e-12,0.0012105184956913175,0.11054955166609576,-0.0012932327915201986,8.344077137014129e-12,0.15967196749233994,0.014993151710850179,0.11545228339357076,0.22525079958273644,0.17442911436545838
4000,-0.00021794520906899428,7.14293381962594e-12,0.0010230260112387931,0.11023850461980653,-0.0016703117079901392,-2.03426554368502e-12,0.15778056879173522,0.014648321160762055,0.11881722671194654,0.22594600840803547,0.1696877091358668
4100,0.00013830335544011386,1.4102730259501342e-11,0.0010772112431621035,0.11030237028324699,-0.001499932452627945,-7.002807106618669e-12,0.15569831224767278,0.014507504377926628,0.11922369453661738,0.22863778981363306,0.17094794033409147
4200,0.00027612006918192595,9.883257876759964e-12,0.0012161783846313416,0.11050275852341551,-0.001333619848763971,-1.4444279118549077e-11,0.15051604348733108,0.014586221800575052,0.12008954943160212,0.23411344262556438,0.16567103910044986
4300,-0.0006479838074846532,-1.356182553430215e-11,0.0009987067307576413,0.11065882529150779,0.0002070744238082155,-3.3024907545442574e-11,0.14859281937180574,0.014155564445595514,0.1233809427501822,0.23364498784654028,0.1655431012202519
4400,0.00025948187538971985,5.176170984282343e-12,0.00113566396641502,0.11073793133457946,0.001482338604699243,-2.8811497715052477e-11,0.1476899681809984,0.014281449994299908,0.12360048391737054,0.23693181534656585,0.16290445763469438
4500,0.0006496066767779906,-5.9966795160559315e-12,0.0010538511271705746,0.11037202285388478,-0.00027337324172239876,7.96913155215053e-12,0.14685837369001548,0.01386981024994089,0.12846555718822328,0.23865994175889022,0.16139239011605222
4600,0.00018652778841559293,-4.753076196554578e-12,0.0012224562499814754,0.11066096325266467,-0.0016339465348269159,-1.0239379156595929e-11,0.14672140788623994,0.013594005549199635,0.12747732089821634,0.24176926465373202,0.15808341949558793
4700,0.0007082061280157283,-1.6660503669426285e-12,0.0011339471751034276,0.11145599019441196,-0.0007669393553287788,1.882509304941224e-11,0.14139071580485707,0.0135396568423705,0.13285154754651446,0.2411465126176695,0.15566033460130127
4800,6.3028418960338385e-06,-2.567436271033618e-12,0.0010165980385536855,0.11164196829403922,0.00018321045457055096,-2.1388623942724403e-11,0.1433968182521325,0.01335018534801961,0.13513910848691268,0.24493268061781917,0.15593169803356968
4900,-0.0004743324631704799,5.620426293670145e-12,0.0012142126745651434,0.11136163936782403,0.0005936553326671191,1.6938789515466563e-11,0.14062940002558003,0.013069118128417824,0.13571296068142383,0.24556096195523863,0.15557717985416897
5000,0.0005084616546120025,1.348132532472396e-11,0.0010844330083371848,0.11070762930710819,0.0003944987548133336,9.774618480402818e-12,0.1390749658359394,0.01324697116768208,0.13689143921968341,0.24887426236597132,0.15313307441584786
