milliseconds,sGCfast,NO_sGCfast,NO_sGCfast_6coord,NO_sGCfast_5coord,sGCslow,NO_sGCslow,NO_sGCslow_6coord,NO_sGCslow_6coord_NO_int,NO_sGCslow_5coord,NO_sGC_5coord_tot,sGC_inact_tot
3800,-0.0003991382650020701,-8.319692818023951e-12,0.0010577777431206958,0.11031248955406447,-0.0011462937825867296,2.970580381154885e-11,0.1586501270770213,0.015313314006029968,0.11183484980596646,0.22505901768959624,0.17822569370939254
3900,0.0007547309729111201,7.50684422572946e-12,0.001211915624798774,0.11148475488663882,0.0018480196083060865,1.0583855606477575e-11,0.15921562849722334,0.014817288431519094,0.1135718134457289,0.22691821368760526,0.17413933112976387
4000,0.00027668037368462205,-4.827960861286094e-12,0.0011412058175930939,0.11044690010299538,-0.0017769130835191584,-1.5427298029053258e-11,0.15416033831235695,0.01479734035078196,0.11596287656690915,0.22953736947301331,0.17343466889917322
4100,-0.00021623857678145764,1.4308191439341007e-11,0.0010991705286813524,0.11164244426664181,-0.0017681198840696095,-1.0542068415891642e-11,0.1561638091262656,0.014767903090047335,0.12075375588746112,0.2321191893377121,0.16950220690214107
4200,-0.0005021386579633363,-1.1167635963818093e-11,0.001153493580109337,0.11120732204668371,0.0014324881873982725,1.3922017738671871e-12,0.1537215715354015,0.014447652746596318,0.11963394949803448,0.23038392523345927,0.16961633229032455
4300,0.00041206615451182314,1.1934053389021426e-11,0.0011226085335676865,0.11137784472712481,-0.0010582340717566255,2.8288688971943225e-11,0.15056674722197094,0.014334005021698081,0.12396282863380019,0.2327415673865272,0.16567019933396246
4400,1.152658150502266e-05,-1.897928721194482e-12,0.0011303714258393243,0.11078340880827933,0.00016405193556300951,2.0154594959818056e-11,0.1463807351674065,0.014152185541877145,0.12751556310220868,0.2354823253850099,0.16366716125278932
4500,0.0004639837352594689,3.4372262774904213e-12,0.001064293198341063,0.11030359505512119,0.0016056624538158463,3.3173287556145267e-11,0.1477386764167992,0.013819736431459782,0.1289956718701945,0.24026427506174863,0.16270161039079073
4600,-0.00010028530977345865,1.987205679477473e-12,0.0011568316828869502,0.11041824458638372,0.001792490792183391,-2.924785630624202e-11,0.14652538134420084,0.013694036052871655,0.12830814119701858,0.24178659022157722,0.16069907171425366
4700,-0.00035380303302141267,-1.5105196606332888e-11,0.001209258151318871,0.11122073000112512,0.0006782542443766782,-5.8764934410997015e-12,0.14289449244997118,0.013533222262554424,0.13128244270984357,0.24144836326968336,0.15635479116583892
4800,-0.0005010395444644991,7.776835149652639e-12,0.0010907345388080575,0.1116132097519419,0.000584098455374334,-2.7618507462187104e-11,0.1394295117088999,0.013614097527442836,0.1315520227273812,0.2447933347979637,0.15387166922947218
4900,-0.0003107654381456648,-1.2800086355078487e-11,0.0012131167960849774,0.11123077800659693,0.0010293778160321598,1.462045567854411e-11,0.1403885923336469,0.013301564511598004,0.1354906687395608,0.24764691062206975,0.1523210806857178
5000,2.2650734728411644e-05,1.9915879174819348e-12,0.0010599834493976066,0.11148186526934775,-0.0009891624810495548,3.8287827536023955e-11,0.1394320493188088,0.012991030329681004,0.13508163503880596,0.24777400373374314,0.15145884844074994
