milliseconds,glycerol_i,cin,glucose_i,G6P,trehalose,F16DP,F26DP,trioseP,Gpd1,pyruvate,acetate_i,ethanol_i,Hog1,Hog1PP,Pfk2627a,Pfk2627i,AOG,gpd1mRNA,stl1mRNA,Stl1,AOGi,Fps1r,biomass,cellvol,glycerol_e,glucose_e,acetate_e,ethanol_e,trehalose_e
0,0.0808486,0.532153,1.9571399999999999,1.35683,0.00451195999999999,0.180025,0.000112102,0.080898,0.0485149,0.00684286999999998,1.26621,14.4274,0.417491,0.0238279,0.00449415999999999,0.0271250999999999,0.0019499499999999998,0.00145916,0.00594778,0.000111054,0.0217029,0.265226,2.17366,0.00024000000000000104,0.00261406,0.104697,0.00246285,0.0277349,0.000153921
100,0.08084648399779855,0.5321164939378177,1.956965013798112,1.35655720507243,0.004511286255134061,0.1803108399558516,0.00011209139831447882,0.08067230210936971,0.048511872184534136,0.0068771942846461084,1.2660800502944334,14.424842642471853,0.41789327307185725,0.023395352147759122,0.004485816504578422,0.02713127439241594,0.0019499391557396186,0.0014590551267367878,0.005948809900226521,0.00011176771718406176,0.021702910844260372,0.4790657569750995,2.173801153800418,0.00024001646529478609,0.0026140614618525306,0.10469686287950355,0.0024628820479044135,0.027736023656875948,0.0001539210054548297
200,0.08084354099999858,0.5320804627131097,1.9567917802979347,1.3562857282513245,0.004510616550488824,0.18059655053373083,0.00011208078940879571,0.0804474929950129,0.048508887610416676,0.006910276118252917,1.2659512672839817,14.422299302566097,0.4182707951619837,0.02298794906390756,0.0044771926589766056,0.027137757348720575,0.001949928304590639,0.0014589499835130108,0.0059498106781815914,0.00011248159315823761,0.02170292169540935,0.5785564376236482,2.173942313749063,0.00024003271863953535,0.0026140634900619322,0.10469672575804896,0.002462914093515579,0.027737147149731023,0.0001539210109088773
300,0.08084022998421891,0.5320449005123924,1.9566202780091102,1.356015554176705,0.004509950836055249,0.18088213119576568,0.00011207017306878717,0.08022356903024529,0.04850594574746572,0.006942146088230975,1.265823635932905,14.419769790530383,0.4186250477859934,0.0226042044116613,0.004468309897274124,0.02714452708941096,0.0019499174466468922,0.0014588446717884913,0.00595078432742164,0.00011319562454295208,0.021702932553353097,0.6265731095434894,2.174083479653031,0.00024004876257062227,0.0026140657854267116,0.10469658863563619,0.002462946136853314,0.027738270479307887,0.0001539210163621469
400,0.08083675724374674,0.532009801382508,1.9564504849293742,1.3557466671405518,0.0045092890606535105,0.18116758134169833,0.00011205954909735345,0.08000052657546479,0.04850304605282534,0.006972834055660588,1.2656971409019342,14.417253913588901,0.41895742421969245,0.022242719978211124,0.004459188344875548,0.02715156313536009,0.0019499065820010695,0.001458739282875328,0.005951732717653106,0.00011390980814051422,0.021702943417998923,0.6513250899251269,2.1742246513217713,0.00024006459968992745,0.002614068213201436,0.1046964515122653,0.0024629781779371886,0.027739393646339976,0.00015392102181464246
500,0.08083321594739387,0.5319751593536223,1.9562823789969792,1.355479051401347,0.004508631172975992,0.1814529003479632,0.00011204891731333001,0.07977836200394119,0.04850018798217252,0.007002369165122529,1.2655717668405473,14.414751479268592,0.4192692347306229,0.02190218054518199,0.00444984689775794,0.027158846235877634,0.001949895710744648,0.0014586338991712212,0.005952657602465627,0.00011462414094644009,0.021702954289255345,0.6655043016069337,2.174365828567168,0.00024008023260934232,0.0026140707122707546,0.10469631438793622,0.002463010216786506,0.027740516651550046,0.00015392102726636788
600,0.08082964827626947,0.5319409684916395,1.9561159382834439,1.3552126913176046,0.004507977122031537,0.18173808758559745,0.00011203827755050955,0.07955707170961882,0.04849737099449022,0.007030779862679982,1.2654474985110238,14.412262296802758,0.4195617115368812,0.02158134897328224,0.00444030329689147,0.02716635829740361,0.0019498848329678987,0.0014585285951100172,0.00595356062622129,0.00011533862014699398,0.02170296516703209,0.6748105877428974,2.174507011203533,0.0002400956639270714,0.0026140732547100705,0.10469617726264902,0.002463042253420302,0.027741639495650238,0.00015392103271732706
700,0.08082607348465891,0.5319072229212849,1.9559511410784236,1.3549475714065817,0.0045073268573409715,0.18202314242830392,0.00011202762965672191,0.07933665211041668,0.04849459455416714,0.007058093913179485,1.2653243208427132,14.409786177739552,0.4198360134589674,0.021279061569598093,0.004430574197992096,0.027174082315127284,0.0019498739487598979,0.0014584234379524685,0.005954443330416504,0.00011605324311149371,0.02170297605124009,0.6818018321864158,2.174648199047589,0.00024011089621715835,0.0026140758275229764,0.10469604013640366,0.0024630742878573473,0.027742762179342215,0.00015392103816752378
800,0.08082250058579958,0.5318739168359687,1.9557879659259578,1.354683676369272,0.004506680329020498,0.18230806425606277,0.00011201697349296444,0.07911709964950697,0.04849185813189253,0.007084338417051429,1.2652022189548575,14.407322936192218,0.4200932303137929,0.02099422370176499,0.004420675237319349,0.02718200230777543,0.0019498630582085368,0.0014583184884734957,0.005955307159702693,0.0001167680073825533,0.021702986941791454,0.6876346349382693,2.1747893919184453,0.00024012593202497214,0.002614078424384983,0.10469590300920013,0.0024631063201161537,0.027743884703317293,0.00015392104361696185
900,0.08081893389496841,0.5318410445015219,1.9556263916381764,1.3544209910997715,0.004506037487813155,0.18259285245667495,0.00011200630893258954,0.07889841079566245,0.048489161204992866,0.007109539826545602,1.2650811781648497,14.404872388923724,0.42033438701945164,0.02072580569629488,0.0044106210930449025,0.02719010325646575,0.00194985216140054,0.0014582138015639544,0.005956153467563969,0.00011748291066582526,0.021702997838599452,0.6928249923221722,2.174930589637569,0.0002401407738654589,0.0026140810420358287,0.10469576588103843,0.0024631383502149735,0.0277450070682566,0.000153921049065645
