milliseconds,EGF,I,RE,Rd,Rp,GS,Rp_GS,Shc,Rp_Shc,Rp_pShc,pShc,Rp_pShc_GS,PI3K,Rp_PI3K,RasGAP,Rp_RasGAP,IRL,IRp,IRp_PI3K,IRp_RasGAP,IRS,IRp_IRS,IRp_IRSp,IRSp,iSrc,mIRS,mIRSp,mIRSp_GS,mIRSp_PI3K,SHP2,mIRSp_SHP2,GAB,mGAB,mGABp,mGABp_GS,mGABp_PI3K,mGABp_SHP2,mGABp_pSHP2,PIP3,dRas,Raf,aRaf,Mek,Erk,pErk,PDK1,Akt,pAkt,mTOR,Null,aaRaf,PKA,pShc_GS,ppMek,mGABp_pSHP2_GS,R,ppErk,IR,mPDK1,tRas,tRas_PI3K,ppAkt,mGABp_RasGAP,amTOR,iGS,imGAB,imIRS,aSrc,Ri,IRi,iPX,aPX,aPX_GS,IRSp_PI3K,IRSp_GS,IRSp_SHP2,GABp,GABp_PI3K,GABp_GS,GABp_RasGAP,GABp_SHP2,GABp_pSHP2,GABp_pSHP2_GS,imGABp,bRasGAP,phosphorylated_Akt
0,0.9849291073403612,-9.015633953817314e-38,-0.042110645627810965,0.07600138977381192,-0.001822458432547112,199.99211574559092,0.0010970290790190296,269.9942381426781,0.005594149822405276,0.002224278563557891,0.0002431725910835558,0.0013994021576459264,199.98165543453737,0.014591207966653317,49.99999646517166,9.153085679228134e-07,-2.4396656986806776e-31,-2.6546990273552506e-28,1.1557609134433937e-28,-9.833798363316226e-26,300.01582802009926,-2.6007134345165318e-27,4.6250055519575356e-29,-2.273467383522219e-07,517.987970352121,-0.00816884105457899,6.64993353662807e-06,-9.111957475411676e-09,-4.3569294173788415e-06,300.00005314046433,-4.024018049482971e-07,225.0022057050396,0.0007277250936975642,-0.0003643024161078295,-9.198686405365923e-05,-0.0007530850649855401,-3.1111368499486555e-05,8.840610060127957e-10,-0.014565102507434487,149.9811599228567,100.00029101384932,-0.0001335055510539872,199.99999452973438,400.00000033266764,-5.2958214296272655e-08,100.00716798746612,99.9998617756823,-0.00012890681509219703,99.9999725332664,0.037094573225222596,-2.8074305639132454e-05,100.0,-0.0007228774162944306,-2.1739427630119318e-07,-1.2185728283262556e-08,100.42274346593567,1.2864728821203517e-14,150.0,-0.004259010100145884,0.0030642679460251153,0.0,7.366841329418593e-11,-1.1245997317150347e-07,-2.747162009994159e-05,1.325457186656265e-18,-3.980147564506033e-21,-4.548230018703403e-09,0.021085398437198716,0.0003268449307755411,1.289865197462777e-28,200.0,0.0,0.0,-1.2835447508159136e-07,1.265804946197863e-10,1.419002694450687e-08,8.488088268197243e-06,8.523657058902654e-06,-1.0396418789910923e-06,-8.23003300011503e-10,-7.934485435994302e-08,-2.2405410932912788e-10,3.684262227624608e-10,2.2024814741308246e-21,1.0000000000000003e-05,-0.00026801560660301313
100,0.9671724037429597,1.176306660521255e-37,0.6960382559232517,-0.07995529987516671,-0.0002129490302022563,200.00734111338312,0.0007915205318213622,269.9988991192997,-0.013933610728990664,0.0001660037659705384,0.00025897172687595167,0.00013794216664588275,200.00026687181492,0.005773722494457681,50.00000008492994,1.7037460013156155e-06,3.1186868958238034e-31,1.352741815403622e-29,8.485369443470828e-29,5.0606144130707996e-26,299.97531044841327,8.278328444638126e-28,-1.1531072076996474e-28,-8.085060310121721e-08,517.9594080967528,-0.02776721607910413,3.637969719194652e-06,-1.608085617439385e-08,3.240033788815804e-07,299.99995274732817,4.3086511283066546e-07,225.0018458015295,0.0003235372725898421,-0.00044524932154230845,2.3704020428881797e-05,-0.0003891414616909549,-9.645327116843133e-06,1.6674907373762968e-08,0.011235758631762837,150.016435581394,99.99978473894951,0.00021377349507880526,199.99999685009828,400.0000000506788,9.431127500770445e-08,100.00155634259453,99.9996954807173,0.000164929366526964,99.99999588518041,-0.0018846437251410423,9.288033181174723e-05,100.0,-0.00016614758757857204,-2.7418073977578465e-06,9.193918726666455e-09,99.44600594550361,-1.627760282082472e-14,150.0,-0.005522958805682069,-0.021077009116461622,0.0,-4.536534964854845e-10,9.801142016805212e-08,2.7117365096509548e-05,3.1688870379728053e-18,3.059771698339798e-21,-7.660867431535535e-09,0.03853808255246843,0.005058156105359717,-2.0146897958264327e-28,200.0,0.0,0.0,1.438278064787458e-07,2.273496988739777e-10,2.4692174189444315e-08,4.751376151832476e-06,-3.969593585061812e-06,-1.9102690592316638e-06,9.405415485211527e-10,1.42890305100062e-06,2.0197433434019502e-10,2.1148082982988987e-10,-4.378070329434506e-21,1e-05,-0.0002683213881108163
200,0.9682885201299735,4.0857661609832113e-38,1.437575273546742,-0.07206836678228745,0.004076033202328021,200.00314523496496,-0.00028127450189141946,270.03222747039894,0.00789829497254331,-0.0004836632273152832,-7.392911511180143e-05,0.0017680201746490193,199.99992784275017,-0.0008062635463572259,50.00000245563192,-2.461679330006278e-06,-2.1867111921084304e-31,2.505777733239024e-28,3.8746802072835694e-29,1.0401595211135053e-25,300.0004047191909,-4.179736498878021e-27,-6.980037463733346e-29,-7.307693623975489e-08,518.039799838334,-0.03189646513689356,-8.312256788947058e-06,-2.001109948231163e-08,-1.1508960740084368e-05,300.00005578440084,3.112478412719002e-07,224.99988724764302,9.41482929771904e-05,-0.00040035733093435604,-0.00016250738384794675,0.00039007944786228734,1.9915119418206455e-05,5.301123898192936e-09,-0.011549565160049286,150.0001870555484,99.99952162137771,-0.0003487446528487828,199.99999912604636,399.9999996979523,2.929115909668677e-07,99.99396078245478,99.99980099648053,-4.3025344982203376e-05,99.99999076956958,-0.029125034538648946,-7.1099738537123696e-06,100.0,-0.00023041041643241292,-5.205037085224433e-06,-9.04340573359691e-09,98.89908974375922,7.038083420428231e-15,150.0,-0.0037667443514782448,-0.01920055828403365,0.0,-1.9763354739568852e-10,8.131687507262075e-08,1.8745544409120897e-05,-6.109385965557176e-18,4.447989726504833e-21,3.6549086044559133e-09,-0.01684412216363917,-0.010135753878544465,-4.871292040482761e-29,200.0,0.0,0.0,2.075632868151961e-07,-4.0375101762644687e-10,2.43867379121171e-08,-3.146793668519025e-06,-1.9390011688189684e-05,4.711472743247102e-07,6.932721716954958e-10,1.8139832159416418e-06,-9.231305842140787e-11,2.1717786556479946e-10,1.8868637335641984e-21,1e-05,-0.00016199172765453456
300,0.9574839936052639,-4.167140026035024e-38,1.782759748247668,0.061021694485273385,0.0001628714746378272,200.00057055060213,-0.0007465433417469333,270.03293059843315,0.0047223154117524355,0.00175024705223688,0.0002552722586817572,-0.001995494269724308,199.9990549779086,-0.0016874949910877365,49.99999887126855,-1.6411597964292699e-06,6.625862346133346e-32,2.9344005701675574e-30,6.990576578955122e-30,-3.640902818531123e-26,300.02955361825786,-3.010513032653647e-27,1.3801187872120614e-28,-1.8161598401774245e-07,517.9600680064838,-0.024110926180419143,7.555212745883728e-06,-2.081360332473035e-08,2.2984978224053235e-06,299.99998982975495,3.093511161837083e-07,224.9981620074659,0.0005966719205910491,5.4492139875531635e-05,-0.00017096078592849102,0.0004809201091711627,2.947362484350536e-05,1.1034874090692693e-08,0.012374773806378365,150.00665605846714,100.00025177849614,-0.00023195742880173598,199.99999838721934,399.9999996739358,-3.1960729805745036e-07,100.00185729426619,99.99986365710487,-8.722187434676327e-05,100.00002790803613,-0.027702649347622593,-7.070225429736819e-05,100.0,0.00040180854977192734,-5.245117007371744e-06,1.271368862882296e-08,98.19475594324685,-7.044007557891058e-15,150.0,-0.0031222136699750485,0.0017743000637942164,0.0,7.672101873195125e-10,-9.504505488366919e-08,2.5530922142127056e-05,4.30273282915649e-18,-5.274350079219259e-21,-2.385291072917997e-09,0.048881352905334075,-0.00012568571740781493,1.6858798625781087e-28,200.0,0.0,0.0,-1.486904550483606e-07,-2.1622166300510863e-10,6.258258319454884e-09,-7.737444349523384e-06,1.7342259223385888e-05,2.1857669942653316e-06,-5.464431074496318e-10,-1.2127394623200057e-06,6.134808200033718e-11,1.3917775681469892e-10,-2.237239924633638e-21,9.999999999999999e-06,-7.494144638501908e-05
400,0.9216174859477076,9.290594376662281e-39,2.2981896588279245,0.034984228815469295,0.005859835950713724,200.00621116580933,-0.0013113054499926619,269.9755557313124,0.0043258395827180844,-0.003035792997597635,0.00010000139286086865,0.0031693311872111976,200.00222758680982,-0.015172319403069665,50.00000121187865,9.751986654772772e-07,2.5684991523571874e-31,8.323531343761432e-30,-3.9594793926749057e-29,-3.8513038107482705e-27,299.9937141239434,4.777248183555297e-28,7.44927587857106e-30,1.5366910971211462e-07,518.0109630942331,0.026526624136778986,-9.554096530823693e-06,-1.1485938023441471e-08,9.627564217273953e-06,299.99999771166796,2.8821062748766245e-07,225.00189405755265,0.00014471776874980667,-0.0003002016381027719,-9.558153218130726e-05,-6.142814000497625e-05,1.7283027676689205e-05,2.8349085970584494e-09,-0.00029765455097836326,149.98061551809164,100.00047757902524,0.000213080971899285,199.99999677263114,399.9999996355636,-6.564941710287325e-08,99.99987695802871,100.00031947267652,-0.00014011340599207956,100.00000643362782,-0.0521335641323777,2.318799504750964e-05,100.0,-0.0007605191074516978,5.3643693204571135e-06,7.593572485118038e-09,96.91691794627792,-4.232183409400553e-15,150.0,-0.0008803049158788347,0.014933156291173122,0.0,-2.933191605923426e-10,5.499326385574129e-08,-1.5192128700623787e-05,-3.100579571593105e-19,-4.5778916878279126e-21,-1.404672585815512e-09,0.04123686322229844,-0.01979456566688017,1.897207904258244e-28,200.0,0.0,0.0,1.8064729791490597e-07,2.335569062841617e-10,-2.489727461590835e-10,2.466960195753585e-06,-5.370568843399417e-06,2.9275358665722582e-06,1.1324659948272261e-09,-1.3758506126247034e-07,1.8346401396367623e-10,1.778483140900201e-10,-4.351325475547264e-21,1e-05,8.305433755657268e-05
500,0.9208655237786071,1.9027522727510453e-37,2.964756809606758,-0.0019614375328868977,0.0012890960262485558,199.99163968527108,-0.000576750122647661,270.0340517442806,0.018553745514584892,-0.0030997933707457167,-2.2308038823166335e-05,0.002853745607948848,199.9962974864476,-0.008713643103610174,50.00000305196451,3.573176508189368e-06,2.035814913723043e-31,2.8397663739993346e-28,-8.503571021223078e-29,1.0054808166961997e-25,300.0086182806711,1.493919344808627e-27,1.4634513978584174e-28,-9.15828619142829e-08,517.9668353856771,0.01582690907329384,-5.9133372788004645e-06,-1.3897314949326934e-08,9.59387750818228e-06,299.99996348860344,2.861529105618122e-07,224.99758785375286,0.00042421229408226953,0.00030722094518713475,-1.6442296425043893e-05,-0.0003731144077067582,3.873829465351479e-06,7.2866267814831404e-09,-0.012670455337908186,149.98447424401277,99.99968795021029,0.0003574784419121604,200.00000069452503,399.99999964760843,3.6549708872582847e-07,100.00451833520258,99.99999918862801,-0.00014008558854354942,99.99997536960191,0.04270619001752498,-8.753659542900153e-06,100.0,0.001160626940447809,-5.053270159765851e-06,-1.4909942625652172e-08,96.87762846878515,4.417015892896792e-15,150.0,-0.004336247954123461,-0.023850526192844255,0.0,4.834032439253232e-10,-1.1101098303907382e-07,-2.3451237403179915e-05,-3.9785662745810835e-19,2.3835602778371322e-21,-3.744085079479276e-09,-0.04546878766935746,0.007681662379825334,-4.7620671149434256e-29,200.0,0.0,0.0,-1.4898044001560762e-07,-3.823777900877531e-10,-5.0766213576617114e-09,-2.800339861978738e-07,3.3586757064710667e-06,2.4687970059204783e-06,-1.5470934722362934e-09,-1.5949575656109887e-06,-6.302642435955249e-11,2.8838819293813714e-10,3.439904448443736e-21,1.0000000000000003e-05,-2.7553557601729816e-05
600,0.8787362728068057,-1.5126611384844914e-37,3.5481378455852957,0.04950306158839239,0.003993815115951954,199.9998117256836,0.0009356050829128318,269.969697115094,-0.01771958731786832,-0.00021437825835445495,-0.00015498048592869516,-0.002321771331740973,199.99115817748225,-0.004782353883606246,50.0000004725516,-6.668234410298944e-07,-7.332113551611651e-32,3.0260469401903463e-28,9.253464069334614e-29,-1.034034730476292e-25,300.00783067525714,-2.8537329271890875e-27,-2.591247442322345e-29,-1.0668027446971698e-08,517.9961910698014,-0.005625240818793641,-3.7168979220157203e-06,-2.462362017473786e-10,1.811915937107711e-06,300.0000393573064,-5.698831290704624e-07,225.00067600701456,-0.0008920977665833851,-0.00022273813389852966,-2.2603952312851556e-05,-0.0007107943044778703,-3.084076502562099e-05,-8.62270035119685e-09,0.010190672288812985,149.9901896224103,99.9995907752583,0.0002738036444154637,199.99999569594786,399.99999981751864,-1.0851137949698071e-07,99.99864339260348,99.99977163195801,-0.00014261960188277214,99.99997302655687,0.04383338556398542,-6.784378185193485e-05,100.0,-0.0013173007371772732,2.185302780867859e-06,-4.01937832884714e-09,95.75676397639644,1.3449811558545436e-14,150.0,-0.00029081824440140746,0.0028915063365410588,0.0,-3.9875428359903083e-10,1.2257217695481108e-07,-4.130796001728431e-06,-5.149483853665979e-18,1.9583744651530867e-21,-2.3855709419745005e-09,-0.038667333343563114,-0.025541948103629607,4.786328289271991e-29,200.0,0.0,0.0,-1.061142192132344e-07,-1.4884892114197263e-10,2.5252599231344182e-08,8.415628289955622e-06,2.122899366671201e-06,-2.8986979129585253e-06,-4.6542472321981e-10,-1.302684778692815e-06,3.3529975109453277e-10,2.2832105393074714e-10,-2.88353978102993e-21,1e-05,-0.00023625017991224046
700,0.8808747936030111,1.6190113662425428e-37,4.241458893966275,0.11978179725389247,0.007705040599435392,200.00743130079857,-0.0005012165116899947,269.9804941571546,-0.011318717530925608,0.0010055621428520752,-0.00013765991608397513,-0.0008338107275087319,199.98681232547943,0.00570948069255278,49.99999939284289,-4.665325741342699e-07,-2.847323597708749e-31,4.3258691375040645e-29,-2.986311483688455e-29,-6.19149388701095e-26,300.0024587236842,-3.1850336482116778e-27,-1.449840918019075e-28,4.56576850804474e-08,517.9640851032337,-0.025345723185055204,-9.342560581367365e-06,1.0571871595616865e-08,-1.5278381647129669e-06,299.99999175861836,-1.9258292951606923e-07,225.00109016535487,5.124075981461993e-05,-0.00016822753187555072,0.00013416500638829565,0.0009286947147650146,5.411391996318368e-05,1.7134788024612683e-08,0.005365077195518111,150.03027249161025,99.99951442679341,-0.00015317980564900696,200.00000174186653,399.99999967056937,3.76848623418569e-07,100.00088814350258,99.99989602980908,0.00024302823463347262,99.99997090034422,-0.024645317422082844,-2.541134825793941e-05,100.0,0.0003908063281982359,-4.2503860401447784e-06,-7.392132818009211e-09,96.24660793020738,6.056873262263689e-15,150.0,0.005593069456030176,-0.03034664431194253,0.0,-2.3500816443944285e-10,4.937729548009043e-08,1.6651519040260174e-05,5.526718029737829e-18,-7.126522670431533e-24,-4.432935519586792e-09,-0.015007633989376084,0.011565715920982792,5.440123277368909e-29,200.0,0.0,0.0,-1.5050049589390198e-07,-9.424542190063377e-11,-6.338325646513562e-09,-8.137068832491183e-07,1.9971875683508394e-05,2.171856640870608e-06,-1.4797597712174859e-09,-1.4095821259863981e-06,8.562260420087298e-11,-1.1099134478232156e-10,2.6192765031418134e-21,1.0000000000000003e-05,-0.00020670784276613293
800,0.8443330554900601,8.921032765978609e-38,4.6056358566129365,0.08726196741511916,0.009330279480008882,199.9941414044686,0.00014721919486196681,269.9919901590072,0.015150591227993358,-0.0008063012578202539,0.00015384135707123043,-0.001250346004467553,199.9890945693776,0.019297429639691523,49.999999433860786,-6.404194102520276e-07,1.8583230419255784e-31,1.0222505228212215e-28,-1.110907243540291e-28,1.079992892683808e-25,299.97609604367176,4.926208264570031e-27,-4.179439657371761e-30,-1.7339972395622985e-07,518.0183709770996,-0.008276537919264713,1.0056558933153031e-05,-1.3464977265879559e-08,-8.254496785330198e-06,299.9999578644779,5.363733245231823e-07,225.00045783314997,0.0006533761821787476,0.0002790974811268702,6.560564380458044e-05,0.0006550126500647586,-1.970554444259396e-05,7.102383155506738e-09,0.010297164876277283,150.02410862907738,100.00013216504696,-0.00038455265079754435,199.999996770577,399.99999999745535,-4.0687359253028333e-07,100.00227627694913,100.0000442021355,0.00021366081045708085,99.99998588413699,-0.035679554238015325,5.842237039170368e-05,100.0,-0.0007903327098399399,1.2801538653545873e-06,3.2367565407700764e-11,94.99286082522681,8.702489061056291e-15,150.0,-0.0006966525804235849,0.002553933123731123,0.0,8.732886767615907e-10,-1.0420710483550628e-08,-1.1430871471651476e-05,1.7464867038240672e-19,3.381915978061088e-21,-8.293367549407246e-09,0.051446121675274445,0.01771325467215528,1.3788340999866519e-28,200.0,0.0,0.0,-7.924934187645017e-08,-9.055410829586916e-11,2.329365249261717e-08,-7.226644582850064e-06,-3.865690094718667e-06,-3.0534968837787243e-06,1.490792322369653e-09,-1.1179577185236687e-07,-5.71239771673336e-10,2.691751794316034e-10,4.564443629990315e-21,1e-05,0.00014090310047799144
900,0.8378150192887559,-1.2718521945529068e-37,4.831244939649677,0.23923494422419292,0.009793725887232855,200.004817429084,0.0006460508405332081,270.00908236272096,-0.015424924694478462,-0.003188776271592409,0.0002215518274669499,0.00040127199271928533,199.98981897570428,0.01023768513486826,49.999996604148265,2.7306588453107887e-06,2.313154247181655e-31,5.338326072619128e-29,-5.3885693091291314e-30,-7.419967408060188e-26,299.9774790898911,2.3920355402240447e-28,-2.1285172565953982e-29,7.583548704074899e-08,518.012415625448,-0.018696754849780867,-1.0476184653182989e-05,8.824899428550062e-09,-1.950489644034861e-06,300.0000451895379,-4.679574275134687e-07,225.00171573149566,-0.0007333406693202328,-2.6951844251855677e-06,0.0001476544874253332,0.0007314480967557443,-1.3502536507753309e-05,6.7051425787004684e-09,-0.0035071013643690214,149.98547973234943,100.00014617320839,8.022264840425677e-05,199.99999935956205,399.999999959785,-9.381061903695398e-10,99.99299927339177,100.00006486683566,0.00019675690292731711,99.9999806807628,0.033711702127838104,0.00011772168565864251,100.0,-0.0005171702361507567,-3.2542511048847666e-06,9.732896061220784e-09,94.84600313333199,1.557714827684067e-14,150.0,0.002358199814824264,-0.006441226456926636,0.0,5.773610922168883e-10,-2.8653048023173727e-08,-3.179870667919052e-05,6.0639825611121564e-18,2.103233739033366e-21,6.918267827318996e-09,-0.02490305676039916,-0.01128106116138232,8.544169437457346e-29,200.0,0.0,0.0,1.446950414915182e-07,-1.945110353226399e-10,-8.897569680052637e-09,5.1140370038072454e-06,1.1537644489127745e-05,2.4902679812473394e-06,-9.741009069631769e-10,6.176349308709233e-07,3.1900449376772164e-10,2.7173689209302243e-10,5.188174050085269e-22,1.0000000000000003e-05,-0.0001750467739574334
