milliseconds,EGF,I,RE,Rd,Rp,GS,Rp_GS,Shc,Rp_Shc,Rp_pShc,pShc,Rp_pShc_GS,PI3K,Rp_PI3K,RasGAP,Rp_RasGAP,IRL,IRp,IRp_PI3K,IRp_RasGAP,IRS,IRp_IRS,IRp_IRSp,IRSp,iSrc,mIRS,mIRSp,mIRSp_GS,mIRSp_PI3K,SHP2,mIRSp_SHP2,GAB,mGAB,mGABp,mGABp_GS,mGABp_PI3K,mGABp_SHP2,mGABp_pSHP2,PIP3,dRas,Raf,aRaf,Mek,Erk,pErk,PDK1,Akt,pAkt,mTOR,Null,aaRaf,PKA,pShc_GS,ppMek,mGABp_pSHP2_GS,R,ppErk,IR,mPDK1,tRas,tRas_PI3K,ppAkt,mGABp_RasGAP,amTOR,iGS,imGAB,imIRS,aSrc,Ri,IRi,iPX,aPX,aPX_GS,IRSp_PI3K,IRSp_GS,IRSp_SHP2,GABp,GABp_PI3K,GABp_GS,GABp_RasGAP,GABp_SHP2,GABp_pSHP2,GABp_pSHP2_GS,imGABp,bRasGAP,phosphorylated_Akt
0,0.99420261963939,8.089180051430724e-38,0.0287194823993859,-0.0890769640649522,0.000568023736644777,200.0033637303035,0.0010714664409963675,269.966867129377,0.0016440843299848204,-0.0017605065754556397,-0.0002765863603851392,-0.005126540533317849,200.0060405041325,-0.008445927786070291,49.99999972117264,2.371453782297935e-06,9.136203307071033e-32,-1.6793077182198295e-28,-9.480577253515119e-29,-9.832369107744792e-26,299.98891585328823,-3.789399309959358e-28,-7.329040997595227e-29,-4.8109794397830814e-08,517.9512434289401,0.033967912479817425,1.0012265300554405e-05,4.747176506963751e-10,9.278284727832706e-06,299.9999477436643,8.937849278225325e-07,224.99803922976622,0.0007072384452184691,-0.00022503092266946614,0.00010387721514979722,0.000758197149064206,5.498564355774674e-07,7.38285399481965e-09,0.0018922881926386969,150.02002738976597,100.00041006578697,-0.00022448820262808774,199.99999909904358,400.00000028145433,-3.460354675948301e-07,99.9961700634185,99.99982708247224,0.0003253933803134793,100.00002168340548,-0.0013628689439613142,6.209151276524095e-05,100.0,-0.0004997499179037504,-4.664610816542746e-06,1.3387043297529898e-08,99.8644072635618,-1.1296659971297025e-14,150.0,0.005757427494917445,0.0018249981615030284,0.0,-7.018501447715068e-10,-9.415020848789045e-08,2.6086131421435773e-05,-2.4543480855620526e-18,-3.1303085698246234e-21,2.4927660554515126e-09,-0.022440021181960323,0.01607364842523587,-1.33780991849074e-28,200.0,0.0,0.0,-1.7221021326554314e-07,1.2479872397846542e-10,-1.529347336270321e-08,-4.57419263008335e-06,-1.2058419361803598e-05,1.2564325226008642e-06,1.6702792828132425e-09,-2.3942247866045647e-07,-2.3255171033476093e-10,-3.127514137824308e-10,1.0513305802752427e-21,1e-05,-1.190612973476822e-05
100,0.9866661177366354,-2.602541723579745e-37,0.79414624633612,-0.0072940531009471395,-0.0016125444839173327,199.99977288613417,0.0014837806230483673,269.9870886717167,0.007111668635273903,0.0008311660774952459,-0.000245540003720326,0.002704744982011631,200.00842695100314,-0.0027218886422979054,49.99999905634464,1.1613440612958676e-06,-1.440185899788268e-31,7.906256339598105e-29,4.8660354183212335e-29,1.0804665797878723e-25,300.0127385306681,2.660682430646019e-27,7.063486212309034e-29,-5.337690470599242e-10,518.0415087762619,-0.026809771812836093,9.634647505448344e-06,1.89793709771272e-08,-8.94397393205249e-06,300.0000529320884,-5.488374130996562e-07,224.99851661058065,0.00032019120530420804,0.00011087247605366649,0.0001708117165673489,-0.00034398203539663907,-4.3958777163608026e-05,1.7832131544941835e-08,-0.0020021916485416734,150.01348203010087,100.00043377676627,8.159960256114212e-06,199.99999553344867,399.99999959847923,2.423206776266328e-07,99.99708452145681,99.9999963396145,-0.00027746208263357215,99.99997953701329,0.0556002996090989,-0.00010931548323824673,100.0,-0.0003533827531214963,5.0587329326483105e-06,1.0551597522085198e-08,98.9683507628094,-1.2236160262142513e-14,150.0,0.001021736792413535,0.019829652806402566,0.0,-9.735103501374582e-10,1.0401424337432348e-08,1.8206449176961615e-05,-4.406637871058945e-18,4.282613123177854e-21,-9.364490058636095e-09,0.008354179988633165,-0.013263460059165918,2.2067998147541043e-28,200.0,0.0,0.0,3.9502218648556943e-08,-2.862216783847573e-10,-2.5407625849624628e-08,2.7096505563576456e-06,-3.5770444443089918e-06,-1.6621202153341646e-06,2.539149554491409e-09,-2.400709472253809e-07,7.751663800351833e-11,5.466129501458343e-11,1.999533906894921e-21,1e-05,0.00020232938339378114
200,0.9772365759187985,-4.761102509416646e-39,1.1709478851440749,0.03218313357036403,-0.004424353453767976,200.00170388473188,-0.0008531697916168963,270.03194278798566,0.01881470879280435,0.001103859233465952,-0.0003017983439213485,0.0049102565924798065,200.0068399680696,0.017739226826004734,49.99999888263457,-6.851076038774992e-07,-1.7244747881456764e-31,2.219816058771357e-28,-9.942996363200607e-29,-5.995543666117208e-26,300.01007338494884,-1.1269762571456142e-27,-4.777575694853321e-29,-1.7681873295897425e-07,517.9714633205501,-0.006155891058629888,4.38065147227439e-06,7.082077129266217e-09,4.3573432564190695e-06,299.9999443241087,-8.944440128404493e-07,225.00094706697334,-0.00018952342147681014,-0.00016093165340974936,-6.56575006619326e-05,0.0009237174967670545,-3.487996431662919e-05,4.628282039210561e-09,-0.014492873435692664,150.02159369841365,99.99995509527419,0.00037908687104117766,199.9999989765085,399.99999977109036,2.0302071990894048e-07,99.99450423806658,99.99976710436746,8.370228504487521e-05,99.9999775822337,0.01314869132867553,-1.812304093082377e-05,100.0,-0.0009241902838745529,-3.6266654577455418e-06,1.1703703755651143e-08,98.26632101431395,-2.3922803163210803e-15,150.0,0.0054053954884904255,0.027635564859237714,0.0,-2.927732580450937e-10,-6.513917047034763e-08,1.6059896387188787e-05,-5.9446061923778566e-18,-4.2309294469872915e-21,2.8397090738781595e-09,-0.04089758551760638,-0.011068247395746323,-2.0526355550852487e-28,200.0,0.0,0.0,-2.0418248513285225e-08,-3.650981006701612e-10,1.9533478530804386e-09,-7.277636063802137e-06,-3.369849226488988e-06,-5.960948884182038e-07,7.972994041842171e-10,1.9220354234673164e-06,-4.5416067883282504e-10,2.221941237541194e-11,7.109194960422598e-22,1e-05,0.00028805057661875175
300,0.9516791966257904,2.623446145842098e-37,1.926072084667556,0.010669734946686792,-0.0035545941694739907,199.99224851884406,0.0012457783902163628,269.9839674045191,-0.011789692658973049,0.0019070994227976404,-7.102762558749128e-05,0.0038854237061629205,199.99014075628418,0.00750989848635391,50.000002188486,2.4006886462252714e-07,7.695162317748636e-32,7.089642189858773e-29,2.7024860629551214e-29,-2.395909746761294e-26,299.9711121712068,-4.6034285761819875e-27,4.4631647786447e-29,-3.0128501817607004e-08,517.9558300616937,-0.02204520504830449,1.2349332631631217e-06,1.2081045909419253e-08,-6.933557859114971e-06,299.99997720473294,1.4852553387750855e-08,225.0011621626157,0.0002976568646583294,-0.0003961465744857397,2.7015923415932476e-05,0.0009295458865389157,-2.8272627521914036e-05,-7.920450906674546e-09,-0.011018771056615539,149.9934740371457,100.0005101453746,0.00022425904248725258,199.99999831897534,400.0000001341347,2.650743492215049e-07,100.00163885152732,100.00003800591955,0.00027348790036922996,99.99998141653653,-0.03723746101107583,4.807791363054466e-05,100.0,0.001057696943764843,-4.628629220856869e-06,-7.66984973880749e-09,97.94316255823401,-8.553274220308804e-15,150.0,-0.005589432516093922,0.023596651457026312,0.0,-1.0128267866400636e-10,1.328147440060297e-07,-2.4030000333006977e-05,5.516397052384457e-18,2.119801089297773e-21,-9.453936772574952e-09,0.0448127171852855,0.02416243724730828,-1.0375243884764817e-28,200.0,0.0,0.0,1.74166365515446e-07,-9.081557405020386e-11,-3.054461280450532e-08,-2.3520647009282818e-06,-1.0466939235691456e-05,-1.2382543210961658e-06,8.811022433996259e-10,8.741006864353278e-07,1.4021801477220124e-10,-5.6002452267199734e-11,4.824969585450302e-21,9.999999999999999e-06,0.0002630348742442031
400,0.9154936113857819,2.670197647196486e-37,2.3197781846973196,-0.046465521091170706,0.0038801523840953788,200.00117341588478,-0.0002739194585781664,270.0302689193786,-0.017474368260587927,0.001420916563930228,3.4175566449385184e-05,0.004110051301904963,200.0004907941197,-0.016576361979499587,50.000003069647306,-3.0672270743800753e-06,-5.309520308092182e-32,3.2624794728962672e-28,-1.0638491787336542e-28,1.0856649895461102e-26,300.0157768711832,-1.9037440673314403e-27,-1.3427950115414723e-28,2.9044752067638696e-10,518.007536014422,0.03333538118453659,4.269766216902462e-06,-1.3348568347385156e-08,-8.781205728528783e-06,299.9999772399954,-7.497993401804202e-07,225.00091625765003,0.00018392618575074484,0.00017481373299781217,0.00012070501450442542,-0.00019018907263563587,2.6636879417473485e-05,1.4482676249542876e-09,0.013363774929150547,149.98038135719295,99.99974427000303,-0.00030678590350400686,199.99999694969796,399.9999996228864,3.922460296115789e-07,100.00493829481299,99.99975775150754,0.00017341341554407433,100.00001485671297,0.05647055301605144,7.517282117826359e-06,100.0,-0.0008517510964510509,-4.784361308856492e-07,1.4579235725173902e-08,97.64543773385614,7.71843604219777e-15,150.0,-0.006952805497902968,-0.015778566053784273,0.0,-8.32131040894152e-10,2.6127367100665377e-08,-5.368931568428429e-06,5.707366997862915e-19,-2.7053181339260658e-21,5.299935825322453e-09,-0.0306233395014062,-0.0070258491884287325,-2.706788121018508e-29,200.0,0.0,0.0,-1.859253261391392e-07,-1.3214134602763544e-10,-2.2632546869603668e-08,-7.686858719042995e-06,-1.075791378901773e-05,2.5962275384162557e-06,9.084218450012395e-10,-5.819384338972122e-07,-3.417294435070766e-10,-3.532105938560039e-10,-2.4737242507948022e-21,1e-05,-9.120430564457728e-05
500,0.916840896106706,-1.958784496732629e-38,2.929972340516497,0.04173214151569973,-0.0029870232929703044,200.00300091564577,3.456562314954166e-05,269.99160703572505,-0.013820165411116206,0.0019824166764866283,0.0002458486821216396,0.0005888539776567483,199.99760330017614,0.014104261008199274,49.999996380854306,-3.511055531477632e-06,1.8984605268920658e-32,3.5320771376945306e-28,-1.1229245265611559e-28,-4.453993218971486e-27,299.9745954438767,2.4033482662779552e-27,-1.0384741392593429e-29,-8.647704180469987e-08,518.0045881843266,0.019405447450902284,7.800895959708673e-06,-1.5443477367255964e-08,-6.0689031843890525e-06,299.99996436352114,-1.0056338074416093e-07,225.0010491229829,-8.233897532653068e-05,0.00023203717382224643,2.7867476703239324e-05,0.0005118271718157389,5.0381892885832394e-05,-1.8225655537964597e-08,-0.007122912268612996,149.9917394193322,99.99963619104487,-0.00024167286157047906,200.00000185631632,400.0000002206266,-1.3255364661491918e-07,100.0006309494026,100.00013861739285,0.00014980736544075842,99.99998127751115,-0.007478786262682401,-5.125003940170752e-05,100.0,0.0008372059753606376,3.59473849844083e-06,9.275972675020573e-09,96.80802922333665,5.3403758472158055e-15,150.0,0.0033522710231840146,-0.004209894308417741,0.0,-6.036599610401753e-10,7.916666090287927e-08,-4.446788657820696e-06,4.52540130488233e-18,-4.869120544237985e-21,6.532680858591194e-09,0.02817476849537392,-0.003037898740802243,-1.0751999501462913e-29,200.0,0.0,0.0,-1.7642314842836206e-07,2.8315469535007067e-10,-8.76774980485027e-09,-3.5495023294841203e-06,-1.794631795500063e-05,-2.1760574245651784e-06,1.0687832822815523e-09,9.238769101227899e-07,2.4838620816801087e-10,-4.0025154425429455e-10,-2.105866981161843e-21,1e-05,0.00031207232450798026
600,0.8823872340689546,-1.8745645633686219e-37,3.669107925275287,0.022809075083610103,0.0033000856258019098,200.00169408228973,0.0011633518531554727,270.0277448691415,0.01661107743274532,0.00231029166473169,5.290214438272391e-05,-0.0027912250564953614,200.01338386986896,-0.010210602328928006,49.9999999366282,1.274086695222571e-06,2.3426892393421797e-31,1.8251019475459364e-28,-9.313078943549484e-30,-8.390748044653898e-26,299.9899724226412,4.953294840226594e-27,-2.7194364605354035e-29,-1.2101915687009727e-07,518.0105503987556,-0.011266767463171084,2.2132234461637327e-06,-3.547872410367027e-09,-3.143944325369467e-06,300.0000246734847,3.556642887502886e-08,225.0014211662566,-0.0004999430156616658,0.00017073324440432532,9.134096898611108e-05,0.00017079864129966626,3.9286843482933235e-05,1.811543826990627e-08,0.013671664157464423,149.99671040926265,99.99955532658812,-0.00019437289896631475,199.9999949236321,400.00000010997195,-1.3804487185061852e-07,99.99826777065414,100.00009180636349,-0.0002850212393008537,100.00002040909088,0.05394236113761456,0.00010632870156303979,100.0,1.88871020731461e-05,3.203059559674448e-06,-5.916162498755066e-09,95.80082410921973,1.6174766036298105e-14,150.0,-0.0069611877865368415,-0.02165475410216175,0.0,5.075505965340595e-10,-1.2979398536795278e-07,-2.6633895892376758e-05,-5.946523005420962e-18,1.783151431645721e-21,6.33818444183171e-09,-0.0077186904704184215,-0.015336531656813573,2.5274376394757418e-28,200.0,0.0,0.0,-7.219733037229401e-08,-2.524092867813334e-10,2.8544527384853125e-08,2.3195887486273618e-06,-1.0374122386410526e-05,-2.805033135685259e-06,-6.968306247455327e-10,-1.613496800211507e-06,-9.342986969033185e-11,-3.773148315101021e-10,3.0504917673545422e-21,1e-05,-0.0002048350765474292
700,0.8598823005047439,-2.392094798886366e-37,4.004448727402792,0.095583227585703,0.008551247969449447,199.9980797343001,-0.0006127782036173695,269.97575205442763,-0.0059221815824135665,-0.00304831822674862,0.0001646309833170992,-0.0054331464616259924,199.9867996768989,0.0016035569583787784,49.99999859191935,2.0169719985326306e-06,-1.6727058253932514e-31,-9.98370254965926e-29,2.7724592744231003e-29,-4.795457937069511e-26,300.0303694421604,3.672321909014934e-27,1.1558614300663097e-28,-1.2058143838773326e-07,518.0371954633335,-0.02854151760916921,9.671379310990299e-07,8.663061859602216e-09,-1.933952119711851e-06,300.00003386115935,-1.9018464937604253e-07,225.0021840800528,-0.0007049228629154072,0.00030721117635045675,-5.116702828835661e-05,-0.0010201057239466343,3.896651316276322e-05,1.1122599633673469e-09,0.0036216040641664183,149.98446098410565,99.9995230378207,0.00017699186336920763,199.99999690699443,400.000000368471,-2.935514453210269e-07,99.9971551869946,100.00014781684436,0.00024656200400847387,100.00002616365406,0.03830450559308701,2.1273339854053107e-05,100.0,-0.00010121866563308856,4.743310789505377e-06,4.456225179850886e-09,95.64907123709094,-1.455613647408534e-14,150.0,-0.0065515851982117,0.028295550810404014,0.0,-7.169309875575935e-10,-2.7153002017643996e-08,2.652565022786074e-05,-4.763841053537529e-18,-4.474500183609392e-22,-6.407315785690943e-10,0.03732567281838667,0.011493841766653929,1.5441023343093036e-28,200.0,0.0,0.0,-8.658918894544849e-08,3.925658170905869e-10,-1.7371506163545826e-08,2.8545746208656846e-06,-3.822215838032579e-06,-3.173732276938329e-07,3.8870144735371905e-10,-5.337197218219527e-07,-2.911647839589341e-10,-3.722982347292149e-10,1.6020352880529539e-21,1e-05,-0.0002937550767812614
800,0.8514274941427469,3.5161159614570404e-38,4.510612336582678,0.16680672894252246,0.005067898958342806,200.00167143459876,0.00143315111500633,269.9991960979457,0.022428478178219684,0.0010332078054626345,-0.0001232465952562882,0.0035688718067207834,200.0027852984857,0.012392140325960695,49.99999975916763,2.710623294646143e-06,-3.016591231540576e-31,-2.6542386520127003e-28,4.9984679055601344e-29,1.099267064863059e-25,299.9966257232864,-1.0229422108289187e-27,-1.0350258651068464e-28,1.0757425554623332e-07,517.9441054149755,-0.006262247405502568,-1.7038767179794331e-06,-2.2360671739706632e-08,5.681582875689737e-06,299.9999539317425,-2.765084350351107e-07,225.00071394014097,0.00018051398419485423,-0.0004067902025171548,0.00013764465744983792,0.00011289863750467455,3.211202626609619e-05,1.7368060550401195e-08,0.010666817695805221,150.0080996608532,100.00016325706885,0.00018876222486320133,199.99999799526637,400.0000000594894,-1.8868721284430852e-07,100.00092767857326,99.99992841076501,-4.6403058791212176e-05,100.00003036688233,-0.05164046248651086,-8.294297266034507e-05,100.0,0.000979098322478574,3.839261409656333e-06,3.7591698156145076e-09,95.7029396603868,-9.041034362114089e-15,150.0,0.0011302227232754835,0.0012733994666373524,0.0,9.174489630009198e-10,8.817465798743118e-08,3.161018773507967e-05,1.790064376131502e-18,4.905027344717743e-21,4.434172511727491e-09,-0.019444173640223016,-0.01887903456707271,1.430479712687683e-28,200.0,0.0,0.0,1.4963722223750467e-07,-2.1785262744099514e-11,8.05955979824314e-09,-2.6085054874926394e-07,-1.6214687481864074e-05,-2.2321571884527653e-07,-7.376487498643947e-10,-1.0642261547343042e-06,-9.541226625309365e-11,2.5564115753720296e-10,-6.302314202497646e-24,1e-05,3.304785973501247e-05
900,0.8509886833237051,-7.53918919310511e-38,4.831262079778104,0.15260308650489018,0.0033320432776187472,199.99813699796564,-0.0001773682228393043,270.01058493695024,0.021834677872385015,-0.0012603501519915703,0.00010942081714578296,0.0013702478491057534,199.99676524180188,-0.00595791435562088,49.99999991050434,4.525404102995844e-07,1.3828388672319596e-31,-2.228105199262243e-28,1.0649548895896968e-28,-8.104150797258586e-27,300.0174623650982,-1.7967856776352627e-27,5.299986379207794e-29,5.988309751049368e-08,518.0340935718589,0.02416053630973571,3.803694185557235e-07,-2.0848271153278698e-08,6.4767439024016355e-06,300.0000115344246,-8.002772578308741e-07,225.00255263159366,-0.0006253105886267003,-0.0003835710163304951,6.408421687608262e-05,0.0007572244731626426,3.848255418222615e-05,2.7916156272696287e-09,0.00758162110310466,149.9881634450865,99.99978982711932,0.000212031736497402,199.99999474519478,399.9999997899815,-2.2099564747583266e-07,99.99628600362931,99.99983500731298,-6.394829379426671e-05,100.00003524473175,-0.016989705671714594,-8.251537684828679e-06,100.0,-0.00030912634216204523,-2.596458567541188e-06,1.3289059279169885e-08,94.27105698315792,2.1723168325528992e-16,150.0,0.007030682198573792,-0.017533207446862868,0.0,1.4542878124457923e-10,-1.2839664606188875e-07,-2.433035035357624e-06,3.643129126868862e-18,4.849396176167878e-21,4.938508744344949e-09,-0.0010657669707831406,-0.0023183782822848095,7.843496581331008e-29,200.0,0.0,0.0,-1.0970289974231051e-07,3.887313045118585e-10,2.3305758559036424e-08,-9.160697764552266e-06,8.562208616214495e-06,-1.4850867600675956e-06,4.5587089927947603e-10,-1.807985652681791e-06,-5.090863571211984e-10,1.4901068468068497e-11,-4.298830304540305e-21,9.999999999999999e-06,0.00022582782395817865
