milliseconds,EGF,I,RE,Rd,Rp,GS,Rp_GS,Shc,Rp_Shc,Rp_pShc,pShc,Rp_pShc_GS,PI3K,Rp_PI3K,RasGAP,Rp_RasGAP,IRL,IRp,IRp_PI3K,IRp_RasGAP,IRS,IRp_IRS,IRp_IRSp,IRSp,iSrc,mIRS,mIRSp,mIRSp_GS,mIRSp_PI3K,SHP2,mIRSp_SHP2,GAB,mGAB,mGABp,mGABp_GS,mGABp_PI3K,mGABp_SHP2,mGABp_pSHP2,PIP3,dRas,Raf,aRaf,Mek,Erk,pErk,PDK1,Akt,pAkt,mTOR,Null,aaRaf,PKA,pShc_GS,ppMek,mGABp_pSHP2_GS,R,ppErk,IR,mPDK1,tRas,tRas_PI3K,ppAkt,mGABp_RasGAP,amTOR,iGS,imGAB,imIRS,aSrc,Ri,IRi,iPX,aPX,aPX_GS,IRSp_PI3K,IRSp_GS,IRSp_SHP2,GABp,GABp_PI3K,GABp_GS,GABp_RasGAP,GABp_SHP2,GABp_pSHP2,GABp_pSHP2_GS,imGABp,bRasGAP,phosphorylated_Akt
0,0.9929610893977472,-1.5775348982292885e-37,-0.012191206716061505,0.02609460786800623,-0.003711276062911185,199.99243581420484,0.0001530764539290762,270.0065689294585,-0.004400893714489578,0.003148591366621887,1.076389444945317e-05,0.0006571627119156615,199.9829416073965,-0.009300109760925056,50.00000274214208,-1.3001428024376974e-06,-2.005281864124151e-31,-2.279156428664173e-29,9.100400045583305e-30,1.1116312300902265e-25,299.96738580032246,5.1766371142661266e-27,-2.8066189102420636e-29,2.259803283425993e-07,517.9530197928586,-0.032172356099531556,-1.0411365807259495e-05,-1.0815873966366871e-08,-4.040506343447293e-06,300.00005387615977,1.1860591397634694e-07,225.0023986641327,-0.0006720725333313332,0.00022296470745115528,0.00010659607366427233,0.0010918289767871947,-1.899667544447302e-06,1.4970256052354375e-08,0.014557352714220517,150.0227928678832,99.99967887719396,-0.000257206720887356,200.00000491885137,399.9999996724573,2.3304315405318364e-07,99.99606598928159,100.00003474454005,0.00020615796149845458,99.99996784762278,0.017485650037207836,-1.626649017885251e-05,100.0,-0.0010247794354577458,3.271376853632629e-06,-1.0266485507902857e-08,100.47198736173362,-6.322442007208997e-15,150.0,0.005431782038396482,-0.023470052940533476,0.0,4.318828704276971e-10,1.3269953835105194e-08,-7.404718290709519e-06,-3.22285856503749e-18,2.1580345646344653e-22,1.4536022277491574e-09,0.013402562672679152,-0.02353751847174189,-1.0446621992550663e-28,200.0,0.0,0.0,1.372926145962056e-07,9.196139479704215e-11,1.399864616541438e-08,2.2193986139398127e-09,1.3946402324244239e-05,4.5237195032022356e-07,-1.3916229376123749e-09,1.395445737156831e-08,5.345685954055284e-10,6.138254201267277e-11,-4.876481706804736e-21,1.0000000000000003e-05,-0.000289631043761118
100,0.9745926357469735,5.416396802486067e-38,0.49207498196912414,-0.02249155911627306,-0.004232274453867366,199.99237569595155,-0.0009493822431852552,269.9958922437206,0.01622187309284415,-0.0005711993513904956,0.0001998528195524222,-0.005285733174805257,200.01550249452728,-0.007775047475196376,49.9999967869496,-2.4472667326684613e-06,-3.77926022502516e-32,2.0487388655879746e-29,-1.4151283782009188e-29,3.715660554707333e-26,300.033109426079,4.111200176344671e-27,1.1939037361005742e-29,5.541268693237722e-08,518.0374994626312,-0.01533727904985796,5.998513067895901e-06,-1.2075423585901403e-08,-6.921101850155758e-07,299.9999811736748,-1.8571496623316183e-07,225.00134680002202,0.0005030766826696957,0.00045263465357285506,9.26762418675697e-05,-0.0008375642112862163,-1.2600538146933228e-05,1.9355423887341084e-08,-0.010802457533670325,149.97765522769498,99.9998772187848,-0.0001881860803080593,200.00000362105297,399.9999995968713,-9.478598656645972e-08,100.00583419909074,99.99991593165744,0.00013422497409696494,100.00000400332412,-0.05128501605680003,-0.00011581985346938673,100.0,0.00016450608287768272,-2.2643965950960196e-06,8.241177270412793e-09,99.73737912607639,5.761925297950013e-15,150.0,0.00565703978790704,-0.0034977399370184287,0.0,-5.231240873163842e-10,-6.785499941160888e-08,-1.8291141103025062e-05,5.998301774785022e-18,-4.688184241017342e-21,-1.6740954619639913e-09,0.009337074406389473,0.011669483283850023,2.354669154276599e-28,200.0,0.0,0.0,1.9086671724733152e-07,1.4849261056945626e-11,2.909208417853061e-08,-3.47909230675207e-06,1.6606890839608966e-05,-7.155418943903902e-07,1.0032181840056103e-09,-1.2380038372162423e-06,2.1928475186440307e-10,3.35743487170863e-10,2.1928810709199616e-21,1e-05,-3.116330363691652e-06
200,0.9552446656063256,-8.230416405474381e-38,1.1893103307875246,0.04758068118770208,0.0031830852393885233,200.00767706755852,0.0008655184539284393,269.9923363911799,0.0003245413333757176,-0.0007478036447856517,-0.00017601528268787334,0.000647384012107648,200.01704525622753,-0.01636613328894855,50.00000230797732,6.709425606611549e-07,2.8450145888476563e-31,-4.7429106602147155e-29,8.249995005578184e-29,-1.0882866208862953e-25,300.0118788769913,-5.745323821205477e-27,1.3261506803385113e-29,2.1948116202823784e-07,517.9509424219394,0.00015332796601360906,-2.3635420182428406e-06,-7.97287983715779e-09,5.32110622724982e-07,299.999961747509,-3.7329591860275807e-07,224.99853892085835,0.0004725194454113194,8.405134618945082e-05,0.00012903532917049658,-0.0006854052235878529,4.522765362282666e-05,5.928166626290274e-10,-0.005889765327085357,150.0262183495099,99.99963413380026,0.00034752867979591547,199.99999372036208,400.0000002015809,1.6567847114392177e-07,100.00470163395002,99.99972729301534,-0.0002901546490684683,100.00000910901007,-0.0027398364157671454,5.9816450736688036e-05,100.0,-0.000365840350174014,3.984995722033966e-06,2.669524561503117e-09,98.88200930241294,5.977865849826249e-15,150.0,0.004678626735728415,-0.022881433436691877,0.0,-9.257622981091897e-10,-1.0570057977057097e-07,5.779342753261116e-06,4.4893792884134415e-18,3.322352199304664e-21,-8.460490464960545e-09,0.024753039061946456,-0.021129569851251355,3.5343540907999556e-29,200.0,0.0,0.0,1.901964184435634e-07,2.5345338014978576e-10,4.489093992327386e-10,5.709049223592064e-06,-6.7646527228775295e-06,-1.465310805897501e-06,-1.7236087795779207e-09,-1.0665259171843734e-06,-3.1409672868473707e-10,1.634384050827189e-10,-4.552551475019155e-21,1e-05,1.0907663002629207e-05
300,0.9463531644170436,2.6384834395796496e-37,2.0797528550873876,0.09690964486426361,-0.002025880839198957,199.99346562390105,0.001266448565834977,270.0109703999139,0.007321946424808514,-0.00019561490239918954,0.00017910720420918265,-0.005548311284966857,200.01308030948437,-0.006921220767713285,49.999996231011664,8.958780700861583e-07,-1.420902932712589e-31,-8.748893944061112e-31,4.9156477937280097e-29,6.710463345950799e-26,300.0062664639698,7.269892329796821e-28,-3.113320912972813e-29,1.905075720576653e-07,518.0179689373002,0.02440535291741756,-1.5418367452874012e-06,-1.0546551345830355e-08,-9.332314009233181e-06,299.9999507054409,-6.321091085901739e-07,224.99913872159738,-0.00023976850814244832,-0.00019351924376215734,2.267533017375336e-05,0.0005333574603133598,2.1378532472000822e-05,-1.82785321967357e-08,-0.0008637634540242315,150.02357653176574,100.00009837962025,0.00028530119212351855,200.00000629080193,400.0000002981877,-3.462325452051895e-07,99.99732652382667,99.99976532824284,-0.00014188225635629654,99.99996475986894,0.05312348061737797,-3.588407517184017e-05,100.0,-5.2005744734474645e-05,5.712326381554148e-06,-2.1634670635122994e-09,98.54802777112182,8.565460350856927e-15,150.0,-0.005246034853822571,-0.023884394876453968,0.0,-3.6055742116489036e-10,-6.679252385933319e-08,-2.1495155919028387e-06,5.433384153986073e-18,-3.359128714674494e-21,-1.048677427223275e-08,0.012514410389016939,0.00023939527777183252,2.522062706601623e-28,200.0,0.0,0.0,2.6255511709305407e-08,1.6788321069037003e-10,-1.1335867220279918e-08,2.2814475700985543e-06,-9.01947060262373e-06,1.3970644211087897e-06,-2.1635457207873043e-09,1.779624753645059e-06,1.84678012486048e-10,-9.145189872055316e-11,-3.470039186860983e-21,1e-05,6.80505329301537e-05
400,0.9336804089620384,-1.7346909053447171e-37,2.5066590399243083,-0.059467875641865064,0.004082959984820455,199.99440288776947,-0.0009986294258986527,269.9942353546255,0.02103734859928767,-0.0024762582595601657,0.00015550161153452045,0.002618019495713643,199.98494530853395,-0.007804704524204297,50.00000059188643,-1.0196592117697443e-06,-2.1365170656500134e-31,1.1530625498763559e-28,5.748251559323044e-29,-6.164482839076453e-26,300.0075752664599,-1.7042227117618388e-27,5.538585180894047e-29,-1.6430457733064327e-07,517.9539347992716,0.024692679482443733,2.8151017643571824e-06,-1.4503197394214207e-08,1.0420650011087915e-05,299.99997213320626,1.034890623056695e-07,225.00009647166536,-0.00020911910255839072,-0.00010541888349285894,0.00012989189377065962,-0.0008349771698774532,-1.0516808412862748e-05,1.4085203273510999e-08,0.0004304619663112509,149.99898745168906,99.99965321285214,0.000295219819728681,199.99999886043062,399.999999619687,-3.282811787596979e-07,100.00461453319843,100.00024363948212,-0.00017535352777867225,99.99996724935579,0.04890593941505771,3.024605778461277e-05,100.0,0.0012393812735386621,3.6398947262832756e-06,6.721106622194509e-09,97.56543187610063,1.2769076967542131e-14,150.0,-0.0003907581242438807,0.020634698779124726,0.0,1.762999756102113e-10,1.1802044918117537e-07,-4.498002371675476e-06,-3.8935331484618376e-18,-2.9455027058274316e-21,-4.305139881327217e-09,0.005339690654007121,0.024148466522497157,-1.8312549611824366e-28,200.0,0.0,0.0,5.5847375966400305e-08,1.628282064642362e-10,6.1953848187605684e-09,6.895622036450953e-06,9.883485574230652e-06,1.8870840979362394e-06,-1.060380868024862e-09,-7.558685818482946e-07,-5.162344989102665e-10,-4.0549936307881493e-10,2.856742736198588e-21,1e-05,-0.0003128279573614464
500,0.9088764687200311,-2.4710254751337773e-37,3.141090681712854,0.03082220784286953,0.003885412170499757,200.00673552379945,-0.0008561662460835933,270.0216182137957,-0.007499561838245811,0.0002504591532478718,0.0001704816017792669,0.004563365201529004,200.01785020937928,-0.0076895327082111215,49.99999755381858,-1.3665598445131052e-06,1.7403612074814506e-31,-1.0339963257837442e-28,-1.8236783023257086e-30,-5.993169099750471e-27,299.9977125628518,2.963487110428798e-27,-1.1050840638303789e-28,-3.871592573910803e-08,518.0100452337599,0.02028016545166996,-3.6118537825965195e-06,-5.9639285079373034e-09,-8.092909421010284e-06,300.00003719795575,-6.011222968466575e-07,224.99843265093597,-0.0007319044818764883,0.00021009076602180351,-3.2415080348933873e-05,-7.635421342642673e-05,-5.3312458936674424e-05,4.674956736738063e-10,0.01108149132092712,150.02883847133654,99.99973675922715,-4.7796167640382656e-05,200.0000043882616,400.0000002427278,1.3625856211588314e-07,99.99489110710503,100.00017928626745,0.00027238494000876107,99.99997956596931,-0.015427190523343435,-2.302549962463604e-05,100.0,0.0012690818649923681,4.4760560760979085e-07,4.364960644132557e-09,96.9857691327304,4.739218997372875e-16,150.0,-0.006132255619064397,0.019901631648942826,0.0,-5.287771496207659e-10,-1.1247213930090422e-07,3.482757534118474e-05,3.6159567639383113e-19,3.812042371790891e-21,-1.0450538085945335e-08,0.0043678010324162105,-0.022462320795336943,-1.557422148951202e-28,200.0,0.0,0.0,2.6462894160137593e-08,1.5954480648293321e-10,1.5516754570943984e-08,-8.773474498281687e-06,4.782019808241264e-06,1.5318288191859385e-06,1.8049183753385651e-09,-1.2975672038405978e-06,4.268356757256491e-13,1.8144604166314867e-10,-1.8680425404301105e-21,1.0000000000000003e-05,0.00012639509236195897
600,0.8759794043123501,1.326806737401486e-37,3.412883658382569,0.16460824506478908,0.003516962823429116,200.00734473398703,0.001012141340270873,270.00097417652364,-0.019641010735258296,0.0037253505086663947,-0.0002700994398331258,0.0007047288074589624,200.0075471912693,-0.009927676571143261,50.00000316759535,1.7288177316264515e-06,1.0734478950359936e-31,7.061441921581032e-29,5.337161540002899e-29,5.718231557018518e-26,300.0058304340938,-5.167060049776247e-28,1.2707633671200479e-28,-2.0819026694166892e-07,518.0390850960132,0.00973469509973281,-1.0499593560992074e-05,5.387064567726834e-09,4.14165541492881e-06,300.0000160776069,4.4796149471475977e-07,224.99800656250662,-0.0005116173261655404,-0.0003003831762586983,-4.017835404308329e-06,0.00035351672417805407,-5.073691431026675e-05,3.170467637796948e-10,-0.007790411441482734,150.0247803172459,99.99997759461243,-0.00027046831082973483,199.99999621603433,400.00000019438426,2.1912616289538133e-07,100.0051098524384,100.00024056162904,-0.0002320904697391458,100.00000881306705,0.015413668959295676,0.00010080784941390168,100.0,0.0005455440204240107,9.880874285510306e-07,-2.652684872563184e-09,95.91957163602828,-3.5326930655164985e-15,150.0,-0.0002773861666897691,-0.024241949528533945,0.0,-8.509163745793812e-11,-7.752795092512194e-08,1.9408864541950502e-05,-8.338931113488106e-19,2.7623172822249958e-21,-8.380158885591277e-11,0.004980444984422787,-0.006077608677395592,-1.50674929014956e-28,200.0,0.0,0.0,1.238388061697105e-07,3.4369744959920114e-10,-2.3305711949988248e-09,3.4307468010588416e-06,-3.1412035156493565e-06,2.7045135205358394e-06,-1.70196914484955e-09,1.630178993039873e-06,3.578792525386357e-10,-1.8925709723548788e-10,2.0633655305997122e-21,1e-05,0.00013945134075082636
700,0.878574084820949,-2.484671438354896e-37,3.8616576825927806,0.09350710730653916,0.002382458689546691,200.00171499639518,0.0008697986570932108,270.0231410336528,-0.018654632833625045,-0.0010234704536888845,0.0003029074810463342,-0.004335421110317908,199.98148233347706,-0.016552537100247434,49.99999777083021,-2.919865359775347e-06,-1.638020042797583e-31,-3.7237105081139098e-28,8.203786968245639e-29,-3.333452077440558e-26,299.96663677387113,-5.7589478461737044e-27,-8.292204651885397e-29,1.2579142469158246e-07,518.0116038018451,0.011748215886368712,1.027640958468541e-05,7.165430994808043e-09,3.1648224683611655e-06,299.99997926383384,6.333672345537547e-07,225.00126005441868,-0.00010431857816271657,-0.0001478932524519075,-8.525898498700766e-05,0.000796249178449988,-3.7851871642232175e-05,-1.4631299345228381e-08,0.003403718196811151,150.02258533317357,100.00014074260044,-0.00036997809846071503,199.99999543517967,400.0000004085299,-2.7156085135508524e-09,100.0029504321624,100.00013500403065,0.0002543683073578324,99.9999850097602,0.011214827111734837,1.581592724955838e-06,100.0,-1.979570110255595e-06,-5.506770358810097e-07,-4.493751291200211e-09,96.09419520696976,6.644277803870188e-16,150.0,-0.005523587605045069,-0.02315680242122334,0.0,-3.517785726691277e-10,-2.5661238264530732e-08,1.792446218474052e-05,3.5110800885631315e-18,-1.0964580748539818e-21,5.7173481713304735e-09,0.0037649083779786804,0.02309300724682085,-2.1403207626089866e-28,200.0,0.0,0.0,4.983894208870393e-08,-1.9082424240354624e-11,1.5511847752940144e-09,-6.02946538946575e-06,5.9145444234563235e-06,-1.955382979365706e-06,-1.1621199527465024e-09,5.58171789453276e-07,-4.844293184176878e-10,3.854422547531591e-12,-3.634908110608209e-21,1e-05,0.00025480280513939135
800,0.8660250926192861,-7.028879228264843e-39,4.262486271178056,0.1519284757254323,0.006806305266655445,199.9968925724449,0.0016028029622748184,269.9825550606833,-0.014204634810674634,-0.0029275888385397806,0.00023462724027009064,0.0057539069782362,199.99161396744938,-0.014238442605910874,49.99999775798805,2.4072945056349957e-06,3.162716342146506e-31,-1.865923047940374e-29,-9.479419952650914e-29,4.56481736685765e-26,299.9874480631553,2.2259705716260964e-27,3.7088866082163816e-29,-2.7358963917424633e-08,518.0206641280881,-0.005629989711848012,3.4445839805233117e-06,2.150846762973118e-08,-4.635576280310809e-06,299.9999575561903,-7.406979109644321e-07,225.00149781727123,-0.0008994202325682437,0.0004590455522812936,3.395980057507239e-05,0.0005578173847547396,-2.0657788328279963e-05,-1.914996405228787e-08,-0.005081869501440108,150.0183577617688,99.9998900161959,-0.00034747048859549735,200.00000238543822,400.0000001453823,-1.6920260069735766e-07,100.00575833350173,100.00032421620101,-0.00023424768242062092,100.00002342894695,0.05495097877113809,-5.165319601050812e-05,100.0,0.0007064599817995839,-1.6097761041014283e-06,-6.28224647328796e-09,95.26733339111782,-1.584121060783076e-14,150.0,-0.002576737014358934,-0.015314697244399773,0.0,-7.569572804873459e-10,-1.903115999882445e-08,-5.24143447342334e-06,-2.7089729011111274e-19,3.2181150194732834e-21,-8.975572042575442e-09,0.015593197382581934,0.03031687886413658,8.12056737409557e-30,200.0,0.0,0.0,-1.4068746343584655e-07,-3.6512160476339515e-11,-6.52704440421419e-09,-3.768420699198063e-06,-3.605443440897826e-06,-8.76207303086719e-08,-1.98497933517535e-09,4.347278163653391e-07,-2.51019814981042e-11,-2.2236574110004077e-10,2.2272993472020117e-21,9.999999999999999e-06,-0.00011429271532489934
900,0.8488576194409039,9.203024753727438e-38,4.678299241554188,0.27468316292864237,0.010458841231174767,199.99795577607264,-0.0003871574892775545,269.98083716660534,0.010323558696847143,-0.003121009574018844,0.00020341168905646913,0.0015603922724423305,199.99129757955467,-0.0049853282785086595,50.00000171461967,-2.551823672304705e-06,-1.0852825189542788e-31,1.8069074208715897e-28,1.0560710669068817e-28,-6.191401579249742e-26,299.97466952254763,-3.469559129966321e-27,-1.3738692115682245e-28,-1.1473008515424271e-07,518.0198389380931,-0.032297467335318415,-1.1074123039505904e-07,-7.399100091229592e-09,6.732702920549362e-06,300.0000490606303,6.617905403854143e-08,224.99808309838798,-0.000272959342643163,-0.000252758988439089,0.0001308814628306566,0.0006432068835579438,-1.4140560035528049e-05,6.431746442901947e-11,0.0049895934743544096,150.0198937556986,100.00019673302886,0.0002790612210482709,199.99999434748437,400.000000390434,-1.5276369077725e-08,100.003964749147,99.99969991639011,0.00015189358738233082,99.99999491794357,-0.04952838099288972,-6.577117068434355e-05,100.0,-0.0009844204135814219,-3.4874474284695145e-06,1.3767152045595521e-08,95.05793990981549,-9.33397369127784e-15,150.0,0.004690563572472659,0.010660333054831467,0.0,1.4740655052810583e-10,-1.0423154467349287e-07,2.0687222073743286e-05,5.294958897038774e-18,-3.877074728905886e-22,-8.90464895039923e-09,0.010745917294084603,-0.0025121549132910226,-9.196030636984328e-29,200.0,0.0,0.0,1.376558335508857e-07,9.523945661564633e-11,2.139833514745037e-09,-3.6481441164070097e-06,5.348685742796324e-06,-1.7410733544851153e-06,-1.7787273229573338e-09,1.4998578094453674e-06,2.8536979614385046e-10,1.5367637251525474e-10,1.5519814858860058e-21,1e-05,-0.00031259711335340735
