milliseconds,PA_D_Cytosol,PABCa_D_Cytosol,h_D_ERM,PABMg_D_Cytosol,CG_D_Cytosol,D28kB_D_Cytosol,PA_Cytosol,CG_Cytosol,PABCa_Cytosol,D28k_high_Cytosol,D28k_high_D_Cytosol,D28kB_high_D_Cytosol,CGB_D_Cytosol,Ca_D_Cytosol,CGB_Cytosol,D28k_Cytosol,D28kB_high_Cytosol,PABMg_Cytosol,IP3_Cytosol,D28k_D_Cytosol,IP3_D_Cytosol,Ca_Cytosol,h_ERM,D28kB_Cytosol
3300,1926.713925213729,9856.12866639571,0.813118511254624,36377.60240960266,84512.74780886731,2522.541348097391,1926.7202332552579,84511.42661980996,9856.073321102067,43934.84495608464,43934.82145424895,4224.7473868705465,11808.204040041428,27.387701398609327,11807.98415206287,45637.55900085127,4224.998895805216,36376.56151145384,96.32000000000014,45637.44806882669,96.32000000000014,27.389878801976337,0.8133631659038993,2522.797488898346
3400,1926.7190804808238,9857.005871090287,0.8135102458793442,36376.950115753614,84510.85136503469,2522.820585340171,1926.6797268841094,84509.0241839554,9856.528356013845,43934.570019764156,43934.614921273795,4225.413237329394,11808.484715658235,27.389119590592895,11810.320676248963,45637.41996529527,4225.782924123967,36375.83385898017,96.32000000000014,45637.223238991945,96.32000000000014,27.39060283710738,0.8132363760724666,2523.222712672479
3500,1926.6680084167308,9857.601891547218,0.8134484137171848,36376.16321571921,84510.28283064945,2522.9276872776227,1926.6449778515755,84508.48356730097,9858.31951084764,43933.86324841819,43933.749550511304,4226.103766887635,11810.22778681558,27.39392971829129,11812.049523699807,45636.96562668395,4226.216030814048,36375.40658302823,96.32000000000014,45636.99453136679,96.32000000000014,27.395571858241507,0.8134791966497328,2523.4883456106386
3600,1926.614732653389,9858.08475332244,0.813362175073216,36375.54446128068,84509.71919609755,2523.148877831029,1926.6348696037019,84508.27860690068,9858.158868219856,43933.76188481778,43933.89121060359,4226.078178559654,11810.70892647398,27.39596460525345,11811.633257586323,45636.6076600952,4226.759399031802,36375.068806164236,96.32000000000014,45637.022904800455,96.32000000000014,27.395459248983276,0.81333004998522,2523.529098034868
3700,1926.611590113679,9858.415003918033,0.8134225659334561,36375.05469195046,84507.55460884384,2523.242708283489,1926.55591828358,84506.73869886654,9858.840774161883,43932.718949387556,43933.6918502979,4226.903467054238,11812.926423467497,27.39831277560562,11812.233793993744,45636.52787036563,4227.051585814439,36373.88621985704,96.32000000000014,45636.514911629296,96.32000000000014,27.3989370018286,0.8134539290410425,2523.8034767565628
3800,1926.5660751557834,9859.887912758792,0.8137480201225903,36373.811532898115,84507.7776353607,2523.624326127568,1926.5218147712098,84506.51709430807,9860.113875555957,43932.96581678957,43932.933382009614,4227.248010434305,11813.002065474686,27.397183486860406,11814.450707594959,45636.39345898577,4227.119674237114,36373.549391648674,96.32000000000014,45636.32461878981,96.32000000000014,27.400672500443708,0.8135406757320557,2523.7647130401865
3900,1926.516464519277,9860.137914315079,0.813767782497236,36373.01134902552,84506.0549492353,2523.952537971014,1926.4739366091571,84504.69780785436,9860.260240742053,43932.09194043863,43932.873067392815,4227.075052582796,11814.664057964499,27.3983821020008,11815.00251380562,45636.33770519351,4227.580525318364,36372.319222751525,96.32000000000014,45635.92817809234,96.32000000000014,27.40638843206369,0.8135738827326101,2524.3730377837537
4000,1926.5105693995997,9861.060409175538,0.8138093346048716,36372.64447937056,84504.61113671529,2524.3001740405666,1926.4576922755334,84503.13997110001,9860.71005920293,43932.08477497741,43932.09533679065,4227.513381837604,11814.335414673746,27.40225045867985,11816.943545649025,45636.06695085163,4227.73026385881,36372.79388207192,96.32000000000014,45636.05491392135,96.32000000000014,27.405922170564573,0.8136215698784669,2524.6061832674945
4100,1926.459858638298,9861.5949506427,0.8137508495474051,36372.59237262656,84503.44139372763,2524.428789687679,1926.4404701693902,84502.76251981118,9862.550085036602,43931.92385438076,43932.17696533209,4228.254212604559,11816.044351791634,27.404961092706262,11817.268331245326,45635.77514059678,4228.591310924557,36371.65309502845,96.32000000000014,45635.719085158526,96.32000000000014,27.406685944299305,0.8138999107921089,2524.5326105981017
4200,1926.4468826426073,9862.643544442211,0.8139151365329403,36371.49600014359,84503.44339039919,2524.6418559881504,1926.4148965811676,84502.73867299155,9862.962649848167,43931.17662588413,43931.372550259635,4228.60389920216,11816.127793145415,27.408857974832163,11818.755200175814,45635.57859108348,4228.975640190771,36371.02948532999,96.32000000000014,45635.373237917825,96.32000000000014,27.413747526927327,0.8137388278850577,2524.909192075924
4300,1926.3839719656264,9862.15945771707,0.8138766804923238,36371.013068190034,84501.37456027734,2524.5984719479,1926.3902804674258,84501.63126303078,9863.139179094895,43930.880619425174,43931.2429931273,4229.052727459176,11817.04890084952,27.41340232436131,11818.151103572927,45635.22350224932,4229.128155738524,36369.8676845965,96.32000000000014,45635.18626281485,96.32000000000014,27.410998075360254,0.8137459817553617,2525.0650253177955
4400,1926.345411005632,9863.955230838606,0.8141124877240288,36370.02836907077,84500.38572058512,2524.836523052765,1926.3510704877126,84500.52069671308,9863.879476475424,43930.92432013484,43930.75481676755,4228.847335358318,11818.235234137062,27.41620303793077,11820.316528489408,45635.08278586897,4229.269924046557,36369.97620874215,96.32000000000014,45635.122046706034,96.32000000000014,27.415913224618127,0.8138968616815516,2525.4176547996767
4500,1926.3526094276524,9863.702331402927,0.8139379355885421,36369.883799211144,84500.2502403083,2524.9790645920934,1926.2864989276663,84499.13301920905,9865.092022151252,43930.391574545865,43930.86709529912,4229.228902785148,11820.236751090732,27.41690349146824,11820.983368564785,45634.88826063882,4230.064016463873,36369.43972785253,96.32000000000014,45635.08578704794,96.32000000000014,27.421428539675066,0.8139885438016994,2525.424905209061
4600,1926.3176151338278,9864.185848230227,0.814091665675765,36369.513023446525,84500.09392367833,2525.4651084724496,1926.2419553690027,84498.79658214287,9865.145097788103,43929.789795447425,43929.93463875646,4230.025599695454,11819.54536640139,27.414944170472,11821.71800449198,45634.68420875942,4230.039631536276,36368.274517223515,96.32000000000014,45634.46386492409,96.32000000000014,27.418506141607015,0.8139125055387588,2525.6667168604395
4700,1926.2379122779366,9864.862186125121,0.814152966385552,36368.87939754924,84498.05717193084,2525.4487805491235,1926.2559080796682,84497.26424630625,9866.162973813582,43929.85838591262,43929.86100168297,4229.7575267233515,11820.706255343825,27.42051168601013,11823.146124802355,45634.292399610174,4230.6826585382905,36367.545488939344,96.32000000000014,45634.619789887285,96.32000000000014,27.423966414229138,0.8139605917126462,2525.996579532957
4800,1926.2339387668576,9865.487013854632,0.8140049036284822,36368.319311958934,84497.43504032993,2525.486533470241,1926.1888278910435,84497.2376489819,9866.341447458197,43929.136741129696,43929.81451785248,4230.00228115984,11821.942423159388,27.422073320067724,11822.504455893957,45634.25844622617,4230.782725244552,36366.96105869763,96.32000000000014,45634.157345553605,96.32000000000014,27.425466494646635,0.8139599517754941,2526.121776975161
4900,1926.240484392015,9865.902887755827,0.8141145061665047,36367.41305311607,84496.83571554697,2525.8078519177852,1926.2075878625797,84495.23590330656,9866.520032951614,43929.00240480825,43929.02590295886,4230.939546795148,11822.444581970325,27.4239182690814,11823.464443335295,45633.90215535615,4230.731659440419,36366.88416382727,96.32000000000014,45634.17695935563,96.32000000000014,27.425114419786052,0.8140333074981928,2526.0638136428533
5000,1926.1886144272903,9867.211785807096,0.8140341082824958,36366.36777878837,84495.86457725758,2525.8446097082347,1926.1439618429292,84494.6934889384,9866.990382808472,43928.587615841,43928.93469536391,4231.24328579693,11824.109176648546,27.423718629993317,11824.224732954934,45634.10275886055,4231.576874497266,36366.957330884376,96.32000000000014,45633.933261023194,96.32000000000014,27.43207943303805,0.8140466777429064,2526.6406853058106
