miliseconds,NatP,MisP,Ub,E1,E2,E3,E3_MisP,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP_Ub,E3_MisP_Ub2,E3_MisP_Ub3,E3_MisP_Ub4,E3_MisP_Ub5,E3_MisP_Ub6,E3_MisP_Ub7,E3_MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,E3_MisP_Ub_DUB,E3_MisP_Ub2_DUB,E3_MisP_Ub3_DUB,E3_MisP_Ub4_DUB,E3_MisP_Ub5_DUB,E3_MisP_Ub6_DUB,E3_MisP_Ub7_DUB,E3_MisP_Ub8_DUB,AggP1,AggP2,AggP3,AggP4,AggP5,SeqAggP,AggP_Proteasome,UCHL1,UCHL1_Proteasome,UCHL1_damaged_Proteasome,Lysosome,UCHL1_damaged,Lamp2a,Lamp2a_UCHL1_damaged,Ub_UCHL1,SUB,SUB_misfolded,E3SUB,E3SUB_SUB_misfolded,E3SUB_SUB_misfolded_Ub,E3SUB_SUB_misfolded_Ub2,E3SUB_SUB_misfolded_Ub3,E3SUB_SUB_misfolded_Ub4,E3SUB_SUB_misfolded_Ub5,E3SUB_SUB_misfolded_Ub6,E3SUB_SUB_misfolded_Ub7,E3SUB_SUB_misfolded_Ub8,E3SUB_SUB_misfolded_Ub_UCHL1,E3SUB_SUB_misfolded_Ub2_UCHL1,E3SUB_SUB_misfolded_Ub3_UCHL1,E3SUB_SUB_misfolded_Ub4_UCHL1,E3SUB_SUB_misfolded_Ub5_UCHL1,E3SUB_SUB_misfolded_Ub6_UCHL1,E3SUB_SUB_misfolded_Ub7_UCHL1,E3SUB_SUB_misfolded_Ub8_UCHL1,SUB_misfolded_Ub4_Proteasome,SUB_misfolded_Ub5_Proteasome,SUB_misfolded_Ub6_Proteasome,SUB_misfolded_Ub7_Proteasome,SUB_misfolded_Ub8_Proteasome,asyn,asyn_Proteasome,asyn_Lamp2a,asyn_dam,Parkin,Parkin_asyn_dam,Parkin_asyn_dam_Ub,Parkin_asyn_dam_Ub2,Parkin_asyn_dam_Ub3,Parkin_asyn_dam_Ub4,Parkin_asyn_dam_Ub5,Parkin_asyn_dam_Ub6,Parkin_asyn_dam_Ub7,Parkin_asyn_dam_Ub8,Parkin_asyn_dam_Ub_DUB,Parkin_asyn_dam_Ub2_DUB,Parkin_asyn_dam_Ub3_DUB,Parkin_asyn_dam_Ub4_DUB,Parkin_asyn_dam_Ub5_DUB,Parkin_asyn_dam_Ub6_DUB,Parkin_asyn_dam_Ub7_DUB,Parkin_asyn_dam_Ub8_DUB,asyn_dam_Ub4_Proteasome,asyn_dam_Ub5_Proteasome,asyn_dam_Ub6_Proteasome,asyn_dam_Ub7_Proteasome,asyn_dam_Ub8_Proteasome,AggA1,AggA2,AggA3,AggA4,AggA5,AggD1,AggD2,AggD3,AggD4,AggD5,AggU1,AggU2,AggU3,AggU4,AggU5,AggS1,AggS2,AggS3,AggS4,AggS5,aggasyn,aggasyndam,aggParkin,aggUb,aggE3,aggDUB,aggMisP,aggUchl1,aggUchl1dam,aggSUB,upregUb
0,6000.000354423517,80.0001005593884,1499.7024820103206,104.9189260577585,49.7835666720321,299.9997351495646,1.9940445798198498,160.00001669129293,1500.0178748424244,9.99999999999621,794.5965938565367,950.1977030004933,-0.0011275822226763594,0.0009653429682280648,-0.0023431353571357542,-0.00195579556114556,-0.003203696084568908,-0.0006199458458064391,0.0016944941720664047,299.9815000087774,-0.00010612550444872542,0.9998409720077576,2.0002221244888116,9.999623629876567,349.99500095757736,100.00000046942732,100.00000004577039,99.99999967286338,99.99999981990833,100.00000051463455,100.00000022406661,99.99999952032262,99.9999993316895,5.1172388860588045e-11,-2.456739515988387e-18,-1.1093283905134672e-26,-4.727454875840525e-34,1.90180102823277e-43,4.856844928610555e-36,1.0290163726638492e-11,5784.976815521854,9.998306195979803,6.054218489516147e-11,1200.0,2.3307270422030914e-05,200.00177347392454,1.9648730164667663e-07,500.0030930220177,815.0012797779383,4.995481595560332,160.00852430700013,5.034698671205045,0.004348824251297755,0.00046993679525940895,-0.0017866214926071683,0.0016472869496646438,-0.00029199544200454475,-0.001239888911039266,0.0016346819782371885,15.05312212538426,19.99999788226504,20.000003066115973,25.00000213678232,24.999973579905863,30.000000337683478,29.99995537489841,39.99999845135725,39.999976739882,-8.804327179019142e-07,9.482173080239606e-06,-0.00012041566419963032,5.001128543123689,19.999541883937386,2999.9998730835623,0.0003484783833012791,0.00010518658352939651,2.1700369837222986e-05,4799.999940856326,-1.5966847901612297e-05,-8.387804428692677e-07,-1.1879639192711827e-07,2.4165748844438345e-07,-2.0678509113120224e-06,-7.737947426604512e-07,-3.1861927156776484e-07,-1.0624985094213034e-06,3.848185101115996e-05,8.869759141202368e-11,-1.2849820412825887e-10,6.437160109396338e-11,4.050466258072642e-11,1.1370107722240242e-10,2.6940246582371543e-11,-4.8857968669057396e-11,-1.2029396014829937e-09,2.251255218814537e-08,1.5293691626690904e-08,3.158894229048802e-08,-3.0263992937738076e-08,1.3389336061739799e-09,-1.0477445086002055e-06,-2.0458478912834857e-13,1.1763539997899718e-17,-2.862890462314835e-25,-4.3503292290855976e-32,6.525829384653745e-10,5.735452593621131e-15,2.0126916957147085e-19,-9.354959138450136e-25,2.576297830020286e-29,2.0060212556059223e-10,-6.912241795253017e-15,7.64662078277715e-20,1.6666119511114582e-25,-2.566143664506141e-30,3.312899120218749e-13,1.1339614657753127e-22,3.7053054648991174e-31,1.1958215324922703e-40,-9.669264128365007e-51,-2.4191109569296417e-34,-1.3328438702933568e-33,-2.0845312730933505e-46,-2.8036606446943973e-39,2.091334374771779e-40,-1.1747912365475278e-40,2.845383507079636e-40,4.1664409497317624e-41,1.6967788609872758e-34,3.121341296530274e-41,-6.681220735727571e-11
100,6000.000264098462,79.99948115716951,1499.8724145989174,106.35141705955377,47.060620983323474,299.9747134979084,2.045269310019272,160.00004694434134,1500.0414382673691,9.99999999991805,793.4015754036221,952.9345270086443,0.12630198323050085,0.04857634413632286,0.013132563130667048,0.004268621004088536,-0.0016640778173294532,0.00048273489708594943,0.0026008343831633485,299.7549475752851,0.00012366193373756918,0.9994269048564728,1.998731880872214,9.998436328616727,349.9920386330754,100.00000047344346,100.00000026511483,100.00000010834908,99.99999953166963,100.00000044425516,99.99999977731811,100.0000002256474,99.99992887084663,3.596036545711511e-10,3.423096734296909e-18,3.9906194227247134e-27,-3.810309464401469e-34,-1.5181968833479603e-42,-3.786233133082431e-35,-1.0524654444300525e-11,5784.8737225517625,9.991645613274933,6.9406140118948166e-12,1200.0,6.740834621250821e-05,199.9967137497395,2.082068289844254e-07,500.0547390166426,814.994732066275,4.963207464158725,159.9740929573592,4.528171734802762,0.2941652685426706,0.1234463126483201,0.03287985367093293,0.012091666877161657,0.00016658024768006628,-0.002260272314739545,0.0027350398101817974,14.925267263218515,20.00000551826331,20.00005195757872,24.999998847158427,25.000055454182863,30.000001406586055,30.000130207570727,39.999997797023,39.99994141787685,-3.39147630153256e-05,-5.7754203853731004e-05,0.00014592158061341043,4.995186806051291,19.997214275289455,2999.999679132208,0.0008628450394787535,0.0021854521831114965,0.00014249443935481304,4800.000054723478,1.8941480746067725e-05,1.3911635348373969e-06,-3.8409515443537075e-07,-1.141464207646764e-06,-2.127422525724409e-06,1.4596739178767061e-06,2.022671983630932e-06,6.523504251442111e-09,2.2157285757286684e-05,-5.933973010955004e-11,1.0737809740219993e-10,-1.370244680136618e-10,1.4491023235905393e-10,8.579957452915726e-11,1.1137801152104165e-10,-5.272387607004229e-11,2.0017047348714295e-10,7.228826674556778e-09,-1.533214452956072e-09,-8.644264840354423e-09,-1.7168916390773227e-08,-9.158916929752687e-08,3.0905431409123855e-06,-2.9825663346995794e-12,4.7426304103064036e-18,2.175022465210283e-23,1.360206420978462e-29,-5.338198650591912e-11,1.5188705844252906e-14,-1.2846510185330315e-19,1.7722306083624292e-24,9.117522756850035e-31,-4.497605456553614e-10,2.3260299518368662e-15,1.9789995215360085e-20,-3.6130590159638356e-25,-4.3484871334473264e-30,5.195402977291306e-13,4.674581867815416e-22,5.013358688561522e-31,1.2501750772371082e-40,-7.70131708256341e-50,2.8337008994971374e-34,6.204895689125493e-34,2.257122695888715e-47,-2.209274481527604e-39,-3.4201302498722283e-40,9.869034849168796e-41,-2.3744301457819197e-40,-3.729167310738751e-41,1.2483981932271694e-34,1.747458696279164e-41,9.427966084083148e-10
200,6000.0013932587435,79.99901934791711,1499.7953228011017,108.23627456281724,44.9399577988096,299.9661765558145,2.0917807657260137,160.00006375753574,1500.0614267262063,10.000000000021718,791.439642918348,955.1593382484324,0.17567239214589098,0.11572726648028711,0.058422396057101145,0.026684506300614672,0.00995708695750244,-0.0003572182405017022,-0.0018127828122581698,299.531781892204,4.1695489035118546e-05,0.9986778119843303,1.998010278986578,9.997685084257823,349.9703468895532,100.00000112520462,100.00000054410114,99.99999980928527,100.00000012819388,100.0000003121678,100.00000019634574,100.00000047146176,99.99994581824292,7.371619736699016e-10,2.6051012618753437e-19,-9.342035942146054e-27,-3.202186503195681e-34,-2.4647049371942263e-42,-1.6206736144915147e-34,-6.208885110446366e-12,5784.7707710235145,9.979931409836722,-1.0830698377957696e-11,1200.0,0.00015021812319556497,199.99635319263254,-1.38916135493611e-07,500.23590883123256,814.9923746176295,4.947368042942877,159.95172852497652,4.244880662913434,0.38394911363989365,0.2640362272809628,0.13767096761657682,0.060539458463804555,0.025259027598744557,0.007070509639511482,-0.001445798078281264,14.944259678691804,20.00001297133144,20.000103404670465,25.00000037876311,25.000124846269635,30.000000855076074,30.00022623651201,40.00000210516711,39.999909911640465,8.037274555722938e-05,3.917777999048054e-05,0.0001574178023165038,4.992995477057923,19.995518687455334,2999.9987750459295,0.0010806725361466834,0.004585961203670342,0.00026033284936720157,4800.000046897107,-4.49325710991681e-06,2.218024822692824e-06,1.8345979490444373e-06,-1.6405753053236846e-06,-2.0410254898411626e-06,7.988841011052859e-07,-7.208351247734834e-07,-3.984428258500472e-07,-2.860674656297933e-05,-5.975813393096118e-11,1.3240857630458435e-11,4.7742704582071453e-11,-7.058781374373387e-11,9.125420609795722e-11,1.094435483490294e-10,-8.288543601735249e-11,-6.301419663413806e-10,1.620662038523699e-08,3.029687432187691e-08,2.0049963736463897e-09,1.9369246402156846e-08,-2.4876629124585953e-07,3.877787922090209e-06,6.153742306070711e-12,-1.3098729843293726e-17,-7.699239609653675e-24,6.892096847062225e-30,-4.1966893781344896e-10,-1.302594440980206e-14,3.537332376817179e-20,9.283574394108612e-25,2.0405652089532432e-29,3.099803694521555e-10,6.602471087652599e-15,-1.57679053991511e-20,-6.872427452820318e-26,-8.384623760438244e-31,1.9573132393527078e-12,-5.060328563861404e-22,-3.7203292658394096e-31,1.0870797501570217e-40,-1.0243891620027256e-49,2.5988575095824567e-34,-1.3925691809767133e-33,1.1106210758785971e-45,2.1353211781758397e-39,2.0704805894551953e-42,9.80836572149756e-42,9.192703908836223e-41,-8.221863403007654e-41,7.441196731881144e-35,-5.876752826276052e-41,1.2925743640032063e-09
300,6000.002122589805,79.99820537290142,1499.6810080700172,109.30692421380961,43.74785458246495,299.9493207525643,2.1317401357923833,160.00014399683033,1500.104931730441,10.000000000054136,790.681451433763,956.2803507547314,0.1967178071756506,0.1595399602161886,0.1114579461015935,0.0656389128864138,0.035717628157450644,0.014381537093866643,0.0015042036368123294,299.32138700748834,0.0002240517615781968,0.9980260605828873,1.9963678798953755,9.995644557547863,349.9633369662525,100.00000177701122,100.00000121294337,100.00000067137823,99.99999974304092,100.0000003543394,99.99999973009062,99.99999979367047,99.99987908118017,1.0108185963719126e-09,1.766440691783651e-18,2.9304529649411776e-26,-4.284829064038387e-34,9.221624672083734e-44,1.664839940869814e-34,1.751405847709845e-11,5784.71321568836,9.966302847312805,1.8449123578981392e-11,1200.0,0.00016546567008825127,199.99122341802075,-7.200224906711009e-08,500.3234557523417,814.9907132668659,4.936980179456265,159.92962767918965,3.873286203703608,0.39185458704102943,0.3413947252538398,0.24915243368763662,0.150897570900263,0.07999076302418055,0.03345902100437015,0.009563881953014528,14.955639453906668,20.000020659557187,20.000168903141667,25.00000473360504,25.000162530563184,30.000001450934466,30.000228828943143,39.99999846979615,39.9998485497085,0.00010250660533497659,1.8838466745910887e-05,0.00019113765849479848,4.990908656361175,19.992340744961208,2999.998061828681,0.0023812478883722095,0.008404525839681405,0.0004177919199755182,4800.000026569085,7.85549683408144e-06,2.539944301952031e-06,-1.005631567591788e-07,-9.175213784301107e-07,-1.7353907979604675e-06,-2.0838073425631863e-07,-1.9576852435788627e-07,-7.33867958388569e-07,-4.25609340059059e-06,-1.2997557148718057e-10,1.1547933098675235e-10,-1.2385327015841688e-10,-3.147987242649159e-12,-1.1903017724806975e-10,9.908932844442644e-12,5.650423525183362e-11,1.9194892759527776e-10,-2.2647102883396608e-08,-2.0823175411235935e-08,7.132943288621942e-09,2.57233468139394e-08,4.859037318604522e-09,5.61484689219731e-06,-7.773059004968285e-13,7.601104426831947e-18,-2.0756059947004116e-23,-3.1338190605850897e-29,-8.904343265193826e-10,2.3137472554948543e-15,1.7360901847636503e-19,-2.8821338741544168e-24,-8.494931124925235e-30,-2.3047050946448604e-10,-2.95536571297119e-15,9.142841436569063e-20,8.032524837669904e-26,5.2259611323196535e-30,2.4599630282375983e-12,2.409593722104059e-22,-3.950877223563554e-31,4.698552128852358e-41,-2.4052988923560593e-50,2.517489114098392e-34,3.1075350442298757e-34,-1.0534895283004926e-45,-1.440589622224878e-39,4.2656054776541306e-40,-5.472634860644838e-41,7.221655890021739e-41,1.2685070547236107e-41,-1.2824308309054847e-34,1.1833223971225883e-42,2.0628211543706864e-09
400,6000.002997433555,79.99790022752063,1499.1403950105278,110.63675734874363,42.622149087356334,299.9394531392301,2.1622985135609314,160.00018927776404,1500.135020799992,10.000000000119881,789.1232180037694,957.4031009384993,0.20947111638732052,0.18719392026151568,0.15269780693306698,0.10829569798188317,0.07103227648362485,0.04040945923468774,0.02073844041476874,299.11865372906607,0.0002600761248791488,0.99732765368164,1.994644180371959,9.994844551926416,349.93217738518825,100.00000236766735,100.00000177140959,100.00000118133192,100.00000033877443,100.00000009198232,100.00000058238753,99.99999991757026,99.99986178903093,1.1586997432327927e-09,3.782288409719279e-18,1.3513652319169225e-26,2.5426115306629763e-34,6.990288197558347e-44,1.1247132450169705e-34,3.215479169138686e-11,5784.593140674304,9.95764596503938,-1.8349079984646745e-11,1200.0,0.00021865275233803793,199.98941845032266,-1.0570811101273668e-07,500.37412315905726,814.9892227664703,4.914224411432349,159.87153515690989,3.5843970722539127,0.3768521175083131,0.37347351701576953,0.31713475998123514,0.23774405230138146,0.15367246282486682,0.08612514648665348,0.04656202789921852,14.946208111066104,20.000031437673936,20.000206585481372,25.000011082407948,25.000188446070883,30.000002455517166,30.00047587199633,40.00000008087119,39.9997952310647,0.0003225826360540824,5.424502629916924e-05,0.00031146595622641806,4.9877040495515095,19.99020773552858,2999.9979484083083,0.002636255299107202,0.011249401308747433,0.0005470248602170857,4799.999991680501,5.2026197818679595e-05,4.5854365322533765e-06,3.8119265807127928e-06,-1.1137629998895502e-06,1.5239156684753248e-06,6.48040478098398e-07,1.7547591151495207e-06,-1.6429057184224564e-06,-5.501179613969873e-06,1.6307771771891628e-10,-2.8957524348051253e-11,-1.0646841397197251e-10,1.697116347114536e-11,7.200281727069212e-11,9.961501486745144e-11,-8.453881416815093e-11,-1.1037279386681296e-09,-2.0904622151780495e-08,-7.712965832605443e-09,-2.3239098648158425e-09,-2.220684371219348e-08,1.6392868471836163e-07,7.55147529230006e-06,-2.478191546816906e-12,1.4029022604298293e-17,-1.247728828001166e-23,5.462801014303757e-30,-8.347376166291874e-11,1.406997122178233e-14,-1.3440211579426246e-19,-8.099069749478404e-26,1.9509073917047492e-29,-5.467966065276656e-10,1.8915498446749512e-15,1.1557593068807716e-20,3.762670664437943e-25,-2.554764389312578e-30,4.405686083430715e-12,5.894367169371818e-22,2.8482827374493855e-32,2.4520403457591567e-40,-2.2405795989068883e-50,2.729183076477632e-34,-7.200939286422309e-34,1.1149100143844254e-46,-2.7053759867694232e-39,1.3150402261474892e-40,-2.6511109740613756e-40,2.982191268932005e-40,-5.613038721958768e-41,-1.368007511163612e-34,-7.584782614301141e-42,3.034134628692384e-09
500,6000.003340660418,79.997027435362,1499.1154609912437,111.75271200348861,42.43389620591734,299.9207009177539,2.204395661905336,160.00017975658812,1500.1546084247705,10.000000000003672,788.1229173395624,957.6650549823242,0.21339836145949329,0.20314985877415603,0.1828654278303659,0.14352218454482682,0.10915344598538973,0.06828109091192815,0.04572676119588852,298.92232892829804,0.00022866304981467004,0.9967431030889161,1.9944311967428479,9.994345893318876,349.9300989765532,100.00000214065723,100.00000151387138,100.00000134996665,100.00000121524174,100.00000006260153,100.00000079624424,99.99999997206154,99.99982050768638,1.5137241899083476e-09,7.303741593591819e-19,-2.880662367000823e-26,3.920042109897771e-34,2.182123145557408e-42,1.857755356607543e-34,1.218559370499926e-11,5784.4655352820955,9.948772521662686,6.7040523176605e-11,1200.0,0.0003009823573241508,199.98874848682382,2.3710099979999757e-07,500.4555687733622,814.9844610709616,4.8767301564248875,159.8557429881953,3.3168839719990038,0.35306178238608354,0.3655058808897608,0.34396162981889933,0.2983465016780142,0.23155874803164306,0.15753001887881568,0.09415339356872829,15.090618907330278,20.000037649725517,20.000269867747004,25.000022277377962,25.00028794522263,30.000008891178627,30.000555780125442,40.000003977190204,39.99975501794634,0.0004038277091749938,0.00022439688980347078,0.0004485127112150939,4.98270563977602,19.988250517966314,2999.997567705016,0.004077000110158743,0.012236505596395148,0.000695506192562802,4799.999935101862,8.957568727210413e-05,5.250093594675338e-06,3.902447535233649e-06,1.1744986798202382e-06,1.8838036395741353e-06,2.1664802744723345e-06,-9.650997596276632e-07,1.6277333931164247e-06,-3.855025150971946e-05,1.6258687578203102e-10,4.845675352865282e-11,1.42778822429365e-11,1.7619485750185985e-11,-1.857022687113351e-11,1.3581468953938344e-10,-1.1586527539868972e-10,2.8754937169245676e-10,2.352640836322855e-08,1.1246798322170242e-08,-5.702377373901423e-09,1.373057737763363e-08,-2.3673718721599766e-07,9.64728584107811e-06,-7.542336933656531e-13,2.1105825615192894e-18,1.6457970895363633e-23,2.786103421055156e-29,-5.517953192467105e-10,1.499118445090348e-14,1.4748923347439407e-20,2.9052011953852017e-24,2.334828715704398e-30,-5.050856772411803e-10,-5.493509489401717e-15,7.758972919265819e-20,-8.212872991162672e-25,-3.3340788843099366e-30,4.833083844983365e-12,7.430161242506986e-22,-1.8729232536530628e-31,1.8711425826500165e-40,-2.6947411760785384e-50,-2.717760211949927e-34,-8.660076923360487e-34,1.4589535195744642e-45,-9.203025773788064e-40,5.496037990612965e-41,-1.6206401730805097e-41,3.390073700760096e-40,2.1731611687074694e-41,1.461691862156122e-34,-7.381865848283802e-41,3.697002868429734e-09
600,6000.004250328982,79.99659853792619,1498.8803743765454,113.09083716559995,42.30007340840736,299.91223519502597,2.227087352527107,160.000260374871,1500.202261855208,10.000000000005937,787.0282472173546,957.5497181432729,0.22081352896025275,0.21030038885766478,0.19502228740658673,0.1704969677591174,0.14358252370805435,0.10930604848099473,0.06882428364968052,298.72993605243516,0.0003151439785572603,0.9965719134947016,1.992589142368949,9.993116364421573,349.9075383499982,100.00000335620851,100.00000251014009,100.00000159950082,100.00000186465469,100.00000105516744,100.00000063557333,99.99999998645707,99.99973307601708,1.7001149035899144e-09,6.411001065997576e-18,1.1078999729626278e-26,-2.615255512832557e-34,-1.5857109825859396e-42,1.7363831412214004e-34,4.969206880384691e-11,5784.40645432792,9.935460638828552,6.351197851770142e-12,1200.0,0.0003744919995755013,199.98469822053207,6.53731532019328e-08,500.55232676557114,814.9807045507807,4.872019146149187,159.8301779024622,3.0584295193972455,0.33159546448749266,0.3486221279153774,0.35626071184380326,0.3320170516755488,0.28720493325289076,0.2202480317591978,0.15854446387358104,15.159962224382564,20.00004785815556,20.000323648774184,25.00003069296168,25.00029158557213,30.000012389983254,30.00067659211088,40.000003607268006,39.99968297535707,0.0007000379477839113,0.00046669999277973445,0.0006326041422867095,4.98048041051271,19.986103381836433,2999.9969734063384,0.0043762133044403136,0.01532937806404873,0.0008057954936556338,4799.999867438404,9.219030064615135e-05,5.199113533937139e-06,5.716812315383603e-06,5.420760200165977e-06,2.8315826175785655e-06,2.0636484027959544e-06,2.5292338433610117e-06,1.400627833115522e-06,-2.3544935073236906e-05,9.755798914077426e-11,1.725745787025831e-10,-9.562092120361633e-11,-8.698409569621658e-11,-9.371164644155843e-11,-1.298074908811138e-10,-8.172925726866847e-11,5.580551760194656e-10,2.2637746674826063e-09,1.6941442376290265e-08,5.26976544572187e-09,-5.299554897276625e-09,-1.0776538979489859e-07,1.249582961913909e-05,3.5606280953692693e-12,-3.758969588499248e-18,1.0641084930768365e-23,-2.0008012787587668e-29,-4.788931434241817e-10,-9.332262618338289e-15,-2.537070862742441e-19,-1.7118102849258998e-24,-2.6891155013273343e-30,-3.12318073675899e-10,-4.93567778016933e-15,4.95565893207938e-20,6.3654148236398895e-25,-4.583090739384129e-32,5.6751842935029896e-12,8.063694093253958e-22,-3.5081688356642306e-31,1.0623552329082272e-40,-1.4048226240758962e-50,2.925901294853804e-35,1.4015689733238925e-33,7.915843635442311e-46,1.1913347053065419e-39,1.0452356665625701e-40,-3.0790565500707264e-40,-2.547986798182236e-40,4.1274105725293614e-42,9.181754259407402e-35,4.347716275050261e-41,4.561864329537005e-09
700,6000.004060727449,79.99621986959643,1498.3704585557323,114.15017800213406,42.54847827861347,299.8927656782451,2.258645828327728,160.0002672429817,1500.2094065880328,10.000000000081807,785.6812338715716,957.511240378544,0.22124030106492157,0.21799222636301013,0.20752066680037357,0.19323879401524957,0.16719132196156727,0.13790885960828908,0.10713704920690995,298.5989213647297,0.0006576958061030799,0.9956738616346028,1.9910517044957343,9.991449585419499,349.8927903069709,100.00000368714339,100.00000349457727,100.00000315015681,100.00000228493424,100.00000106284622,100.0000012651746,100.0000011094419,99.99968258016219,2.0547389951677506e-09,3.948620260033232e-18,5.817648564052128e-27,-1.4433484940330723e-34,3.792313016299185e-42,-1.5804183396021277e-34,2.5718446665547134e-11,5784.251843555539,9.938061931177621,3.911872419208087e-11,1200.0,0.000365395757089398,199.98411964089388,1.593134491331074e-07,500.6669621896179,814.9790644330014,4.847890242338156,159.80689324350294,2.8022579665440523,0.3044529613278598,0.32615119080457755,0.34441751915415936,0.3407363599187387,0.3151346608577546,0.2709454726684256,0.2137917119074256,15.225058862122813,20.000053494168284,20.000423312027582,25.000035634498335,25.000410923034575,30.000021852874436,30.000718431278084,40.00000848816131,39.999615150617046,0.000874613209060561,0.0006223618175850135,0.001045960335255102,4.977359452219525,19.983821469068566,2999.996093750041,0.004981228296081083,0.017952451102265433,0.0009129102984399639,4799.99978967597,0.0001392162622272876,8.425631220952645e-06,7.742257085442739e-06,4.927912573713559e-06,5.168459493533029e-06,1.5671322228370634e-06,-2.5915399049143217e-07,2.6992643015553323e-06,-8.128927968583988e-06,6.75038096901397e-11,1.2573530654881228e-11,4.849214136036571e-11,-1.1215544506229666e-10,1.0894573863989845e-10,-1.1034987701447282e-10,-6.67106516572076e-11,1.0709689516616687e-09,2.7027780764923302e-08,2.080404025784394e-08,-2.0867710516901e-08,2.8597512377664667e-08,3.0104626940311805e-07,1.7374896922152892e-05,8.278230798223357e-12,2.4388999707820883e-19,-1.03153355521727e-23,1.9584490533348676e-29,-1.8211852177872933e-09,1.015461508957889e-14,1.8361920434190865e-19,-9.50128308471794e-25,2.17462286901008e-30,-1.0594279521589682e-09,3.8170812748871675e-15,-6.1008286893448424e-21,-1.8004462897376888e-25,-2.2498907614237385e-30,6.318438796343688e-12,1.7796461140108944e-21,-1.665089776041234e-31,-2.6768661766898275e-41,9.087898038148803e-50,-2.310349969004305e-34,1.0655959699915428e-33,-7.527701600768807e-46,2.66800820817647e-39,3.9442455774684036e-40,-8.722986504188372e-41,-6.754147095626831e-41,1.5942286530362909e-41,1.3303929088153149e-34,-5.650374830687967e-41,5.009943814996454e-09
800,6000.005305815088,79.99560446424353,1497.9703147532286,115.0430321383306,43.20593403794111,299.8721553083295,2.278407494968712,160.00029795485148,1500.2549301362405,10.000000000091234,784.9297438915075,957.0463409741864,0.22441413049304898,0.22101726823239126,0.21367442681079868,0.2043660872749302,0.1880762333486646,0.16671326768635666,0.13754559754896434,298.4825367317554,0.0006363755611430503,0.9949890997340649,1.9905822168069451,9.990330509780494,349.8785812459369,100.00000431699407,100.00000381891053,100.00000278380061,100.00000288335414,100.00000218600779,100.00000117396152,100.000001490771,99.99968882449954,2.7229351489593925e-09,1.0909708895737262e-17,-3.6194484809826236e-26,5.682336414007159e-34,4.363004269266551e-43,-1.613219402302928e-34,4.824583313830357e-11,5784.193743224096,9.92983520383652,5.905199366981726e-11,1200.0,0.0004963950918940493,199.97943547528578,3.6934364169693376e-07,500.84014782348737,814.972470575843,4.812492522080124,159.7815870251505,2.601211478064791,0.2763790761493464,0.30522700489588855,0.326113036775294,0.3317768395253997,0.3315577968162336,0.3055780300732495,0.2665293406086813,15.452212588056916,20.00006010066719,20.00045530344198,25.000043791560707,25.000414524875954,30.000026516510424,30.000771072872272,40.00001613792145,39.99959393092376,0.001257257183113935,0.0009874388282584423,0.0012579529381882598,4.976731228864936,19.98103418660968,2999.9962214226675,0.006629442446262985,0.02050626902498482,0.001020626230636661,4799.999852921361,0.0001722637637778816,1.3816815424042343e-05,1.1766918488744048e-05,6.077826293663022e-06,7.1325367537589124e-06,4.887146214397776e-06,1.6029328392986326e-06,2.665746963066328e-06,4.0238084791507356e-05,2.945313878995229e-11,1.1196102773195081e-10,6.555246716939991e-11,-6.427097771083313e-12,-3.627233172094135e-11,9.821975149534972e-11,7.232611639968257e-11,-7.545456065568093e-10,2.6556699618675933e-08,2.3155657868736064e-08,-1.3280410285184003e-08,1.2063848399262574e-09,5.560912890000597e-08,1.963777133884123e-05,1.1378601845459235e-11,1.6080079097988278e-17,-1.3657309873426876e-23,3.1400524421953737e-29,-2.750940320467491e-09,5.748745307392134e-15,2.8989585895247894e-20,-4.20717832256887e-25,3.49901799661026e-30,-1.2049893356728635e-09,-8.265971637334919e-15,-6.664478798543379e-20,-2.4086264380944004e-26,3.2857042215756616e-30,7.38277371133863e-12,2.2105209871960525e-21,2.0888141793699156e-31,-1.1187218657647143e-40,-1.3310274268249247e-50,-2.3639795444761733e-34,-1.2764554322926596e-33,-1.0602262842779491e-45,-1.1238490939157143e-39,2.6811406843729058e-40,-8.391711807439951e-41,8.52397111898346e-41,-2.7554249155763997e-41,-1.810149933787493e-34,-3.3107018346891405e-41,5.738830755197539e-09
