miliseconds,R,L,RL,Gabg,RGabg,RGabgL,GaGTP,Gbg,RGS,RGSGaGTP,GaGDPP,Effector,GaGTPEffector,inertGaGTP,RGSinertGaGTP,GaGDP,P,z1,z2,z3
0,204.19292330516885,0.0,0.0,-1.0907621074501164,1.392160559914061,0.0,-7.555094627436983e-06,205.99826365842645,60.07885937960835,-0.024944071365979606,7.34078974224477e-05,204.9982366783446,0.008829022333662638,-2.902687793931315e-06,0.02206489401654511,204.92923026944186,-0.014425197915016895,0.0016449576112598817,0.006811861861405756,-0.0018999424455825645
100,186.39180081763848,0.0,0.0,183.66598300664455,19.721083999342074,0.0,0.00121202187809935,4.046618205068562,56.74997714514013,3.2441472214448512,0.007885133599996014,204.76603756136427,0.24220882983995842,8.766476485360678e-05,0.04539052290103761,1.290229449683809,0.3056158440236565,0.03113948664179432,-0.005478538887878365,-0.01583356258420867
200,171.12867112684683,0.0,0.0,165.82017078083985,35.389317325583356,0.0,0.0011309046357212823,5.186359106000119,54.61877264975669,5.375289282082699,0.013265615571178762,204.5676993094405,0.4560869297916898,0.00016456702409055324,0.024206329404831802,0.6911647201246338,0.8357403019491105,0.06615820392032777,0.017034968353985137,0.006876485533390921
300,158.76989948234962,0.0,0.0,149.0895288286343,46.56209498376953,0.0,0.0010507452862895468,7.656322093168151,53.2068487248914,6.784318156939154,0.016617527399518616,204.39860412425102,0.6028854710287007,0.0002317410082875901,0.08976550615155632,-1.0209962838426248,1.299991179300612,0.13464531150072123,0.003918912680059223,0.004641361977077179
400,147.53612968240446,0.0,0.0,139.94289078780957,56.187206919358076,0.0,0.0009753248978811278,7.522823403218707,52.28632344025095,7.598060809150433,0.01891033186601199,204.2471826792492,0.7632366082624612,0.000285755927746517,0.1717390833715601,0.6853095676789811,1.6184779287531645,0.20776546902737092,0.0446446219683469,-0.004941994914143847
500,139.17658756038517,0.0,0.0,128.41226093197338,67.43945365604327,0.0,0.0009293209016376702,8.92875624873855,51.657385212484726,8.037471235962245,0.02016132393543797,204.13311411399434,0.854284897107643,0.00033632900618523246,0.22085929504398827,1.2758865059706774,1.8430553302219994,0.29181963886576456,0.08313753851992008,0.01913800549123767
600,128.7225661362971,0.0,0.0,117.69306531982272,77.2214584205844,0.0,0.000868790136395859,10.207540281821814,51.363143002538195,8.257609202755086,0.020849024383561152,204.04510569198155,0.9525533709062959,0.0003762468932687266,0.30646747876178104,0.385128837246463,2.0091536093894424,0.37038853310325626,0.09863020780226782,0.009953443631984445
700,121.6174320429118,0.0,0.0,113.3236494638466,84.91611672804733,0.0,0.0008188775432977434,9.306118786843339,51.14216844657621,8.41672225021637,0.02123956752167632,203.964070067046,1.0398530602814826,0.00040171740897987184,0.3840770457055882,-1.070701487092251,2.054714433491724,0.45154415062945624,0.1536468160930853,0.04736686536383801
800,116.47455071373314,0.0,0.0,104.60860861489803,88.80398969155503,0.0,0.0007648981734477082,8.640063029075232,51.16814150180065,8.386337511556507,0.021008501263016316,203.9255359896989,1.0835022568088857,0.0004208504862790569,0.4871218500527109,1.0702354247547297,2.0765194984458537,0.5317128545650615,0.1894056446910731,0.06787811115737453
900,110.25340904271997,0.0,0.0,101.43239357033727,97.39935201577369,0.0,0.0007169391405121598,10.724181840819922,51.219503794832704,8.226598338351264,0.02059446476260875,203.87164925392725,1.1249487335096202,0.0004357346828560059,0.5687328774068072,0.9990483332461614,2.071423264041233,0.6270928849291786,0.2557667696914685,0.07265808164841209
1000,105.81493843788815,0.0,0.0,93.54730061704227,99.64662509956028,0.0,0.0006763760567019491,9.742916729585078,51.35561613258091,7.977603677804496,0.02022705020998749,203.84555026815968,1.1444547132247722,0.0004514735539840557,0.7053935039090963,-0.8876181214834994,2.0303969805707784,0.6817063942769499,0.29470859742516875,0.11629102756909944
1100,99.03108372978377,0.0,0.0,89.77144952207729,104.26001452225805,0.0,0.0006545208623857339,9.743187522663572,51.54228110359511,7.770459636675283,0.019722125165887814,203.82955418776103,1.1702730066901905,0.00045173244268379375,0.8175850120718166,0.25413515116812707,2.0044888382988906,0.7671074178513724,0.37226035061557566,0.1500685609203382
1200,96.8980477394687,0.0,0.0,87.09477017087134,108.37575220206548,0.0,0.0006263625089097743,9.164352007901265,51.72575905261538,7.334481468983994,0.018838192351746146,203.8222082462094,1.182943548062079,0.00046012739812883064,0.8875111772054771,-1.2423957276807567,1.9332900524425072,0.8165227842809489,0.41922329953157106,0.19171947994344088
1300,90.01627012452452,0.0,0.0,83.86805546702962,113.1500398556718,0.0,0.0005948968085434398,9.409539110128303,51.876253190488285,7.226749255791789,0.01815556185260388,203.81234679429414,1.1898310011220528,0.00045545862256189174,0.9508173022536719,0.6420595296152416,1.8937642538740913,0.8769104780904333,0.4891827810314592,0.22014411246857715
1400,87.36062292589486,0.0,0.0,77.38563619124672,115.94086590603816,0.0,0.0005569316424916637,9.100855850478546,52.06976683957604,6.871270157195178,0.017633253714482693,203.82041858073657,1.1910345615563271,0.0004589576736157418,1.0717935444030393,0.49068511713935586,1.83062859153291,0.9204761172538389,0.5307537164964279,0.24917031841618395
1500,85.54419692126451,0.0,0.0,76.4811051602027,118.67495454290851,0.0,0.000528253837631516,8.414090323803656,52.26068415962903,6.552017817811459,0.016729757859617344,203.8236301969904,1.166236205870015,0.00045647630937114956,1.117504935662237,-0.058312571860339286,1.779673258517217,0.9420675941692257,0.5830474204148687,0.29273572528403813
