milliseconds,R,L,RL,Gabg,RGabg,RGabgL,GaGTP,Gbg,RGS,RGSGaGTP,GaGDPP,Effector,GaGTPEffector,inertGaGTP,RGSinertGaGTP,GaGDP,P,z1,z2,z3
0,204.04884747964084,0.0,0.0,-1.2219036738737545,-0.03690633155834472,0.0,-2.033728225306994e-06,205.74832607602366,60.0145167819005,-0.094077586014052,5.861783414831341e-05,204.99050123782027,-0.0007130492056575902,-3.51625844360211e-06,0.030603046246345078,204.929286045329,0.016076065902735664,0.0145413538264339,-0.006161530307698853,0.002933147016552949
100,184.87485110352958,0.0,0.0,182.33315553906377,19.593601716765377,0.0,0.001195574153320377,4.203150571006486,56.87334615980994,3.089026180374746,0.007932869987465386,204.75529083536534,0.24367983792363312,7.97467860966595e-05,0.021761245901413397,1.2979342724367289,0.3260935900323532,0.01972718747762767,-0.008593229543578192,0.01204221520455215
200,171.21481313729535,0.0,0.0,166.48564303888577,36.114387906528144,0.0,0.0011118248142877227,7.039953495263947,54.558762461158665,5.290395646432179,0.013101771446137339,204.55674435663988,0.43498582742804237,0.00016712194863072245,0.05264504292038575,0.8469361885861836,0.837906960486934,0.07346303780969465,-0.007549448555227084,-0.015354861014389435
300,159.4057065093301,0.0,0.0,148.79817766907883,48.90511345584228,0.0,0.0010488991693181247,7.21033120641393,53.16269656806348,6.760029697218837,0.017009443086831656,204.37917374297942,0.602883811861786,0.00022770599594371417,0.09930468155571433,0.09727077375072443,1.269221464981418,0.1250681896661637,0.025212656438674146,-0.0037177078498733564
400,148.3069919463077,0.0,0.0,138.70601899705713,57.3858572593188,0.0,0.000974874331043879,9.703616240690966,52.14960123788847,7.701051947019995,0.01895081737319472,204.24750021699705,0.7436979111898921,0.00028302570625051224,0.1933982341505408,1.385327788769732,1.6337372406988802,0.19463195962269683,0.0382282112740394,0.014231364065033737
500,135.34601972166192,0.0,0.0,129.8231728730015,65.72999211791976,0.0,0.0009254966583236723,9.51247456666321,51.67284242659705,8.141723933098598,0.02023836951369809,204.13028140397066,0.8526598355981242,0.00033003426663171225,0.252784533692315,1.2946517254732735,1.8507139732257525,0.28779946108178694,0.05534387626477366,0.018159913521728438
600,129.90345287412697,0.0,0.0,118.05185175085911,74.8940876203644,0.0,0.0008550742854619566,9.988371200562877,51.3850185613681,8.298937600492415,0.020821914606006364,204.03602877202707,0.9518311978466213,0.00037318436729604176,0.32382050403576956,-0.9572280371498487,1.9923323575118583,0.3642465930655756,0.10288862807282295,0.013602503623753327
700,121.26065018986017,0.0,0.0,110.68320882825253,81.87977765174395,0.0,0.0008103938461789684,9.885894020488683,51.249360671402435,8.36029312634072,0.021238361170484287,203.96213724247286,1.0205801535179193,0.00040413339642384556,0.4347179600551951,-0.005608258327816503,2.0437759111468705,0.46957616331192636,0.1634386424133841,0.02315713465627031
800,113.99166665884051,0.0,0.0,106.0684120434196,90.62273221641365,0.0,0.0007646287761185877,11.117620491050426,51.10853962800671,8.337986507423304,0.020700696671482898,203.91466599744516,1.094607325893683,0.00042190435638834794,0.5055177935487499,-1.074301716944895,2.0821979092072707,0.5398691863669035,0.20161793241887382,0.047836676430667274
900,111.51361365525841,0.0,0.0,101.07145695666071,96.83250192029621,0.0,0.0007316856326004621,8.605122793665533,51.2173746357038,8.057371211983432,0.020743811333071023,203.8797408516441,1.1307669979050035,0.000441035997997189,0.6011884576004101,0.4190166542495813,2.090491707180503,0.6111674716689898,0.24609645155987742,0.08452503097248647
1000,104.88452084783638,0.0,0.0,95.30243081234029,102.17490592661858,0.0,0.0006879015999619499,10.600915554138263,51.29377071895891,7.864915554208756,0.02030377802424171,203.8610455539529,1.141070931430274,0.0004466199267385371,0.7225300380756223,-0.7359336316988785,2.0427717520582767,0.7028170577222826,0.31962602771913196,0.09219876605920836
1100,98.39384081353299,0.0,0.0,90.80057791403671,104.68830652349949,0.0,0.0006598642080563296,10.60899585994953,51.482209787386864,7.73111006252834,0.019267912555218314,203.83046546280082,1.1738051732759367,0.0004584579778798254,0.7622320159440583,-0.8454649431046286,1.9876905887606977,0.7573422157721101,0.37652841440939894,0.13334392789792138
1200,95.33925092722816,0.0,0.0,85.64601090925704,108.32202037441786,0.0,0.0006153673575323556,9.12764166706515,51.69275881852407,7.423034629571057,0.01894323235517678,203.82624043338694,1.1764565792113826,0.00045925432359929,0.874901007797798,-0.6775018141842415,1.9667943063572746,0.8328993591720449,0.413683786101117,0.18896873167010975
1300,93.58642849706983,0.0,0.0,83.3222300482548,113.9340324992237,0.0,0.0005790825002133059,10.397253051749015,51.93378478824657,7.183549105422098,0.018217209252389333,203.8031909447815,1.1929843550976502,0.0004566949985857415,0.9609601884896137,1.4112442554125968,1.873030689339314,0.8556687437093362,0.4840073448029936,0.22370825943932204
1400,87.79570173454444,0.0,0.0,77.00082757656321,116.58322923628106,0.0,0.0005519252072174556,10.513600851028837,51.97773243827126,6.960472676736464,0.017607881974131642,203.8071564511089,1.1966772901277134,0.0004506347889500732,1.026592695425009,-0.3171193654907008,1.8150803221731322,0.9157202800808679,0.5266885598499084,0.2682376433867281
1500,85.55904318669282,0.0,0.0,75.27280967809587,120.93393113365553,0.0,0.0005323823473197923,8.146064739275637,52.289162619763346,6.721340346884136,0.016987009186472616,203.81558831524208,1.1702349641467076,0.0004504786265451794,1.1558237108695022,0.8743516443242216,1.7800659312761424,0.9552350670368258,0.613444992360891,0.3096196983944545
