miliseconds,R,L,RL,Gabg,RGabg,RGabgL,GaGTP,Gbg,RGS,RGSGaGTP,GaGDPP,Effector,GaGTPEffector,inertGaGTP,RGSinertGaGTP,GaGDP,P,z1,z2,z3
1000,104.40409359107237,0.0,0.0,92.88347411807639,100.76637759611502,0.0,0.0006783003654008821,10.808415195086525,51.44610898768463,7.9573068866209296,0.020002967823722406,203.8548061494837,1.1520820287915792,0.0004454562737479348,0.6577825200531452,-0.38056377590374,2.0308131576120867,0.6818521199499021,0.31125592472158947,0.10226384777670827
1100,101.7161070427234,0.0,0.0,88.70593963578509,106.62283289490965,0.0,0.0006604636575449681,8.82867460875544,51.55875672506597,7.767429942340886,0.01928289961477709,203.81699834923762,1.183778390760349,0.00045646389088852506,0.7879473625473746,0.6177012178553537,2.0077101855915385,0.7537426208891111,0.37952799821800326,0.1559585900848351
1200,96.15014441520854,0.0,0.0,87.80594064471015,108.0545884327631,0.0,0.0006231087838821459,10.653199228433717,51.696751779726256,7.420916339407508,0.019070784808006048,203.83065800101636,1.1700104440798988,0.00046168701879968367,0.8675691561144788,0.25192087012617226,1.9199300494883573,0.820999294087696,0.43675342229248443,0.17104293619640784
1300,92.35839688692917,0.0,0.0,81.66149177490436,114.34733286970169,0.0,0.0005904630764162421,8.863955001177514,51.948535605511125,7.13338119103726,0.018051633021747095,203.80327919387975,1.1783184253546541,0.00046168836412495195,0.9771935766275207,-0.34972990033034107,1.8603273200179857,0.873278975354882,0.4920675458781717,0.20905020155425286
1400,85.82416128932093,0.0,0.0,78.67570601959923,118.62587890413653,0.0,0.0005673396740049113,7.8058970131686305,52.060748030360735,6.832758271838652,0.01733524080453504,203.81567005703545,1.1873092059874903,0.0004567087748497413,1.0820802487470933,-1.2082071870178264,1.818389216161856,0.924947265211985,0.527443778264114,0.26454636023064304
1500,84.54490822987343,0.0,0.0,74.66955395385978,119.54061440272838,0.0,0.0005451345707048166,7.835205204498987,52.213241809483144,6.706780500538454,0.016996916734512382,203.82252320465392,1.178549202979878,0.00044903452424654327,1.1076633730863645,0.5802465923603322,1.7463286159236275,0.9426875257502211,0.611615928699887,0.30884027559660376
1600,79.5137803708218,0.0,0.0,71.87530291552929,122.82545623929872,0.0,0.0005183618383532803,9.508739524109501,52.41878080148076,6.346651795770968,0.01644698607097389,203.8231134474413,1.171883812179891,0.00045010366667684436,1.243120073053015,0.6584445199388556,1.6816032886611938,0.9756010448606441,0.6330827903990258,0.33894140086098956
1700,78.6374517355146,0.0,0.0,69.03930568860018,127.80590144986381,0.0,0.00048629803173214726,8.728250867930004,52.49690897383036,6.077584654880486,0.015523585724701208,203.83514835798832,1.150484878589897,0.0004346296140231712,1.29358636627497,-1.3784909704636727,1.6296881358585498,1.0018734519641554,0.6958061107707397,0.40505462078921395
1800,77.62557448408985,0.0,0.0,66.80272116752099,127.87532089807358,0.0,0.00048774304479799914,7.408707376504225,52.71776284272047,5.883110862244421,0.015442928435392392,203.86241499648128,1.137594048268591,0.00043513517332389057,1.3852772690203987,-0.654985608564204,1.5926962909392148,1.0266674877970738,0.7448491506252882,0.42876029856190123
1900,71.93599062537183,0.0,0.0,63.7468299686557,132.38463984619656,0.0,0.00045677352056459073,8.24257555020744,52.92654943162983,5.606460036587678,0.014831200489131795,203.8728510975339,1.1286980627621253,0.000421454933051486,1.4259119313424458,1.1556802720843717,1.5098992063933303,1.031312081419723,0.7952786190178344,0.4701764828824182
2000,71.29222419408153,0.0,0.0,61.18074665215285,134.26007727476897,0.0,0.00043337396034226185,9.227247633925735,53.05183586008571,5.450573872266688,0.013950794290292634,203.88520803522448,1.1092213982861192,0.0004152521109723613,1.5191733933442824,-0.6060208722594372,1.4761945974604171,1.0461203608625285,0.8283206552273538,0.5122908026581511
2100,69.53825112898816,0.0,0.0,60.50944990507018,134.5435952356675,0.0,0.000420032241301546,7.969137984984492,53.14552200937218,5.355377010962137,0.013615312690778992,203.90640962870032,1.081216541414037,0.0004067017079491526,1.541263682483591,-0.663957248273044,1.4340145923871006,1.0454834532166897,0.8495587298827398,0.5837307965248993
2200,66.09343494868045,0.0,0.0,59.06366393121468,138.34864281597152,0.0,0.00040769729586429264,6.687243119523458,53.25024133448791,5.070314460158128,0.013150527903784811,203.94217691083497,1.0539528658099682,0.0003978525748582696,1.657099360790218,0.43399575587392214,1.3866234061152918,1.0609785043501805,0.8883431144183871,0.6038486583768583
2300,64.47254975165325,0.0,0.0,57.99481343886484,137.9660904813685,0.0,0.0003942647134522909,6.610687395740125,53.342881145315275,4.95245121279938,0.012643827026447008,203.97263882494457,1.0318036006931228,0.0003907267547744145,1.7256276958796526,-0.8870062299527046,1.3110894563867919,1.0440916347671458,0.911288438476062,0.6553230351556323
2400,62.46221032183725,0.0,0.0,55.461704303916996,143.45529753266115,0.0,0.0003919947770177592,6.367603500061645,53.56687301549072,4.696232136343472,0.012256189962879563,203.97960639085355,1.0275337194257645,0.00038156859540092755,1.744116153019191,0.7031687832198626,1.2642475293524438,1.0417171165510584,0.9354018612605851,0.679684460867431
2500,61.0145995580225,0.0,0.0,55.89309633802982,141.95885266560498,0.0,0.00036930525427673525,6.308173634947879,53.57071397297567,4.665750423559681,0.012160202189345194,204.0024053770583,0.9877292092674214,0.0003669673117897127,1.76817356888533,-0.921406209468979,1.2301856992355884,1.0562718534596234,0.9541143081183856,0.7064525020740402
2600,58.3412733003264,0.0,0.0,53.732905456276626,144.2483404494803,0.0,0.0003675184951724184,6.22426200243772,53.6699984731198,4.57093196127262,0.011550042201800313,204.02509344870506,0.9701529183053004,0.00035816724883181594,1.8343467137326919,0.2371624028966728,1.2255372561988986,1.0362502236364572,0.9643329737639088,0.765798415150424
2700,56.73909058136839,0.0,0.0,52.24171364223407,145.72354432801433,0.0,0.0003473692691656379,7.626767039329217,53.81786053321143,4.272669047790223,0.011235251905181378,204.04823554632182,0.935696401299359,0.00034826503966728183,1.885478109696134,-0.5758266508267262,1.1671683957569836,1.014168575338922,0.9824695415509002,0.7729399274841751
2800,55.06161375679267,0.0,0.0,48.065007595276235,149.24459674550826,0.0,0.0003312488717920465,7.976607100285383,53.9142031444353,4.206159192837709,0.011168361537526667,204.0801109050103,0.9287086436728518,0.00034090722150563577,1.9119733503630252,0.18441255646574295,1.1666042057128503,1.0190462269654317,0.9906898830026099,0.8072751439137417
2900,56.37779052818165,0.0,0.0,48.22606674593965,149.52044697617936,0.0,0.00032472651167859403,8.065227517075856,53.93446629398729,4.102366574430121,0.01066762971600287,204.09841531088344,0.914262522854501,0.0003322635511632838,1.9633406702827938,-1.2979596002074159,1.1272496131608947,0.9961058446478556,0.9834214829555632,0.8220706629411426
3000,53.22365852593698,0.0,0.0,46.73741152542771,151.2417543641415,0.0,0.0003315763991630577,6.0508765807975395,54.0758937047016,3.8758866473215714,0.010446565564988205,204.11642226989758,0.884515480423255,0.000321290829697183,1.9943576431038619,-1.190591441645527,1.0899251331345954,0.9705770619454122,0.9914938104415681,0.8494278126968484
3100,53.536356364882735,0.0,0.0,46.85142866157524,151.99359196446315,0.0,0.00031138780694824547,7.142178093825247,54.10824465265376,3.7935345800843567,0.01019525064433491,204.13896896255386,0.8530921447827493,0.00031657359478024335,1.9962165127296307,-1.4237292837983202,1.056052297030053,0.9606309359517787,0.9765187339896175,0.8654417121075275
3200,53.35273660096463,0.0,0.0,46.651898636998446,153.69537955190762,0.0,0.00030496614688036404,7.802528591149065,54.21969819327839,3.762226464866772,0.010092605427583874,204.16896435271101,0.8358337527511204,0.00031020714539145924,2.055434896284972,0.26646357328864206,1.0145704568995166,0.9568295385466302,0.9747848083821214,0.897346797271097
3300,48.64728771446726,0.0,0.0,42.98291330894927,153.6487021553683,0.0,0.0003021381132424522,6.912627240172423,54.36722872064949,3.6720300379150173,0.009756747749731226,204.19008466468455,0.806328095070831,0.00029957195503512384,2.012621640676844,0.3265941290212853,0.9966830270162376,0.9231413876701506,0.9581241989542468,0.900333788648782
3400,50.7559889374479,0.0,0.0,42.22914231944666,154.22467251403475,0.0,0.00028159248058069524,7.570585086488244,54.37663237644458,3.642894788154211,0.009315893685639043,204.20257179865789,0.7971863220192812,0.00029808953877671733,2.030544223193409,1.176565837754577,0.978693551334187,0.9260410093253472,0.9526859615848146,0.8952721874052108
3500,47.06098713710698,0.0,0.0,41.85237208920176,155.12299353262233,0.0,0.00028053948387474,7.624289492164228,54.455141155737074,3.509625696295712,0.00908596613298552,204.21900062191372,0.7860988036637903,0.00029082313826219136,2.0851901045008963,1.1073163638460888,0.9524498898250336,0.9080699088063502,0.9509411843730275,0.9278071225758399
3600,45.93141831653274,0.0,0.0,41.98107169134146,156.06816659718433,0.0,0.0002683746759300385,7.355601517591828,54.5054220846436,3.399164047645144,0.009274453403652978,204.24323345815768,0.752141398043975,0.0002783037705024245,2.086874939942132,-0.5218827656362606,0.9536681619789303,0.892366913901096,0.9537493126929225,0.9165802654160619
3700,47.34643636615318,0.0,0.0,42.19464704270428,159.38664200884176,0.0,0.00027690519643106627,6.221567954501583,54.538954843997004,3.3294667049198616,0.008801733177629775,204.255584710104,0.7476195001647031,0.00027333281915981815,2.0943297801946152,-0.11753192851048369,0.9008900786950206,0.8503380593956607,0.9334728627360046,0.9121862865006843
3800,44.47547734606316,0.0,0.0,40.97186287626841,158.11151235275213,0.0,0.0002761279898119521,7.412772663191479,54.669843970220896,3.2931622733153287,0.00873478422868246,204.28105192183304,0.7156531048712916,0.00026025744547430974,2.1141958901737805,0.38815774199525865,0.8928715454776222,0.8514335452275987,0.921241316172778,0.9159907337723459
3900,43.12318196145446,0.0,0.0,40.091413453617314,159.95543143356176,0.0,0.00027170136102626596,7.142100583093779,54.62887239686594,3.1568414643478433,0.008653151461809394,204.29904425756277,0.7020960362052661,0.0002622113083082169,2.120829647105137,0.06607859888025464,0.8900150705306558,0.8133795187085122,0.8988285193412985,0.9291296679981932
4000,43.48648065784223,0.0,0.0,39.29297431054686,163.0725075534442,0.0,0.0002692170488807983,6.896496764203153,54.691269210050656,3.191843443626132,0.008351507698583347,204.30638131415253,0.6853141244552281,0.0002508269288417965,2.1632672857568127,-0.9318527331443675,0.8525320397117674,0.8177568520640233,0.9047533564208238,0.9323730093351056
4100,43.78983839841803,0.0,0.0,37.52192010683157,163.75636246614175,0.0,0.00025798784077114514,5.560782358480333,54.874333071621805,3.0033645569695526,0.008028521071514779,204.3280868092633,0.6856052851451512,0.0002421010767835075,2.1719908258982605,0.501800967760772,0.851488561215433,0.7971015434134907,0.8738059025568577,0.9180092969334173
4200,42.969924398226226,0.0,0.0,36.30375664004429,161.28646290470516,0.0,0.00023945375151312656,6.10304027257224,54.82938349454307,3.064395280723718,0.008175204914003068,204.3327453324709,0.6670564059898656,0.00023926569786565075,2.136577888538738,-1.2147051011158374,0.8324232808474141,0.7744855257939154,0.8573316733990058,0.9294058477778974
4300,42.04255037285673,0.0,0.0,37.467272152646856,162.10995045534668,0.0,0.00023328227786041162,5.445098604436374,54.89382302312042,2.9785163382353437,0.008019488018453742,204.34537493331933,0.6543718328491949,0.00023749720633781514,2.132980629713131,0.4590468263570627,0.78410357384952,0.7629430589661275,0.8552903272893501,0.8926895904462963
4400,42.74174004052195,0.0,0.0,34.60839849983237,162.66311070689378,0.0,0.00022530627990671455,5.582310155390086,55.016063664990035,2.939640058620579,0.007581378187961311,204.36014139774304,0.6307065949850015,0.0002319320380604855,2.1189215796496046,1.0918491337710041,0.7801382774060883,0.7258002402583633,0.8268722780150329,0.911659886314828
4500,42.02603055359851,0.0,0.0,32.99627944937756,164.03834432499724,0.0,0.00022345408763279525,4.935259013469008,55.01316962502393,2.8727939825121043,0.007435202748519781,204.38541414717986,0.6023978676880113,0.0002283736011867312,2.146484189531089,-0.8811306192385862,0.793454963512686,0.7363121940300482,0.824696084719161,0.9008005849510933
4600,40.889649733150364,0.0,0.0,33.42919234441092,166.5063010685633,0.0,0.00022734357771417936,5.4702707857537956,55.14718531537489,2.7305581123377167,0.007243276437920831,204.40481126469658,0.5906803171786327,0.00021904313931586395,2.160103840918949,-0.8227646447184548,0.7510606669069009,0.7173762723058333,0.7982043001172361,0.8905436069267624
4700,40.26108765188464,0.0,0.0,34.54425310246283,167.1884708753426,0.0,0.00022386078955517595,4.5329589784785425,55.1634437754097,2.782509016312544,0.007479989588042543,204.39855235483415,0.5934180605331142,0.00021458990115158852,2.1559831703940997,0.30926310805246077,0.7429794483504374,0.6906150071711553,0.7867566884716722,0.8556043604368239
4800,38.25129993992684,0.0,0.0,33.6751540340161,167.7854776888154,0.0,0.00020798035084015873,5.297050511038889,55.201614007941956,2.604226170988419,0.007445305945382313,204.41928037578478,0.5819752821104659,0.00020947642515401548,2.0915252086856557,1.0749239386734235,0.7159650249615831,0.6649161557160402,0.7704164105833841,0.8427130100393697
4900,37.92434311623344,0.0,0.0,32.79907737985983,166.869257983929,0.0,0.00022438899857634263,5.797562229633469,55.28912778341798,2.6231194112489287,0.0071234502837544695,204.4252801510283,0.5553328522321533,0.00020424594049921698,2.1382348764255585,-0.0704554529208207,0.7271926793792111,0.6735891240285832,0.7697511753100458,0.839173721278883
5000,35.53758880959587,0.0,0.0,30.50068921552945,168.0168676766648,0.0,0.00021118345115635193,6.535018391145163,55.329593214695564,2.4598747270938905,0.006777467883059042,204.44789452822081,0.5633038640008557,0.00020140432061985328,2.139982635908628,-0.07623462567621059,0.687325293519279,0.6325936154071823,0.7553560982923337,0.8270438551342935
