milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,S7,Smad7mRNA1,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,16.109716026084108,6.94111873244591,18.76309651441349,28.05808131868369,100.0,0.0,0.0,0.0,0.0,0.0,0.0,638.6434569983527,460.47553390898076,0.0,0.0,0.05642005114580562,12.043365220732586,0.36708251187161006,0.0,0.0,0.0,237.39868237428928,169.4174879416023
100,9.770406112116008,0.0920892461258136,18.661404340073958,27.646715440648077,99.99625209125489,0.00026002945615752066,0.8191047840525215,3.3753011436119946,0.03781848758297529,3.0280335505428493,0.019452871372896214,638.5629736919171,460.4447818098927,0.030670449162802406,4.916686154289398e-06,0.05642005114580562,9.015490777792873,0.36708251187161006,0.0006909646631078904,0.00021935238292129664,3.005834850164843e-08,237.3969029750467,169.41743188908288
200,9.37221931126655,0.08786487361549192,18.536271238119646,27.23156497210078,99.9956732901331,0.000916319923662013,0.7141804470995025,2.525649828026719,0.06469533103598436,4.3747834887213735,0.02722091435760951,638.3355581206274,460.33257334229154,0.14200823201633092,3.412474677448725e-05,0.05642005114580562,7.669129558771434,0.36708251187161006,0.0021930825327236576,0.002520589658634579,5.344899971493163e-07,237.38457396919537,169.41687202133355
300,9.091928827613193,0.08971889378278025,18.408408752157467,26.824531869207206,99.99501188852004,0.0017480582624536923,0.7095654442955434,2.298142647421142,0.08457973766190716,4.991823996250518,0.03258250264819471,638.0145470332608,460.16881114647896,0.3034226148638984,9.183427123986812e-05,0.05642005114580562,7.052571198068458,0.36708251187161006,0.004030278290125063,0.008605752236077732,2.3419430341433942e-06,237.35587905229218,169.41548248468624
400,8.855008930377796,0.09334614765420668,18.278954685345077,26.425355001731337,99.99430890568522,0.0026749433525165224,0.7364444007895992,2.285768985118713,0.10192335009694202,5.355139799742699,0.03719403765896667,637.6209317324995,459.96431541365365,0.503626352462165,0.0001819267908079463,0.05642005114580562,6.6897855470187935,0.36708251187161006,0.006168894680385327,0.019580188836106488,6.485324486646867e-06,237.308473071999,169.41309203854033
500,8.640890398038984,0.09769059518882706,18.148445172604077,26.03386078294417,99.99357976661032,0.003665181626099525,0.7760126402094136,2.3547181508228916,0.11832845271678567,5.6169894594771534,0.0414767202662328,637.1626646824852,459.72309116059307,0.7382248153651205,0.0003097621568228797,0.05642005114580562,6.428497216547223,0.36708251187161006,0.008529241173092323,0.03638362028692009,1.4316134775035631e-05,237.241355263868,169.40954018740504
600,8.441734292349285,0.10235860529762363,18.01722092841114,25.649916591648953,99.99283094953687,0.0047043329171701604,0.8212958618175341,2.4561276388338236,0.13441294885249855,5.833124351708009,0.04558090119536559,636.6428472021089,459.4467116604753,1.00528693842219,0.00048166577215650745,0.05642005114580562,6.212947752703554,0.36708251187161145,0.011049131501689671,0.059862726253892544,2.7597962647161976e-05,237.15407588755505,169.4046958355596
700,8.254221521154209,0.10719117403167941,17.88554189277576,25.27340704840038,99.99206554602775,0.005784767960005139,0.8695074314486273,2.5710124043488363,0.1504232426023665,6.025346723224484,0.04957030405600359,636.0626877998511,459.1358138771363,1.3038330993852632,0.0007046163965950114,0.05642005114580562,6.021331514163702,0.3670825118716191,0.013700568921433091,0.09080037966742487,4.8580663057408484e-05,237.0464262521434,169.39846142689822
800,8.076779680326666,0.11212007855821762,17.753629116174917,24.90422444347732,99.99128529662313,0.0069017096002716724,0.9194709690160614,2.691714353839349,0.16645877109208534,6.202568689759804,0.053477428553132735,635.4226472420769,458.79066745681376,1.6332597230166603,0.0009860882586698598,0.05642005114580565,5.844734458913838,0.3670825118716532,0.0164692558911546,0.1299400370145639,8.007188624975269e-05,236.91831186048563,169.39076136293323
900,7.908540109062149,0.11711353242390804,17.62168125640264,24.542264816748208,99.9904913778221,0.008051667092432704,0.9706522713823412,2.8150312862929416,0.18255889141894974,6.368623596239283,0.0573203533522414,634.7228990874016,458.41140037392904,1.9931111700894082,0.0013339660179415196,0.05642005114580579,5.679321928406347,0.3670825118717809,0.019345502594735275,0.17799620145240677,0.00012550595167426954,236.7696986712152,169.38153647011913
1000,7.748925662476077,0.1221545693493734,17.489881375633974,24.18742628421082,99.98968471515724,0.009231792974290897,1.0227771642411316,2.9395487261177853,0.19873753116085408,6.525305307967572,0.06111043682000801,633.9635211554565,457.9980929273664,2.3829848673820098,0.0017564963839987846,0.05642005114580631,5.523299016008488,0.36708251187219254,0.02232175372326661,0.23565806832339772,0.00018901060455266643,236.60058952034834,169.37074210178827
