milliseconds,C,M,X,MI,XI
0,0.008584435183521883,0.010035260740087674,0.010006016867689423,0.9900862872547013,0.9899641227580254
100,0.015105896515632313,0.0003641981616936762,0.00013028007755444126,0.9996867414904165,0.9999791885688243
200,0.013048497707823757,0.00033264252502543927,-1.63933611181699e-05,0.9995914035358254,1.0000360420845247
300,0.017609126269724665,0.0004322617413889768,-9.721880511031555e-05,0.9995422266884535,0.999955464067869
400,0.022458512693944548,0.00040210751932253286,-2.1880325191322103e-05,0.9994537273652001,0.9999327807327383
500,0.020062260853649816,0.00047140845272863657,-7.135613629799848e-05,0.9996774864468644,1.000063221621668
600,0.02377566453507787,0.0004753685430592291,-7.819651475547496e-05,0.9994488857846763,0.9999556349486093
700,0.0253145541732967,0.0005521125771458114,9.60024148142925e-05,0.9995226507839239,0.9998986787908173
800,0.03156474835729628,0.000583046360435713,-1.4834670523833931e-06,0.999367690299697,0.999871404527672
900,0.03153796190945053,0.0007152978570313222,8.618701468869989e-05,0.9992852186615365,1.000028777343974
1000,0.03504402127091784,0.0006183821078303341,-4.191674768638154e-06,0.9992805348628241,1.0000404190401946
1100,0.03740285347853995,0.0006813149590870576,-0.00011338290279894482,0.9992839568733667,1.0000697777181735
1200,0.041071303226186996,0.0007890772770428971,0.00011426446124997375,0.9992752082559654,0.9999615624260261
1300,0.04123124238481644,0.0010012261869335353,-9.81908443014576e-05,0.9991983355162143,1.0000163690185928
1400,0.04680491718414463,0.0011143954973027673,1.7845627153643535e-05,0.9991426172802748,0.9999475979503042
1500,0.04705848635226299,0.0009744915956912896,-2.7551561241065267e-05,0.9990782678423,1.0000184291072083
1600,0.051846118313053184,0.0012078655628692113,-1.3503144971079508e-05,0.9989136551778616,1.0001184729732033
1700,0.05309806163879833,0.0010745284838844817,-2.580096170775174e-05,0.9988023513454916,0.9999806620747768
1800,0.05433287611880525,0.0011041738948563728,0.00013357147512056274,0.9988489479608339,1.0000914459165042
1900,0.05998974994509513,0.0013468548419637628,9.158333309128198e-05,0.9988481184587608,1.000016188396764
2000,0.05820438395292206,0.0012470133722028796,-0.00012372463509614622,0.9986203255146856,1.000031269524793
2100,0.05952335439260408,0.0013754332911078125,2.1113089817660412e-05,0.9987195157587133,0.9998570356201565
2200,0.06496020589165578,0.0015383693161556444,7.862186772348596e-05,0.9985223450083788,1.0000226268992831
2300,0.06902132712335965,0.0016229730258410775,9.791155109917502e-05,0.9984658134044936,1.0000671998887936
2400,0.06800238699863519,0.001707399080947705,-3.116477706842503e-05,0.9984953432026917,1.0000629586982537
2500,0.07211641042832452,0.0016245547367044776,-4.567669407013465e-05,0.9983272838688183,1.0000559833023188
2600,0.07567323362801838,0.0015902600261917287,0.00013826581358943502,0.998343586260442,1.0000614831682286
2700,0.07940279188670366,0.0016862179608256242,2.7774512888784447e-05,0.9983308821239679,1.0000585968437585
2800,0.07798565448293908,0.0018076000555143981,9.830991980351879e-05,0.9981106852227744,1.0000248841152404
2900,0.07940370069286451,0.0019063674077719817,7.551350749041404e-05,0.9982165652318186,1.0001193426225956
3000,0.08037564879571438,0.001859515944213337,-0.00011078730240450387,0.9979962512165322,0.9998764360130169
3100,0.08506591002493223,0.0021767765024014274,-0.0001130279846406939,0.9980432933094334,0.9999353160244316
3200,0.08505827749964871,0.0019966625155055815,-2.0753592650808748e-05,0.9980097253714466,0.9998958115547453
3300,0.08778335097408917,0.0022174858400933646,0.00012293404026880703,0.9978732703637082,0.9998437847267826
3400,0.09450999307826492,0.00213958360303277,0.00013914000462206307,0.9976285902592761,0.9999827370753391
3500,0.09446607998948867,0.002253024897033078,7.295602119959676e-05,0.9975458466913099,1.0000353198490652
3600,0.0999413898646812,0.002336947929986473,-2.784130952186088e-05,0.9975672900213938,0.9998610070115379
3700,0.10311601435434371,0.0025026383632596465,-4.16598764707801e-05,0.9975728603545744,0.9998808119213066
3800,0.09951149858117692,0.0026322485495343575,-2.1945010436506298e-05,0.9973629944675685,0.9998981948619708
3900,0.10284136664156698,0.0027590327720732524,-9.781433588675784e-05,0.9973715915120603,0.9998653529258467
4000,0.10760548278472803,0.0025886920768597283,1.7752693517136922e-05,0.9971506297981498,0.9999750161323622
4100,0.1085068857591121,0.0028516071678614564,-4.509312615087599e-05,0.997295887183292,1.0000976477966068
4200,0.1130390676840261,0.002936668987424861,2.2535542188786923e-05,0.9970926805431574,1.000004128581716
4300,0.11516192562508383,0.003071011217209679,-6.092330247712214e-05,0.9970566605179472,0.9999053038293725
4400,0.11452771692372894,0.002892732189369529,-4.892883696176472e-05,0.9968350158607602,0.9999287426754286
4500,0.12141027743020465,0.003081511458369019,-6.166841971414646e-05,0.9969278793703628,0.9998466883481838
4600,0.12347079321023025,0.0031823041206046495,-8.357149183982495e-05,0.996844830482657,0.9998899019416261
4700,0.1268981844369339,0.003321169869518931,-6.473393099557957e-05,0.9967368564729393,0.9999023002581756
4800,0.1268407861692074,0.0032147009569639374,-4.85974640719516e-05,0.9966615994431909,1.0000522897022885
4900,0.13176553796678733,0.0035542632192937114,-6.545314651620214e-05,0.9964089008730546,0.9999020108309027
5000,0.12866992411780434,0.0035942550579497806,4.257916566275695e-05,0.9963829520559403,0.9999459653021364
