milliseconds,C,M,X,MI,XI
0,0.0071083520339376115,0.009949558934726708,0.010050227649493705,0.9898746987961851,0.9901389979597695
100,0.01478751474382377,0.00015111378399332848,-3.0387233583181615e-05,0.9998651633388614,0.9999742414061177
200,0.016203233127193177,0.0004134806597208354,3.17651200554259e-05,0.9997283254023206,0.9998654277716967
300,0.017491788457688905,0.0002451217206348402,6.382831817195002e-05,0.9996632309679356,1.0001049737574204
400,0.01645426701581706,0.00034324178813955827,-8.884396270949095e-05,0.9994466342515369,0.9999619437948145
500,0.024076088264514777,0.00036970559972684936,0.00013936575847832736,0.9994976360753169,1.0000578620042442
600,0.022001480695370754,0.00040599868757030746,-9.683847677848438e-05,0.99959090881075,1.0000965396316752
700,0.025604918494045368,0.00048325103830293913,-1.1800262450425676e-05,0.9994062065478474,1.000112752507946
800,0.02860396070963235,0.000504485459335313,0.00012244500438603133,0.9992596561579639,0.9999109556815526
900,0.030015423862743352,0.0006426948278513478,-9.813564813603445e-05,0.9992839922573401,1.0000818736325858
1000,0.03563020520392994,0.0007178784061559316,-8.973002880607944e-05,0.9993959514792967,1.0001086264882988
1100,0.03984454216064944,0.000826562010138666,-1.2498499297557348e-05,0.9992550578902398,0.9998668102330082
1200,0.03750845758424435,0.0009062883038943621,3.426586021697407e-05,0.9990762621504237,0.9998919677333704
1300,0.04149169873114604,0.0008883382614128444,-2.942839979688685e-05,0.9989508756967459,0.9999800351504993
1400,0.04733183133639483,0.0008556656276370686,-1.1970843863058377e-05,0.9991640612553454,1.0001151074863874
1500,0.04476729418548382,0.0011328013094175273,4.612669948695861e-06,0.9989539784741808,1.0001092339602284
1600,0.05108981679262424,0.0011655102660713564,9.95689482465543e-05,0.9987784586317542,0.9999288891570343
1700,0.052257198205742005,0.0011716827926714986,-3.3937403101782026e-05,0.9987006987326481,1.0001198717446274
1800,0.05598488839521686,0.0012960583513659443,-0.00011387645458405809,0.9987711087568676,1.0000959046622282
1900,0.057780353701762696,0.0012830537674281804,-0.00011482559127870247,0.9988535020134013,0.9999702137371064
2000,0.0619512057489433,0.0011836275797896107,-1.6357820382230654e-05,0.9987252949041125,1.0000849939805585
2100,0.06201207436157386,0.0012740269560597506,0.00013417176826486263,0.998570558621974,0.9999029348942411
2200,0.06318212389831528,0.001444118710810453,0.00010901295018394514,0.9984200820298719,1.0000458297496115
2300,0.06692661740620082,0.0014242138370058886,0.000103662278348292,0.9985761504833688,0.9998746305337333
2400,0.06681722243143767,0.0016812319530708976,1.681905130928922e-05,0.9985389852324774,1.0000757430406129
2500,0.06965483802198448,0.0015415627852544188,5.456053229330188e-06,0.9982929423690485,1.0001075781694724
2600,0.0774206428296388,0.0017954187070156594,6.353818976410271e-05,0.9983019498705031,0.9999138795846948
2700,0.07403907951616767,0.0019072189740636809,9.057394727558683e-05,0.9981614751807628,1.0000114896558139
2800,0.08021192169008715,0.0017765647651665653,-2.608135720597425e-05,0.9982057055375605,1.0000880591932488
2900,0.0846059531324633,0.0018881645057552841,-5.761658488873361e-05,0.9979706512694084,1.0001108095005171
3000,0.08590149866852476,0.002104682641465198,-0.00010258325456887045,0.9979220031167343,1.0000047401474232
3100,0.08590975386792905,0.0021899601679204956,0.0001233076962925625,0.9979729663224498,1.0000280007122506
3200,0.08928851001799834,0.002101485946612174,0.00011693252675755753,0.9979564761573216,0.9999802919801649
3300,0.09321921181849767,0.0022193417185273285,-7.789493779847715e-05,0.9978654790571413,1.000095357938047
3400,0.09527856194195401,0.0022043156571595083,-8.696924561274797e-05,0.9976179101729736,0.9998708866314966
3500,0.09251955396900975,0.0024306518477556324,-4.9079843972633894e-06,0.9977919374346479,0.9998953946235806
3600,0.09474407952582918,0.0024075525299472795,0.00012287886399763682,0.9974385936770337,1.0000193231632353
3700,0.1014997209453978,0.0025933668908965,1.8535077404483374e-05,0.9973841257178663,0.9998908534180989
3800,0.10042979738339385,0.002454323829712641,-8.25333680946024e-05,0.9975737096964945,1.0001077467208948
3900,0.1087270556597036,0.0026343528152597876,-6.152485174104417e-05,0.9974093295051498,1.000024304659886
4000,0.10662436013640113,0.002616002697402454,-7.807990068757122e-05,0.9972964139224638,0.9998980130455394
4100,0.11139739836487143,0.0028157434069622307,5.299864430189948e-05,0.997228727452459,1.000030605599445
4200,0.11062845601754927,0.0028936674827027956,0.00013775717309038053,0.9969913422774201,0.9999357292209295
4300,0.11505784532856662,0.0029747309274319646,-4.456017190341866e-05,0.9971591089842522,0.9999183580635966
4400,0.11709799205158235,0.003053946858569469,6.23157799928977e-05,0.9968900107938713,0.9998955083483653
4500,0.11885906065589893,0.002983112851849398,3.381402518495977e-05,0.9968031573790254,0.9999267102395959
4600,0.11849685746121917,0.0030422526079870466,0.00010835460815962762,0.996770157202737,0.9999299862488955
4700,0.12788289641492692,0.0033750911556246926,-0.00010277556994463515,0.9966367964190789,1.0000739863197006
4800,0.12675951025224938,0.0032532519078622194,0.00014961695290253952,0.9965443438470658,1.0000982836699608
4900,0.12977050429171183,0.003391935854943495,-0.00010137313468488944,0.9964613303847081,0.9999042330085363
5000,0.13370570803349005,0.003382851383799598,3.9747690401875424e-07,0.996387014215625,0.9999039302253695
