milliseconds,C,M,X,MI,XI
0,0.01203193601394932,0.009971411304736928,0.00988546546408806,0.9899097856733777,0.9900609324092553
100,0.010826003338993815,0.00022030512854321656,-4.112123141482393e-05,0.9996189930703244,0.9999632255483739
200,0.018352001966118685,0.00018432723106067236,4.6270162116566e-05,0.9997717482486398,0.9999407355191421
300,0.020188792213049284,0.00023082023391035453,-0.00010819034577231529,0.9997653916018682,1.0000074452560954
400,0.021954454792122508,0.0004652444442655441,-6.30713438774139e-05,0.9996812188117352,1.0001170634973122
500,0.02491342147163366,0.0005885399866526089,-8.367364048443419e-06,0.999660249252851,1.0001082552124192
600,0.02349538565760517,0.0004363063723906648,-0.00010184321076471302,0.9993775174431518,1.0001067637650696
700,0.025414085105496254,0.0006090766013903456,-8.854987201313396e-05,0.9994691445829297,1.0001000511797074
800,0.032406515490033413,0.0005458155701166612,-0.00012150399935524082,0.9994439690274306,0.9999952746755256
900,0.03556028379932445,0.0005904421790600675,0.00014647409344074216,0.9992661550830203,0.9999102954030348
1000,0.03286839466439638,0.0005989290226556959,8.638982192569943e-05,0.9993431403004824,1.0000127435637045
1100,0.03625073993733082,0.0007636371749094036,9.935239745779685e-06,0.9991629885066343,0.9998890612977848
1200,0.0369430582994155,0.0009613830073179526,-8.152096694441655e-05,0.9992142622421987,1.0000565599413018
1300,0.039107570817544235,0.0007789209451232091,-5.53907382586428e-05,0.9992289377760848,0.9999405554508978
1400,0.04353323222479591,0.0008661756544955088,-0.0001057112391680508,0.9990557590056696,0.9998545106358281
1500,0.04470977862066468,0.0011528268418299224,9.383763582656217e-05,0.9990957984848389,1.0000838143253772
1600,0.049150380165120335,0.0011912369674993463,0.00013886718212184393,0.9990278348173848,0.9999222276138076
1700,0.05475725095479376,0.0010210799280886197,-9.601477673496501e-05,0.9989575248791407,0.9998500234747496
1800,0.053733118214294606,0.0012472946623851941,-6.280497403970306e-05,0.9988561012682531,0.9999345103477912
1900,0.05373459466210567,0.0013632817754390377,6.0261489179222504e-05,0.9988195408668031,0.9998562617410302
2000,0.060819287217465,0.0013735917051968416,-7.275619423093864e-05,0.9986444951027881,1.0000627807256135
2100,0.06357317145977313,0.0015242470102376582,-2.8706092541764317e-05,0.998549132170262,1.0000075015343028
2200,0.06653668273908066,0.001565150131242911,3.4312534835468766e-05,0.9984441612705609,1.000119348906027
2300,0.06683866943209386,0.0015577524678555318,0.00014454436333614782,0.998328251919183,0.9998800743608858
2400,0.06666491561768784,0.0015469216839446547,3.261761161045112e-05,0.9985480708539572,0.9998850743191171
2500,0.07295421628552992,0.00158893056951755,1.1150651666948228e-05,0.9982368972213151,0.9999673956797863
2600,0.07146949698286698,0.001676466273426754,8.311923667064305e-06,0.9983417157821773,0.9998580442032717
2700,0.07384286481150665,0.0019109600377324217,2.207144416266264e-05,0.9981163007772826,0.9999465259120603
2800,0.07915762996207243,0.0019252121374685963,-3.794970156464077e-05,0.9980583619275426,1.0000692408727176
2900,0.08331270532371376,0.0019288306134582413,2.3075686482412587e-05,0.9982152795972774,1.0000383332261724
3000,0.08621561208623651,0.0020138555289284047,-8.272425161450011e-05,0.9979682207547821,1.0000396078883995
3100,0.0850433274181013,0.0019706911886414147,8.92818234867765e-06,0.9979133648605598,0.9998897713368654
3200,0.09141696794270698,0.0022488367230757643,4.2635644725938016e-05,0.9977473912152369,0.9999265930314741
3300,0.0906883529676762,0.002214386841136774,-5.805401192583339e-05,0.9977092702856132,0.9999848291329496
3400,0.09494060324489981,0.0021552854354559064,6.534751525496289e-05,0.99761164107081,0.9999942532309718
3500,0.09214384090407317,0.0024107807444575533,9.362028240775652e-05,0.9977601592994094,0.9999212867819025
3600,0.10084065084180428,0.0024365609352833342,1.3558609775440505e-05,0.9976231025313576,1.0000128312301142
3700,0.10301256478910993,0.0026182047889475595,7.38742023106053e-05,0.9976357002867327,0.9999192090295166
3800,0.10525516519413194,0.0024144020557546825,1.6108393824336487e-05,0.9975272339085655,1.0001084315362612
3900,0.10749248748328638,0.0026824954097709984,-5.6649886042929896e-05,0.997399974036138,0.9998340395072731
4000,0.10726252573791624,0.002805848851262974,0.00010229301136345391,0.9973296785595024,1.0000881764326153
4100,0.10736503797499308,0.0026809888269699335,1.805949303009635e-05,0.9971413031085623,0.9999432500520242
4200,0.11074473177581108,0.00291850819586666,6.004081678610087e-05,0.9971869856144815,0.9999018082757702
4300,0.11757984956619294,0.0028936958809254996,9.804131662992518e-05,0.9971590843106063,1.0000969251686975
4400,0.11441485746080957,0.0031245849697305477,9.730344685356606e-05,0.997111782228505,0.9999400870421324
4500,0.12033509169035297,0.0032344535337184583,0.00011131281925541223,0.9969195326043526,1.0000300066948324
4600,0.12163529185075941,0.0031590270060650218,-4.9211789673208924e-05,0.9968635208411538,0.9999581776530885
4700,0.12397907464066664,0.003334578466310892,-5.0571020417006e-05,0.9967895419803691,0.9998507941024245
4800,0.12631977054269342,0.0033288900441177907,0.00015545411531332152,0.9965632034338255,0.9999211656032134
4900,0.12791687080357395,0.0034137476071570082,9.587586413296737e-05,0.996448021663133,0.9998762233747165
5000,0.13174962275203997,0.0036041860943698506,8.358922767304138e-05,0.9963609382791647,0.9998254737965803
