miliseconds,M_T,M_P,T0,T1,T2,P0,P1,P2,C,CN
0,1.4161993486911313,0.09019396694768586,0.5428849708937102,0.7810994050206003,4.626292827727384,0.019554461260197584,0.020374128984660973,0.010122342451510296,0.17947589602369446,1.2040193802123815
100,1.3784870269128409,0.09259464214751272,0.5202486168808895,0.772886998526576,4.442185245031417,0.021496276185315515,0.019822319643647546,0.011733761679851091,0.177503814880514,1.1919309196017178
200,1.356931946797011,0.09424463906599424,0.5109812152623601,0.7606063492736529,4.2092812563662205,0.022142640191200342,0.019890811413060653,0.012146793492464844,0.17475807831884016,1.1897221433050962
300,1.33198729805132,0.09520036818307899,0.49834450265257185,0.7314586291492983,3.98827738332241,0.02241553846354465,0.02012318520747781,0.012313728920753332,0.17404743928277508,1.1899377612832736
400,1.2841727876646263,0.09489647620636767,0.4850930417454329,0.7182366360266446,3.6789413248080494,0.02240351783859079,0.020651529256634774,0.012747375949647597,0.17201253703351702,1.1822256422390964
500,1.2754406113359928,0.0964916691717197,0.47331443156524966,0.7095324625006644,3.549207738764477,0.023058240587888464,0.02106131565329931,0.012960354646387775,0.17028747155553092,1.1764253651426537
600,1.2325265488593131,0.09613880638618104,0.45288498261024573,0.6824251116557153,3.2213631019128472,0.02335282493275012,0.021579211392343485,0.013117870756355591,0.16744398880776498,1.172501736587399
700,1.2095229508260543,0.09955385888943873,0.44155479577659734,0.6617531543418369,3.0068300019859295,0.02462843296995622,0.021552723636918236,0.013664649235286713,0.16740658243178852,1.1693136974821172
800,1.1790741694405111,0.09749789607949197,0.4352113048120196,0.6492297592854612,2.8426594491504376,0.024860663516191258,0.021984985738214058,0.013834497572470628,0.16389550972144257,1.1663672134015577
900,1.1663297303483713,0.10185494180708532,0.4184791461598002,0.6286334599150064,2.6128802014511705,0.024983946002927682,0.023014888597502288,0.014377021985564007,0.16287842669421265,1.1608031595916632
1000,1.1372699822162757,0.10279288493058797,0.4106111939151948,0.5983405845068143,2.2748939492246074,0.025391933884945452,0.02328371595440539,0.01466595961405451,0.16009923447044808,1.1604503652230953
1100,1.112757914617572,0.10390647493233784,0.4029878074361698,0.5763880956696894,2.1378343438379632,0.025196445522306495,0.023396153271383238,0.014846306986454593,0.15911002568784527,1.1472892708046476
1200,1.0772459406886192,0.10413852837096672,0.3874167926315154,0.5676308408788667,1.8859283106674443,0.026369440515215097,0.02405737577419738,0.015472530392225204,0.15712302600128517,1.150149377946685
1300,1.059227849059438,0.10714354538411214,0.3751660833659843,0.5488382563399077,1.6298504438776087,0.026017978571029457,0.02383403314986988,0.015641947974916037,0.15494823022676713,1.1394314980419133
1400,1.0305920181668826,0.10990660883390438,0.3674994491825582,0.5250507407801391,1.4515697460795365,0.02725375886857943,0.024580332074059987,0.016112307537880115,0.15371972894442198,1.1380938940204703
1500,1.0243852079740998,0.11227805797828039,0.3579050043006715,0.4939935116185432,1.1540000384953604,0.027492798567514087,0.025127697041461092,0.01664704696869471,0.15151313549865383,1.1298191399955402
1600,0.9904157390621644,0.11207489589734067,0.35071354004635374,0.4811355573712448,1.0272500429460907,0.027931441260537763,0.02586996062846562,0.01683331509164432,0.1478707466839378,1.1215685710423575
1700,0.9788210617401377,0.112963534090486,0.3370343408953148,0.4562000105371211,0.8432010977911122,0.027793812410751878,0.02558432088456898,0.017597076020440264,0.1456332468137203,1.121764681568259
1800,0.9658712938380642,0.1153761026724376,0.32392697405361454,0.43933490975697614,0.6773008161623139,0.028238016445385972,0.026440748128081563,0.017927483437484213,0.14420943556983212,1.1103300328761825
1900,0.9295511489630657,0.11794865078060096,0.31394809801002277,0.4105613112204974,0.5082229201833778,0.02857225240228183,0.026890129944509386,0.018343752753085286,0.14220596371496783,1.1104460373295952
2000,0.9267378179672368,0.12031002064402099,0.3128288612036224,0.3896914838929218,0.2528723163429313,0.0296674351273019,0.027622509741734844,0.01845900818157928,0.13854295536256223,1.0973005954274322
2100,0.8951472389322296,0.12170991487982628,0.2987501376772885,0.3596440737134261,0.16163358937427386,0.03061799746472091,0.027448294128420557,0.018945906120747556,0.13588899008967267,1.0952144930303587
2200,0.892458454145588,0.12499079012617777,0.2946756436847097,0.33698107406339955,0.1787978166540316,0.030828887020779707,0.02830306600728735,0.019338182243578035,0.1330887708646043,1.0876334526628904
2300,0.860551327448451,0.12851104371193242,0.2813519169048438,0.3181526964413686,0.10792958696609876,0.030796753844727832,0.028706472556148933,0.019682882704719032,0.1323052366302335,1.0766462090310234
2400,0.8650357328211221,0.13231702371977044,0.2762755128070105,0.29286482803195535,0.059318696794646755,0.031744324465906096,0.028789699674859275,0.019627005864345293,0.12947860529367078,1.068875018480813
2500,0.8452898999586782,0.13211312930330965,0.27453316367741964,0.2933842956242733,0.00787210390176396,0.032415648734098856,0.02944151725724976,0.019659087217967,0.12719414598772946,1.070243747364534
2600,0.832516715892823,0.1365684091425836,0.2630459534338338,0.2804529954723862,0.009103982042384454,0.033341979438057265,0.030041035191792402,0.02011318411529721,0.12625491708316086,1.05476640352174
2700,0.8194513366218509,0.1406949857604703,0.25498740214444804,0.252129368180352,0.024805396210129622,0.03343219683534187,0.031033046083099113,0.020219846927795118,0.12399098158784021,1.0487382559655969
2800,0.8002180409875506,0.14044088223923595,0.25051827179218766,0.26034483657047375,0.06971362346567793,0.03432768991372711,0.031325321175979054,0.020442812854128065,0.12451733932321177,1.048255826731377
2900,0.7846357507998726,0.14644913762230757,0.24858808043056405,0.24151631090892495,0.020927126672939743,0.03488621444212837,0.032235084490214325,0.02041974270952114,0.12192861181290517,1.0368920843176659
3000,0.7757608853349487,0.14842390921968418,0.23600009028566504,0.24019477307143203,0.0049331682197883,0.035651340641301044,0.03265245232721816,0.020641429083229464,0.12017118938808717,1.026686724203058
3100,0.7785463381404374,0.1501811992810988,0.23297176716741835,0.228885594698304,0.037302030565006264,0.036737343557808666,0.03358803757780733,0.020707742330743475,0.11970253186155137,1.0243060568867712
3200,0.7726504609673821,0.15684825160018057,0.23354051359250363,0.22485327066536825,0.12512407463873715,0.037281378781578674,0.03441483018709707,0.021085303689955585,0.11819073376506227,1.0117904406134923
3300,0.748468646629006,0.15727206714852482,0.22621263392400645,0.21597106663160323,0.05167500054249503,0.038668761132040555,0.034784398006393845,0.021596695213144994,0.11793736974992432,1.009108047231597
3400,0.7601725488381041,0.1629985167846149,0.22147275584908332,0.2131964323707076,0.015952514829670035,0.039929541049980595,0.03533705121051664,0.021409506120616276,0.11801733856109749,1.004613497491195
3500,0.7483860169008564,0.16730951720407516,0.2250010520054563,0.2062914278495289,0.024733369822391386,0.039982664528198084,0.0364960552327926,0.0216953481634028,0.1147671717541765,0.9921979975147628
3600,0.7333397289393542,0.17193244083708126,0.21430598360695802,0.21342088268206688,0.04185825992427307,0.040894075855747045,0.03710294487172777,0.02216511433590955,0.11545756004808518,0.9852166369144354
3700,0.7423776526366522,0.1754357532732372,0.2117444693056747,0.2125575118072798,0.05785654573399188,0.042415381039218755,0.03825495461778188,0.0224989978834737,0.1135415605475586,0.9777165040813625
3800,0.7248437211792637,0.17939690002641795,0.2096044868465738,0.209931393302156,0.022926595267453637,0.04353966980760801,0.038595688800250265,0.022931506140240802,0.11259070309468837,0.9713981449181962
3900,0.7311406753182885,0.18307537538950772,0.20746563017124217,0.20301595081292587,0.0756313185734784,0.0439998846343935,0.03939331067101614,0.02294288988170461,0.11128993412416292,0.9701295743021133
4000,0.7367481771974904,0.1863108363873894,0.21273327222342797,0.18748599596947343,0.04082130088605243,0.04555724625224372,0.040379625896326085,0.02355212889915877,0.11102624142259511,0.9579901524669932
4100,0.720098889528429,0.1906783427508913,0.210477169295269,0.19819503736950653,0.10872804324586452,0.046178601187429995,0.04151858676284387,0.023618575815001167,0.11013415437493387,0.9533693883013821
4200,0.7165214114891075,0.19662693623489672,0.20460539923399967,0.18965067098024674,-0.01778258135061108,0.04760472680489941,0.04219550674384872,0.02394572049356063,0.11032386221532478,0.9507980329359963
4300,0.7205587319114743,0.20032306016232057,0.21008366295102301,0.1953680692089882,0.00022869464332404138,0.04873681955546704,0.043573082521793635,0.024465825465083652,0.10859977143501261,0.9381569957901212
4400,0.7296708431859757,0.20447757620274595,0.20915022419887305,0.18170995149484978,0.015803913709153898,0.0496907757838926,0.044512287964651835,0.024957439540420737,0.1090841050552225,0.9370028054049396
