milliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
0,1.7260699138848098e-35,0.0117590568706314,5.981828472044397e-34,0.0379799887571665,-6.100071635656874e-35,0.00394239990123767,-5.552809079778815e-35,0.00200010981212238,7.841163675411572e-36,-6.332758330889771e-40,1.5821833083705997e-05,2.9706376919630123e-36,2.30017456622937e-08,1.35248196757048e-05,9.353347240589149e-06,3.3311210465159e-08,-1.2053889425747865e-51,-3.366503745861312e-36,-8.704417522644553e-37,0.000286841656341217,0.0030378361484431904,2.7280975721190803e-35
100,-1.1165857971183308e-35,0.0117590568706314,-7.883123418856023e-35,0.0379799887571665,-1.3810747117550085e-34,0.0039423999012376705,1.5151490540917758e-34,0.00200010981212238,1.639960666963872e-35,1.5273236895882254e-40,1.582183308370626e-05,2.0157548987703466e-35,2.3001745662293693e-08,1.352481967570514e-05,9.353347240588554e-06,3.331121046515881e-08,-6.332834781418091e-51,4.835606943784997e-35,-9.527551250631281e-37,0.000286841656341217,0.0030378361484431904,-1.5974884496184467e-33
200,1.2037983721082713e-34,0.011759056870631399,1.0409369924780494e-35,0.0379799887571665,-1.300860321372671e-34,0.003942399901237671,2.5570579222035466e-34,0.00200010981212238,5.72543646965976e-35,2.1562739408023154e-39,1.5821833083706274e-05,5.040148961919323e-35,2.3001745662293693e-08,1.3524819675705182e-05,9.353347240588483e-06,3.331121046515888e-08,-1.4851904351320945e-50,1.369527217076706e-34,2.8945311409780703e-36,0.000286841656341217,0.0030378361484431904,-2.258140865399203e-33
300,1.0189931583998234e-34,0.011759056870631399,-5.5374819221888895e-34,0.0379799887571665,-9.628837995696187e-35,0.003942399901237671,1.9451860808573476e-34,0.00200010981212238,1.0023489670451998e-34,4.1272740123593596e-39,1.5821833083706295e-05,7.871055661882962e-35,2.3001745662293693e-08,1.3524819675705216e-05,9.353347240588429e-06,3.331121046515893e-08,-2.198715374148543e-50,2.577297978534018e-34,1.885819458731749e-36,0.000286841656341217,0.0030378361484431904,-5.4192869636758095e-33
400,1.481317790207134e-34,0.011759056870631399,-9.423979261971903e-34,0.0379799887571665,-2.26886362997357e-34,0.003942399901237671,2.3344349198932713e-34,0.0020001098121223797,1.3464876829823794e-34,4.577621632607048e-39,1.5821833083706308e-05,9.539427426169047e-35,2.30017456622937e-08,1.3524819675705258e-05,9.353347240588397e-06,3.3311210465158996e-08,-2.95421670151322e-50,3.184014694404107e-34,5.901972272378964e-36,0.000286841656341217,0.0030378361484431913,-6.156476010568083e-33
500,2.158614051965286e-34,0.011759056870631399,4.026095214472131e-34,0.0379799887571665,-4.889592692322139e-35,0.003942399901237671,4.49992394266892e-34,0.0020001098121223797,1.3647306142613393e-34,6.181270063240465e-39,1.58218330837063e-05,9.38724803129248e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588398e-06,3.331121046515899e-08,-3.0190241214041633e-50,3.494079607977696e-34,2.9726690498912954e-36,0.000286841656341217,0.0030378361484431917,-4.504057959821078e-33
600,2.8428594015624883e-34,0.011759056870631399,6.387599774933494e-34,0.0379799887571665,1.4483581465317063e-36,0.003942399901237671,4.610718730807587e-34,0.00200010981212238,1.448823862323949e-34,7.474376571622861e-39,1.58218330837063e-05,9.183026371021404e-35,2.30017456622937e-08,1.352481967570526e-05,9.353347240588388e-06,3.331121046515899e-08,-2.9448388193713096e-50,3.5125089241814042e-34,5.387563278596145e-36,0.000286841656341217,0.0030378361484431913,-4.499952846800803e-33
700,3.0507188721358815e-34,0.011759056870631399,4.911180947381846e-34,0.0379799887571665,2.1233646108453142e-35,0.003942399901237671,7.227337623882884e-34,0.00200010981212238,1.5873872970048135e-34,7.571746977714403e-39,1.58218330837063e-05,8.727498471445895e-35,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588381e-06,3.331121046515899e-08,-2.831264941516834e-50,3.708767950567175e-34,9.249997315811216e-36,0.000286841656341217,0.003037836148443192,-3.668648847924874e-33
800,3.9242079358089256e-34,0.011759056870631399,1.4580945612766732e-33,0.0379799887571665,1.1563484292151966e-34,0.003942399901237671,5.84234150494314e-34,0.00200010981212238,1.5756851616754881e-34,8.521939779441105e-39,1.58218330837063e-05,8.891736063960309e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588386e-06,3.331121046515898e-08,-3.151273129185687e-50,3.6671842956666073e-34,1.4486088306744147e-35,0.000286841656341217,0.003037836148443192,-3.8734332707718326e-33
900,3.5505867481262252e-34,0.011759056870631399,1.9306637342195887e-33,0.0379799887571665,1.8938912510029449e-34,0.003942399901237671,8.795420535209216e-34,0.00200010981212238,1.715429300440867e-34,8.695699210012753e-39,1.5821833083706305e-05,8.654958972326084e-35,2.30017456622937e-08,1.3524819675705262e-05,9.353347240588388e-06,3.331121046515899e-08,-3.0701468750739303e-50,3.832989841195219e-34,1.2602879312642042e-35,0.000286841656341217,0.003037836148443192,-1.9828386984997622e-33
1000,4.45417418520611e-34,0.011759056870631399,2.8157149416661688e-33,0.0379799887571665,3.53426075058015e-34,0.003942399901237671,9.868184738884322e-34,0.00200010981212238,1.7415314432462707e-34,1.1546758272332646e-38,1.5821833083706308e-05,8.056707953557827e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588385e-06,3.331121046515899e-08,-3.098968612003405e-50,4.195976308095773e-34,1.5197882077527412e-35,0.000286841656341217,0.0030378361484431926,-2.5426718499041452e-33
1100,4.272808612998231e-34,0.011759056870631399,3.223799409682473e-33,0.0379799887571665,2.722498667743526e-34,0.003942399901237672,9.33403187627498e-34,0.00200010981212238,1.946523940657508e-34,1.2427658863843237e-38,1.5821833083706308e-05,7.853649098586676e-35,2.30017456622937e-08,1.3524819675705253e-05,9.35334724058839e-06,3.331121046515899e-08,-3.3128105916586457e-50,4.563411093607933e-34,1.910513312075712e-35,0.000286841656341217,0.003037836148443192,-1.4038600697232766e-33
1200,5.080694703795876e-34,0.011759056870631399,2.7888680440106157e-33,0.0379799887571665,4.100141889905367e-34,0.003942399901237672,1.3047554092505725e-33,0.00200010981212238,2.041116161159878e-34,1.2863786602546697e-38,1.5821833083706305e-05,7.689026971873219e-35,2.30017456622937e-08,1.352481967570525e-05,9.35334724058838e-06,3.331121046515898e-08,-3.331175443415987e-50,4.563745669738901e-34,2.2032419145632268e-35,0.000286841656341217,0.003037836148443192,-8.747085537363833e-34
1300,5.321679905447026e-34,0.011759056870631399,4.021883686360304e-33,0.0379799887571665,4.245612278788402e-34,0.003942399901237672,1.1438891140015596e-33,0.00200010981212238,2.0518644080584574e-34,1.3675055936761975e-38,1.58218330837063e-05,7.195646218106505e-35,2.30017456622937e-08,1.352481967570525e-05,9.353347240588383e-06,3.331121046515898e-08,-3.361626720506419e-50,4.936628878463318e-34,2.469026708892297e-35,0.000286841656341217,0.003037836148443192,7.415776496842521e-34
1400,5.428715068524777e-34,0.011759056870631399,4.78753777788529e-33,0.0379799887571665,5.730151381922937e-34,0.003942399901237672,1.3863495250675078e-33,0.00200010981212238,2.1913989142248616e-34,1.473544711249478e-38,1.58218330837063e-05,6.998397590775639e-35,2.30017456622937e-08,1.3524819675705258e-05,9.35334724058838e-06,3.331121046515899e-08,-3.1596546315442714e-50,5.114721841988194e-34,2.540748184643108e-35,0.000286841656341217,0.003037836148443192,1.0984477540636175e-33
