milliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
0,-2.4320874971114306e-35,0.0117590568706314,1.9244114816199615e-34,0.0379799887571665,-3.126502744333942e-35,0.00394239990123767,-8.014618912264573e-35,0.00200010981212238,-1.0311158693001222e-35,1.244830530838253e-39,1.5821833083706e-05,1.263014875482295e-36,2.30017456622937e-08,1.3524819675704792e-05,9.353347240589144e-06,3.3311210465159e-08,-1.3948355554142385e-51,4.0147654439221617e-36,-2.3192916503538715e-36,0.000286841656341217,0.00303783614844319,-1.9717022941211067e-34
100,-1.5306646029585928e-35,0.0117590568706314,-5.4240779511977126e-34,0.0379799887571665,-9.79310890985218e-35,0.0039423999012376705,-2.679820250914191e-35,0.00200010981212238,3.147917540583316e-35,-1.1184816301684142e-40,1.582183308370626e-05,1.718921273107865e-35,2.3001745662293693e-08,1.3524819675705136e-05,9.35334724058855e-06,3.331121046515881e-08,-6.240435935274721e-51,5.620733493065681e-35,-1.4429168000478566e-37,0.000286841656341217,0.00303783614844319,-5.24244077215099e-34
200,8.953048597801167e-35,0.011759056870631399,-5.236056557932431e-34,0.0379799887571665,-2.0503189849191534e-34,0.003942399901237671,5.422628555451056e-35,0.00200010981212238,7.348654071817353e-35,2.611305929784668e-39,1.582183308370627e-05,4.998109296675869e-35,2.3001745662293693e-08,1.3524819675705187e-05,9.35334724058849e-06,3.331121046515888e-08,-1.4774586485377908e-50,1.5970701825093708e-34,-4.684477215294985e-37,0.000286841656341217,0.003037836148443191,-3.5178559518689545e-33
300,1.562134349614872e-34,0.011759056870631399,-5.658341534905366e-34,0.0379799887571665,-1.2478173431326889e-34,0.003942399901237671,1.2716826133415626e-34,0.00200010981212238,1.110475194184081e-34,4.3211870208847775e-39,1.5821833083706295e-05,7.941039397930959e-35,2.3001745662293693e-08,1.3524819675705221e-05,9.35334724058843e-06,3.3311210465158936e-08,-1.9976405399864042e-50,2.3506170525105557e-34,3.537599696532793e-36,0.000286841656341217,0.003037836148443191,-4.137045197105959e-33
400,1.557175321386897e-34,0.011759056870631399,-5.177022632995795e-34,0.0379799887571665,-1.6563469096587212e-34,0.003942399901237671,2.5189746889326356e-34,0.0020001098121223797,1.3830425003258246e-34,4.009015023940335e-39,1.58218330837063e-05,9.840765508858965e-35,2.30017456622937e-08,1.3524819675705245e-05,9.353347240588378e-06,3.331121046515899e-08,-2.8328832832682946e-50,2.932378750682126e-34,4.622180489816926e-36,0.000286841656341217,0.0030378361484431913,-5.2507423943900605e-33
500,2.019495301650022e-34,0.011759056870631399,4.892712384383243e-34,0.0379799887571665,-1.7957503994082804e-34,0.003942399901237671,5.129836328615031e-34,0.0020001098121223797,1.4689563563091898e-34,4.7361087868912155e-39,1.5821833083706305e-05,9.842037903954277e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588381e-06,3.331121046515899e-08,-2.8079443249236933e-50,3.3715807566149674e-34,6.141294365913123e-36,0.000286841656341217,0.003037836148443192,-5.512843258285304e-33
600,2.531026528444661e-34,0.011759056870631399,-8.830445352218706e-35,0.0379799887571665,-2.5993343643165863e-35,0.003942399901237671,4.493421153657067e-34,0.00200010981212238,1.5676025056612805e-34,7.364924445877277e-39,1.5821833083706305e-05,9.003012435496905e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588378e-06,3.331121046515899e-08,-3.00080931265353e-50,3.4538225798345356e-34,6.007641959608048e-36,0.000286841656341217,0.0030378361484431917,-4.029992395391128e-33
700,3.3815741416238876e-34,0.011759056870631399,3.5313316395999995e-34,0.0379799887571665,5.403967656286552e-35,0.003942399901237671,7.194279807837024e-34,0.00200010981212238,1.6309309111448387e-34,6.623174593667341e-39,1.58218330837063e-05,9.124038559907209e-35,2.30017456622937e-08,1.3524819675705253e-05,9.353347240588395e-06,3.331121046515898e-08,-2.8449564296571217e-50,3.5126859024319345e-34,8.432956488105956e-36,0.000286841656341217,0.0030378361484431917,-4.4426872616608584e-33
800,3.449662455931767e-34,0.011759056870631399,1.463532148872312e-33,0.0379799887571665,1.0509124364882105e-34,0.003942399901237671,6.3907714283161765e-34,0.00200010981212238,1.5678664090586858e-34,9.837742909344618e-39,1.58218330837063e-05,8.902884397657758e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588397e-06,3.331121046515899e-08,-3.042491699379942e-50,3.800194513114393e-34,1.0232779734284317e-35,0.000286841656341217,0.003037836148443192,-3.717905797232466e-33
900,4.0228559293021375e-34,0.011759056870631399,1.5799929169638397e-33,0.0379799887571665,1.21820984930743e-34,0.003942399901237671,8.058751493906977e-34,0.00200010981212238,1.6373243367796557e-34,8.43166874903565e-39,1.5821833083706308e-05,8.445105005705271e-35,2.30017456622937e-08,1.3524819675705248e-05,9.353347240588393e-06,3.331121046515899e-08,-2.920335924091034e-50,3.827351894365755e-34,1.6445680028588061e-35,0.000286841656341217,0.003037836148443192,-1.8637996814615503e-33
1000,4.591689721123937e-34,0.011759056870631399,2.779341873554859e-33,0.0379799887571665,3.018693271876309e-34,0.003942399901237671,8.6610463916648e-34,0.00200010981212238,1.7887073803731225e-34,9.418417304699152e-39,1.5821833083706305e-05,8.327084166803147e-35,2.30017456622937e-08,1.352481967570525e-05,9.353347240588383e-06,3.331121046515899e-08,-3.1055604539290204e-50,4.045475508841692e-34,1.5273751624410516e-35,0.000286841656341217,0.003037836148443192,-1.9888588538191636e-33
1100,4.238920330452585e-34,0.011759056870631399,2.9796478845054142e-33,0.0379799887571665,2.831288847292478e-34,0.003942399901237672,1.0162324124727487e-33,0.00200010981212238,1.7779242508542846e-34,1.1416679834685428e-38,1.58218330837063e-05,7.766798893664728e-35,2.30017456622937e-08,1.3524819675705251e-05,9.35334724058838e-06,3.331121046515899e-08,-3.3097336513062135e-50,4.2527728784371446e-34,2.0337738330201194e-35,0.000286841656341217,0.003037836148443192,-3.955084986455622e-34
1200,4.696705810015986e-34,0.011759056870631399,3.5885366795329376e-33,0.0379799887571665,3.861136467545116e-34,0.003942399901237672,1.0287756981399677e-33,0.00200010981212238,2.017801440221624e-34,1.1404169698207333e-38,1.58218330837063e-05,7.757013177556357e-35,2.30017456622937e-08,1.3524819675705253e-05,9.35334724058838e-06,3.331121046515898e-08,-3.288668829996409e-50,4.420944218031957e-34,2.3411146836531388e-35,0.000286841656341217,0.003037836148443192,-9.175580953300537e-34
1300,5.912127410412948e-34,0.011759056870631399,3.38250569855249e-33,0.0379799887571665,5.288223881431979e-34,0.003942399901237672,1.2680102874453412e-33,0.00200010981212238,2.0966068657718927e-34,1.4374780384811945e-38,1.5821833083706305e-05,7.624187396176527e-35,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588397e-06,3.331121046515899e-08,-3.3486477503929725e-50,4.57492900047854e-34,2.3503141649901919e-35,0.000286841656341217,0.003037836148443192,-4.585559103609542e-34
1400,5.792158426523645e-34,0.011759056870631399,4.054603919644524e-33,0.0379799887571665,5.297586462503804e-34,0.003942399901237672,1.4648133938897829e-33,0.00200010981212238,2.1869779131564275e-34,1.3414838208924057e-38,1.5821833083706308e-05,7.185985226158132e-35,2.30017456622937e-08,1.3524819675705257e-05,9.353347240588388e-06,3.331121046515898e-08,-3.178723169966668e-50,4.707736108313162e-34,2.2068371646523553e-35,0.000286841656341217,0.0030378361484431926,3.749223258690072e-34
1500,5.897172070581504e-34,0.011759056870631399,4.8123821643582755e-33,0.0379799887571665,6.010143060974544e-34,0.003942399901237672,1.585229570915387e-33,0.00200010981212238,2.123021614957703e-34,1.4791412295277553e-38,1.5821833083706305e-05,6.726228383949229e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588392e-06,3.331121046515899e-08,-3.270416162916204e-50,5.2459096152518555e-34,2.445648270629444e-35,0.000286841656341217,0.0030378361484431926,9.306234460033975e-34
1600,6.7845038811592025e-34,0.011759056870631399,5.3307557447921944e-33,0.0379799887571665,7.312458046488142e-34,0.003942399901237672,1.596449388947673e-33,0.00200010981212238,2.1889019603285704e-34,1.5583300573857478e-38,1.58218330837063e-05,6.761550235711843e-35,2.30017456622937e-08,1.3524819675705258e-05,9.353347240588381e-06,3.331121046515899e-08,-3.417543110969018e-50,5.3585911506290125e-34,3.116223032345039e-35,0.000286841656341217,0.0030378361484431926,2.8803754957544747e-33
1700,7.5980737507465346e-34,0.011759056870631399,5.1191289190858726e-33,0.0379799887571665,7.554276611538513e-34,0.003942399901237672,1.6904527667427944e-33,0.00200010981212238,2.3400479484753705e-34,1.8221302015737373e-38,1.5821833083706308e-05,6.339256544720395e-35,2.3001745662293693e-08,1.3524819675705258e-05,9.353347240588381e-06,3.331121046515899e-08,-3.2372404392657975e-50,5.21825549228283e-34,3.1789704657985704e-35,0.000286841656341217,0.003037836148443192,2.3552199355537484e-33
