milliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
0,2.6309476360388334e-35,0.0117590568706314,-3.136720487879098e-34,0.0379799887571665,5.622879942444117e-35,0.00394239990123767,-1.2210945944871737e-34,0.00200010981212238,-6.182700174567813e-36,5.525898525594324e-40,1.5821833083706003e-05,3.5559619504466754e-37,2.30017456622937e-08,1.3524819675704797e-05,9.353347240589149e-06,3.3311210465159e-08,-1.955659350313943e-51,1.929604056476091e-35,-1.939305984978594e-36,0.000286841656341217,0.003037836148443191,-7.466913947144574e-34
100,8.287776346562234e-35,0.0117590568706314,6.232991440462447e-35,0.0379799887571665,-4.0992235410805365e-36,0.0039423999012376705,1.8417300786906674e-34,0.00200010981212238,2.412046708226102e-35,1.4943514100987633e-39,1.582183308370626e-05,1.6992259226820742e-35,2.3001745662293693e-08,1.3524819675705138e-05,9.353347240588554e-06,3.331121046515881e-08,-7.197534621558237e-51,5.838560636872514e-35,2.985825618966372e-36,0.000286841656341217,0.00303783614844319,-1.7579838660611723e-33
200,2.8332481103976527e-35,0.011759056870631399,-7.0624234958632925e-34,0.0379799887571665,-6.006261236468885e-35,0.003942399901237671,1.2470268126462616e-34,0.00200010981212238,7.113933555112887e-35,3.13507439099023e-39,1.5821833083706278e-05,4.4678540033868897e-35,2.3001745662293693e-08,1.3524819675705177e-05,9.353347240588497e-06,3.331121046515888e-08,-1.4632267242125523e-50,1.3977985490986778e-34,1.918202183862753e-36,0.000286841656341217,0.003037836148443191,-2.803459002199158e-33
300,1.5698288044275714e-34,0.011759056870631399,-8.323527917647824e-34,0.0379799887571665,-2.391441876192855e-34,0.003942399901237671,6.08833008343786e-35,0.00200010981212238,9.641397806975957e-35,3.918633115291116e-39,1.5821833083706295e-05,7.341536163445744e-35,2.3001745662293693e-08,1.352481967570522e-05,9.35334724058843e-06,3.3311210465158936e-08,-2.160981484473465e-50,2.2555226417609615e-34,9.695737187383552e-37,0.000286841656341217,0.003037836148443191,-4.715849167503771e-33
400,1.7540186423535591e-34,0.011759056870631399,-4.3843448609711393e-35,0.0379799887571665,-1.7739497855855584e-34,0.003942399901237671,1.4828677295793005e-34,0.0020001098121223797,1.313839315457755e-34,3.1704055786839596e-39,1.5821833083706305e-05,9.848139583723359e-35,2.30017456622937e-08,1.3524819675705251e-05,9.353347240588386e-06,3.331121046515898e-08,-2.9292175816029544e-50,3.4060788277522195e-34,1.6092420322386533e-36,0.000286841656341217,0.003037836148443191,-5.693582708091892e-33
500,2.263568675331295e-34,0.011759056870631399,-2.883295364535898e-34,0.0379799887571665,-1.7784126906587866e-34,0.003942399901237671,4.641353358071624e-34,0.0020001098121223797,1.4663834631623368e-34,6.241006051620135e-39,1.5821833083706305e-05,9.837633365425862e-35,2.30017456622937e-08,1.3524819675705246e-05,9.353347240588393e-06,3.331121046515899e-08,-3.0087663677873917e-50,3.09424735493683e-34,7.825509442715993e-36,0.000286841656341217,0.0030378361484431917,-5.181568201921175e-33
600,2.7953634512828725e-34,0.011759056870631399,7.569940605029043e-34,0.0379799887571665,2.755223115226466e-35,0.003942399901237671,4.759275147108645e-34,0.00200010981212238,1.4748967333257994e-34,5.4569895069198815e-39,1.58218330837063e-05,9.130035876095461e-35,2.30017456622937e-08,1.352481967570526e-05,9.353347240588392e-06,3.331121046515899e-08,-3.0187985602076445e-50,3.72792018626609e-34,9.86415697231496e-36,0.000286841656341217,0.0030378361484431913,-3.907590476872039e-33
700,3.511455346907395e-34,0.011759056870631399,7.572629326026206e-34,0.0379799887571665,9.258336970343764e-35,0.003942399901237671,7.140125361460244e-34,0.00200010981212238,1.6482915553378137e-34,7.324322986506865e-39,1.5821833083706305e-05,9.266578896665455e-35,2.30017456622937e-08,1.3524819675705255e-05,9.353347240588393e-06,3.331121046515899e-08,-3.060547138739551e-50,3.543515830475559e-34,1.2049178625749525e-35,0.000286841656341217,0.003037836148443192,-3.493119172969904e-33
800,3.307061486543982e-34,0.011759056870631399,1.1797031091381462e-33,0.0379799887571665,5.305420848093466e-35,0.003942399901237671,6.577956851427825e-34,0.00200010981212238,1.5990964669933166e-34,9.754811611842613e-39,1.58218330837063e-05,8.931889466312704e-35,2.30017456622937e-08,1.352481967570526e-05,9.353347240588385e-06,3.331121046515899e-08,-2.984404348320924e-50,3.791813988919729e-34,9.334004334275986e-36,0.000286841656341217,0.0030378361484431913,-3.1876154519147636e-33
900,4.176398633384638e-34,0.011759056870631399,1.3345477601104264e-33,0.0379799887571665,1.711501166480663e-34,0.003942399901237671,7.4427588222610716e-34,0.00200010981212238,1.8157129456854683e-34,1.0219997540803645e-38,1.5821833083706308e-05,8.250780368549607e-35,2.30017456622937e-08,1.3524819675705248e-05,9.353347240588383e-06,3.331121046515899e-08,-2.947501370617745e-50,3.985629584673302e-34,1.1910822425160462e-35,0.000286841656341217,0.003037836148443192,-2.0079967698539817e-33
