miliseconds,Myc,E2F,CycD,CycE,Rb,Phosphorylated_Rb,Rb_E2F_complex,serum
2700,0.0,4.815366431165601,0.23453230565182617,0.19059349266996412,-0.00620532138629503,12.820510368869419,466.1049642052647,2.0
2800,0.0,5.390593750634039,0.2384335153262919,0.19743267662939762,-0.00509469858480917,13.397603555700949,477.16306463934734,2.0
2900,0.0,6.110254501678132,0.23717233692886136,0.20531615834579295,0.00970587744255985,14.701156531373117,486.2421268573926,2.0
3000,0.0,6.292491874513615,0.23630123962114488,0.2091075641533675,-0.006203201250310909,15.55911887318578,519.8511918177264,2.0
3100,0.0,6.92040157368405,0.23532215106889923,0.20771549028240924,-0.009692275240756677,15.84040719093187,527.5065882832662,2.0
3200,0.0,7.011142223848736,0.23868698208185993,0.21638303748469595,-0.010575967776627206,16.91702804277312,545.5967079520944,2.0
3300,0.0,7.44700667242036,0.23763737184143183,0.2114114544130969,0.017654598733066733,17.206976422514234,556.4601311866467,2.0
3400,0.0,8.152275766783971,0.23963468256998288,0.21447867489839492,-0.006069203901915619,17.99518666663809,585.3795249998121,2.0
3500,0.0,8.293305382368832,0.23608665526086925,0.2222937526942266,0.019320130187483596,18.95183473029029,589.4895726273859,2.0
3600,0.0,8.57865532694234,0.23744079109050853,0.21705626896328356,0.011367661271199004,19.062587527731573,601.4213089195557,2.0
3700,0.0,8.963524287559697,0.24059853298266728,0.22438576694035306,-0.010052798760585922,19.844312348192403,631.6430550329497,2.0
3800,0.0,9.343706760925821,0.23663920029487015,0.2264058696357738,-0.014739311627188896,21.0131921731537,640.29945439523,2.0
3900,0.0,10.112503691961525,0.23957934481981463,0.21969650060710788,0.006794919662828357,21.722437139842718,649.3659736289135,2.0
4000,0.0,10.170322851699414,0.24165481930984406,0.22803769882918146,-0.009463241313798134,22.13174889722472,680.6286520705703,2.0
4100,0.0,10.695227071390471,0.23972829903434023,0.22391528596098167,-0.0052387909393170045,23.177008021498118,689.0750253377653,2.0
4200,0.0,11.00039315352553,0.2408649605154169,0.2225294089859141,0.014458427874603304,23.358158703322427,704.359795504974,2.0
4300,0.0,11.417577460352131,0.23809846198883905,0.22886284338986682,0.019371545931929617,23.886510215007238,714.2741387519026,2.0
4400,0.0,11.674189346764885,0.24228098064412198,0.2261547554517133,-0.0082892956379386,24.668609396009,743.4202956266124,2.0
4500,0.0,12.009217138654678,0.23925447205151326,0.22491292514608247,0.013731817820666143,25.652969641335304,744.5111934793426,2.0
4600,0.0,12.224214645650434,0.24178417048836096,0.22461522306879195,-0.009883110745918414,26.228955842085945,773.6121451866555,2.0
4700,0.0,12.806776304417527,0.23766875019387956,0.22989695084357864,-0.0021028895177383792,27.223509742433187,790.923810990494,2.0
4800,0.0,12.900693329318319,0.23968336149473674,0.22413234738104001,0.009952413128766255,27.98661685558129,789.946585483025,2.0
4900,0.0,13.071823895815724,0.24194636939227418,0.22648553402582988,0.015956109681673398,28.364994723691826,812.3718043120431,2.0
5000,0.0,13.700842804518626,0.2401740875153514,0.23300661268881068,-0.0011667365390626704,28.642492492449435,836.3079742629228,2.0
