miliseconds,Myc,E2F,CycD,CycE,Rb,Phosphorylated_Rb,Rb_E2F_complex,serum
0,0.0,0.168246144125246,-0.002467502402676557,0.0030566397914130574,0.5451504841430465,-0.15125524388411174,-10.79225903230822,2.0
100,0.0,-0.21567742791405528,0.03573632837026615,-0.0014760223560686136,0.6900247026748412,-0.3680966946868318,27.932581104446214,2.0
200,0.0,0.0874208387846532,0.06339265677325075,0.00219986755199743,0.8724708072585712,0.6004367187346994,40.070010812328334,2.0
300,0.0,0.15506019381590075,0.08588873521659637,0.006811971369964349,1.0289029694508929,0.793273837676014,61.45384598644641,2.0
400,0.0,0.02021166399512582,0.10947411448506272,0.005193392816394397,1.0921695439800152,0.26827748925772194,71.5356390676027,2.0
500,0.0,-0.07917842974652099,0.12473370450031561,0.00704455488088961,1.1322156745080951,0.7244840318431484,84.15323179888419,2.0
600,0.0,0.13502801740800124,0.14453593677355273,0.010626886343343155,1.0854076600101086,1.7723429917401736,110.54856448480359,2.0
700,0.0,0.021200757929257193,0.15799008321397048,0.01108877017125948,1.0072851856403282,2.037447455567536,115.04261280258974,2.0
800,0.0,-0.04784303745219056,0.16567056003296843,0.010266065884006257,0.8999712003322817,1.853437264467447,146.89945932599025,2.0
900,0.0,0.13994867322657334,0.17868311702145623,0.01524104641627242,0.7817803418529938,2.5477230177497683,164.1235623940373,2.0
1000,0.0,-0.047635390556912745,0.1877252410342746,0.01884216456459252,0.6065366368014801,3.4858227299561277,184.55667718956238,2.0
1100,0.0,-0.12595312878620563,0.19147615699765855,0.01909080284073872,0.4368123605186773,3.811919382933403,188.77329965115308,2.0
1200,0.0,0.20764444034403806,0.19995699589812269,0.02706678376046627,0.30834988414569536,3.881853332232663,205.9820597262429,2.0
1300,0.0,0.30650194009395915,0.2085937183435414,0.03529958205711562,0.17609331364932396,4.9089801982955095,219.58285509799921,2.0
1400,0.0,0.1463985981098148,0.208079299949406,0.05294633253205416,0.08958816638990447,5.327065734227867,250.45176526922833,2.0
1500,0.0,0.37635128563258563,0.21643026170921487,0.06624175020274091,0.05836191144668178,5.958854366801193,260.0007297248556,2.0
1600,0.0,0.6924581775445536,0.2205875068413904,0.0817999583740313,0.037185757455693594,6.094365308853971,285.1868272609211,2.0
1700,0.0,0.8850416466980204,0.2193754889409409,0.09646604012495559,0.02792663400297213,6.833050645203733,299.87230531029536,2.0
1800,0.0,1.1571525006874999,0.22388980479932308,0.11284041466308438,0.030936948090703766,7.182740457566119,320.3062541898337,2.0
1900,0.0,1.6567310124144783,0.2243399108627057,0.13126222349115557,0.02717317602918112,7.8755134401692635,329.14616284131364,2.0
2000,0.0,1.912458609286202,0.22827453997677177,0.1456755370062981,0.01942871287813193,7.997315022967528,347.27930232792096,2.0
2100,0.0,2.523160388478181,0.22919921048165173,0.15204545661775126,0.014217630912405535,9.327254427861561,369.7005375803657,2.0
2200,0.0,3.059053634904536,0.23379314777948668,0.16399283610953122,0.007218732257190051,9.934153911141294,369.5995633060263,2.0
2300,0.0,3.467996029795256,0.23143009182594762,0.16776453853344409,-0.01134251089727141,9.842133394472505,396.33540315232494,2.0
2400,0.0,3.634677737735189,0.23079257430623423,0.18092111525404597,0.0023581524553973826,11.315548520467757,412.1335352373556,2.0
2500,0.0,4.2530025246327305,0.2351527584977248,0.1830183483266596,0.005318838721184682,11.704924197172677,433.8864706720222,2.0
2600,0.0,4.618782658098612,0.2376140260686075,0.1868956396542846,0.007353842483395286,12.73689285431144,441.17971991815955,2.0
2700,0.0,5.15881203487955,0.2335729832794584,0.19950714036019332,0.02218496257327765,12.752062000572513,460.36574024516466,2.0
2800,0.0,5.421979276268142,0.23433361450972934,0.20069898934531122,0.01826113919716848,13.602979942362506,468.77047625672475,2.0
2900,0.0,5.758125982034853,0.23467831943226097,0.20165587725401632,0.014352849949125722,13.968749740131594,484.93617221320596,2.0
3000,0.0,6.410911667379002,0.23479654859117025,0.20998713919133977,-0.0011158029270726829,15.362220159222852,520.9651497379169,2.0
3100,0.0,6.7409340047399064,0.23621573977785834,0.20899948462346205,0.018361586335306962,15.944978940361457,529.4263459371382,2.0
3200,0.0,7.069603472387031,0.23776016150800044,0.2123696032229913,-0.010629420669082477,16.77931113729197,544.4840610475452,2.0
3300,0.0,7.732145787828761,0.23793550609638905,0.21039752261012037,0.011076336645995803,17.19298149200989,572.2864224423638,2.0
3400,0.0,8.021335652983096,0.2390207005638904,0.2127072598170649,0.004682365665714455,18.17998387993328,586.1976964501231,2.0
3500,0.0,8.571260544885789,0.23749309002235358,0.21793688267869873,-0.006772210144464365,18.463454679499357,582.9444457936635,2.0
3600,0.0,8.588006437765152,0.2399504095783151,0.22148043563187272,0.019126311970356996,19.044351608568157,618.2938720686066,2.0
3700,0.0,9.358072729892369,0.2412308018643665,0.22332376149178626,0.00534080427272784,19.733356462872944,619.7890950425696,2.0
3800,0.0,9.699212823591644,0.23884445751050196,0.22664603399927563,0.00145385253228613,20.5277599321506,633.962963522109,2.0
3900,0.0,9.939675426253741,0.24038241413020853,0.2227802253539037,0.011597525828351923,21.261240953913944,649.9808287896717,2.0
4000,0.0,10.273663592224205,0.2379054631168427,0.22828936636601158,-0.014079806558768365,22.261501983920752,666.704917731053,2.0
4100,0.0,10.673344765247617,0.2402129640560373,0.22858938471813336,-0.001088898681843763,23.21949659130232,691.7907101102091,2.0
4200,0.0,10.84482945858686,0.23851809433185273,0.22967482617845636,0.006116313112491691,23.391537127713406,706.8895244321567,2.0
4300,0.0,11.44086903509907,0.23849765556792235,0.22695496489165973,-0.00725632866268859,24.259004220546935,715.4239283463194,2.0
4400,0.0,11.432813320874805,0.23723415653169566,0.22383502658444349,0.017407230370159597,24.639909539137435,745.7902624452422,2.0
4500,0.0,11.715773130026085,0.23836709300400005,0.23078142088773754,0.01593427906817373,26.022263521905295,747.8046454121632,2.0
4600,0.0,12.244239001902876,0.237099723812604,0.2299102806344059,-0.012718642106047309,26.8012549208584,766.7407220389014,2.0
4700,0.0,12.691733677136618,0.23728859485866463,0.22889036184607264,-0.0010552254920193484,27.191718081032104,782.4208853315729,2.0
4800,0.0,12.709251488426364,0.23928911435283523,0.22915415428377545,-0.010346144971186116,27.901983757878988,788.9435402514574,2.0
4900,0.0,13.051994610948729,0.24203537729679686,0.23170635991234487,6.512573114462322e-06,28.230253150286707,813.7204707635323,2.0
5000,0.0,13.581165460991222,0.2425862238660876,0.2315039795478271,0.011915750781262571,29.072659413098,835.9119256930861,2.0
