miliseconds,Myc,E2F,CycD,CycE,Rb,Phosphorylated_Rb,Rb_E2F_complex,serum
0,0.0,-0.22917364358412584,0.0019207799861519512,0.0002956032608502189,0.5519470604489769,0.2939978283707843,2.3340542320472952,2.0
100,0.0,-0.21724003235372952,0.03599904322552655,0.0021512966123348382,0.7031484229229199,0.12977526813442758,11.135649862439026,2.0
200,0.0,0.21160839169216433,0.06436474282345474,-0.0002178871463509181,0.8718445340487118,0.33527373283074896,38.16995942578432,2.0
300,0.0,0.20435525406951005,0.08597022948056932,0.00412152707400085,1.0469446768136603,0.41457713153840875,50.717035134713356,2.0
400,0.0,-0.2225648203378245,0.10818949924764623,0.006647846154889024,1.1125310263684505,0.6211114416310192,69.20351860036273,2.0
500,0.0,-0.21336083224449448,0.12665266412264345,0.005262616718104024,1.1351122912857767,1.0137870716958852,98.83435824224217,2.0
600,0.0,-0.08072651587628643,0.14308133462970135,0.00709397637195563,1.072193690404829,1.1327931960022743,115.2790802819174,2.0
700,0.0,-0.07691739207791856,0.1535960786397784,0.007630963831558021,1.0061889930463224,2.1146333308230725,129.7491703410558,2.0
800,0.0,0.04441773338577548,0.16867406470737165,0.014605965148243898,0.8968786399836417,1.9238164608425743,143.82760321650971,2.0
900,0.0,-0.1162177245836275,0.18033731851472165,0.01497705883845621,0.7579059177610159,2.6545412206690044,153.964789164344,2.0
1000,0.0,0.12166503391375763,0.18392026308655354,0.016391081176326643,0.6026905517751874,3.5139111281397413,171.8501703620157,2.0
1100,0.0,-0.12094332415370106,0.19534032791665684,0.021020502147457102,0.4612162340340587,3.934946859926672,183.07516555258547,2.0
1200,0.0,0.1972341734841852,0.20288954394276026,0.025828551455441835,0.27606375466518085,3.7140855786463667,211.7763865839691,2.0
1300,0.0,-0.08249175387279103,0.2063878914130305,0.04169298910837287,0.16028443195516556,4.6696757506400095,231.0912729157308,2.0
1400,0.0,0.4828694360150434,0.21337179483323318,0.047687258231021615,0.07007019696280342,5.357291412513972,250.37679681369784,2.0
1500,0.0,0.6677413518072995,0.21614067118989325,0.0721434299765239,0.030186639409220617,5.276760124659639,269.66535584351027,2.0
1600,0.0,0.8297723691588582,0.21692694289265244,0.0848660064078196,0.010457335733387176,6.191651104806545,286.5017524676201,2.0
