milliseconds,Myc,CycDT,CycET,CycAT,E2FT,Comp1,Comp2,Rbp,CkiT,CycECki,CycDCki,CycACki,Cdh1dp,Emi1T,EmiC,Cdh1,UbI,Rbpp
0,-0.005822164808362899,6.867543157099082e-05,0.11900000856205929,1.2565435566203601e-06,0.10599995545894778,0.1049969411188452,3.026183224927671e-07,-8.894123752394998e-07,0.20000052351462805,0.11501327452495692,0.00028539087790187685,-2.2285175475546805e-06,0.9999989975927001,0.002003424979669142,0.0020036331321128054,0.997999296678727,0.02000126271434965,0.000998187609424513
100,0.0092069765265609,0.000409702769708966,0.11899994188413597,9.171995401451095e-06,0.10600004589347127,0.10478699251482414,3.490751610689005e-05,1.1899513521743914e-05,0.1999989118691285,0.11496712439654805,-0.00013179593049730202,4.3492853789359165e-06,0.9999636788124926,0.002066125500230008,0.0020135506095353187,0.9979474947701589,0.019997730390191284,0.0009693800176117451
200,0.020567056334783472,0.0007075995240884904,0.11899993607950486,1.537549044952691e-05,0.10600017657856245,0.1047512476404131,6.854205432727625e-05,2.008068743429647e-05,0.19999618636962707,0.11494122797649636,0.0002880652942094344,9.155551682478774e-06,0.9999429697090195,0.0021360465041978236,0.002082726006642062,0.997863122141034,0.019993266539952183,0.0009514399827681668
300,0.03466144031590496,0.0015515783956952648,0.11899989842392591,2.7487989193492837e-05,0.10600017586885485,0.1047330502097648,9.376190792092941e-05,2.3576044604604647e-05,0.19999595913646925,0.11493124212094007,0.0005570346518061199,1.640796685027301e-05,0.9999299732699203,0.002179532326792431,0.0021314438781681495,0.9977969465886448,0.01998964163920719,0.0009357783030670068
400,0.03490003199571929,0.001678669528274061,0.11899986928038851,3.382135017997231e-05,0.10600028161077991,0.1047203637953061,0.00010735116583809545,2.442844169341388e-05,0.19999441064987375,0.11490192479825878,0.0014320863755333932,2.082045706929606e-05,0.9999204098396315,0.0022247139508463935,0.002173371558946246,0.9977545669445216,0.01998701860870779,0.0009232219218232216
500,0.045699519415650106,0.0022990398001439052,0.1189998450031233,4.127821733263765e-05,0.10600032531410425,0.10470642814763494,0.00011261860137253922,2.766741977988311e-05,0.1999927374067733,0.11487019527756684,0.0018061568362037156,2.9407301788340945e-05,0.99991589425055,0.002258231069477109,0.002202143834071316,0.9977171210437569,0.019983975323077465,0.0009111356637827161
600,0.05533757299815113,0.0023813383300954473,0.11899984801120214,4.81160956131952e-05,0.1060004828988481,0.10470761261961704,0.00011869703043300748,2.8602908915659437e-05,0.19999094327531908,0.11485910112479203,0.0020228156732013756,3.616012785682253e-05,0.9999111465112772,0.0022830897038401705,0.002233268455573927,0.9976792497581587,0.019982340171064164,0.0009025142485191192
700,0.07191858427383954,0.0026900547853474744,0.11899980469950436,5.3958745123070186e-05,0.10600056520639613,0.10469959006892642,0.00011972016813463493,2.954666617384379e-05,0.19998971815782104,0.11483323221277045,0.0023352464526992436,4.218503351297496e-05,0.9999095035787362,0.0023035523831300324,0.0022525143524121647,0.9976551813693212,0.019978999419224357,0.000895138849837119
800,0.0805244090970795,0.0031415241003189985,0.11899979756471096,5.956491078731073e-05,0.10600057396345226,0.10469630090042652,0.00012306219447667785,3.083544521522992e-05,0.19998734701685236,0.11484219760654907,0.0024498348846924214,5.10681670754381e-05,0.9999081892913825,0.002323755999293317,0.0022703027561092525,0.9976438192798124,0.019975869962231677,0.0008954060437408644
900,0.08479873182787113,0.0036086288635192483,0.11899975459469185,6.673944462202721e-05,0.10600070094289187,0.10468710160730747,0.00013543927099246553,3.169011965879021e-05,0.19998589816834186,0.11481453504039518,0.003178771600610385,5.607654600145263e-05,0.9999074594835491,0.002336825591223287,0.0022772535662233364,0.99763109023656,0.0199747342180004,0.0008898777679604261
1000,0.09574775432040487,0.004102710904154181,0.11899974976721825,7.17786825611095e-05,0.10600072338324315,0.10468150881367021,0.00013862155122496908,3.336012757089026e-05,0.19998463420630835,0.11480237704392955,0.0035399156257279996,6.010959225385642e-05,0.9999070239546664,0.0023428926946367826,0.0022901858046354556,0.9976132154508633,0.01997203420006719,0.0008925670781135039
1100,0.10415290640944345,0.004518891762964119,0.11899973027194652,8.08665426548207e-05,0.10600078033207051,0.10468126358148971,0.0001399916566423298,3.4944283167968806e-05,0.19998310352464735,0.1147779484443924,0.004255458574634388,6.487190272100428e-05,0.9999060356915224,0.0023528649454209235,0.0022983518778762063,0.9976012277623627,0.019969082269498457,0.0008923322260279651
1200,0.10764546781918516,0.0047836569559412435,0.11899969258095643,8.216350107733242e-05,0.1060009017558196,0.10467399398784186,0.00014631557672375265,3.4714424782135905e-05,0.19998273175159387,0.11473348113364867,0.004522248752433405,7.245723990297088e-05,0.9999047997645084,0.002360998699127758,0.002304697265766365,0.997592621087897,0.019966275131369254,0.000890134500275154
1300,0.12107825351777093,0.005197444545149736,0.11899968782098319,9.080016130695108e-05,0.10600093667866795,0.10467085714826858,0.00015213736300806284,3.649843846899705e-05,0.19998023813894705,0.11472953484217568,0.004674894963976095,7.724911146003214e-05,0.9999049609791819,0.0023672071357218635,0.002317101656139576,0.9975886888939177,0.019965616819371226,0.000894567010282844
1400,0.1348984041316864,0.005727747790891172,0.1189996532922674,9.588683442504968e-05,0.10600103889574027,0.10466057497852915,0.00015276814248305892,3.67826177679999e-05,0.19997888673795156,0.11469377304465116,0.0053480419159406545,8.128496747651724e-05,0.9999036691573131,0.0023745054977087287,0.002319337961922681,0.9975900331967059,0.01996287001592965,0.000894745514013497
1500,0.1445672743756799,0.0064894038543940975,0.11899961870037219,9.858354748856268e-05,0.1060011648953265,0.10466069081283429,0.0001632093051781435,3.94490287174357e-05,0.19997747006407604,0.11470214575367174,0.0059366314647895805,8.400825464896364e-05,0.9999040662745188,0.0023749316840603594,0.0023231810084084615,0.9975801942268222,0.019960642344934814,0.0009020433729525062
1600,0.14576662118825942,0.006775675524782539,0.11899959636405444,0.00010272418311467658,0.10600124644838489,0.10465204508993513,0.00016451142332103483,4.076595923578123e-05,0.19997689504490876,0.11465469790269231,0.00591630617952004,8.954968609021709e-05,0.9999020856420423,0.0023781879963977017,0.002326106806588733,0.9975812267780044,0.019957821457127548,0.0009050835525571297
1700,0.16049747347646104,0.007118230016110485,0.1189995993715034,0.00010636359743151647,0.1060012986356125,0.10465014298939049,0.00017238853121984482,4.0335281236695925e-05,0.199976274172781,0.11462660604027958,0.0065737362127162,9.454635460139195e-05,0.999901927781953,0.0023772333602330325,0.00232601163599009,0.9975782211353433,0.019956349901049313,0.0009033040384842835
1800,0.1643002594428591,0.008008744677031313,0.11899956483389218,0.00010911115323275124,0.10600132584336261,0.10464660286819467,0.00018075790578013352,4.148978952667094e-05,0.1999737744979604,0.11463787434192113,0.006868814704375093,9.61873994351433e-05,0.9999011153070092,0.0023853708042864377,0.002331601950386898,0.9975720632889151,0.019953236715177354,0.0009122425969241469
1900,0.167504695000284,0.007958822778751035,0.11899953390162886,0.00011350967822524246,0.10600148212277409,0.10463532630432881,0.00017843712914727774,4.474143034327171e-05,0.19997389879573257,0.11459817982469908,0.007357880495555496,0.00010082465921930503,0.9999011998574344,0.0023812764000312467,0.0023291712612198033,0.9975689323870812,0.019950459186025928,0.0009130823552967485
2000,0.18635453374901056,0.008741538294322697,0.11899953016496485,0.00011629882703401318,0.10600147558264505,0.1046355180441765,0.0001906440002893441,4.611158527663752e-05,0.19997269772908446,0.11456287365409061,0.007922512640361297,0.00010200762759623574,0.9999001257498145,0.0023837491192855204,0.002332946968815973,0.9975729828156601,0.019949789582139037,0.0009173420862899675
2100,0.19058736325347225,0.008825293538138235,0.1189995029715979,0.00011896335224203542,0.10600159128143759,0.10462784632607941,0.00019247419735961968,4.5677688615037845e-05,0.1999713950490153,0.11453880048967142,0.0080143702799537,0.00010617753565565019,0.999899526779174,0.002385592341659965,0.002337061303078598,0.9975718997295994,0.01994877669136543,0.0009218381769882741
2200,0.19720468433227964,0.009755474550137536,0.11899948849596809,0.00012299162422916473,0.10600167966033092,0.10462412043139308,0.00020260158700833027,4.879154883001169e-05,0.1999694229097631,0.11452581273763121,0.008690525875780316,0.00010990424079398468,0.999900185339661,0.002385761638190165,0.0023309340907448706,0.9975683208887515,0.019945718196053668,0.0009300887638669654
2300,0.20598855356479218,0.010358951616881603,0.1189994650020131,0.0001271331030588799,0.1060017568718615,0.10462190892621452,0.00020373062180389137,4.857395712986503e-05,0.19996933603165953,0.11450181088203136,0.009071004823027555,0.0001120157535446691,0.9998996497060513,0.0023906069559138303,0.0023380271959687745,0.997560302304354,0.01994344694616996,0.0009339335278223141
2400,0.21137396900141503,0.010429403749913293,0.11899943860695246,0.0001305901033580195,0.10600181180989662,0.10461127312042132,0.00021226119414744762,4.966802693973659e-05,0.1999665983997014,0.11448872683267217,0.009742965012251848,0.00011287455292641414,0.9998993683503822,0.0023886952279353734,0.0023384787123588435,0.9975643840330883,0.019942235334165344,0.0009378248669362421
2500,0.21754527161113363,0.01115327053858759,0.11899940648677378,0.00013094550214741104,0.10600185211882394,0.10461007965099045,0.0002135575409597199,5.3097530114938115e-05,0.19996604348714578,0.11444732257717488,0.010170896532767329,0.00011680662201705171,0.9998992314577397,0.0023890251573847826,0.002336697136427016,0.9975652184193379,0.019940448313432255,0.0009444474133128512
2600,0.23430659090276754,0.011712625868044335,0.11899939236249765,0.00013335409484105954,0.10600195554183718,0.10459501531135335,0.00022349999905906862,5.452432731883135e-05,0.19996472354346437,0.11441961245101197,0.010165386947647362,0.00012018543196275501,0.9998985762268293,0.002390770054954268,0.002339245775877393,0.9975650111942529,0.019937800129255022,0.0009462632901405223
2700,0.23150143168080942,0.012247366868242172,0.11899937620738674,0.00013612170580676493,0.10600208449797903,0.10459593942991319,0.00023123954156345304,5.533772158770052e-05,0.19996364619590257,0.11441080161346776,0.010738906953078772,0.00012048923606822307,0.9998965406603599,0.0023901256630942023,0.002338308398203053,0.997557292630401,0.01993595045605268,0.0009511036125851582
2800,0.2474916808893733,0.012542863560119348,0.11899934262627576,0.0001380807209272274,0.10600216816155658,0.1045873865519614,0.00023008745968147569,5.602574567561577e-05,0.19996359792573046,0.11439355991364102,0.011140499802046053,0.00012321536611934494,0.9998964722953181,0.0023938384390462504,0.0023340900712264297,0.9975626148168936,0.019935262104717195,0.000959189370093834
2900,0.2559510216625544,0.013270652215382832,0.1189993172713661,0.00014366011950173288,0.10600222629860453,0.10458468041645964,0.00024344225102046832,5.7911918293457776e-05,0.19996107204948574,0.11436288088181858,0.01199941387969619,0.00012817055098122935,0.9998952275185939,0.002390771077983692,0.002335700925389183,0.9975625744436091,0.019934422833517918,0.0009620538042171953
3000,0.25774611599041763,0.01366440952974753,0.11899931435012526,0.0001453753674959914,0.1060022803496556,0.10457210890723116,0.0002454442035592904,5.861103356210972e-05,0.19995980734422003,0.11432509969128041,0.0126192893244779,0.00013008230742387645,0.999896021468683,0.002395291593104052,0.002335641233110419,0.9975570202570654,0.019932566516535404,0.0009682072698717516
3100,0.27213684304127594,0.014253138003483328,0.11899928142293081,0.00014698805312874882,0.10600234831137197,0.10457131255597382,0.0002482902150270739,6.186370387501439e-05,0.19995882973206955,0.1143040736827619,0.012624795933716144,0.00012771550461023576,0.9998942675794907,0.0023918848911482675,0.0023412130934342954,0.9975619351866515,0.019929326322088773,0.0009796093287352552
3200,0.2701704583357089,0.014207195560166945,0.11899925506210479,0.0001487692195406834,0.10600250602739429,0.10456161749987371,0.0002593360996490066,6.349646082953446e-05,0.1999582731943185,0.11426100486115223,0.012924015826389624,0.00013361175883407715,0.999894858950065,0.0023914465379012563,0.002339251999963671,0.9975524563010001,0.019927034395560934,0.0009829036895353334
3300,0.27986150300925877,0.015156908602331248,0.11899922555083127,0.00015157816454881257,0.10600256827766096,0.10455743929032324,0.0002665485995865894,6.427577886578513e-05,0.1999572556403823,0.11424997967893298,0.013582433742656868,0.00013355935178970148,0.9998941976243255,0.0023942710027351345,0.002334721681478532,0.9975577671645213,0.019926689570629215,0.0009904376022118514
3400,0.28793211408320324,0.015548653143879846,0.11899922038430734,0.00015151579681187884,0.1060026571061545,0.10454943831971134,0.0002763276682826434,6.68467573450913e-05,0.1999566857902481,0.1142082748520868,0.014078003592001146,0.00013277417937618348,0.9998938034742574,0.002392885788584494,0.002340562090858722,0.9975588161621123,0.019924576692186224,0.0009981003407466959
