miliseconds,Myc,CycDT,CycET,CycAT,E2FT,Comp1,Comp2,Rbp,CkiT,CycECki,CycDCki,CycACki,Cdh1dp,Emi1T,EmiC,Cdh1,UbI,Rbpp
2100,0.1902567931420873,0.008843896451563157,0.11899948662850912,0.00012173255635948102,0.1060016293762609,0.10462912128394462,0.0001904206835821546,4.553710763907184e-05,0.19997092542544664,0.11454237390135084,0.008467674289660384,0.00010580167784857103,0.9999014266019611,0.002390821115729603,0.002336630696137509,0.9975679552195875,0.019948890064697057,0.0009225706555437633
2200,0.1999448891717006,0.009775782218658033,0.118999485474259,0.00012438783639525183,0.10600172310489994,0.10462020063304586,0.00020306592496804248,4.901823979012541e-05,0.19996901732023684,0.11453129899518844,0.008815386818227765,0.00010692720443601266,0.999899672842893,0.0023919824746843647,0.0023378989272564254,0.9975628741529831,0.01994675153103858,0.0009298990327604122
2300,0.20571518411526674,0.009791823937130968,0.11899944989650621,0.0001280394555143294,0.10600174423090933,0.1046158781701654,0.00020079224350346073,4.9564257754831864e-05,0.1999685066578888,0.11448959308038399,0.00931665020908762,0.0001126634659565125,0.9998985159954193,0.0023861581042503386,0.002337258656137088,0.997562945735002,0.019944519665129168,0.0009313362486385204
2400,0.2178362120754693,0.010497193854417674,0.1189994408972019,0.00013115088296693906,0.10600184616290582,0.10461149384151144,0.00020696904563948486,5.1127647239257876e-05,0.19996752449152277,0.11447300976356756,0.009408277717541484,0.00011449682427829323,0.9998988185507108,0.002392649444180746,0.0023352349092803266,0.9975641817857536,0.019941483514026796,0.0009380343270143968
2500,0.22138730526645778,0.011099115226546255,0.11899942889551389,0.00013366388499768794,0.10600195870957048,0.10460754420117523,0.00021836425338516823,5.170869520573051e-05,0.1999653699566176,0.11445691696396362,0.009714962516555854,0.0001186758008112096,0.9998974785775486,0.0023897007823495578,0.002336395702617518,0.9975652305955733,0.019939563133341758,0.0009461808817308894
2600,0.22455432673156348,0.01149505225079138,0.11899938159117993,0.00013768722937593936,0.10600198234870871,0.10460038378596842,0.00021760812305948087,5.2416973681347085e-05,0.19996466142885597,0.11443100281258546,0.01078045638296042,0.00012028309830817726,0.9998977312997765,0.0023870127353505634,0.002339051432870845,0.9975636813807889,0.019939042400812342,0.0009487690826189239
2700,0.23658229825805224,0.011715403657961943,0.1189993784657578,0.00013903023320116498,0.10600202592526825,0.10458839229194959,0.00022691892012728637,5.5155503497361374e-05,0.19996372934766576,0.11440446691850051,0.01081071839417528,0.00012062844031811469,0.9998974738235227,0.0023900743776661556,0.0023402146201130718,0.9975611392266003,0.01993580691947788,0.0009542673087139889
2800,0.24762393727832568,0.012570816631728182,0.11899933888853213,0.00013926461860910218,0.10600218632430984,0.10459223919850075,0.0002359657570418483,5.669313981214554e-05,0.19996243096249916,0.1143840824232236,0.011565922182807225,0.00012271231441515374,0.9998970050732885,0.002388392956294658,0.0023396427534403165,0.997564729392437,0.019935327308336366,0.0009616992083057272
2900,0.25474627657021515,0.013266016771931429,0.118999338984007,0.00014010714628397267,0.10600221236989624,0.10458543459080231,0.00023583923422239818,5.77434390198725e-05,0.19996128166655958,0.11433945330946473,0.011562209335032944,0.00012482504576542564,0.9998953275322096,0.002387122473526677,0.0023414442089598813,0.9975602956183821,0.01993428671177662,0.00096523416853544
3000,0.2626461303412516,0.013353694985869004,0.11899929330725065,0.0001428698449243801,0.10600233795848951,0.10457244797065127,0.00024827825275702505,5.983281636544076e-05,0.19996103103129415,0.11433525684900163,0.012067326562139895,0.0001300112476574388,0.9998961648845283,0.002391753919864937,0.0023371929207982056,0.997555895514821,0.019932057840544068,0.0009732948523865194
3100,0.2678891383464954,0.014094569424748743,0.11899928534312382,0.00014501097576756334,0.10600231992314085,0.1045708817285261,0.000249189149190118,6.087996655657608e-05,0.19995882615765623,0.11431813558959865,0.012996345082424683,0.0001310544485276682,0.9998953167225793,0.0023897097366870593,0.002337276178470783,0.9975620598294681,0.019929267826419166,0.0009782034953439366
3200,0.27154783269662025,0.014780709098131931,0.11899925578672028,0.0001469108344312632,0.10600250667854876,0.10456685320096668,0.0002589093741828799,6.144603499830213e-05,0.19995808830205222,0.11426543409984374,0.013232158661474504,0.000129817856510648,0.9998952958754493,0.002394282687934223,0.002336003560408662,0.9975545568187445,0.019927112206101844,0.000985262724421618
3300,0.2781725962674427,0.014744139475545797,0.11899924738020216,0.0001491035106571197,0.10600254994018139,0.10455531653091694,0.00026199573108047643,6.360611599701656e-05,0.19995704007450602,0.11423593559325664,0.013433128735624909,0.00013304305836192524,0.9998938267796426,0.0023917559654671556,0.002335954339468091,0.9975545919483315,0.019925274865567104,0.0009877870443995823
3400,0.29047545580452483,0.015119866166898597,0.11899920807915182,0.00015134479616226663,0.10600259043640037,0.10455148491704121,0.00027212879073376824,6.595961297023998e-05,0.1999570432569472,0.11421407658002329,0.014303111487299534,0.00013617205387184036,0.9998933937084095,0.0023892111811329676,0.0023411304006745364,0.9975551604682124,0.01992429128940636,0.0009966340888612245
3500,0.29441499014282535,0.016211108980572594,0.1189991843442137,0.00015280531632552653,0.10600263487847855,0.10454269397649067,0.00028365173557127934,6.756273237649806e-05,0.1999553479364711,0.11417803712278336,0.014379560482674506,0.00013455250278863144,0.9998914803607952,0.002388149186622177,0.00233826839767167,0.9975552402567869,0.01992470087752822,0.000999339962765892
3600,0.2999100529545666,0.01614596589311984,0.11899918437698219,0.00015559589915596333,0.10600276951123606,0.1045402128344475,0.00028422755382390185,6.845955151060304e-05,0.19995397951957236,0.11417291009344346,0.014963191371279891,0.00013569419349703822,0.9998924821337096,0.002392451238986806,0.002336260415244173,0.9975541080130716,0.019923178626398228,0.001008245607064471
3700,0.30703060655770303,0.016918953736058333,0.11899915812521328,0.00015668752631943037,0.1060027939081921,0.1045274459087694,0.0002933448296986113,6.972681245428415e-05,0.19995378241132286,0.11415162041507268,0.015567181154549546,0.00013714122729557862,0.9998903974397239,0.0023940043758481954,0.002341599090853002,0.9975553652714234,0.019920830638656246,0.0010151439221239384
3800,0.31504040093793306,0.01740999507338231,0.11899913455307433,0.00015647585976939557,0.10600293700419584,0.10452160058618329,0.0002974712762189368,7.139285092980178e-05,0.19995227649870378,0.11411369452893504,0.016005361337227724,0.00013946555557957932,0.9998909908955151,0.0023889600786169353,0.0023414642501837384,0.9975537544765682,0.019918257381658075,0.0010247850875230882
3900,0.32357889928743216,0.017828666794807164,0.11899910413087368,0.0001575890151012246,0.10600299590670724,0.10451729456364507,0.00030544872414487817,7.375173539438141e-05,0.19995139145033008,0.11406811426530683,0.016547869617515032,0.00014076987461847374,0.9998892050326785,0.002393842258547227,0.002338317391501329,0.997548171908808,0.019917928841148437,0.001029023849997061
4000,0.3329468311937745,0.018400965416453023,0.11899907903881264,0.00015992728229750932,0.10600310093016285,0.10450390888997235,0.00031192726646089863,7.62925624325728e-05,0.19994989878330832,0.11405768569281839,0.01675100495469682,0.00014118394685463153,0.9998886715194596,0.0023923308279308465,0.0023391028252906965,0.9975508756862073,0.019915342689501597,0.0010380843261383478
4100,0.3319468894930957,0.01927679866457911,0.11899907773702585,0.00016248323435344255,0.10600317682064256,0.10449968419024563,0.00032169193445748213,7.683104175169216e-05,0.19994855926386257,0.11402903531319764,0.017422907952523655,0.00014240308349853264,0.9998883918046355,0.0023912095726445477,0.0023391127839559084,0.9975470197562818,0.01991478417034553,0.0010417569820179268
4200,0.34204589647550643,0.019913187320955674,0.11899906367003005,0.00016432490377892554,0.10600326438955789,0.10449103014749817,0.000334131406106993,7.896632066531891e-05,0.19994812447651023,0.11397504744262803,0.017959709342891816,0.00014402698812587166,0.9998877888201996,0.0023924802272038163,0.002342415798103196,0.9975452272438962,0.019914427738973266,0.0010528731036943823
4300,0.35291373267968096,0.0201151295372637,0.11899901578445361,0.0001635429667635509,0.10600327889326763,0.10447977485297483,0.00034173771056934295,8.04210833472045e-05,0.19994657562561427,0.1139633281381497,0.01844408971770841,0.00014587492873186243,0.9998874190822897,0.002392270566815487,0.0023357224262718574,0.9975459347708674,0.019913823375700326,0.0010569589700597504
4400,0.3565961034318412,0.02055587098485704,0.1189990127098645,0.00016469267526280794,0.10600336572239315,0.10448037355756436,0.00034679173633030933,8.340504054931098e-05,0.19994592748674014,0.11392218198631528,0.019301014336192468,0.00014429804411674387,0.9998872941955681,0.002397643334516006,0.002339451304973996,0.9975494144536304,0.019910167570985824,0.0010647357737095184
4500,0.35748624810795476,0.02117340057479163,0.11899898534260843,0.00016443155952264475,0.10600341770433329,0.10447307843830213,0.00035123620039781157,8.464757138822453e-05,0.19994540039629552,0.11389278641308509,0.019601822343245517,0.00014737762890386922,0.9998852746756343,0.0023930831825012345,0.0023380868450947182,0.997542480953258,0.019909931254497682,0.0010762016731819376
4600,0.3677636452955392,0.021714873329115734,0.11899897542329493,0.0001689885214205658,0.10600357124252538,0.10445831833801131,0.0003629515658462324,8.69478923596121e-05,0.19994477878779798,0.11383710042812223,0.019972760590565086,0.0001496945202460288,0.9998854446111922,0.002392355433034092,0.002343132529149216,0.9975433487213242,0.019909166975637733,0.0010785716931656702
4700,0.37256906623176095,0.02201400054980006,0.11899894824470089,0.00017060695909394552,0.10600358218115881,0.10445067589857078,0.00037070068563408565,8.819386130385689e-05,0.19994391752908391,0.11383428388348836,0.02058357388490719,0.00014940498459090876,0.9998842657990296,0.0023912632013136123,0.0023419079172356206,0.9975471563046665,0.019907353938990582,0.0010871671188496335
4800,0.381349235341352,0.022830163047869858,0.11899893147825125,0.00017131267853034098,0.10600369867537333,0.10444416500912135,0.0003733897455778683,9.107725454695445e-05,0.19994270168622097,0.11379948929852611,0.02111448427946855,0.0001504313304499493,0.9998840472705466,0.0023943524727713167,0.0023441510528378158,0.9975419682122065,0.01990543625747623,0.0011003267252250898
4900,0.3859199626627366,0.022919393961368183,0.11899892134395049,0.00016767658298017364,0.1060037730661321,0.10443798856407371,0.00038413965435536967,9.351969122509594e-05,0.19994121499355264,0.11375632252115739,0.0216736844659294,0.0001514369984288241,0.9998831665377979,0.0023951137837519686,0.0023384089066375803,0.9975388837676098,0.019904845474081456,0.0011026084934801486
5000,0.3930908294195791,0.023702829041100184,0.11899888977832276,0.00016846564146446794,0.10600388085310265,0.10442767867733542,0.00039681343474130755,9.444734717766594e-05,0.19993996359539304,0.11370133039370955,0.021962036248140093,0.00014950522712503758,0.9998822565341098,0.0023976891527275708,0.002340772152916797,0.997538512443769,0.019903149356014043,0.00111501104849343
