miliseconds,Myc,CycDT,CycET,CycAT,E2FT,Comp1,Comp2,Rbp,CkiT,CycECki,CycDCki,CycACki,Cdh1dp,Emi1T,EmiC,Cdh1,UbI,Rbpp
2200,0.19959436541464104,0.009643341946342096,0.1189994847607508,0.00012403685792563494,0.10600165051105775,0.10462232657310684,0.000201958598267453,4.7601158300282734e-05,0.199970303089664,0.11454633865611563,0.008389756187352018,0.00010989167249064166,0.9998993339263517,0.0023894836056288634,0.0023346908102691495,0.9975642305043506,0.019944263445951772,0.0009243317337809333
2300,0.20513087376731753,0.01036607858683394,0.11899946169982392,0.0001275464877971543,0.10600177402589585,0.10462078067258963,0.00020088684067099666,4.871054469388754e-05,0.19996893927863416,0.11452125743724886,0.00911554147066585,0.00011369225549305385,0.9998993576314495,0.0023918334757490715,0.0023388989634936684,0.9975605586255554,0.01994255267942153,0.0009328163412394261
2400,0.21359254592512916,0.010458518388515727,0.11899944007843752,0.0001315906469504676,0.10600188163397793,0.1046062615048577,0.0002054211875114118,4.980720160443015e-05,0.19996691171059336,0.11449359132730345,0.009293354913471507,0.00011423509660950656,0.9998997830224485,0.0023886343943682314,0.0023393747033679667,0.9975680703096178,0.019940785249618523,0.0009402319727711599
2500,0.2181727119976988,0.011085124970102932,0.1189994164333616,0.00013115768047077035,0.10600195723104913,0.10459997623274574,0.00021857727971442064,5.203536855113849e-05,0.1999664070476693,0.11445396947952326,0.009714359884668731,0.00011802683902958855,0.9998984574742192,0.0023864109952516006,0.00233553708190851,0.9975623937834189,0.01994036323833838,0.0009447008327911679
2600,0.22743970606928268,0.011464549697018211,0.11899939251236323,0.0001357493600435705,0.10600196519558527,0.10459769699532158,0.00022514738426004623,5.290288027707183e-05,0.19996517254580914,0.1144381394766136,0.010639048524626288,0.00012072488074537005,0.9998982770506067,0.002386641658632411,0.0023325774568025725,0.9975573840749589,0.019938199080402588,0.000946287564103599
2700,0.24178586994104584,0.012064713371879645,0.11899937022571813,0.00013870288702363744,0.10600203163852066,0.10459572457324941,0.00023037917186953576,5.469624116955538e-05,0.19996376060448054,0.11440740529053738,0.010735332805429761,0.00012158124707181937,0.9998973750515144,0.0023931432888348045,0.002340356703473612,0.9975565352591781,0.01993625811254709,0.0009544881707549644
2800,0.24356869684073146,0.012459926597917031,0.11899934466136264,0.00013872882278562508,0.10600209865220377,0.10459167971923837,0.00023356830797330248,5.551353679679261e-05,0.19996210788064872,0.11436915117125615,0.011715119368450178,0.00012281443717252502,0.9998973350231617,0.0023890373273549653,0.0023368413412203195,0.9975552433263862,0.019935271199558707,0.0009574214449201228
2900,0.2543560804152996,0.013172863127408103,0.11899931213129251,0.00014067760362262033,0.10600222027726654,0.1045784847336316,0.0002375320921030249,5.904593863998041e-05,0.1999609419696767,0.11434978448882599,0.01212379387420602,0.00012483728495343827,0.9998959551976162,0.0023949009408804826,0.002335219941589298,0.9975604645991537,0.019932966680916566,0.0009648149311780467
3000,0.26076772492931544,0.013400826962174765,0.11899930267217443,0.00014485011055104797,0.10600234331859361,0.10457833470712226,0.0002435688538632707,5.8757953656515424e-05,0.19996017637152605,0.11434438749003523,0.012370340240774009,0.000129473287986732,0.9998956087876986,0.002392720466081911,0.0023343505040453755,0.9975609034508097,0.01993091012935779,0.000972217705316163
3100,0.27009693839270266,0.013750643680508106,0.11899927136221126,0.00014750667942567161,0.10600232220672466,0.10456936206567702,0.00025601495800866366,6.058818522190346e-05,0.19995991488782053,0.11428607904761044,0.012585010606849235,0.00013163503248736911,0.99989580965781,0.0023889834969617225,0.0023385006810581737,0.997559329162458,0.01992969068147685,0.0009766107535838686
3200,0.26866659576803115,0.014334277819575577,0.11899925989738663,0.00015055444660944448,0.1060024075445466,0.10456666957543036,0.00025751723070523976,6.250545915838319e-05,0.19995823286647407,0.11427121837267795,0.013269976494089956,0.0001309706629635047,0.9998952268359796,0.002394452720779685,0.0023362914644353447,0.9975554846597491,0.01992732463462617,0.0009835958578166043
3300,0.28322354143317996,0.015277580681366185,0.11899925624353663,0.0001515196781795025,0.1060025253500595,0.1045596275895753,0.00026734645341809946,6.301481253369024e-05,0.19995820346691848,0.1142562168467806,0.013698230208577813,0.0001342558251363924,0.9998941898552285,0.002392533672278874,0.002338750221417701,0.9975509334853717,0.019927718012322317,0.000987550557293872
3400,0.29341412420206914,0.01534665163794213,0.11899921987398569,0.00015408045103956376,0.10600266198339278,0.10455000411948963,0.0002764469677161278,6.636078516651978e-05,0.19995637159946034,0.1142298386019707,0.013901665713210248,0.00013369583270527187,0.9998925492495218,0.002391022106260202,0.0023378045360871813,0.9975569226266044,0.01992600917246812,0.0009974873578852035
3500,0.3005400948405419,0.015639757788027744,0.1189991865869022,0.00015480451272979602,0.10600274374787222,0.10454050634545384,0.0002830674682979142,6.789284497146463e-05,0.1999551628411436,0.11418340116637508,0.014993412247356896,0.00013740015494125886,0.9998925878190202,0.002394518207113716,0.002336038413361102,0.997553893540979,0.019924727340189668,0.0009991853150077465
3600,0.30612393863192017,0.01647579986886991,0.11899919350061157,0.00015651975267078666,0.1060027097981873,0.10453504951578238,0.00028394393336374186,6.836906839259574e-05,0.1999538210251865,0.11415339364665657,0.014984889210211185,0.00013851640875718962,0.9998913427041889,0.002388503557395679,0.002341911043913226,0.9975545832245796,0.019921217594663802,0.001008079138099215
3700,0.3043336532668947,0.01681274586479204,0.11899915654822105,0.0001587352219492225,0.10600280975966617,0.10452577396565553,0.0002909733643079672,7.010463953867761e-05,0.19995394237479489,0.11414962183472162,0.015360286553078889,0.0001391341315542946,0.9998910799418648,0.0023927800917091626,0.002335534403090381,0.997548647702571,0.019921876618195403,0.0010167358012064687
3800,0.3127156616427343,0.017487006443931797,0.11899913808749392,0.0001576082898836323,0.10600295371866646,0.1045192966367519,0.0003052004446307845,7.298977565939334e-05,0.19995172754194906,0.1140889478484303,0.01640455035860986,0.00013905889871092107,0.9998904092864329,0.0023903220104741943,0.002335140814115668,0.9975503102753427,0.01991814840969391,0.0010196709372320017
3900,0.31938560728116155,0.018077974817887598,0.11899910236618984,0.00015977648723183028,0.10600301708270282,0.1045126190229898,0.0003101194924731111,7.369452196821624e-05,0.19995207248019678,0.11408404879527408,0.01633145975478314,0.00013935207980219597,0.9998896786466961,0.002394852694182306,0.0023350322965339215,0.9975523317970417,0.019917868893858486,0.0010274162514837286
4000,0.3250315444917518,0.01847096575639226,0.1189990838416974,0.00016273635398257014,0.10600312564378997,0.10450320154650927,0.00031292120548897026,7.613790792552195e-05,0.1999495299633657,0.11405188909654011,0.016979078167030294,0.0001412901748352092,0.9998901552825568,0.002395565688614288,0.002335369174130793,0.9975539427444856,0.019915360445701122,0.0010355207696556227
4100,0.3356151059631547,0.01882286358486801,0.11899907545018111,0.00015981607381137077,0.1060031140315629,0.10449706758290439,0.0003176437629504354,7.817758447976036e-05,0.1999488848715415,0.11401788104447197,0.01781299818687373,0.00014205245847435835,0.9998894882201398,0.0023967068404187643,0.0023430663770833346,0.9975477142395293,0.019916370386426397,0.0010421103014586438
4200,0.3472361074527432,0.019379567152353568,0.11899904106852234,0.00016179395821603386,0.10600325856748498,0.10449591587448714,0.0003293998431434296,7.92985646598437e-05,0.19994872602631011,0.11398818112069041,0.017837197763012094,0.0001443739125657322,0.9998884153799776,0.002389493611712869,0.0023424502659023638,0.9975462511604309,0.019915145625553493,0.0010504511818025903
4300,0.3537624010979087,0.020038628596316978,0.11899902844777396,0.00016269656302311648,0.10600331855389028,0.10448859893621024,0.000338273162569133,8.04581326740391e-05,0.19994816676015892,0.1139510255680707,0.01831863284368291,0.00014335713147988467,0.9998865622164828,0.0023922443550672234,0.002336959740405902,0.9975508918363543,0.019912636256916073,0.0010579985605500624
4400,0.351088722351624,0.020915924485236288,0.11899900603769088,0.0001674505423043871,0.10600334031721037,0.10447484333649364,0.00034193939978993714,8.257884438528875e-05,0.1999456019502839,0.11391053578678022,0.018688156674411496,0.00014859661926686345,0.999886747576307,0.0023944976221378215,0.002342809254196107,0.9975437721568705,0.019911508269566322,0.0010689246265554297
4500,0.3602819211776845,0.020954372908526475,0.1189989804713051,0.00016660315778728522,0.10600347832061084,0.10446477962425083,0.0003545021782529089,8.538076792004583e-05,0.19994588759442508,0.11388501254948148,0.01957619523065469,0.0001494224154957181,0.9998854149499049,0.0023907222201046173,0.002340282120079803,0.9975432256188307,0.019909398909200734,0.001071805624150492
4600,0.3707404082651969,0.021980945870389183,0.11899896781602697,0.00016922291390974005,0.10600354147610418,0.10446182379687516,0.00036475640580032785,8.697805866456148e-05,0.19994412402822154,0.11384921936924136,0.020027518737779065,0.00014679755827081217,0.9998849112593661,0.00239255950180711,0.002341190968128818,0.9975446991575098,0.019908206950099164,0.0010778799784323875
4700,0.37459459481708923,0.022490410017959747,0.11899893599619828,0.00017000091571521347,0.10600365798021594,0.10445361278901494,0.00036904284658063826,8.959436742647638e-05,0.1999431022920533,0.11381953104856461,0.020365708369862748,0.00014677295321867485,0.9998842809689761,0.0023949810530313597,0.002339665172933272,0.9975464136318856,0.019906802015840705,0.001086010152097587
4800,0.38070145888808177,0.022991036214521074,0.11899893296638535,0.00016708432607668075,0.10600369955740623,0.10444758153363128,0.0003751199630652666,9.138126175760716e-05,0.1999427377115625,0.11378271398754505,0.020913415694305607,0.00014745675957294783,0.9998844391117201,0.0023901156250828704,0.0023407314805344516,0.997543982382027,0.01990768784700413,0.0010945352250760006
4900,0.38456293473938485,0.02311704550098242,0.1189989162445165,0.00016899734770299565,0.10600378840346818,0.10444080297944394,0.00038548802413371994,9.380539816428292e-05,0.19994224248799358,0.1137603244160669,0.021262836073287324,0.00014907961027610652,0.9998826332178214,0.002397319512369684,0.002341851630909108,0.9975436194877049,0.019904749724827517,0.0011084035170687923
5000,0.38971340310199065,0.023804986975085304,0.11899890159955924,0.0001684775314246451,0.10600388091947419,0.10442584395143248,0.0003962306634620998,9.54351124125494e-05,0.1999402200442249,0.11371513469618884,0.021953689671897123,0.00015230045228568535,0.9998824749690018,0.0023938485317241062,0.0023386137856803977,0.9975408511121678,0.019905721397950535,0.001111289693813399
