milliseconds,Myc,CycDT,CycET,CycAT,E2FT,Comp1,Comp2,Rbp,CkiT,CycECki,CycDCki,CycACki,Cdh1dp,Emi1T,EmiC,Cdh1,UbI,Rbpp
0,-0.000237413719926528,8.151635040267554e-05,0.11899999466075703,6.814725457155363e-07,0.10599995124559339,0.10499835158700101,2.563009064942264e-06,4.961109255140699e-07,0.19999985509694074,0.11498783399207302,9.504412590246327e-05,8.578034661490843e-07,0.9999990145421856,0.0020000135549320276,0.001999730140087638,0.9980046565000467,0.020000306513281635,0.000999390687157547
100,0.00889985005607789,0.0006266109102295586,0.11899995319326886,9.818623385437563e-06,0.10600000515191461,0.10478051997062465,3.9426283102129655e-05,1.2498988487418837e-05,0.1999991668549492,0.11497486120082154,-0.00014249246115138463,1.8576465275555792e-06,0.9999634897346121,0.0020679499296600294,0.0020149961603817415,0.9979461771476364,0.019996599846466564,0.0009741964253493393
200,0.023077242077533346,0.0008583482488215712,0.118999922874475,1.8692832298816282e-05,0.10600008899810755,0.10475143068896099,7.190621312985589e-05,1.8772379107640672e-05,0.1999962474549625,0.1149408301473367,0.00040121170467285685,8.157479414103309e-06,0.99994161208203,0.0021354745329671427,0.0020785476159818506,0.9978657881595028,0.019992634999304666,0.000946833421464327
300,0.032185825867798584,0.0010249321976257165,0.11899991626227681,2.7089849352240023e-05,0.10600022510560086,0.10472245593804842,9.175898806739896e-05,2.268723084373607e-05,0.19999545216247935,0.11491693343761374,0.0005630154034508858,1.7900639958983435e-05,0.9999299526323037,0.002179420665076784,0.0021264503645351007,0.9977990479665569,0.019989475824395687,0.0009328776670274001
400,0.04317362498474889,0.0017043186087546901,0.11899988078672888,3.535307414559145e-05,0.10600024855534938,0.10471798048216117,0.00010433530967657287,2.4682207792574778e-05,0.1999929107745027,0.11489655204087283,0.0013581991280659019,2.4659104195694467e-05,0.9999201678844662,0.0022199852323279974,0.0021680063746793584,0.9977485191834315,0.019988641830677483,0.000919354520311144
500,0.0431074373763772,0.002256563664818337,0.11899985570759314,3.962110293272412e-05,0.10600034447484541,0.10470537654468655,0.00010994539605096368,2.737017003766269e-05,0.19999309895169767,0.11488919628130277,0.0018479512060568058,2.7830235722852265e-05,0.9999154386187553,0.0022608448245433617,0.002199527015316862,0.9977078250759333,0.01998589363381332,0.0009105312712955727
600,0.06394834653884704,0.002640394762903045,0.1189998480588389,5.028116656734396e-05,0.10600048222630572,0.10470907727044002,0.00012087423299578923,2.778937250603841e-05,0.19999049941275754,0.11486276967217013,0.001632816613618839,3.860274954775183e-05,0.9999119334009923,0.0022872298381271692,0.002229333853973811,0.997681621626669,0.01998158650867424,0.0009024432207798536
700,0.07261770178161617,0.0027139150776061267,0.1189998267519047,5.521822922020011e-05,0.10600056896694195,0.10469683631434694,0.00012172923336682968,2.885133456414532e-05,0.19998856628791895,0.11486027163884484,0.002541540535751576,4.185383032995271e-05,0.999909137624974,0.002302325161824494,0.0022527958435956926,0.9976643556032541,0.019980414449435192,0.0008970728255721589
800,0.07339845080737221,0.0031255490156498465,0.118999799571158,6.091558604734358e-05,0.10600062292624747,0.10469380626442971,0.00012493958007229894,3.1474791914686805e-05,0.19998844957550496,0.11481649807133297,0.0026148122441576943,5.076151637803706e-05,0.9999077897962106,0.0023227775080755034,0.0022709589623040455,0.9976378353707474,0.019975635094010225,0.0008974606670730007
900,0.08113745365835204,0.003984056084484818,0.11899977508759388,6.952223292340837e-05,0.10600064517012499,0.10468605642012481,0.00013110332805901545,3.1946436772115554e-05,0.19998576261690837,0.11481586131134605,0.0034378250777649215,5.6368933463208334e-05,0.9999080918909885,0.00233254044854734,0.002281855507806911,0.997628085238031,0.01997332826083594,0.0008911305398733644
