milliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA
0,1.2995706264368396,113.19505718864389,8.436173998291323e-05,-6.984199031116651e-05,-1.3843010974192161e-05,2.7994303476114792,-3.42034817052659e-05,91.0,164.9964398646788,-0.0026029325693106902,8.671833389732266e-06,0.34000610084984023,-3.840243406269707e-06,6.529468143323188e-06,2.8699874758972244e-08
100,1.300516207913394,113.19257346481244,0.001027616726192477,-0.0005959318776391328,1.0919915049960646e-06,2.800299783024246,-0.00027262036270401553,91.0,165.00159146500854,0.005941306192715811,-7.18688883210025e-06,0.3399865164471082,1.4616641563196419e-05,4.9751004565379005e-05,2.3015740426050546e-07
200,1.3017136787539498,113.18987006124792,0.0020945803941648826,-0.00037612622564584496,9.100969560246934e-05,2.799549343969566,0.000386960700028318,91.0,165.00206682617542,-0.0052674194912994505,-1.3787398564174403e-05,0.339979377881598,1.71067763339737e-05,-2.1400051220297154e-05,1.815214276627531e-07
300,1.3029194712862389,113.18737198141221,0.003077014215252676,-0.0004012437785541994,-8.79959407885624e-05,2.7994096862807427,0.00046128028234354655,91.0,164.99701428617,-0.0008566393844481584,-1.8285822974321512e-05,0.3399725738900456,2.419976372837687e-05,-2.0759158724254987e-05,3.02107965360366e-08
400,1.3035759240763776,113.18636085041945,0.0038093344012687493,-0.00025358343745223615,0.00017809965936500861,2.800275694651934,0.0005662584274517377,91.0,165.0038301308949,0.005151240142221124,1.763336457664859e-05,0.33995978039363084,3.702882122813436e-05,3.244805617047128e-05,-7.642774308131957e-08
500,1.3044323122012516,113.1845385621965,0.004725169739876313,4.5276341053796876e-05,2.126129141134293e-05,2.7988200502049945,9.245944108320162e-05,91.0,165.00250703082796,0.00029613070000950725,1.7158243199335535e-05,0.3399451914457066,5.294407228493607e-05,-4.834794964412222e-05,3.3638229013235773e-07
600,1.3047508712624027,113.18277347147007,0.00530125765484612,0.001008768805585346,-1.715418128740131e-05,2.799137135816413,0.00037707050399299574,91.0,165.00323590648756,0.0012172233128000711,1.1367755372753196e-05,0.33994527014469844,5.1057943805287934e-05,-8.02161804664338e-06,2.1048378887388542e-07
700,1.3064446929768565,113.18025816421061,0.005855492744683466,0.001576051638293416,4.604645264468595e-05,2.7991601924657346,0.0017114074410811504,91.0,164.992000741788,-0.0009622455186299472,1.0400402288012298e-05,0.3399294483498083,7.023540468013666e-05,-3.964522519604092e-05,-4.453281297721957e-08
800,1.3073229814222282,113.17776792188438,0.006120393791984064,0.0017716049845260095,5.1315676130467524e-05,2.7985207888166315,0.001668678132349429,91.0,164.99418644202868,0.0007427596618407122,1.897644917176825e-05,0.33991987142317004,7.746186937821842e-05,-3.056524311452368e-05,-4.942214614119636e-07
900,1.307833220023076,113.17593973876936,0.006253067679397333,0.0026918762540608567,-5.1284142572614825e-05,2.798535604142311,0.001436691076395409,91.0,165.00036579648707,0.004821252227076146,1.0596568030522046e-05,0.3399122782859622,8.961145100606278e-05,-1.1967220082865476e-05,-3.4882075651003693e-07
1000,1.3082594321256913,113.1751045534939,0.005951075555092614,0.004091655332043167,0.0002749934715037072,2.7982640898380873,0.0024159106822440293,91.0,164.9967752247667,0.009894651965247164,2.2140028357961014e-06,0.3398989890972222,9.563339653362034e-05,-1.827690711038837e-05,1.6041402725985546e-07
1100,1.309279223986072,113.17247305587757,0.005565596179721688,0.004735922926830719,0.00010425527845737334,2.7972153628549687,0.002229076114231187,91.0,164.99766065959406,0.003298327022341329,3.848116243915674e-06,0.33989611420902466,9.9647394249819e-05,-4.452973666358907e-05,6.2577152224865e-07
1200,1.3099228393948907,113.17092031003992,0.005067491731178161,0.006228307991334849,0.000392365209563573,2.79681138334293,0.0030139978404077846,91.0,164.993016128195,0.01273622418701149,2.4180917903769964e-06,0.3398855849322575,0.00012134921114044987,6.042434149964646e-05,3.104746578750666e-07
1300,1.3104862005574962,113.1704344581659,0.0045258512543971735,0.008722887162002538,0.0005184428382290828,2.7960080823173614,0.0041180605128649725,91.0,164.987425981198,0.014056288276910717,1.979194647390232e-05,0.33987469074094595,0.00012554286283600113,-1.3908415299239725e-05,6.414900108824774e-07
1400,1.3116009728488802,113.16886204530576,0.0038296236903476964,0.009930930459398175,0.0006261564588107408,2.7959714527606523,0.004036959040426364,91.0,164.99299604225675,0.01880620303725909,2.693224056721011e-05,0.33986269096422256,0.0001317551688482412,6.363352282049052e-05,4.379451719217567e-07
1500,1.312127374251908,113.1672342973933,0.003223212315821697,0.010592097352174985,0.000824709016645603,2.795228385426935,0.005244284006706817,91.0,164.99052272842354,0.017174515341138005,2.6120354884103584e-06,0.33984945717161946,0.00014396788571233653,-9.396870515592292e-06,1.0690269137913492e-06
1600,1.3128586657494319,113.16430051921267,0.0027020914175374202,0.012163288204750893,0.0008664753319867644,2.7950817195646507,0.005711873839994392,91.0,164.98041299897903,0.01821382418051784,1.558266113052708e-05,0.33984939587278945,0.00014828420348872337,-2.831340853051028e-05,1.1813644512584606e-06
