miliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA
1000,1.3084490262982231,113.1744476073602,0.00593823063818591,0.004282808944273442,0.0001560417863622383,2.798339082642216,0.002683849074938161,91.0,164.99185331532772,0.007982318717887333,-8.838117999679607e-06,0.3399014741915046,9.384088585687842e-05,3.561604232398314e-05,4.6184824346264035e-07
1100,1.3093214395844923,113.17468477167833,0.005628241255137845,0.005012415006268738,0.00015897340639888077,2.797622917924192,0.001977568858708501,91.0,164.9931316387233,0.000679917635638144,-8.567243539823748e-07,0.3398894639438776,0.00010955113312297392,-4.4522467450909454e-05,3.6812311504859133e-07
1200,1.3104128379888418,113.17207658974193,0.00509675921978565,0.006960326062395003,0.00033222361710483916,2.797517534199245,0.002805244649554502,91.0,164.98600857912734,0.014486352510655809,-6.171093375006936e-06,0.33988662225070965,0.00010915931612477518,-4.0904452395578e-05,6.150403770778388e-07
1300,1.311165628573127,113.1703400832238,0.004610801396770555,0.008765530310178135,0.0002641769076601074,2.796209393975074,0.0036596213423587044,91.0,164.98675286092856,0.012822408664751716,-9.905191834636363e-06,0.3398731737869616,0.00012308563230281088,-3.18298819773048e-05,7.606231734639918e-07
1400,1.312187510256044,113.16756114317035,0.0038094370104518518,0.009119758006627522,0.0005121737336849599,2.7964578172841668,0.003996048251063984,91.0,164.98107181830753,0.017977727721308113,1.5160619027549053e-05,0.33987137732916617,0.00012809482559428097,5.490813744064565e-06,3.3154649061576564e-07
1500,1.3120103723203451,113.16690177242306,0.0033642737905194395,0.011448809867896452,0.0008424401320970751,2.7957915987753754,0.004635999002063943,91.0,164.98958848347633,0.016449022944742524,1.9464466768309333e-05,0.3398596719396212,0.00014047505082441297,3.589281973881677e-05,8.133277301700663e-07
1600,1.3131140402221837,113.1652943283817,0.0028791975730133954,0.01285717823338592,0.0008755637292337033,2.795135586360694,0.004912547456370868,91.0,164.98467780469016,0.01321221651872832,1.3751363007632376e-05,0.33984295782865137,0.00015578097538982634,4.1769231277818544e-05,4.5279769268873596e-07
1700,1.3136381729078979,113.16297540678497,0.0024344069259884414,0.013436459492531323,0.0010190952798877517,2.7942606559607595,0.006169356660086682,91.0,164.98035482417205,0.015213364981857106,2.6705609060718973e-05,0.3398352058025848,0.0001698210705084339,4.369889694046796e-05,1.9221499333851397e-07
1800,1.3146086428401447,113.16016874445293,0.00191791381820521,0.014638211026834992,0.0011856477645451249,2.7927063485637724,0.007380724391433114,91.0,164.97135802832136,0.02934521363065602,1.854244902283272e-05,0.3398239989740468,0.0001673115729260041,3.552121835149386e-05,5.347211927244634e-07
1900,1.3157214781477213,113.15821685158554,0.0016200659261196824,0.01625191688745501,0.0012568843102895686,2.791999838452717,0.007934349961598487,91.0,164.97446286572824,0.02438223760041384,1.4743909006708475e-05,0.3398127252901397,0.0001768970632668279,5.9169622560469745e-06,1.4247874484178196e-06
2000,1.3160125685329571,113.15706590130814,0.0014853163911926336,0.016832292683561505,0.0016429913101109546,2.792226151257604,0.007914742727115226,91.0,164.96996001876514,0.040011848844027635,2.1188073883373792e-05,0.33980188653592586,0.00019689203352844784,2.7939392046805117e-05,1.8470258689860343e-06
2100,1.3171168831976545,113.15662692807673,0.0013267832781955432,0.017802089780463798,0.0019108087171769786,2.7911402998183092,0.009356464009839695,91.0,164.9598329999486,0.04479785824289503,3.7661008515145644e-05,0.3398026000367856,0.00020312595246436234,0.00011750624483696491,1.3197335516893502e-06
2200,1.318027757927312,113.15459127025682,0.0012015663965974901,0.01846162898304623,0.002255611226235067,2.7899110230049375,0.010157066892673107,91.0,164.95773681225938,0.046837609702814455,5.26079778452968e-05,0.3397850380190622,0.00020897673996322672,3.40868427599031e-05,2.1724999255456696e-06
2300,1.3184109798295056,113.15238204532689,0.0010239063230833804,0.019361311510147215,0.002502870965573231,2.7897522110333,0.01083838413021589,91.0,164.94850006877033,0.046234617536736314,8.01353054864381e-05,0.3397759690585618,0.00021556693463181515,0.00010578237629277069,2.803167527323373e-06
2400,1.3193510280780403,113.15093911830444,0.0008942082254987518,0.020855759027583496,0.002707931986433534,2.789117600336373,0.01209707089144317,91.0,164.94127964325804,0.05863074131314186,6.585685121627654e-05,0.33976983653062115,0.00022748321169670225,0.00017678127787354366,3.162287267565812e-06
2500,1.3196383837556664,113.1490974567168,0.0008810866171086159,0.021382492173679886,0.0028799984242242503,2.78786176270066,0.01297193801108534,91.0,164.94033731715612,0.06118835162806694,9.521733007046129e-05,0.3397649573572565,0.00024150824502346198,0.00018119190354642307,3.2521119967704638e-06
2600,1.3204321902157239,113.14720965021901,0.0008396178280072756,0.022023460672966018,0.0033375908013071865,2.7865964311126508,0.013282418411376673,91.0,164.9242387956623,0.0722771248195197,0.00010251674838483547,0.339744656715255,0.00024821107542275883,0.00019552557205971857,3.929160615681927e-06
2700,1.3214883452298758,113.14621440797208,0.0006770934629830329,0.022946273866681147,0.003597914426367166,2.7863493266201544,0.014319018902626672,91.0,164.91897238241904,0.08291238157899171,0.00013869360636824444,0.339743404578755,0.0002601004112909747,0.00016392505870263413,5.0246565829820676e-06
2800,1.3213605366549563,113.14367177216376,0.0007047615366572096,0.022944271627621905,0.003826031603359623,2.7847948442363046,0.015131148963939516,91.0,164.9041181359819,0.08608384197598007,0.00015970942739832342,0.3397268989604256,0.000271182874029951,0.00021952968010889432,5.285069870776195e-06
2900,1.322508626319914,113.14269356269591,0.0007587752883408742,0.023696657021172553,0.0039585645639086,2.783319638275399,0.016126806124171084,91.0,164.90532979459584,0.10234591273040708,0.00017156168503028088,0.3397229910195584,0.00028255420441346914,0.00032412078504679976,6.332781293166804e-06
3000,1.3235086356369925,113.14133365552749,0.0007108339998982896,0.02448849118452363,0.0043076548601579286,2.782873573404779,0.01695409631767104,91.0,164.89328956475518,0.10988822332210572,0.00020149653637222217,0.33970994330968174,0.0002852318216089207,0.00034916908268051606,7.06566528951791e-06
3100,1.32375142835168,113.139826149717,0.0006250932197333413,0.025738383522863655,0.004571722370065329,2.7815087327991415,0.0182282820232333,91.0,164.88158465330582,0.1279469132988564,0.00019896387386955506,0.33970800346423785,0.00029219233818272264,0.00042055380314614204,7.982355328998983e-06
3200,1.3241661134932179,113.13690180989846,0.0005154569912335378,0.025746655174260644,0.005073417686950139,2.781170101327135,0.018717102001930698,91.0,164.8613025481443,0.13443476127598947,0.00024340637053494723,0.3396872447681674,0.0003045253962476749,0.00046695103942625047,9.822864625656121e-06
3300,1.3247088177392243,113.13623778213719,0.0004434962310070372,0.02735125382087891,0.005377598869777431,2.780123344535805,0.019772023932470077,91.0,164.85554477866228,0.1487058729859263,0.00025838571081691165,0.33968129950267717,0.0003139232920013626,0.000535953962956513,9.925029308825495e-06
3400,1.3257766197310317,113.13387498118018,0.0004924729256261854,0.027398990322325133,0.005769179701251277,2.778814084667523,0.02184682837216841,91.0,164.83597895164914,0.16387984668930333,0.0002979755468603831,0.3396704485343644,0.0003312047503232041,0.0006387615567923204,1.1458047284988221e-05
3500,1.3257580474225992,113.13346055000137,0.00041088141817720525,0.027782903738959135,0.006014767374072151,2.7775090116337187,0.0230448352799688,91.0,164.82662672147381,0.17007122254502716,0.0003451415930116963,0.3396646826467823,0.0003411830122207856,0.0008107516613817531,1.3305846456596713e-05
3600,1.3272779305517348,113.12962393327491,0.000355676712832102,0.029071656117558905,0.0064009197982618235,2.776946874154269,0.023906996005473618,91.0,164.81014830889825,0.18014722022156882,0.00036297468093110936,0.3396485108846129,0.0003409811747624985,0.0008848288851397231,1.470459333110813e-05
3700,1.3275100564085345,113.12927456203312,0.0003865367987917533,0.02894511805209596,0.006439751715521053,2.7747069202357393,0.024973195618937433,91.0,164.79673276718475,0.2031807957207971,0.00043562081110945717,0.33964104392240585,0.0003514401015419169,0.0009566534926973272,1.5799956302644304e-05
3800,1.3275982785527412,113.12711314518238,0.0003303232531744686,0.030354199179873816,0.007089276091226072,2.7738912421790185,0.025923732462763593,91.0,164.78476645423265,0.21991671068348428,0.0004492694699168501,0.3396406317237371,0.0003635337806128595,0.001078956162928944,1.7573900654199017e-05
3900,1.328758052123427,113.12457987587248,0.0004079993270186027,0.030811028866448743,0.007440701582256931,2.7734110349568937,0.027428317698214202,91.0,164.77241861590596,0.230478556280143,0.000528324374513574,0.3396319399040921,0.0003667976906020622,0.0012351144254481843,1.939356139860097e-05
4000,1.3296267431811928,113.12362440858548,0.0003377215104477225,0.03122334139085026,0.007639032739740959,2.7721087872164847,0.02837678618686801,91.0,164.75798988019747,0.24528890890313512,0.000570800665354828,0.3396157960028949,0.000377785496159305,0.0014276071474688744,2.197150179897412e-05
4100,1.330151535809276,113.12155248552841,0.00031164194468898273,0.03166898934215311,0.00783616426084037,2.770290050754985,0.03013894673202638,91.0,164.73602983262862,0.26784070688322703,0.0006364239560149539,0.3396131985109327,0.00038905759235518996,0.001687019618390853,2.2904214955998273e-05
4200,1.329925418885124,113.12189978059894,0.0002617375884717852,0.03242871966024034,0.008428505437976413,2.7688963550853853,0.030999223711525747,91.0,164.71020375876466,0.2825876663348139,0.0006740131259415747,0.3395926251583229,0.0004018555383280073,0.001888362998748356,2.5879745142651264e-05
4300,1.3308322814929432,113.11820137274286,0.00025992925636228226,0.0325408359540769,0.008644436589556881,2.768120428518982,0.03223341565787552,91.0,164.69304595468884,0.30822535462182915,0.0007247132572246153,0.3395868000829941,0.00040860118864190063,0.0020891651686114872,2.8399889644363705e-05
4400,1.331022260521546,113.11777537566574,0.0002637787076648199,0.033047710794879136,0.00890489591955801,2.7671295818749218,0.0327437422453988,91.0,164.67915038200707,0.3201192151568627,0.0008090413191744993,0.3395759023718225,0.0004205604632168501,0.0022599178962602784,3.070158794137544e-05
4500,1.3315736295617528,113.11515160852795,0.00025416390423956974,0.03429552357050787,0.009374656911235815,2.765025061964063,0.03451008562163709,91.0,164.66184953441208,0.3365188764335915,0.0008697970870550588,0.3395738753599943,0.0004322172142822331,0.002570008806144215,3.348679225735242e-05
4600,1.3328450283510629,113.11517323898796,0.0002668790428923956,0.03442652972193637,0.009890766783268484,2.7635789777616533,0.03585179588703672,91.0,164.63065030507488,0.36863448255478687,0.0009405691931461461,0.3395649679324841,0.00043612991592885294,0.0028867232113150023,3.711372970913469e-05
4700,1.3324732044430339,113.11257445182157,0.00020838331031912955,0.03486866922299258,0.009915287755876544,2.762378026262654,0.03675005019217893,91.0,164.61927808448795,0.3798005246554207,0.0010536460740245392,0.3395518183917689,0.0004481676411026264,0.0031028741184081113,4.0114850375148176e-05
4800,1.333991294183281,113.11189074520041,0.00022206122736752944,0.03555175646130785,0.010310991777995378,2.7610159481858,0.03907219697810539,91.0,164.5936772784001,0.406748384715307,0.00110927376513858,0.33954715726758994,0.00045820254039396086,0.0034721839530662438,4.34243778010431e-05
4900,1.334352413440342,113.1106961962643,0.00025068778174302685,0.03610533419420133,0.010900044286494187,2.7597413754424487,0.04030133483721224,91.0,164.5712277939556,0.4279089662844602,0.0012255900911468487,0.3395307012909334,0.00047055322780614544,0.0038359580489589285,4.635130315882619e-05
5000,1.334540113383451,113.10783884450306,0.00020509623485596306,0.036408001914222464,0.011082516018753772,2.7590246935001765,0.041502184386179405,91.0,164.54126226530346,0.4548257300553033,0.0013226099472535581,0.33952665146014027,0.00047639244541254264,0.004194507420279594,4.958636677873271e-05
