miliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA
0,1.300164025546282,113.19450425118328,4.0900628277968515e-05,0.00034789234783075225,-0.00011316658938854229,2.800495758227467,0.0002785094363086062,91.0,165.00548534818833,-0.006726510771015042,-1.9124245278622095e-06,0.3399955176329252,-3.989720524665568e-06,4.2563291464491545e-05,-1.4563995985005557e-07
100,1.3008199540243461,113.19239696111015,0.0010968255880865095,0.00010818706048635804,9.653122642832742e-05,2.7998950826149125,-0.00020294468933642582,91.0,165.00513521542004,0.006215211323204747,3.769798563145203e-06,0.3399907588126911,7.5818318229162275e-06,1.3160261591155819e-05,7.020169826789137e-07
200,1.3018927988488984,113.19140360674389,0.0019770218830796344,-0.0005009517544617484,-0.00011152936515384776,2.8004718436980243,0.00029256795179250606,91.0,164.99573600271927,0.0038638708381495118,-1.3321498981449323e-05,0.33998659088555383,1.3015916152696427e-05,4.70563072651765e-05,-8.793571859720363e-08
300,1.3023683649834954,113.18795792928141,0.0030237300374214605,-0.0005359304735624513,-0.00012587663594528176,2.799482764792648,0.0008030718823346876,91.0,165.00355667942898,-0.0007723844880201185,1.654521217609736e-05,0.3399665433300145,2.882263872007639e-05,-4.6405669587614095e-05,4.25992056265198e-07
400,1.3032934960749452,113.18604284572052,0.003968538540754112,0.00043275207932802094,-5.878581389662259e-05,2.800109042043135,6.379682989417256e-05,91.0,164.99514946636708,0.0057230922215326515,-1.6163801732825404e-06,0.3399577318586468,3.3556092382622814e-05,-3.398139610920388e-05,-6.165061739545844e-07
500,1.3048785811738433,113.18527966419404,0.0047433954285212195,0.00022572317102321978,0.00016779596602209604,2.7992703247285564,0.0002690460548815083,91.0,165.00184809161507,0.0004237718355352491,1.0468759002837648e-05,0.3399458729061296,4.4696844430898036e-05,1.404638182501568e-05,6.04325525295836e-07
600,1.3054690796766608,113.18237154888295,0.005448669049042007,0.00025077977687499236,-9.048773823857841e-05,2.799565725511865,0.0014258037589500424,91.0,165.00314497422627,-0.00016104011687208004,8.41950049048745e-06,0.339946286265992,5.170327561602384e-05,-2.9303359114130293e-05,4.1862340699299286e-07
700,1.3060465889571748,113.18056878098321,0.0059178797371112766,0.0009549403945574759,-7.753669855404973e-05,2.7985096920298598,0.0007424540197974883,91.0,165.00336497912093,0.004320436674238373,8.806764546366627e-06,0.3399271724026929,6.582969817010479e-05,-2.0255076170771003e-05,-2.958474015019307e-08
800,1.3073039188761457,113.17914828668421,0.006133886275145842,0.0018584659181229968,0.00012101977124793585,2.798038738881708,0.0019471398895912722,91.0,164.9947002635435,0.0020420527888196436,1.4799681763838863e-05,0.3399217652049894,7.143717625472895e-05,1.8780454049817973e-05,5.6119349504278646e-08
900,1.3077340242725135,113.17682236016196,0.00625461227198346,0.003418524840285118,4.8870067192817416e-05,2.7976779154220495,0.0015331786798110127,91.0,164.99817294406674,0.0012296187957435635,1.0072726763651251e-05,0.3399161302442278,8.238372563992648e-05,-3.9328257547309787e-05,4.2691992755508977e-07
1000,1.3084972403329989,113.17535274705803,0.005977800624542842,0.003817539722614213,0.00013294971615538474,2.798246226012913,0.002734310331081024,91.0,164.99157652557133,-0.001157585003057916,-1.5989191926973936e-05,0.3399048375311112,9.396284530084055e-05,2.133382172446486e-06,-4.5129757082542307e-07
1100,1.3092131544521666,113.17436339075864,0.005561248895980803,0.004771169836161917,0.0002110545349894456,2.7978333495631946,0.0028515267649998855,91.0,164.9877865888117,0.001760744825611081,1.7321005100281023e-05,0.3398996346171018,0.0001064649442758349,1.4770266306717901e-05,4.676045024045011e-07
1200,1.3102718042077894,113.17268177157771,0.005106480287044001,0.006532598349162588,0.00016855783825412844,2.796896313507329,0.002863558957010332,91.0,164.99226587031916,0.013412690913642271,4.948967261078132e-07,0.3398830650143634,0.00011885615474894052,3.537399889387045e-05,-4.640694454374278e-09
1300,1.3113437260471623,113.17005329680246,0.004440784165569087,0.00803276567987314,0.0003728380777586143,2.79621648140228,0.0030791232892299495,91.0,164.9928908762715,0.013853632545315476,1.1904599150968973e-05,0.3398736786156688,0.0001285519692071115,-3.157355732986356e-05,6.369340365666951e-07
1400,1.3120681054907433,113.16684429071368,0.003857112493122808,0.009590990043635065,0.00043980614907919555,2.7954520589331424,0.00415311214558248,91.0,164.9843525396165,0.009089167309319022,6.958974675732725e-07,0.339869923639721,0.00013328447316690315,-6.047220749605337e-06,7.397925772386945e-07
1500,1.3124060743845267,113.16562950333861,0.0032717261790586503,0.011256047126492683,0.000832452538434233,2.7950698203339135,0.005298798248707985,91.0,164.98037321132216,0.010544936779681904,1.0757221821622779e-06,0.3398629481330582,0.0001395334540561002,-3.894521403780701e-05,4.7175452211456223e-07
1600,1.3133564798802346,113.1644691992268,0.0028328207661267304,0.012403528847668897,0.0006595663342483119,2.7943515421699443,0.0048967661658284554,91.0,164.9773210633799,0.011449461582672786,1.65386702181955e-05,0.33984645729884433,0.00014768111049111957,-1.2548438511392277e-05,7.610814357922204e-07
1700,1.314171929305118,113.16238927774057,0.002379418073109346,0.014088717234388393,0.0010868501191665287,2.794001805961784,0.0065820830624670115,91.0,164.9729152592256,0.019077797803325865,2.561625622523512e-05,0.3398311494038964,0.00016648209729301435,-2.8654215617707866e-05,5.191574582074008e-07
1800,1.3152204233287308,113.1605927306193,0.0020681539631725175,0.015398416144127992,0.0010474728052306335,2.7936078966899625,0.006143219972963195,91.0,164.9748300406615,0.026278858831808607,3.921127472298911e-05,0.3398226424096676,0.00017359782610439973,2.619926910928865e-05,5.177635089259272e-07
1900,1.3151866432348565,113.16035402242379,0.0017119541939278713,0.016122255271471292,0.0012851192293308728,2.7923489271337636,0.007428856751773682,91.0,164.9676026457848,0.02496751313326682,2.767692166306719e-05,0.3398145848273585,0.00018091260635328573,-4.634207486439573e-06,1.382176733564707e-06
2000,1.3159901015073587,113.15757060217202,0.0013854773793823578,0.017255733196721322,0.0018232060966783192,2.7919009752988777,0.008314492228565815,91.0,164.96631760243133,0.0363416465007649,4.9431759210891645e-05,0.33980352937592695,0.00018665067923348514,8.499288045953735e-06,1.0826915119703193e-06
2100,1.3170080631684442,113.15661531348798,0.0013011970782388885,0.017493433856182166,0.0020129937451478105,2.7908271459730436,0.009212760317485335,91.0,164.96159843527866,0.046671466493941466,6.276386746537348e-05,0.33980275613541067,0.0001996923920706595,0.00011484601504215393,1.0760987791434498e-06
2200,1.3172042901985073,113.1546966085119,0.0012611627540936295,0.018829512610006705,0.00224361134917746,2.7901912763911985,0.009285089727949152,91.0,164.9576329376641,0.04600419807748704,6.301596489204485e-05,0.3397836979883055,0.00020798225390449704,0.00012149516824198198,2.236720180563469e-06
2300,1.3178576436484577,113.15201926329976,0.0009961027974079244,0.019205649427450896,0.002323617847111761,2.7898828000859486,0.010044817895776435,91.0,164.94445842891722,0.05747722004760827,6.909661813439829e-05,0.3397769120022653,0.00022336744770254705,0.00012378673836302447,1.9411735493040114e-06
2400,1.319023562847022,113.15003118320391,0.0009981216350200487,0.02059335992329273,0.0025541150980593857,2.7885598771953544,0.012107580677441927,91.0,164.94217698406018,0.06148042156277178,6.299776070938805e-05,0.3397653633252956,0.00022937769789998282,0.00011201723611495355,2.9207053723680903e-06
2500,1.3198973827697773,113.14818550846665,0.0009232029946241446,0.021307043034563353,0.0028405704335286424,2.7882494899948376,0.012521377143956444,91.0,164.93979323081803,0.06814825303213887,0.00010869046680087488,0.339763083933953,0.0002359080275108446,0.00019987175748138224,2.978851660876873e-06
2600,1.3200786759443293,113.1471912066796,0.000875599559244163,0.021560623479577427,0.003088911551832408,2.7864910410091723,0.013190274805267927,91.0,164.92544779240026,0.07867188351202693,0.00010543085575614848,0.33975199945768336,0.0002482400667817557,0.00017722846696219158,4.070057418556465e-06
2700,1.3213077375654525,113.1450161322343,0.0007328979457744249,0.022710079935060194,0.0033359555130831257,2.7864147337098433,0.014750516047020507,91.0,164.9132520989412,0.07697267184621831,0.00011739314447882175,0.339737031820873,0.00025591326549065374,0.00024153521372645675,4.024734569079148e-06
2800,1.3220504846790282,113.14408880124769,0.0007721022336839421,0.02389845854776792,0.003608369222183493,2.78509397923226,0.015066247529376183,91.0,164.90693401321104,0.092193548825673,0.0001340989135673707,0.3397335381839088,0.00026447823109155335,0.00021311444361405793,5.212487724858893e-06
2900,1.322788761597145,113.14296283860469,0.0006079445335069247,0.023926976093576323,0.004126425013563475,2.7837867836830634,0.016286560406407993,91.0,164.89902675755545,0.0963009319696417,0.00016988701458519882,0.3397243408136405,0.0002715192728718992,0.0002924932260874558,5.885240682915196e-06
3000,1.3235456311373592,113.14114485378116,0.0006896846277895227,0.024761077084998553,0.004309932767447135,2.782223246129985,0.017550764185708802,91.0,164.89266993877078,0.10668279159606474,0.0001870537213791295,0.33971544290123085,0.0002906325088994853,0.00040209996199401835,7.375367232704824e-06
3100,1.3238297868290148,113.13931572709394,0.0006120438879565445,0.025323997122491126,0.004501445525218168,2.7821001193161456,0.018163635785903257,91.0,164.8839256714466,0.11560624827057318,0.00020127497146815973,0.339706742407329,0.00029383701124012886,0.00037696756036095243,8.558656453011345e-06
3200,1.3241089136786486,113.13648164150587,0.00047132148895875816,0.02623008455857785,0.005048642308166655,2.7802126074942475,0.01933383474534013,91.0,164.86513290072227,0.13603994218175697,0.0002393860202372025,0.3396921052194696,0.0003035064574222136,0.00047067233832886367,9.343212547530435e-06
3300,1.3252404131500233,113.13488874249168,0.00047660215124168564,0.02725946015417264,0.00523808536676404,2.7797144701418888,0.020204828889144284,91.0,164.8546091426211,0.1422205403779837,0.00028610276791424206,0.3396814016077672,0.0003123397007666041,0.00059689714818217,1.0483967471852973e-05
3400,1.325601186465251,113.13267282735573,0.0004222168597489317,0.02716146754091078,0.005749971149902589,2.779173222804051,0.021221724493746114,91.0,164.84264302807355,0.15287317952769347,0.00028534288629152846,0.33967000876934444,0.0003192852444288598,0.0006871248752211734,1.1091984634091733e-05
3500,1.3265575475198208,113.13232669906881,0.0004067355911212054,0.028472491092559,0.0057986746855418474,2.777907202114848,0.022373472690965106,91.0,164.82430689404848,0.1766449256591696,0.00034053205394886284,0.3396629554576775,0.00033856037332750114,0.0007857843130253082,1.2963008007863728e-05
3600,1.3269001641169926,113.13081029885484,0.0005363441750627732,0.028312991018518068,0.006290474876279291,2.775845887376354,0.023761785414636735,91.0,164.811885568064,0.18817595403701665,0.00036383175125249056,0.33964992773143887,0.0003448109707969745,0.0008260151363061198,1.444617751017758e-05
3700,1.3270840194690516,113.12935783359045,0.0004245528602660284,0.029364339123365894,0.006717732913535725,2.7753273216385335,0.024713154887063486,91.0,164.79941874580913,0.20314062628201207,0.0004197253510893327,0.33964373774811046,0.00035270096972479033,0.0009584142467349368,1.5412579595639265e-05
