milliseconds,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA
0,1.299962579699133,113.19522271269935,-9.230444722342687e-05,0.0003885368359331752,8.044316829133158e-05,2.7995935408577886,0.0005527286448643909,91.0,165.00565401284186,0.005224962793907069,1.1089221600822414e-05,0.34000595820491064,2.8401051710841243e-06,-6.118567886669749e-06,1.6017377952715724e-07
100,1.3008967806658644,113.19151148892247,0.0009946731664863867,0.00021426666891249873,-0.00017597547539536308,2.7998024740716305,0.00014336951672874314,91.0,164.99883076101403,-0.0038240801275927546,6.097608318424883e-06,0.33999302453329944,1.1547897870916573e-05,-3.0417809667562685e-05,-7.327182358374218e-08
200,1.30211271027925,113.19074457049886,0.002101541158657173,-0.0003820036737780011,-0.00017458680672066462,2.7999942692962017,-0.000531249190089841,91.0,165.00251660158492,0.0018605245763199697,9.203909001298267e-06,0.33997815242869367,1.6034689264313705e-05,-1.75530289373576e-05,6.198262342207303e-07
300,1.3027326277454216,113.18858140280744,0.0029664317286088255,-0.0004361795747539851,-6.632995519770181e-05,2.7999642309066064,0.00035380236619210524,91.0,164.99390784002398,-0.004531583291037416,-4.104143823225857e-06,0.3399645334654719,3.4183473601067375e-05,1.3818142941485699e-05,4.1994497929190883e-07
400,1.3034543833110528,113.18767180156803,0.003962746218653257,0.0002632819651731776,0.00018157281620780676,2.799142796490668,0.00047521641319900316,91.0,165.00542194730232,0.0010579223693820362,-1.3656599784017168e-06,0.33995887620671184,3.800848548690906e-05,-4.9177907673984246e-05,-2.6742819672833216e-07
500,1.30461049436391,113.18556764522044,0.0047053666056307356,-1.1290796844545597e-06,-8.521158752252603e-05,2.799186329604564,0.0011011277126111224,91.0,165.00167501449005,0.00607245543705969,-1.219607360404339e-06,0.33994689327512084,4.435685822437013e-05,-4.152487253080786e-05,-3.2711723369645934e-07
600,1.3056685641918244,113.18188982032056,0.005474693816398359,0.0008879682263760048,-3.0049894371634976e-05,2.7987385252996084,0.0008479024415088504,91.0,164.9946873814015,-0.00461080379446228,6.670808934589405e-06,0.33994551665415385,5.083941061454053e-05,4.6001024668338656e-05,-4.1980078884363046e-07
700,1.3064363943540094,113.18013413314716,0.005796150289758697,0.0015689478237709076,0.00017735356752771655,2.7992440241110335,0.00140366114679238,91.0,164.99319965358742,-0.002506535763605304,-1.7175622812695643e-05,0.3399400658474519,6.806970842610839e-05,5.223235312073891e-05,2.978986371282971e-07
800,1.306626413782689,113.17806062691633,0.006064354591838438,0.0017093575973650013,-5.11671381919233e-05,2.7992243388069316,0.0010206040369939312,91.0,164.99923853886347,0.004994776313234154,-2.20654822014035e-06,0.339923750123604,8.02146281458451e-05,4.830516203756365e-05,4.974044793154891e-07
900,1.3081341510088635,113.17803755976733,0.00610452189643299,0.00254088794674476,1.924937059762471e-06,2.7976572275038007,0.0022093916739148126,91.0,164.9988728924201,0.0036425882294631546,4.1642832880811284e-06,0.33991988082607233,9.256246380215877e-05,3.916185029596946e-05,5.033925616057411e-07
1000,1.30813946124695,113.17416461678077,0.005979406843873015,0.003416416395373317,0.00020272604422310556,2.7976586074369623,0.0024086972269974703,91.0,164.99558733243038,0.007496131252980777,4.197205561014552e-06,0.3398979711106367,9.433072966042072e-05,1.5329735186900485e-05,5.029877974420697e-07
1100,1.3093612926290321,113.17460862530346,0.005563867352472424,0.00565580245187816,2.9675905396042403e-05,2.797944811394999,0.002284018637094874,91.0,164.9999436142169,0.0016269125333867925,-5.0432892273805e-06,0.33988999532030056,0.00010118007936888935,4.177263562048583e-05,-4.501974097871661e-07
1200,1.3102280160874336,113.17069302137297,0.005183701428161721,0.006236985009326023,0.00021419509646558674,2.7966267049810947,0.0033794323945899644,91.0,164.9931628494981,0.006877672505519637,-2.2436113341364263e-06,0.3398915901160128,0.00011350754011266172,1.0503298844740128e-05,1.1895079028725882e-07
1300,1.3111649024048038,113.16943507613074,0.004494326065289561,0.00815911789365254,0.0004944801389290587,2.7968269581985092,0.0030694661201743734,91.0,164.9845132172937,0.010756998279112645,6.321221989022175e-06,0.3398721547736746,0.00012238918133274665,-5.512141531985661e-06,8.994940153767609e-07
1400,1.3115775245895795,113.16832783880439,0.003924026953878671,0.0096992046112762,0.0005006453712204116,2.795226701835947,0.003597363424642191,91.0,164.9905735378243,0.01892167493700648,9.447775732798373e-06,0.339868720257437,0.0001326609795912407,5.043534028981165e-05,7.17058874453966e-07
1500,1.312907598851396,113.16735987196076,0.003222061553287068,0.011006146275030163,0.0007340885637440572,2.7950109322379446,0.005215041607675489,91.0,164.98408766763356,0.009135353655619141,2.0133563185407098e-05,0.33985697319708075,0.00013887954934253217,6.814133490132885e-05,7.25842777566858e-08
1600,1.3135967261601673,113.16425102521946,0.002756983029625341,0.01233484760707491,0.0007497507174583136,2.794166452213504,0.005080489685439083,91.0,164.98760465640757,0.021702924434349735,2.0198666233499005e-05,0.3398468420374841,0.00015730562148301574,-1.3660768928896929e-06,7.664616800858003e-08
1700,1.3143087801622084,113.16404112586065,0.0023487631040976344,0.014284355552836433,0.001083129226857654,2.794557947391598,0.006240608847282003,91.0,164.97200395382615,0.01565768071357004,2.9518644087329327e-05,0.33984331865163686,0.00015688822655186442,9.168040635958226e-06,1.0436251756154872e-06
1800,1.3144786338288659,113.1613611617647,0.002064817059786977,0.015302195247801633,0.0012748487154302785,2.7931275933340056,0.00737423879718648,91.0,164.97653414277642,0.018931985200385564,1.5881040001558417e-05,0.3398337509084434,0.0001776661358330055,1.8060025356969156e-05,1.3736238393420582e-06
1900,1.3152740302981203,113.15802098172595,0.0016969691063548015,0.016398097585960215,0.001516230815786269,2.7919616368773648,0.007206371311701144,91.0,164.96315633441554,0.0330635147837824,4.849602456621986e-05,0.3398137048159716,0.00018111833163752668,3.867831911910298e-05,8.725805700904356e-07
2000,1.3166567340985689,113.15825915482502,0.0014644854023163625,0.01723583053650673,0.0016809146201730851,2.791677660606401,0.00804980845292812,91.0,164.9631141362556,0.03697039085333197,3.6545501007272923e-05,0.3398148462096029,0.00018558740957582976,4.277647138899637e-06,2.137869811918034e-06
2100,1.317322621007441,113.1562863487984,0.0013575035117167707,0.018204178521215923,0.002003091728499232,2.790931175350154,0.008805601569378955,91.0,164.95475091655777,0.04459625555804558,5.853828041040525e-05,0.33979228946564843,0.00019797865205787682,6.702627316493339e-05,2.418786502054945e-06
2200,1.3172120485610634,113.15298518424302,0.0012560782677289394,0.018361041083450543,0.002181845709390303,2.7907552931479853,0.009450820800878562,91.0,164.95281383479815,0.04603533445145006,6.492276916344585e-05,0.3397828708720335,0.00020361614080281808,0.00012168917123199039,1.6494548260155582e-06
2300,1.318164615502641,113.1518439819922,0.0009657064668166747,0.01908937511628642,0.0024772166472733018,2.79000785426221,0.010126420922820824,91.0,164.94231048411083,0.05036630251550672,7.900539220776649e-05,0.3397809131223265,0.00022387754523815222,8.627324382792837e-05,1.9107397251241384e-06
2400,1.3195288871393505,113.1496156160076,0.0009625139713138848,0.02059545743146274,0.002590703274499156,2.788066677904309,0.011172082189015477,91.0,164.9389064877876,0.056708052683566657,9.48236632886703e-05,0.3397745765573946,0.0002235436576800709,0.00010162548847856255,2.5120894112149404e-06
2500,1.319337561892776,113.14870709849588,0.0008047702102925893,0.020635074004135313,0.0028960954532958783,2.7871603814840133,0.01190198835510907,91.0,164.92871830365146,0.06756076408750956,9.188711367157517e-05,0.3397642578491495,0.00024279794505312197,0.00015721515946572114,4.062357868690404e-06
2600,1.3199597538484737,113.14675184741829,0.0007978199192337462,0.02222073130037685,0.003144172095821764,2.7869577936329204,0.0133269690617061,91.0,164.92685968192598,0.07985608482510603,0.00010770747076534902,0.33975628932331225,0.0002424861175819324,0.00013654014275919232,4.687352087535301e-06
2700,1.32114931410274,113.14673568738966,0.000721273860127501,0.023328921781763677,0.003564318854969354,2.786407685729682,0.014758599145153697,91.0,164.91895904889185,0.0838352110976952,0.00012155625845924642,0.33974675947738125,0.00026198285633394404,0.00018426713417343116,4.244171032014504e-06
2800,1.3214577552419038,113.14394659104559,0.0006287076812840543,0.02382002797219305,0.0038701135374995107,2.7851697829805313,0.01518054682608341,91.0,164.91384619040582,0.09205911892546881,0.00014165522174665026,0.3397372464905535,0.0002731348991960741,0.00024513377224726486,5.036399814422378e-06
