miliseconds,C16AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C16HydroxyacylCoAMAT,C16KetoacylCoAMAT,C14AcylCarCYT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C14HydroxyacylCoAMAT,C14KetoacylCoAMAT,C12AcylCarCYT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C12HydroxyacylCoAMAT,C12KetoacylCoAMAT,C10AcylCarCYT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C10HydroxyacylCoAMAT,C10KetoacylCoAMAT,C8AcylCarCYT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C8HydroxyacylCoAMAT,C8KetoacylCoAMAT,C6AcylCarCYT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6HydroxyacylCoAMAT,C6KetoacylCoAMAT,C4AcylCarCYT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4HydroxyacylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT,FADHMAT,NADHMAT
0,0.17668907314446491,-0.0033433628421866432,-0.013258068594069028,-0.00028788251052589217,0.0037484396621248446,6.049422346979407e-06,0.024835136911821272,0.0051306714693789765,0.036610662016052196,-0.0004968882098987052,-0.00018426363849282986,2.639250205478435e-06,0.10918108168165543,-0.001997284877228366,-0.00699722561354824,0.0009667957287952253,0.0027404152120004683,8.429129213823904e-07,0.01799127774234122,-0.0009018788844480056,-0.061912063302948885,0.0005546202047745735,0.001724190880486442,-5.187095479147911e-06,0.052702937977924115,-0.0012606268650013355,-0.017327384857828657,-3.104771716682308e-06,-0.004355689065096731,7.969581222153548e-07,0.017914829107830037,0.004013747300655183,0.016516532466739713,-0.025642278582454527,0.2617030544355557,-0.0006369552627683165,0.007850360634968405,-0.0008027347726675826,0.159683833881493,0.21681227002631664,-0.8399639675106756,0.0024773926025175143,29.999999999986,0.45999999999138824,15.999999999999291
100,0.18943621301149677,0.20057316951409893,0.46843840462956476,0.018586330672743186,0.05738177074285144,0.00018050752255694338,0.024262821151691125,0.07305591347405885,0.850704673335938,0.018433438948565917,0.051432674874167944,0.0001794265169747388,0.10682169809162997,0.1610137278901368,1.3256561186640774,0.0272155419336052,0.08540858521666553,0.0002738879276753172,0.018833177291332315,0.08807882385143236,1.1963767219519432,0.025783899560270204,0.07965000401182187,0.0002546449728803152,0.05182672042347602,0.10921882832648325,1.0300226022114614,0.06086493901773865,0.1843467755616703,0.0005765010259088729,0.017312315280383576,0.08814475515381887,2.8119318471220915,4.374652306511284,13.33455581293531,0.043152437276378644,0.007887173665237975,0.024672600903044958,3.200115399187623,6.184084512440602,18.69634679546978,0.060517164830841075,30.000000001060357,0.46000000109208095,16.0000000010222
200,0.22196215248958018,0.2208962134771235,0.5150530830716137,0.022161115272504743,0.06828231648608357,0.00019644570202218125,0.0227118047632504,0.07807947342830486,1.0040577818403111,0.0227549088097205,0.06127413718830189,0.00020524900004128337,0.10391844430382034,0.17346320520760217,1.4648501914621601,0.029682476156641494,0.09395325029756905,0.0002820307428798958,0.020881499083925316,0.1023542409109015,1.554681864976889,0.02794486969432618,0.0848019281939776,0.00027711310695157287,0.05100312437915928,0.11570457035426572,1.250584943680057,0.06008130002063451,0.18865542534346127,0.0005798035307569639,0.019693860845593797,0.09998323574975743,3.2280453211688966,4.466336078455259,13.885564309270231,0.04333231717228619,0.0081683664145368,0.026352276675040164,4.849855040321549,10.653630836603458,32.669459312739306,0.10387448228357214,30.000000001133106,0.46000000108562733,16.000000001054595
300,0.24035894594490498,0.2633449433056755,0.6059675896057726,0.023418553276199548,0.07816093476817185,0.000231097970781873,0.02524351600509036,0.0843836508790345,1.1901692748302957,0.02341134529767578,0.07167177883188312,0.00023128026527124808,0.10166862966004613,0.1809280016435828,1.6524421859567182,0.03148587651856115,0.09768691210424921,0.00030116188282567594,0.022670143115395617,0.11111460518513692,1.7417048378267002,0.028984102593321556,0.08747316039244475,0.0002888791957430712,0.05112669661230839,0.1232187431241266,1.4199336178661544,0.06152487429500353,0.1931534194870128,0.000602712335621607,0.021109129584205633,0.10401397075968769,3.3911340712426448,4.379283922877894,14.103884356027923,0.04420613423853098,0.008781512923683284,0.027910211494432655,5.543645181701712,13.382615973485509,40.373619025871676,0.13008942216353964,30.000000001191047,0.4600000011259702,16.000000001100844
400,0.2620315854538223,0.2810362690834085,0.6754941381940549,0.026477186378858375,0.0867328939893287,0.0002581792274404699,0.024222002819210785,0.10018699187272241,1.3714780955096992,0.02620281552114204,0.08096484668577476,0.00025142285539300383,0.0999970069190947,0.1881490632836579,1.760280769281605,0.03423625511885594,0.10453371954158122,0.00032711653973402485,0.024715887244314116,0.1267417820418523,1.8545269731558036,0.031357418644046224,0.09624303355787889,0.00030304739817809165,0.051302942412454665,0.1257776678041868,1.5163913580745878,0.06362823840042585,0.1985679557177768,0.000638008976371171,0.023749824340927858,0.11091174053266038,3.5459179324977574,4.4786641252576,14.170788744436457,0.045127780808852345,0.008965996407538548,0.030199558598135823,6.101259501694023,14.284440386297042,46.138715433233266,0.14495548272590747,30.000000001228504,0.46000000114187006,16.00000000113903
500,0.2757368436902507,0.3030411123800414,0.7185736165955066,0.029095376007610634,0.0953160002293925,0.00028259079723068304,0.028856339385600716,0.10334784375441211,1.4421572403393292,0.02959584412252539,0.08685479137151045,0.0002685547164618791,0.09779990205863807,0.19376239941275597,1.9465165395530466,0.03631351865297739,0.11139303633579702,0.0003511708521110773,0.028850203331908676,0.12855039920143066,1.9903635595765476,0.032493008478859164,0.10127013556419408,0.0003200472329864291,0.05032370814249731,0.1297085296276135,1.5777329530814999,0.06790247010252665,0.20939980674258626,0.0006440539545372981,0.025041774002480813,0.120167628174506,3.8380275960106753,4.72763190996417,14.453520093903064,0.04573544916461992,0.008959404138972768,0.03213759850598276,6.425281208795769,15.38894471363531,47.73889635272268,0.14803598225096432,30.000000001287994,0.46000000118005996,16.00000000117231
600,0.2944960039973121,0.32396528659594637,0.8225582764548686,0.032694919434172985,0.1000785295203691,0.000319666249919928,0.03015441549332959,0.11033097874779117,1.5382309147984228,0.030258987899589113,0.09316476788179327,0.0002810328251391599,0.09556050493090998,0.19897959659381095,2.0657402389305046,0.0372242341768203,0.11385652293334392,0.0003706700978784831,0.030449214364929384,0.13439980514989328,1.989863466858453,0.03463371262140554,0.10335830743646196,0.0003255569124769132,0.051781790961702795,0.13253384019528405,1.7246936880956178,0.070247566389006,0.21500247623703986,0.0006700481308666471,0.02641869197296488,0.1265050321732959,3.9644459574836137,4.848929928400787,14.809448212455429,0.046168890959764695,0.009629152238962218,0.03263035381540743,6.72977238081829,16.064241009920654,50.82118124724838,0.15453407464818544,30.000000001320632,0.46000000119999346,16.00000000118759
700,0.323161895053296,0.35503029827918525,0.8670374421495284,0.03370287161626389,0.10620815871701778,0.0003409205264442942,0.029836872190454316,0.12743130683174383,1.740304451080657,0.03382483192199255,0.0965788619676819,0.0003066141943310086,0.09489902663214524,0.19902862422097234,2.0874634071767706,0.03986668056537664,0.11954627165988994,0.00037032573665245883,0.03387125882897617,0.1446677759005003,2.205092028672481,0.03459998951519086,0.10855546190704095,0.0003336761990737186,0.05174479066161726,0.1351180668468852,1.8014860314726417,0.07220614271049096,0.22338035128837444,0.0007051031379128012,0.02954035687061728,0.12850525360586562,4.126074941868816,4.991564275503698,15.50490118098936,0.04758064514319492,0.009541469852399887,0.03349056933450104,7.020431243520249,16.48296196609742,51.249275213286346,0.16668897933069,30.000000001358423,0.4600000012297227,16.000000001224414
800,0.33555029984014595,0.3804785137950534,0.9494226107611496,0.03744683723561849,0.11259735100650005,0.0003616483820926398,0.03261552026169567,0.13234024947069253,1.8797849868597682,0.034872819386528586,0.10465844040714493,0.00033423037676788217,0.09568526459434315,0.21195514895250364,2.3053875725390847,0.04074111700821451,0.1251082759558958,0.0004003859548142712,0.03315400531091485,0.15601759857893246,2.2767128993094503,0.037203509194163674,0.11087286013051835,0.00035436900652699763,0.05302956772576336,0.13976692988273687,1.8695172162651177,0.0746198198803769,0.2319137777922718,0.0007410317809399635,0.03009781429659257,0.1384425661258672,4.131167278248481,4.965924968598859,15.419064027948238,0.04860322705217411,0.010374187496691176,0.0345580495045308,7.233973466195539,16.85976657601992,54.18470635559366,0.16932909323187534,30.000000001387125,0.46000000126293716,16.000000001250022
900,0.34688832424876903,0.3886337017355976,1.050730386891034,0.03866475192345065,0.12146653075686575,0.00040058288763406013,0.03558816110379464,0.14473641293284303,2.0337808278452476,0.03710289151676653,0.11224528207573967,0.00033910432209432984,0.09445207896837028,0.2098748115106712,2.3931618378942243,0.04356678507469992,0.12990277184993612,0.00041938829085834785,0.03661069543880061,0.16714782936788988,2.3450119457252496,0.03736208831489425,0.11475148337154234,0.0003618173544512558,0.05354223955171742,0.1393380290575815,1.9535675035582298,0.07746261023184864,0.2433608693155367,0.0007375168909974291,0.033519116417720075,0.13877332368276263,4.262744871564807,5.078493392737451,16.131863445198302,0.04994940108575391,0.010733219478418725,0.036186916521522575,7.495742415776149,17.575572643233848,55.83692766721726,0.17141409645103553,30.00000000140554,0.46000000128699864,16.000000001288505
