milliseconds,Cyclin,Active_Cdc2_kinase,Active_APC
0,0.011298002191367106,0.00995183066263672,0.009980065419144639
100,0.019665575495929823,6.06886478411994e-05,-8.140926363425632e-06
200,0.022031681720504927,0.00017886377184600733,-4.1453536529494184e-05
300,0.02886876620613039,0.0002613631226290207,2.549629415465635e-05
400,0.034825890460727184,0.0002863988189084729,-1.3906371781521912e-05
500,0.0398457768009301,0.0003802574671395311,6.583691742854049e-08
600,0.042536385939937166,0.00035500690226252077,-2.6308437474576783e-05
700,0.048943789611909996,0.0005141638474628359,5.827915550312844e-05
800,0.05679825926070056,0.0005896575044159909,1.5036975058391368e-05
900,0.059498031381982536,0.0005172407841188282,-9.647606165454864e-06
1000,0.06716795459793018,0.0006291420665350164,-3.912302720870388e-05
1100,0.07455816345111173,0.0007435844873392039,-9.87167159517415e-06
1200,0.08327391340953358,0.0007636946949512165,-3.566026208758385e-05
1300,0.08411678172030518,0.0007806331907440705,4.7963014076383425e-05
1400,0.0899191847822019,0.0009070767273477218,3.431537164163957e-05
1500,0.09438648507550662,0.0009039196158518481,-4.540198045423924e-05
1600,0.10398194506762758,0.0009802487748565558,-4.73772736315925e-05
1700,0.10978944662198978,0.0010626492054689072,3.9910248380652027e-05
1800,0.11477119642179985,0.0010885813914768246,1.7083996484519065e-05
1900,0.11648472760403616,0.0012641494052524171,-4.826838526593459e-05
2000,0.12625977787221518,0.0013927516067125654,-3.272110383213054e-05
2100,0.13070168672749538,0.0014390259919022218,2.1733811268092076e-06
2200,0.13750433452874725,0.0014152046279346782,-1.2111195842617574e-05
2300,0.13844469288967096,0.0015467628914704395,-1.7780303305290283e-05
2400,0.14820884162834574,0.0016013937974517275,5.1807772014595834e-05
2500,0.1492055201075131,0.0017772318898209142,2.2194726848589405e-05
2600,0.15547244816372432,0.0017496427616815458,8.190987126048385e-05
2700,0.15790021870638932,0.001903736309628391,6.111449200627743e-05
2800,0.16798273909111644,0.0020297026792220106,-1.3746383215826957e-05
2900,0.16953718884218083,0.0021287539309267633,-2.4489924180306904e-05
3000,0.17371501920900176,0.0021392723834133954,3.0593439033123045e-05
3100,0.1791838820587005,0.002247255153309492,9.248918098716925e-05
3200,0.18456996920085492,0.0023000869438606626,2.2125175792674667e-05
3300,0.19360390777416409,0.002497641900752424,0.00010433474619872042
3400,0.20098892405943872,0.002644301893475397,-2.1687352231283926e-05
3500,0.20549984862962128,0.0027874531083960483,2.496363364009852e-05
3600,0.20502178607790053,0.002808034970729902,-5.26816242149399e-06
3700,0.21041391955529115,0.002997522553943914,5.543388327351435e-05
3800,0.21816752002580642,0.003098212437922805,4.505207444212851e-05
3900,0.22497606685339508,0.003267286829582267,6.566137501671543e-05
4000,0.22424032153610413,0.003252453565453172,9.903057062791407e-05
4100,0.23388782863434432,0.0033843964319863248,-1.884869996264982e-05
4200,0.23759090423911355,0.0036509196415519213,7.014596924940635e-05
4300,0.24404193685480172,0.003762833886251702,6.503546590390561e-05
4400,0.24876609582650575,0.0039365616470495605,9.581062159811987e-05
4500,0.2523949125929001,0.004100746978039515,5.185828862518547e-05
4600,0.2568968637036243,0.004193282116230195,8.815135910166621e-05
4700,0.26057989179450347,0.004299961498956684,0.0001296769840359136
4800,0.26782196145888343,0.004495486674553897,5.82802588540577e-06
4900,0.27141462766083824,0.004688957712973764,1.4714409368810363e-05
5000,0.2727781503012698,0.004925151018819763,0.00011408441130106954
