milliseconds,CArt,CGut,AGutlumen,CLung,CVen,CRest,CLiver,CMetabolized,CKidney,CTubules
0,7.206555671435923e-07,3.938629248667796e-06,0.009407462692654571,7.231097448761236e-08,1.5173604177701782e-06,1.0065945085276113e-07,2.175816780043707e-06,6.337859364822379e-05,8.997474735722042e-07,-8.071118603290403e-06
100,5.290690159967112e-05,0.00020567438389571633,0.008055612113150234,5.407609128620825e-05,5.2942567865224254e-05,1.2847442850030971e-05,0.00010961656360478623,8.256405239269663e-05,3.512138573956204e-05,3.6684570947421767e-07
200,6.865170466516837e-05,0.00020569867388317515,0.006992272367777396,6.974149287384803e-05,7.15726652564166e-05,3.759836895570961e-05,0.00011303063838375712,0.00011730458297845342,4.991410862357787e-05,7.496603718513963e-06
300,8.08205620563992e-05,0.00020344024882155772,0.005721998933963166,8.275541748503251e-05,7.822026397496574e-05,5.3984156184164014e-05,0.00011048369065402394,0.00039876178969643105,5.729623246873475e-05,1.4036145324278364e-05
400,8.748976684099842e-05,0.00018935548596938482,0.0050557293966757046,8.68402586864762e-05,9.003781788619435e-05,7.41610847233044e-05,0.00010940542276179092,0.0003900115756649019,6.57148328745799e-05,1.999864095702993e-05
500,9.386186958220442e-05,0.00018155542504939075,0.004292443192696609,9.607455413010565e-05,9.67393182624894e-05,8.66064877331103e-05,0.00010700758084244994,0.0006946284607085072,6.97369730354886e-05,2.3850310001538325e-05
600,9.847093040826918e-05,0.000174026960066973,0.003911753246329159,9.98007771568346e-05,9.889488750607519e-05,9.483569843673516e-05,0.0001009530950819123,0.0007094335426398931,7.349528870543135e-05,3.853888648589792e-05
700,0.00010291571026336639,0.0001690040480791719,0.0033092949123271396,0.00010617494001271429,0.00010556517650602728,0.00010471484671419821,9.782079254267649e-05,0.0008539320383390518,7.687021336404998e-05,3.006401205624102e-05
800,0.00010996474755349981,0.00016350953615060313,0.0028685986903825658,0.00010627081133319422,0.00010904293809315789,0.00011587719983724734,9.96554159459056e-05,0.0010021623262658134,7.67015507693445e-05,5.2617033735461684e-05
900,0.00010826454786849432,0.00016070972377809042,0.0021977489646114977,0.00010810989216776515,0.00010867586876210515,0.00012016935882443633,9.259206734983172e-05,0.0009875225735691922,8.072277019743631e-05,4.8113449658964684e-05
1000,0.00011250880966348918,0.00015519849894581633,0.0020387305133421035,0.00010917672581601166,0.0001100801246820706,0.00012201148236510045,9.087358397390388e-05,0.001292035780916579,8.250644845838573e-05,6.138726057773693e-05
1100,0.00011300420968408871,0.00015211179728313138,0.00194996100167039,0.0001127499257223252,0.00011338532322251554,0.00012783090132110477,8.701188273096219e-05,0.0012721829798750487,8.028170590799e-05,6.608710983913439e-05
1200,0.00011314449753007305,0.00014060852985989524,0.0017076190672002576,0.00011273292385224066,0.00011030825720565374,0.00012793462617609566,8.858745112982166e-05,0.0014450706085173204,8.137934734235779e-05,7.925259541594469e-05
1300,0.00011109125119164374,0.00013439574686589965,0.0011581448383287385,0.00011263670106629208,0.00011371258148058806,0.00012737519605198258,8.485911396277325e-05,0.0016155954265998005,8.131863071701388e-05,8.394183127788961e-05
1400,0.00011086801983006945,0.000130652886703063,0.000941695564299708,0.00011124030979295865,0.00010915237331260778,0.00012848813370331207,8.176196828390665e-05,0.001635117465288128,8.177828316048805e-05,9.032820904109054e-05
1500,0.00010904888743349463,0.00013438980303246678,0.0009835906303244434,0.00010890643197273958,0.00010868127338429266,0.00012882757973616527,8.164195894543544e-05,0.0017558944046712956,8.010938909707849e-05,9.858835015961316e-05
1600,0.00010724415631791696,0.0001216086413359252,0.0008514836175354733,0.0001086215398819539,0.00010780457120194235,0.00012896312569511751,7.753464655431861e-05,0.001855288853444918,7.8244675288791e-05,0.00011301404702556836
1700,0.00010612090324233774,0.00011965340136094509,0.0006204800791131796,0.00010808855862542075,0.00010660026517053809,0.00012616136532630291,7.811715764667613e-05,0.0018591911958977094,7.921654014858361e-05,0.00010429190660935685
1800,0.00010728495555788889,0.00011745552767587647,0.0005770773863563952,0.00010392255036681977,0.00010344191459007361,0.00012952835954071034,7.485094941410226e-05,0.0020404159191929135,7.630684059101616e-05,0.00012281153210883284
1900,0.00010336445067412991,0.0001151928501798039,0.0006701020684332214,0.0001042033374595796,0.00010245754187236422,0.00012483099460776763,7.347285427522531e-05,0.002184516184017586,7.63564342562128e-05,0.00012088753024501656
2000,0.00010029774997475708,0.00011608044990720074,0.00048678090283580397,0.00010011135788578358,0.00010052723274471045,0.00012658492967164588,6.941108113602206e-05,0.0020717736539334728,7.288990710681489e-05,0.00013830174139026915
2100,9.995243179571134e-05,0.00010671396310452124,0.0005368845152789363,9.921969225362974e-05,0.00010253169647290575,0.00012258140749355,6.957934660478888e-05,0.0023071814007569738,7.316262663424792e-05,0.00013888082881963567
2200,9.759484436976279e-05,0.00010143864563721033,0.0004375942534073633,9.792778848967072e-05,9.92040964283331e-05,0.00011787246350377877,6.418795092214352e-05,0.0024250521200657564,7.211630294820198e-05,0.00015582861313343936
2300,9.620254154184213e-05,0.0001065459650480447,0.00010099853091146731,9.732737839060963e-05,9.767647825068564e-05,0.00011575614341797107,6.217592780208576e-05,0.0024152447902876613,7.094264343127781e-05,0.000151403054857974
2400,9.216075779289728e-05,9.73014585101971e-05,0.0001573747356656909,9.264175613873035e-05,9.286979464262593e-05,0.00011556429955840436,6.0898198536795686e-05,0.002360713532828268,6.789222872879915e-05,0.00015498191111955266
2500,9.095930567621372e-05,9.591272397209668e-05,0.00026570641153237973,9.284059123698965e-05,9.007567992668529e-05,0.00011096543196617803,5.832422764504988e-05,0.002601975372361599,6.591020377541902e-05,0.0001751125759835753
2600,9.017835364187122e-05,9.781120487662344e-05,0.00034877550825605525,8.814144146533996e-05,9.125456639963863e-05,0.00011189368675494806,6.165755024090365e-05,0.0026368394444092683,6.705595909013812e-05,0.00018216835830103497
2700,8.635068852135633e-05,8.713671017034346e-05,0.0003065816890811214,8.867304586072967e-05,8.568449462816825e-05,0.00010932683320677384,5.7093395115837025e-05,0.0025762357801822344,6.498782107242513e-05,0.00018480993440664844
2800,8.374295314303855e-05,9.164632190055097e-05,0.00018033158018076123,8.603784263586622e-05,8.511098275870711e-05,0.00010417371339989773,5.539668085347177e-05,0.0027420318750000033,6.341217856858845e-05,0.00018783404122144757
2900,8.519083695199632e-05,8.550892741825795e-05,0.00016650907316762123,8.31798422186646e-05,8.135241306583803e-05,0.00010428584922743126,5.311532080923698e-05,0.002925831581086798,6.102817810960451e-05,0.00019827178429959706
3000,8.304793231275517e-05,8.887728910021581e-05,0.00031081794354744755,8.371073315547875e-05,8.37926404758866e-05,0.00010030858339445452,5.1769815423987364e-05,0.0028871428899770618,6.109161780913206e-05,0.0001948836229750393
3100,7.862246019618451e-05,7.686256363792152e-05,0.00014778527347936084,8.139984581913264e-05,7.768013226633683e-05,9.597746628081175e-05,4.9646119462148634e-05,0.002920258393157942,5.8042290207077164e-05,0.0002054187807626893
3200,7.55341988529919e-05,7.582901959885925e-05,-9.351821156959532e-05,7.681466095995678e-05,7.614390564344982e-05,9.697225779490736e-05,5.230750168970739e-05,0.0030975249909453786,5.739455235399557e-05,0.00021204948362680276
3300,7.712052388671311e-05,8.185246715973696e-05,6.692730222291963e-05,7.339575721110461e-05,7.466746420468411e-05,9.405964510602723e-05,4.7260576704843946e-05,0.003006019156572963,5.615430372825467e-05,0.00021350946024697903
3400,7.351146066767341e-05,7.379937953360293e-05,7.45761529670778e-05,7.314927064165355e-05,7.557220602077217e-05,9.387202132574068e-05,4.6734673756586936e-05,0.003073190517019099,5.495621941527151e-05,0.000211939698636638
3500,7.148594399344546e-05,7.039964706921685e-05,4.919976166152208e-05,7.326660306728358e-05,7.102699407266921e-05,8.988514366913754e-05,4.849570693599173e-05,0.003150267636128739,5.205151416830974e-05,0.00022011042971601573
3600,6.953228320820383e-05,7.424560847898908e-05,-7.511224379297525e-05,7.192171060955173e-05,6.970690092434618e-05,8.498152625726252e-05,4.27855886259775e-05,0.0031926344631969237,4.979457003990353e-05,0.00021996742737193664
3700,6.95642448108512e-05,7.305099644291406e-05,0.00017860652677109115,6.868995878475708e-05,6.918579184852098e-05,8.338373372983703e-05,4.2525051393152094e-05,0.003222204113300365,4.791200366670957e-05,0.00024139603269329195
3800,6.480530356548121e-05,6.67367924812323e-05,0.00021591022152576633,6.501201492132861e-05,6.714801551112822e-05,8.49644725988992e-05,4.419561873842748e-05,0.0033025320171746484,4.747149975025165e-05,0.0002433422554765199
3900,6.548950051067264e-05,6.890587511530918e-05,8.554338526547365e-05,6.3179588904784e-05,6.684815242663932e-05,7.990481072918509e-05,4.112354689946109e-05,0.0033124442552823884,4.828419940632916e-05,0.0002399199126038648
4000,6.511024889577353e-05,6.191530545121161e-05,-1.0114464370615357e-05,6.41810338804686e-05,6.145561591637109e-05,7.795124468420721e-05,4.2907439292836205e-05,0.0033692605914276393,4.542473261769528e-05,0.0002498942150417724
4100,5.926109682686364e-05,6.299064635719061e-05,0.0001343384764859629,6.061897871669683e-05,6.0932542836151564e-05,7.729242511157615e-05,3.940475683211472e-05,0.0034881717623740922,4.425576897037904e-05,0.0002489618002047401
4200,6.029395652165422e-05,5.559646761767799e-05,0.00010979730210388712,6.0159670610158426e-05,6.157082169371134e-05,7.484644058198577e-05,3.6404093791270146e-05,0.0034781574315176406,4.480970782929655e-05,0.00025926229832619145
4300,5.7989053834124255e-05,5.9730625909019817e-05,6.708999813682137e-05,5.572768213703081e-05,5.81050553307661e-05,7.278738680139234e-05,3.750437553787944e-05,0.0035893931569272028,4.268222260166131e-05,0.00026471401919428124
4400,5.555289431675837e-05,5.8184961617394475e-05,-1.595497406953067e-05,5.792088724789265e-05,5.8199146017187595e-05,7.066825535986278e-05,3.443188044460771e-05,0.00351729414183002,4.019160061485405e-05,0.00025999905269386345
4500,5.581461402731501e-05,5.589933309406669e-05,-0.00015697457886273085,5.581478820312128e-05,5.642868099178212e-05,6.911278842292964e-05,3.626897610752392e-05,0.003589683456674437,3.984311099395554e-05,0.00027449333176571505
4600,5.510522940186681e-05,5.6041305668224856e-05,-0.00019834583257306314,5.38264039567424e-05,5.3649563210744814e-05,6.574792646445235e-05,3.371582109921575e-05,0.003714303949870088,3.722555870969973e-05,0.0002759421657320385
