milliseconds,CArt,CGut,AGutlumen,CLung,CVen,CRest,CLiver,CMetabolized,CKidney,CTubules
1300,0.00011100947071194264,0.0001382006352462441,0.0011175170480701223,0.00011166591972727459,0.00011078553116203141,0.00013215625356868626,8.319272265174937e-05,0.0016233321743521546,8.082415028205064e-05,8.562494793840702e-05
1400,0.00011087974466720818,0.00013140525745239815,0.001107531908316195,0.0001134505208657073,0.00011293388900469778,0.00012864652043942615,8.078314771494535e-05,0.0015206895093933049,8.068407553938738e-05,9.108492660196537e-05
1500,0.00011032304002691873,0.00012616604943734488,0.00118063534615599,0.0001122470342105597,0.00010888279627285355,0.0001285236222203478,8.193001796682296e-05,0.0016220444938418416,7.900065693881386e-05,0.00010245540576242122
1600,0.00010670909291067732,0.0001251593132522099,0.0010056478743734655,0.00010848575048347341,0.00010693292866189994,0.00012870756275007407,7.580194574814087e-05,0.001810790028384297,7.985323773813777e-05,0.00010092496171167286
1700,0.00010992022250976558,0.00012602003242056142,0.0006018322152545074,0.00010542735400688828,0.00010796230168865822,0.00012931787942459851,7.796719178182888e-05,0.0018537971306535578,7.935387927239442e-05,0.00010520721928021226
1800,0.00010795264467922125,0.00011585934255397449,0.0005588131550611755,0.00010352723186574923,0.00010680389472218917,0.00012461014888579688,7.266984254698187e-05,0.002029781820726745,7.839929032269485e-05,0.00011900509393448781
1900,0.0001044243695484465,0.00012031559177391481,0.0004642897798338787,0.00010481891588855742,0.00010384117421213336,0.00012805762986437702,7.248206239148628e-05,0.0020211012113999843,7.440154477123096e-05,0.0001230008477573687
2000,0.00010267592208878785,0.00011473021280827341,0.0002758790593001653,0.00010354878407979811,0.00010274904676192669,0.00012176039447656243,7.188017874718762e-05,0.0022132308127198875,7.385879036261445e-05,0.00013171963188078468
2100,9.917861456608572e-05,0.00011159708638449394,0.0003905822994227896,9.797551373899354e-05,0.00010140332019783963,0.0001227455420677735,6.835427620223958e-05,0.0022771152955145756,7.388664024906851e-05,0.0001461786784750559
2200,9.783781646117424e-05,0.00010414087560184577,0.00022972188637572,9.705653294447455e-05,9.992705700399261e-05,0.00012285201914195843,6.868826353300843e-05,0.0023887899669815457,7.300901475976755e-05,0.00015642659853043434
2300,9.691633779197082e-05,0.00010341776691960545,0.0002798918552964097,9.836777865743679e-05,9.612476183561784e-05,0.00011527142280674169,6.278247780812966e-05,0.002322203211517356,7.067844251491996e-05,0.0001595633933410489
2400,9.487263777299682e-05,9.835908994083746e-05,0.00035429448848113185,9.58266021559441e-05,9.561425650571334e-05,0.00011822394368223341,6.411571931766392e-05,0.0023741367516977767,6.934387111067832e-05,0.00016773301685363588
2500,9.293395069586727e-05,9.919468379726874e-05,0.00011821792167480719,9.014508764491758e-05,8.972693543788885e-05,0.00011128789783488395,6.172359127027389e-05,0.002514157123129817,6.589591648479216e-05,0.0001719795270595408
2600,9.14169048015797e-05,9.602183810186481e-05,0.00019124487360502358,8.800820744616284e-05,8.934526870547865e-05,0.00011266240853504096,5.9084690911802744e-05,0.002519064636422638,6.719504391303872e-05,0.00018060041153924121
2700,8.549713076615489e-05,9.448024943145462e-05,0.0001856668359311692,8.776665379456155e-05,8.716466714839006e-05,0.00010682055175612173,5.605481408632378e-05,0.002610323604578298,6.39557149164208e-05,0.00018758929618001592
2800,8.57645301564161e-05,8.686141471861586e-05,-5.346860907851002e-05,8.704675395891072e-05,8.752197219599876e-05,0.00010769463109321843,5.6510783074356335e-05,0.002767560116376377,6.381173677213777e-05,0.000179858538787912
2900,8.162813433535486e-05,8.75635114248427e-05,9.766343241398498e-05,8.515404935291137e-05,8.182864430287062e-05,0.00010558277320742561,5.556681460938578e-05,0.002848345162316272,6.248753009185924e-05,0.00019966536689276703
3000,8.222811391793242e-05,8.192411743409605e-05,-6.086338282396699e-05,7.915426376743168e-05,8.387884488887768e-05,0.00010232307205090543,5.264160184467765e-05,0.002906724523273824,5.931756145194418e-05,0.0001982741233247654
3100,8.064954131102592e-05,7.850528795326905e-05,0.00023062387736940662,7.861767024073322e-05,7.874963363226971e-05,9.719450731166633e-05,4.989039620344555e-05,0.002851039760432924,5.719122571325479e-05,0.00020289942859097533
3200,7.644029258148324e-05,7.75990315670631e-05,-9.335134258724152e-05,7.604236976825893e-05,7.873895598947987e-05,9.837857953399113e-05,4.9126647743273065e-05,0.0030839992363511904,5.493236447961927e-05,0.0002093739576984395
3300,7.753729680819178e-05,7.401919578805832e-05,7.715175877711915e-05,7.663392535546263e-05,7.790378926408232e-05,9.53069974312553e-05,4.766865409680946e-05,0.003039291364444725,5.4175351694293556e-05,0.0002225040532771428
3400,7.506949571309585e-05,7.293689446640751e-05,0.00017609438643554476,7.34575786563055e-05,7.428885512187917e-05,9.370564757477698e-05,4.926882398697686e-05,0.003016236825280088,5.514661257432996e-05,0.00021194098571333486
3500,7.039184529599594e-05,6.859955747819624e-05,0.00026306562716291935,6.968826496817572e-05,7.338625490765262e-05,9.027123308205645e-05,4.823022113329817e-05,0.003221740755252778,5.0750011860257887e-05,0.0002268065281240111
3600,6.814642357441423e-05,6.880556024135419e-05,-9.800541457613213e-05,7.151407204130134e-05,7.046359447743521e-05,8.960580194269371e-05,4.341464765429223e-05,0.0032006497667029124,5.20562600573868e-05,0.00022059602834234636
3700,7.001819252804097e-05,6.768601678715954e-05,0.00010635178727628085,6.91096768494891e-05,6.873295794961467e-05,8.372287127426423e-05,4.498235122382503e-05,0.003304795459272076,5.1072004551972096e-05,0.00022826170546794326
3800,6.722801912710234e-05,6.916422119983612e-05,0.0001257541608003451,6.793312243004419e-05,6.455278746323913e-05,8.46741513392925e-05,4.211808700697948e-05,0.003318131296787883,4.679173043876338e-05,0.0002405713310464073
3900,6.677426080558452e-05,6.246758732293932e-05,3.640533212567054e-05,6.307523360832195e-05,6.244989940370689e-05,8.113639231782973e-05,4.2534430325192014e-05,0.003330424888892636,4.626189197971559e-05,0.0002445504619467059
4000,6.373145806272042e-05,6.105621481548031e-05,1.7052229014989707e-05,6.072409812555867e-05,6.341127144071099e-05,7.947075528119e-05,4.188501375272485e-05,0.003345986282244732,4.6622189676801834e-05,0.00024456910040670463
4100,6.178178240889357e-05,6.307561651675367e-05,8.497652906634054e-05,6.200593060058254e-05,5.972898255938405e-05,7.852453919350107e-05,4.167737946997374e-05,0.0033736300819064637,4.6176764641864196e-05,0.0002481280109608874
4200,5.997524845927637e-05,5.9518784106865695e-05,-8.694213596481183e-05,5.9014740178897186e-05,5.8996412480638955e-05,7.402243109746921e-05,3.708179297066923e-05,0.0035375228019645486,4.353376155007042e-05,0.0002565906668990697
4300,5.590553459035956e-05,5.5951830373089814e-05,-0.00018224571556284963,5.9856236063628786e-05,5.729298452991796e-05,7.107814740748915e-05,3.798580326589863e-05,0.003523582282755217,4.1492024516152e-05,0.00026569379733778467
4400,5.796098018857073e-05,6.104006707163472e-05,-0.00011779282493531038,5.658129680589871e-05,5.444465123438364e-05,7.088522001174592e-05,3.7006153119207334e-05,0.0035803651842566883,3.967844930442255e-05,0.00027035429561199126
4500,5.497170359319735e-05,5.1710110174729174e-05,-0.000145525644146495,5.633979923323678e-05,5.530826568559587e-05,6.797813142423547e-05,3.564721130511437e-05,0.003578362386290637,4.0360542764993675e-05,0.0002689373921184566
4600,5.38777553079103e-05,5.5636990031021195e-05,-0.00012127289298786117,5.358062636031048e-05,5.383593953639919e-05,6.609861576218299e-05,3.552924612760413e-05,0.003616702023922447,4.023474799539739e-05,0.0002667270825689581
4700,5.42545313201516e-05,5.406450440738044e-05,5.249844274279457e-05,5.1854422519396466e-05,5.195441247958753e-05,6.631749447596474e-05,3.3163028088252414e-05,0.003823054082330096,3.665104654417984e-05,0.00028240653806710326
4800,4.90373927087891e-05,5.454850398326979e-05,0.0001476748895162461,5.158121598653484e-05,5.146634132719073e-05,6.215462077635505e-05,3.413030791708081e-05,0.0037378962314285136,3.5575112001283916e-05,0.00028044925362052904
4900,4.782599840155596e-05,4.975460278874552e-05,-0.00019676359948401435,5.119339540629667e-05,4.854540659008513e-05,6.029873810083755e-05,3.321077651830484e-05,0.003757429568920427,3.601741674979804e-05,0.00028036944959660776
5000,4.966623970840667e-05,4.79760582291353e-05,0.0002129103541134234,4.7143892905251276e-05,4.555557590760305e-05,6.125641328396269e-05,2.9154372835137186e-05,0.0037394986082877344,3.642671256839386e-05,0.0002757633996727447
