milliseconds,CArt,CGut,AGutlumen,CLung,CVen,CRest,CLiver,CMetabolized,CKidney,CTubules
0,1.3380737117973174e-06,2.2817809198719436e-06,0.009364537937465523,-7.095798287166326e-07,6.798824407761072e-07,-6.943710495291704e-07,2.370655626133567e-06,3.921896525711985e-05,-1.1671307079282042e-06,-5.531996714838763e-06
100,5.346884583189703e-05,0.00020616390869936525,0.00809225026002601,5.406834372271085e-05,5.309330176764357e-05,1.205287720902785e-05,0.00011244933245021297,0.00018162663572600493,3.4934979623861876e-05,-2.9934934415416e-06
200,7.145398474103133e-05,0.00021341026665238686,0.007027249109914999,6.944102471038133e-05,7.0961129045345e-05,3.6517091114414295e-05,0.00011556309271582967,0.0001640906036269286,4.924118589941293e-05,9.933302101148826e-06
300,8.240423696791096e-05,0.0002009436232984568,0.006076201254485581,7.913175383385032e-05,8.133995793487643e-05,5.507396498608399e-05,0.00011296429210400925,0.0003567946357115608,5.853904609682279e-05,1.7108773010393122e-05
400,8.8744030462477e-05,0.00019609808514222554,0.005264130968605863,8.959481353205318e-05,8.712698708995638e-05,7.181766350602133e-05,0.00010878321577406618,0.0004751317833119846,6.460264698573172e-05,1.7745042635671632e-05
500,9.44504381195858e-05,0.00018821913757889857,0.004536729054304435,9.794988688520134e-05,9.77967737163878e-05,8.579950703978511e-05,0.00010577919107723409,0.0006198809779508124,6.881732858491156e-05,2.938427394034799e-05
600,0.00010136095807335586,0.00018106289076489336,0.003840152591644621,9.93035740189821e-05,0.00010314700778587529,9.972433504841524e-05,0.00010166941681971251,0.0007581590900789023,7.357391562683199e-05,2.574676633536384e-05
700,0.00010413455336578672,0.00017310908220670218,0.0032634515435283127,0.00010296983837830665,0.0001051547477114578,0.00010527395931497817,9.971372699730686e-05,0.0007525789686845204,7.731274123906546e-05,3.2183909049703114e-05
800,0.00010579871745936935,0.00016424465984661847,0.002577503586096982,0.00010845379673674536,0.00010818320811914852,0.00011481845680716574,9.87242547587239e-05,0.0009744984917290715,7.98005792558021e-05,4.882406114615527e-05
900,0.00010968924511395082,0.00015498470017710593,0.002487419897113003,0.00011024832633850034,0.00011116797866437174,0.00012049769812753092,9.680146071077763e-05,0.0010664612167945522,8.147237800029001e-05,4.7679017769254074e-05
1000,0.00011188382234591787,0.00014922350338154752,0.0022544989619505606,0.00011162969904563911,0.00011181255779582207,0.00012517238364303322,9.131243093211369e-05,0.001165967394731387,8.079033002987665e-05,6.459137676300697e-05
1100,0.00011043602089605344,0.00015325280489602214,0.0018989378420764392,0.00010997860680090692,0.00011242585780251856,0.0001241437488557754,9.000448763572503e-05,0.001224336498493178,8.02653708366049e-05,6.158175494532389e-05
1200,0.00011246373663462946,0.00013893629163560568,0.0017138773905818634,0.00011078312074150672,0.00011398998909505076,0.0001289732474439632,8.444408044901085e-05,0.0013183758047170403,8.14480959968414e-05,7.441015872934716e-05
1300,0.0001133019294929671,0.00013610244689358836,0.0011803037670275575,0.00010955652538921483,0.0001126567214726719,0.00012795810400938006,8.71581644573947e-05,0.0015369117321683216,7.964766611606842e-05,8.373748854314585e-05
1400,0.00011064010553596858,0.00013437559968976635,0.001258706784889754,0.00011236579172917029,0.000111873052834259,0.00012916707796751284,8.032959583498326e-05,0.001526056559287468,8.255142557947676e-05,8.344626559739037e-05
1500,0.00011125431600127379,0.00013121548739294727,0.0009400808726800585,0.00011033641006894986,0.00011095370224109597,0.00012852591710665493,8.056317165956435e-05,0.0016721924970027626,7.909722280283939e-05,0.00010169362255121566
1600,0.00010955946383126108,0.00012389354551595782,0.0010400117849371398,0.00010791013137620592,0.00011042347188193368,0.00012759407511697227,8.047787317413979e-05,0.0018820497831800896,7.992932528645791e-05,0.00011084590573739016
1700,0.00010581522547033221,0.00012021410086489144,0.0008413164254591197,0.00010696561759951132,0.00010725744380677733,0.00012617509525480756,7.389629014232626e-05,0.0018238239788696924,7.973378723031699e-05,0.00010970780906005533
1800,0.00010380261493526999,0.0001221086131255555,0.0007353021942134247,0.00010745881465315383,0.00010725721550485888,0.00012893795201093084,7.333521200809607e-05,0.0020227021847408614,7.586960918214023e-05,0.00011848130618945311
1900,0.00010462018666344062,0.00011784399466180336,0.0006732460223509726,0.00010563862800762811,0.00010293962031549916,0.00012600045764560186,7.392998431846346e-05,0.002021395260302089,7.707995184296018e-05,0.00012344977615206892
2000,0.0001012169291092157,0.0001112524707732544,0.0003212293157930999,0.00010168694118834754,0.00010210720155887708,0.0001261346386550416,7.037389702054856e-05,0.002128161732991616,7.415433738703695e-05,0.0001304172083681443
2100,9.811894666076799e-05,0.00010519158302997635,0.00018906807907456715,0.00010066515450903233,9.844637226389182e-05,0.00012264474973861075,6.786263098698764e-05,0.002139990729736107,7.149482115726197e-05,0.00013644611279986515
2200,0.0001004362867459852,0.00011033716711496955,0.00020843591646739558,9.797140704864207e-05,9.732223827527482e-05,0.00012287744522729684,6.753350192543586e-05,0.0023261162289925823,7.036638157273356e-05,0.00014406809665897262
2300,9.549830814919168e-05,0.0001033514847712398,0.0004671377713592714,9.446486131656241e-05,9.552112695146872e-05,0.00011545852701409592,6.27333059068688e-05,0.0024863756162448094,7.031922812109814e-05,0.0001493836634659644
