milliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
0,3.537805983953251,0.8561576975018311,0.06309424874594058,0.22515680368308622,0.4400055536136084,0.005002421867966485,0.15395754954857535,150.02641000441227
100,3.5322721198776645,0.8569872020493838,0.0633201355636114,0.22594670862193303,0.43985602686081915,0.004822135024482743,0.15360243934773235,159.0381646998324
200,3.524515825788255,0.8582484916842923,0.06355908524122665,0.22703648512360056,0.4395248385643557,0.004729665553475415,0.1531393962293943,158.9181752755203
300,3.5178464064497343,0.8583920942918253,0.06383845961154115,0.22783646639124952,0.43934454805475964,0.004684904265884555,0.1530409961155885,158.7532040461036
400,3.5122026153469,0.8598011261870083,0.06400168880486222,0.22857539506497856,0.4390242028710239,0.004661440056969005,0.15257286271643822,158.69456105516355
500,3.509370117148845,0.8609931254302999,0.0643559698442168,0.2286980526190735,0.4387306784886314,0.004653933107037815,0.15218351143054903,158.5972621235181
600,3.505665396120776,0.8610703727992887,0.06469380266318048,0.22979002413039837,0.4381888080346704,0.0046438560167400295,0.1518641787810637,158.40898235983536
700,3.498410767110446,0.8621366461467972,0.0648755124194408,0.2301276254559818,0.43816707138725536,0.0046400711274173405,0.15160122738730272,158.41659421362652
800,3.4944692255534986,0.8630105271361208,0.06514252621481502,0.23136394448798067,0.43785024786707477,0.004634569514150497,0.15130922285905343,158.3111196784991
900,3.4897635054527347,0.8649557249937392,0.06549990166130934,0.23190538144545392,0.43747185218029266,0.004633365015034355,0.15092856337119437,158.09516967452396
1000,3.485523110048876,0.8652636649301756,0.06579459540906449,0.2322614607486438,0.4373874491661545,0.004634704302694331,0.15084956689415835,158.00218697218557
1100,3.4831784904927114,0.866701529822981,0.06601795101274367,0.23363408400934954,0.43689133366163696,0.004633899073304974,0.1503584041144869,157.97617926299472
1200,3.4760366853800497,0.8672969191273208,0.06619889900706852,0.2342099601573929,0.43676183487585674,0.004631520072021238,0.15029088547386324,157.77417652619107
1300,3.475150908800653,0.8685736979699495,0.06643014799894686,0.23493142276625123,0.43658283718452306,0.004628408610682327,0.14990571975286224,157.67057532094478
1400,3.46788519692832,0.8693986056470236,0.06649127423903252,0.23566674776424115,0.43635638325117404,0.004632621061645482,0.14954665859130767,157.68325720119645
1500,3.4673743516704616,0.8699074609769802,0.06669415906935419,0.23632369590476346,0.4359069417965121,0.004628347932175187,0.14935992057015318,157.53809752098886
1600,3.462656982608102,0.8713705973202529,0.06697798371788123,0.23641369181436472,0.4358039626259752,0.004630622246264844,0.14912012318207815,157.4372654881813
1700,3.458707879091391,0.8723982181998249,0.06715841304648318,0.23733302581054244,0.43543220380272185,0.0046285135457239356,0.1487686710003507,157.31715659904296
1800,3.4561506190641884,0.8728716488129787,0.06739957697748787,0.2379126614746197,0.435324485894504,0.004632843959078988,0.14877539300289175,157.2369362140975
1900,3.4513052314761445,0.8743295474204211,0.0675900056067931,0.23839265881057828,0.4349008901674997,0.0046323326398560235,0.14847300897834453,157.1931615227693
2000,3.447980873352012,0.8742402646612311,0.0677288187283105,0.23896774368061938,0.43493032616415633,0.004630182655197554,0.14828514072792617,157.04371508309296
2100,3.445241285118144,0.8756899315073552,0.06797753682438651,0.23975823650660408,0.4345795718044533,0.004635940453529661,0.14812014548766156,156.93828789525338
2200,3.439748862898195,0.8764844948061601,0.06799607107277807,0.2405149851519726,0.43431291416536105,0.004632917596548357,0.14784311014334225,156.9514081538729
2300,3.4391340367868826,0.8774182542564266,0.06836753121763291,0.24044181435205295,0.4340711455771826,0.0046332546645423646,0.1474904289034696,156.77054275386516
2400,3.4348448311193236,0.877774062622945,0.06831327288958672,0.2415863572823862,0.43398989292136864,0.004640567882794503,0.14736544386874983,156.73255027711784
2500,3.4326324120379037,0.8796092277045661,0.06857950875994807,0.24222746811510776,0.43386783251713923,0.004637029829287563,0.14711613557020164,156.62519104275944
2600,3.4311891908840004,0.8794472637457504,0.06876495284965606,0.24252815663217894,0.4334673143823614,0.004640871590610167,0.14689152179745946,156.50191887584947
2700,3.4254296807052818,0.8813115404635509,0.06894030990063053,0.2431720240226247,0.43331360664290436,0.004644526376073273,0.14687206490098845,156.41521766794574
2800,3.421595930780039,0.8814363170803909,0.06894768620766009,0.24318040699774449,0.43305574066044505,0.004644235460372705,0.14680275653710292,156.34561383892566
2900,3.4210711054634357,0.8822159689821286,0.06915892034451825,0.24434010381210078,0.4330734828392953,0.004645596745522325,0.1465017272293722,156.2545604135818
3000,3.4169666577382,0.884003359294023,0.06924824917716361,0.24485251140481962,0.4327676424679939,0.004652593172496596,0.1464067781717405,156.12864315943204
3100,3.415641187883905,0.8846162635846443,0.06942203349774201,0.24513352057586338,0.432635707032898,0.00464978665328301,0.1461640172826378,156.1388862830111
3200,3.411280938506996,0.885159390509991,0.06950530255649993,0.24558142546158715,0.4324166609433516,0.0046529995534923055,0.14591191793396915,156.08784533041296
