miliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
0,3.534819787860566,0.8560474211182038,0.06306987504265689,0.22483747168768953,0.4399611369564202,0.004997669551119789,0.15385433180187838,150.0758987177795
100,3.5294619408138277,0.8571115104735201,0.0631657709737692,0.2255470966790498,0.4398565690037717,0.004819348664640717,0.15377195591377085,158.98158566245147
200,3.5262526645444736,0.8575159243286504,0.06351123837031968,0.2265207941755887,0.4395302381556959,0.004730012645350589,0.1533625317011646,158.95722953789655
300,3.5203485175560703,0.8584270664953296,0.06388921615018137,0.2272227317884357,0.4392693537892243,0.004684970701756874,0.15299568528228114,158.86093775604493
400,3.514979217446798,0.8600249400165861,0.06410224805305585,0.2280365963786148,0.4390495350632891,0.004666290752165992,0.15259490433062287,158.67951852097642
500,3.5083697333275787,0.8606930598049426,0.06427906878348548,0.22936433656484873,0.4385305340132341,0.004654142050745688,0.15220685814761353,158.5634286157876
600,3.5024591590737284,0.8611641573498486,0.06472018983287743,0.22943430329041886,0.4383903880057632,0.0046455680698693266,0.15193835881049572,158.44099955423275
700,3.496955014821772,0.8622655812178108,0.06493119368607812,0.23019701809406548,0.4380898896572962,0.004641242463967677,0.15150957072886745,158.34372447686297
800,3.495981084146049,0.8636769046524667,0.06509126954739046,0.23107695244878693,0.43781736749979383,0.004634916287363525,0.15131992340468375,158.26721343345983
900,3.492200326028516,0.8644556543459442,0.06551666521564213,0.23198680370072025,0.4374346512385062,0.004637387536971534,0.15094158366454688,158.1630895231752
1000,3.484417939076206,0.8648399113647467,0.06572035306430006,0.23274039943614985,0.4371699989727519,0.004633794935037749,0.15073933673398623,158.04629153524854
1100,3.4811224668595915,0.8659698157244147,0.06601055124559974,0.23301318215855635,0.43707979524311014,0.0046314811239125874,0.15027863827104776,157.95569796075708
1200,3.476706830284603,0.8679016526426018,0.06618173030426877,0.2336927522963318,0.43680488907427856,0.004631571248839671,0.1500437939067667,157.85627374482212
1300,3.472036006985302,0.8676753170746846,0.06627500072237702,0.23467617012974146,0.4364243250440021,0.004632275866953718,0.14979881213553084,157.72760996148853
1400,3.4679326341722696,0.869613214447058,0.06661111011456612,0.23498337377290032,0.4362116082570638,0.0046311637553551705,0.14960677503785516,157.61540780116178
1500,3.464752441097287,0.8704461850079259,0.06679494453690851,0.23628721170037995,0.4360430596189237,0.00463014579469315,0.14939863510630114,157.51803732552779
1600,3.459285251006193,0.8710179868745973,0.06698030898060035,0.23636698185557,0.43583589811745527,0.004629457077268781,0.14923829373729525,157.45229489508134
1700,3.460029243696005,0.8717081441793203,0.06715019500406755,0.23752302147733753,0.43543894015670775,0.0046300751837196575,0.1488212998133008,157.3999710998694
1800,3.456137583373171,0.8728956948851867,0.06744002186733851,0.2376316518903268,0.4351760187992801,0.004628214260477923,0.148606217454123,157.25606347493286
1900,3.4514528868794536,0.8739588962455263,0.06748797803998349,0.23842714829387673,0.4350914289522931,0.004632319991312666,0.14835186055006225,157.12507663777242
2000,3.4472318505607773,0.8748670804654551,0.06783536008174551,0.2388336854913128,0.43484799133777535,0.004632992881042646,0.14816118298446718,157.01819475857582
2100,3.4427229724513317,0.8751968848134205,0.06792894919363693,0.2396719591719033,0.43467707447939774,0.004634995998428406,0.14813199998629448,157.00038133391817
2200,3.442742189638542,0.876676107426236,0.06816877760302874,0.2399218485676126,0.4342707558322139,0.004635119084262607,0.14779116723765395,156.8433732347736
2300,3.4362223408863155,0.8770505740314705,0.06827551007921662,0.24117686146772713,0.43407621964281295,0.004638719985521471,0.14753872458781092,156.84107801789418
2400,3.434218718736827,0.8779044381122246,0.06835972879332769,0.2414322198413611,0.433972690152445,0.004635766559266269,0.14727196473882434,156.63559857659823
2500,3.4308093562006365,0.879346427756154,0.06863530718054917,0.24216918913377247,0.43370734737186883,0.004641237696501414,0.14730253247266187,156.5589897976495
2600,3.429913613330673,0.8802376632384604,0.06875783744944465,0.24230666728111672,0.43367749382178183,0.004643814593276993,0.14699844113697313,156.49107506375944
2700,3.426022741304787,0.881087715747565,0.06891551219119885,0.2431994466934431,0.4333980749450791,0.0046434730870848805,0.1468235992998637,156.47213285597334
2800,3.4248444849043023,0.8823812491622572,0.06904955966664798,0.2438881900051315,0.43311437092843474,0.004643359833648001,0.14660402597914252,156.4025947235818
2900,3.4201223740426716,0.883226745627024,0.0691305043328099,0.2441829143703926,0.43280486558976766,0.004646474301980202,0.14651525671747498,156.34810996103343
3000,3.42029788917481,0.8833355309710226,0.06936473692962522,0.2446293957453669,0.43270464732450903,0.0046519733198336615,0.1462261258903115,156.16238366466175
3100,3.4146965106184632,0.8848717136584531,0.06934591423052391,0.24552320500814967,0.4324368037918618,0.00465297344945805,0.14602690588823627,156.05395649951777
3200,3.415000407188462,0.8856519905372036,0.06948645101407648,0.24596777162904618,0.4324486573995289,0.004652948347381629,0.14596916705934707,156.0692506221911
3300,3.4103319965838788,0.8860576352436567,0.06967322099104549,0.24590325689631984,0.4320797358560349,0.004658064706531186,0.14588216352249583,155.9527032322895
3400,3.408918047507366,0.8868810907162643,0.0697481697826424,0.24690287690942422,0.4321358663369192,0.004661138890395906,0.14584627250813334,155.86532501321452
3500,3.406754336140439,0.8874075450333818,0.06986595507415454,0.24711234669728288,0.4317386100858287,0.004664601737931568,0.14557414866723922,155.84932390272752
3600,3.4042426087650504,0.8877497915987618,0.06989796314819247,0.24740183297616453,0.4318330063970154,0.004667618031496907,0.1454825460556719,155.72728363560728
3700,3.3998918288782054,0.8893600770697071,0.07005067647980277,0.2480693536913519,0.43156013284861583,0.004666602379486395,0.1451928410183877,155.7448208880429
3800,3.3976881584152356,0.8894078184871141,0.07017380933515102,0.2488213505374119,0.4313329336598543,0.004673863055404096,0.14517330510799487,155.5749130813057
3900,3.396011771792971,0.8910472967671299,0.0701828395361448,0.24864984807247015,0.4312686080241907,0.004675900056162746,0.14492435089738517,155.59339086778218
4000,3.3963988701854886,0.8915913166906309,0.07037910273818129,0.2490488463467129,0.4310384570674885,0.004675531093324268,0.1449852183024613,155.48579946019686
4100,3.3911775313850545,0.8921314086267936,0.07036775238040037,0.25014531748713437,0.4307666642163634,0.004679346959662954,0.14470955594548376,155.32457221424806
4200,3.3930649983732946,0.8931565440200226,0.07037899443648248,0.2503687940507286,0.4305940705281487,0.004685244789909486,0.1446296810055507,155.28106226209385
4300,3.390391544364264,0.8930245696094316,0.07064416772962114,0.2509111250133439,0.4304660626910754,0.004691361607156506,0.14436686964507678,155.29315574658784
4400,3.385984436970423,0.8946448967105585,0.07053825279024416,0.2512148099439633,0.4303793646881436,0.004690983018340546,0.14437500287768443,155.10847966877188
4500,3.3834033230477933,0.8948129294686099,0.07060282247730328,0.25151732764022994,0.43039570473522687,0.00469421351531734,0.14434579507256193,155.15181216552548
