milliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
0,3.537392763664569,0.8556450931400272,0.06311520650687824,0.22470534195688457,0.4400827215469666,0.004997982089441333,0.1541242402142406,149.99625494442242
100,3.529115145396551,0.8564017191473493,0.06333306484870725,0.22616986998289243,0.43968158204509,0.004818635932272894,0.1537332388264119,159.01462956245618
200,3.523901051911015,0.8577996803117045,0.06362432576652972,0.22641067693188316,0.4393798716833304,0.0047318411594889104,0.15312425044951772,158.95576705209186
300,3.5181151670039505,0.8585011228938626,0.06376149058274974,0.22737564171666486,0.439356031358514,0.004686219329427191,0.15304921791030857,158.81603346128492
400,3.515426148529197,0.8594133928867506,0.06397084413633364,0.22796543588536267,0.4390648647193491,0.004665463783934265,0.15243748720950104,158.6776257126483
500,3.510767143685237,0.8611169782503232,0.06434551336092258,0.229010691143226,0.4387126653821393,0.004649192039256227,0.15215742210387026,158.55675420596057
600,3.5055828117506067,0.8617232402542218,0.06456597141299684,0.22930660125936786,0.4384430370543974,0.004645459055072557,0.15196728552074035,158.47498203301848
700,3.5011483491152737,0.8623663881305182,0.06479822535964695,0.23070649478136254,0.43815245827999433,0.004639335662511799,0.15162417954580204,158.30378584249573
800,3.4924016157399853,0.8635179034223689,0.06515699830645008,0.23155930959971432,0.4378232452723824,0.004634202036221048,0.15142817612116471,158.32326921092698
900,3.4909361445228884,0.8646350270291271,0.0654902092560944,0.23185834579996642,0.4375957145161064,0.004634682318453602,0.15103006026778054,158.06497085272898
1000,3.4872719604070457,0.8648924442769056,0.06565005776866113,0.23231805152456578,0.4373136447198072,0.0046338487271730166,0.1507281263202547,157.990849084928
1100,3.4802372272669,0.8669033414980212,0.06597070870227338,0.23307867135759894,0.4369648836137669,0.004633968803797605,0.15044811059210803,157.90428946195786
1200,3.476405087672757,0.8672481735644374,0.06606222315853154,0.2336149162731748,0.43658263404181163,0.0046324558201889425,0.15002139260717612,157.86196654784143
1300,3.4715823874446343,0.8684012405236682,0.06636803577201847,0.23427668783212924,0.43660807449502176,0.0046305525434178745,0.14996224671462274,157.73274409870874
1400,3.470371932100333,0.8688303918825687,0.06662425877119231,0.23559376053658226,0.4363487074164431,0.004629273149001389,0.14965347324711226,157.62785979636243
1500,3.4632908991687454,0.870236743182019,0.06680948058424946,0.23559700403440814,0.43587725893002993,0.004627942283385195,0.14946980821823755,157.52902594434383
1600,3.459179177394746,0.8709763620738799,0.06694295748993703,0.23637356424558204,0.43557661256079067,0.0046291617653673005,0.14906542755936233,157.36271144603762
