miliseconds,ATP,NAD,AcCoA,KG,Cit,OAA,Pyr,DeltaPsi
0,3.5376537098583722,0.8562987825442889,0.06295219048939604,0.2252254617374776,0.43998303510603237,0.004999386492419737,0.1540422339169181,150.04941886337394
100,3.5283806818679793,0.8568152963736954,0.06316693173288677,0.22585535383037036,0.4399158179756642,0.004822265371992023,0.15362004363347637,158.99652753906165
200,3.52308841512248,0.8576768099040597,0.06344991961934641,0.2268991079266951,0.43960201393165116,0.00472939524487065,0.15338787044138955,158.9890447509446
300,3.517312981567499,0.8585908688845431,0.06372773285164088,0.22711903139191641,0.439231948720885,0.0046875363512936365,0.1530077987096383,158.86003394216561
400,3.512394596258735,0.8597381492685982,0.06397277162540303,0.22815210412355755,0.439004353688128,0.004661664000766582,0.15260156941700065,158.68892684134414
500,3.508859222157178,0.8610526421021673,0.0642891445605285,0.22878898027919356,0.4385714792890535,0.004651955285483936,0.152149158247445,158.63129198402063
600,3.505616082331191,0.8611363249217213,0.06456604752180335,0.22932213444108349,0.438348866749774,0.004643373597662829,0.1519484741560866,158.4662257305568
700,3.4982817407523843,0.8626982039748654,0.0648084472543841,0.23051466727124884,0.4381325230988923,0.004641871068292284,0.15149592712398077,158.3437391159888
800,3.4945280791759474,0.8637070413912757,0.06526648829435414,0.23117178492280657,0.43784565749383286,0.004639331075510003,0.1512931878648848,158.19418734624367
900,3.491299165170074,0.8639536902090335,0.06550139138448292,0.23174741604430502,0.43751815247154596,0.004631914416676697,0.15084307184178186,158.1487398898849
1000,3.487197015255724,0.8660481382444037,0.06576147056555462,0.2330099580481208,0.4373479366338745,0.004635768459194163,0.15065672713414516,158.08017968881353
1100,3.482535178811164,0.8668900426801467,0.06585469901601076,0.23346400587288035,0.43689911608874105,0.0046334990718247876,0.15043542301890572,157.97788861239437
1200,3.476306284861853,0.8679286104875996,0.0661425013406723,0.2336650938809262,0.43678196589178053,0.004629235099353192,0.1502045970103939,157.88976251237378
1300,3.4727353928107787,0.8682781801514099,0.06644723293508087,0.23461168962614065,0.4365754713084317,0.004629561092017981,0.15002344327428205,157.67013265798678
1400,3.4680675022928233,0.8692872829520208,0.06664929139790786,0.23507057948346713,0.4360743995931505,0.004628774555141169,0.14964216894976515,157.67162332547898
1500,3.4647632489781195,0.8705106143315825,0.06676396359207713,0.23628125187156301,0.4360582174207966,0.004632758205738925,0.14923832384742533,157.48221669583216
1600,3.4611347182451415,0.8710150866761113,0.06702593395686561,0.23702860799613062,0.4357159933669664,0.004630935239040741,0.14909332899084343,157.50170770355547
1700,3.45554386705441,0.8725923987192231,0.0672181545254593,0.23696975531426326,0.4355459651016956,0.004629374841191896,0.1488935943086242,157.38151128083277
1800,3.4549757803295513,0.8735487296800358,0.06740172627686367,0.23775741857325478,0.4351785754867788,0.004633438137409229,0.148583484181893,157.23009350396578
1900,3.44936200508479,0.8736516547622043,0.06752149020428616,0.23847538725834969,0.4350400519996143,0.004629594077942413,0.148330937389579,157.2222041763652
2000,3.449766467815193,0.874837594893312,0.06770867327807573,0.2393287164781321,0.43466186358396897,0.004632257896903916,0.14831642186185692,157.1040066799172
2100,3.4424675208297795,0.8756208902283119,0.06782742326075118,0.2394385612705366,0.43469800050860263,0.004633574119311279,0.1480799100151677,157.0080680932482
2200,3.4410170605914887,0.8767430895210943,0.06813100425851648,0.23986825006450457,0.4343782401566379,0.004632291637785995,0.14774421421250367,156.8632034538375
2300,3.4386217656013667,0.8775944915258883,0.0682238010721343,0.24071028702015995,0.43424866672602375,0.004633608542208624,0.14757347053473469,156.7777272527502
2400,3.435926705534995,0.8787604630761545,0.06836553483366828,0.24123860017477183,0.4339263231601121,0.004640322150290491,0.14734061684164476,156.70866355847448
2500,3.4301956960944664,0.8788590367383201,0.0684800789452238,0.24163001412810212,0.4336073942316032,0.004639342187284048,0.1472935234229688,156.6615323679599
2600,3.431349965902215,0.8797815144370152,0.0688199358007878,0.24263162953218795,0.433439802047726,0.004643151441146541,0.147149384707163,156.4739553989438
2700,3.425075455305228,0.8813574827161025,0.06894495168287892,0.24322482765811754,0.4332263270733633,0.004641841747594227,0.14694864114514467,156.49744676199663
2800,3.4230574604385464,0.881414577146747,0.06890139771790751,0.24388061013226456,0.43316210208821804,0.004646162294180298,0.14663017122061597,156.34426220773253
2900,3.419683015412173,0.8820351279907087,0.06924912510182556,0.24428576003459632,0.43282136825431095,0.004647728361711614,0.1465153946048141,156.26883278893408
3000,3.420264334553731,0.8835291877817364,0.06932411008687989,0.2446166860244682,0.43290247593242726,0.004648798121957456,0.14619410862395407,156.1529739373842
3100,3.4152200803205366,0.884078930217513,0.0694217683047226,0.2448984775964048,0.43257477636667896,0.004653493331005747,0.14620780007689757,156.0956933598103
