milliseconds,x1,x2,y2,x0,y0
0,-0.005957661543868471,-0.010332987760892089,0.0061279265279209115,0.9855085233525981,0.0
100,0.19998768807316092,0.01893098247563264,0.01077141658431162,1.013973747271785,0.0
200,0.3494942627182807,0.05551501171004761,0.029562194860865622,1.003599678843073,0.0
300,0.5316853249656192,0.132077288166832,0.06282776246785679,0.9853743262817701,0.0
400,0.6746618631417927,0.22786087616196524,0.12999561098908494,1.0183328044988085,0.0
500,0.7685627827864029,0.3548804039385894,0.18990373785219955,0.9818682323365265,0.0
600,0.9109701671633208,0.469132421442217,0.24287845157141014,1.013420584860589,0.0
700,1.00294939159771,0.6362127001855589,0.314474379513115,1.0046596422519296,0.0
800,1.1155395460467983,0.7550427755158066,0.3765716551086487,1.0071364312675102,0.0
900,1.1986547315221743,0.916193004037961,0.4625929689167618,1.0174292052579919,0.0
1000,1.254776135261316,1.0608435014993107,0.531234336089685,1.0152190995862962,0.0
1100,1.1496094897403146,1.2007533047889576,0.5867454527534084,0.018746186605320736,0.0
1200,1.017523208675052,1.2649450813993584,0.6476330022849295,-0.01293148970617611,0.0
1300,0.9244340131185428,1.3327061573534422,0.6668615924493635,0.012357752914515489,0.0
1400,0.847857463548088,1.3771407848201394,0.6866296907394893,0.01994670496565196,0.0
1500,0.7542539521129878,1.4013969597119562,0.7032487286151686,0.0027111935320502933,0.0
1600,0.7003048055744946,1.3912442101253566,0.711834139287299,0.012853608064753653,0.0
1700,0.6170582677981091,1.3921261536894103,0.702275609277864,-0.00790131257282038,0.0
1800,0.5526016081517674,1.3854396159347981,0.6828482090111127,-0.0039047081624557943,0.0
1900,0.5086904036258789,1.3620355171842844,0.6798862098751073,0.02050024361666331,0.0
2000,0.46187363552217586,1.3178906742584737,0.6593082946530845,0.017451243202508373,0.0
2100,0.4085968426604832,1.2796290384848943,0.6493313118595471,-0.019832298209056798,0.0
2200,0.38177703241646915,1.2482357812282276,0.6256814980851927,-0.006348443146857355,0.0
2300,0.3579027520670052,1.164611664932854,0.5854133110259788,-0.00866693415130507,0.0
2400,0.3047145730269342,1.1374954141963127,0.5683405535245242,0.019667062430486895,0.0
2500,0.27686247727640667,1.0812677386608869,0.5331960936865605,-0.01747370723068492,0.0
2600,0.23680782434450495,1.023370459852267,0.5143260934717445,-0.0046003946007673905,0.0
2700,0.2422989052348342,0.9731045407437907,0.4923103471069722,-0.018105200137646032,0.0
2800,0.21826206420346966,0.9176897514577943,0.4630187609254136,-0.002704098684977237,0.0
2900,0.19422219422061032,0.8954579501272926,0.43371492340434575,0.019469144202935756,0.0
3000,0.1654801928341841,0.8285759479239416,0.4039368470005352,0.018012649776362636,0.0
3100,0.15688621965931,0.7993390658740545,0.38370421168251545,0.007320171595599337,0.0
3200,0.14531768107705403,0.7421326298016875,0.36076620893818934,0.0011993988120008376,0.0
3300,0.12833311984173282,0.6849697191597146,0.3457959236163758,-0.0025912593708226164,0.0
3400,0.10476723979075454,0.6659564845849291,0.32845165990267416,0.006278071598414434,0.0
3500,0.09375949184147205,0.5917287270668538,0.3031002855230492,-0.01890971341708042,0.0
3600,0.10111258290819,0.5616608558766344,0.2788343133836999,-0.01270743863799701,0.0
3700,0.09577275459580563,0.5141115710006651,0.2590856073268364,-0.008813326265846296,0.0
3800,0.0608882751938372,0.49587978049270093,0.24391775680882138,0.01597136955652688,0.0
3900,0.08315498949130055,0.4420441799365391,0.22426489338334463,-0.0015944891862536136,0.0
4000,0.08068539964256521,0.413639462156692,0.2119331419220408,-0.013332538575882428,0.0
4100,0.05989842288202643,0.3851432001992379,0.19988817326566324,0.010582940341347293,0.0
4200,0.061959599008692426,0.3866351278232551,0.19416075569917807,0.008074079557262954,0.0
4300,0.03313443956977939,0.3292427628073214,0.17805278679212921,0.010678010930395422,0.0
4400,0.03421563229489393,0.33666127275668584,0.15801646368838526,-0.0028303548721032986,0.0
4500,0.05540046629982768,0.28508425598833764,0.14579763870945728,0.012570474584641774,0.0
4600,0.03362457729355877,0.27702221616003525,0.13875073543020847,-0.009848837563358807,0.0
4700,0.02399231007277363,0.26598040780205295,0.13699527092065522,-0.016518543167066996,0.0
4800,0.02808538003310281,0.25210841272336343,0.11432167269041385,0.007838356234414558,0.0
4900,0.023163699315330934,0.20739514994745456,0.11528397271582777,-0.01849229885005006,0.0
5000,0.017170691872123396,0.2144052905714294,0.09417280044549087,-0.006541847200124701,0.0
