milliseconds,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rast,ERKt,Xt,D,Kt,Fgf
1000,0.14312695241677853,0.47460007330784193,0.0008601587547643374,0.05051587295547159,0.0062524250394073765,0.0008739933615433684,0.0788429454519958,0.002046173332026605,2.910612237475321,0.21922113281825426,0.35334258553554043,1.4428715445394689,0.6415761272762806,0.09301837821357406,0.08915814119874878,0.042094002225576126,2.0,2.0,2.0,2.0,3.0,1.0
1100,0.12735143361232432,0.4872722650819657,0.0009094896256526884,0.04630147572300857,0.006535669018272544,-4.2522979515007594e-05,0.08420982860872712,0.0030651680825630806,2.909850907402612,0.21798765188606606,0.37478599653434463,1.546114086890363,0.6938095636852916,0.09473755534249002,0.08323373597123365,0.03925792800570949,2.0,2.0,2.0,2.0,3.0,1.0
1200,0.11905653794321631,0.49543839309398713,0.0009409182931315179,0.0443393489681414,0.006717137109819886,-4.173556150879242e-05,0.08616919956891553,0.0023654547768001584,2.9092102682653045,0.22970232374162025,0.3938417361773834,1.6364613434106139,0.8236309754406839,0.1250575063067003,0.08808540817965384,0.03627403193298808,2.0,2.0,2.0,2.0,3.0,1.0
1300,0.10236617683044573,0.5089580368106638,0.0009812603559302701,0.03957029723292595,0.006886594463522385,0.00027965125458487804,0.08963321199376312,0.002802887752189277,2.908264152061643,0.23534339604521484,0.43616626208319104,1.7300337869963724,0.8459296604536382,0.11884011571868561,0.08238772008085009,0.033488733640234254,2.0,2.0,2.0,2.0,3.0,1.0
1400,0.09428982679094747,0.5129928499413202,0.0009933324634596647,0.038501758224028126,0.006976754209539825,0.00024098195928509792,0.09813753213906244,0.0032753256433654563,2.908144336814358,0.2449825377634436,0.4542233895815168,1.774446734949452,0.9448582033658197,0.12368879405033543,0.08457254730364873,0.03143412480765357,2.0,2.0,2.0,2.0,3.0,1.0
1500,0.08267403677438315,0.5263989570516702,0.0010323857438656145,0.03450878534070199,0.007059854832236937,-0.0002533550367869305,0.10244086771798429,0.003388208329958625,2.908562365506047,0.2571910759865894,0.4594576416861736,1.8435211776300924,1.050539095090109,0.1260720115576421,0.07989274860573226,0.029233275096889152,2.0,2.0,2.0,2.0,3.0,1.0
1600,0.07820480799738315,0.5313921036933456,0.0010853845457975697,0.03430220266993553,0.007240114406163745,-8.183677749400067e-05,0.10491884798279394,0.00228251013771207,2.906924502040343,0.2606218292616286,0.47525755288996707,1.894321824937476,1.1560777356937482,0.17080629643868395,0.08267569514189087,0.02627957816463248,2.0,2.0,2.0,2.0,3.0,1.0
1700,0.07450790976801049,0.5358022897524869,0.0010896984169311665,0.03177645868160291,0.007262604528002514,5.143964533902383e-05,0.10689805766526354,0.0031290169875841656,2.9048645886441564,0.27302261239994413,0.5014005949943783,1.9283057138491277,1.2332668776974947,0.18513031637531732,0.08356730571378637,0.026152163673138627,2.0,2.0,2.0,2.0,3.0,1.0
1800,0.07355849231931803,0.5409147796196653,0.0011267178668494418,0.028156879933151677,0.007307303678298697,0.0007034845828755321,0.11490633646235175,0.0032069631394898625,2.90419391663971,0.28393982491103237,0.5394304732738109,1.9775056176441066,1.3359205235391043,0.1862132022870473,0.08217380446247932,0.02307451199629119,2.0,2.0,2.0,2.0,3.0,1.0
1900,0.06485439971455081,0.5483790203737126,0.0011475983420145249,0.02716254887351213,0.007272543193891132,0.0005879759324919002,0.11652540742891908,0.0037977394173262236,2.9030188212023416,0.287670584542954,0.5499788819920102,1.9606830371153512,1.394494659119299,0.19810732047616342,0.08097142737947262,0.02290785645574587,2.0,2.0,2.0,2.0,3.0,1.0
2000,0.06216342506046326,0.5568394723434589,0.001167764928126742,0.025533372926838178,0.00733396905110237,0.0008411925387817399,0.1201206329236922,0.004019027746695209,2.9036453050325743,0.2994703274895449,0.5732429972388267,1.9810084163978972,1.4652604619278808,0.2158330156832513,0.08472436986447622,0.021217703272756152,2.0,2.0,2.0,2.0,3.0,1.0
2100,0.06374457137824521,0.5563209246418349,0.0012140039487519726,0.02375640179962649,0.007319455452437063,-7.17443537030574e-05,0.1286100167655412,0.0030833944754309656,2.901909569628685,0.312326961264395,0.5943218059032922,1.9804152696440325,1.5457046374640586,0.2595832401291004,0.09051164393688145,0.021083863418049922,2.0,2.0,2.0,2.0,3.0,1.0
2200,0.06151789999355828,0.5628982614067867,0.0012129215282244957,0.020507685692386014,0.0073034321926292705,0.00036973950856603255,0.1265871268471388,0.0029433795658188443,2.899902559388646,0.3139827481425799,0.6146683811590772,1.9974336057392754,1.6865280438339716,0.2651916702289397,0.09623030001235487,0.018652517170786708,2.0,2.0,2.0,2.0,3.0,1.0
2300,0.057497200199983486,0.5651165517712908,0.001233398971855279,0.01946476169816173,0.007303271194683916,0.0009169377861672982,0.13616711951420674,0.0040587602654732005,2.8997588572033273,0.33023863233457146,0.627194835436632,1.9706751800183684,1.7279542903795961,0.30691824536360607,0.0917660211182663,0.019069761123201624,2.0,2.0,2.0,2.0,3.0,1.0
2400,0.056218493595836305,0.5728358938605161,0.0012543885210704174,0.017733130037791766,0.0072685172321058705,0.0005762077057958684,0.13459910027253522,0.003320854298426303,2.897022210383525,0.3388667196614266,0.6518443133860835,2.0074126021804375,1.8545709163957669,0.3442948982882414,0.10711308460021464,0.017205388413487992,2.0,2.0,2.0,2.0,3.0,1.0
2500,0.048785733136192354,0.5677691734781474,0.0012844353754412358,0.017715261936087842,0.00711882560384362,0.0006186815577781508,0.14215496794682797,0.0031006429610183103,2.8968973328877765,0.33874339820897287,0.6823762249312498,1.9724336575762587,1.8632725782603432,0.35133875217689997,0.11254591360972489,0.018403344426169244,2.0,2.0,2.0,2.0,3.0,1.0
2600,0.05064276044981175,0.5785922815242702,0.0013295337985659403,0.017041596428469703,0.007084884609073614,0.0006135614468763604,0.14697975033915753,0.0038954151243093165,2.8959760620037813,0.3548988227518684,0.6971050197190677,2.004705485647918,1.945394892159772,0.38435110650268295,0.11398493508679712,0.0172889794410129,2.0,2.0,2.0,2.0,3.0,1.0
2700,0.054428108458321856,0.5778585763096171,0.001315718973838755,0.01463027724569325,0.007021138008730344,-0.00018598794441231992,0.14630884477282388,0.0035204655522193796,2.8934403193795273,0.3525052963817159,0.7174618069296025,1.9951462615635083,1.968574202412854,0.4130773299965623,0.11849400110607684,0.016913900192744226,2.0,2.0,2.0,2.0,3.0,1.0
2800,0.05167323866860457,0.5778786410601343,0.0013312980144746336,0.013246718681195266,0.0068347657372298115,0.000618074988621228,0.1552103061749456,0.003784381702233266,2.8925410948440162,0.3721635607621355,0.7634625456085055,1.9828346435677187,2.017695513738508,0.44789811367536564,0.1302795744632176,0.017574159268064986,2.0,2.0,2.0,2.0,3.0,1.0
2900,0.05276029143059636,0.5853186073646867,0.0013781128737897163,0.014120963978489645,0.006828034068831472,-3.1621814184443404e-05,0.1582787021865953,0.004448105319159,2.890914471441331,0.373812484368371,0.7687735733080303,1.9930716369024224,1.984121740157718,0.4973198877344114,0.14521810919260333,0.017564891888847828,2.0,2.0,2.0,2.0,3.0,1.0
3000,0.050114481208119066,0.5913850854000823,0.0013806538384419414,0.013136731631707652,0.006772383841638042,0.0011380689262462614,0.16345552873448854,0.004102602385001523,2.889325599372258,0.3855736054151164,0.7946840216498718,1.9835640064710045,2.019649183789584,0.5281115809825586,0.14941767882645504,0.017247491301120806,2.0,2.0,2.0,2.0,3.0,1.0
3100,0.04515382374823904,0.5941246592696127,0.0013947087447479033,0.010032614221206758,0.006681974219673551,0.00046339547387931596,0.16768060913046234,0.004056748941062617,2.886854000079253,0.38906499869433314,0.8211728144392925,1.97270713098483,2.0190340898172257,0.5465097084024029,0.1668218653778131,0.01803599549225171,2.0,2.0,2.0,2.0,3.0,1.0
3200,0.043249612760742975,0.5872190436389033,0.001415447335416735,0.009639641427078148,0.0065565257081133445,0.0004532160813608423,0.16692521183745304,0.00440667915518305,2.8840149099499133,0.4003558162388499,0.8220924488878717,2.0024000109166757,1.966363965735262,0.5922080601521257,0.17269384446654099,0.018890827330118938,2.0,2.0,2.0,2.0,3.0,1.0
3300,0.04091245023968533,0.5915876981107501,0.0014197301582618096,0.010540767506660808,0.0064318855266064685,-5.4216533894911405e-05,0.17490454164952599,0.004469892490949329,2.883160995711672,0.4089750954147206,0.857919349564331,1.9860823316347944,1.9740631115616836,0.6179654077312523,0.187162524061655,0.01891695873837158,2.0,2.0,2.0,2.0,3.0,1.0
3400,0.0486686031165199,0.5960754804638266,0.0014314932912626336,0.00879830272192443,0.006287129868185436,0.0006209712068052558,0.17603693953184343,0.004190782296359302,2.882419936527831,0.4131452602684127,0.8898544420399037,1.9907350554657457,1.9898453269762248,0.6566395592070816,0.1959742460677911,0.019870471084380996,2.0,2.0,2.0,2.0,3.0,1.0
3500,0.04124923338933684,0.6034935551824675,0.0014381014952329603,0.008133470053694745,0.0061188060941318855,0.00038948028093099607,0.18422153175034847,0.005184623113579041,2.8787716759765303,0.42281783310593135,0.9093694680698392,1.9860369749631086,1.9837712531468674,0.7010651375925053,0.21051173354733912,0.01913471720806678,2.0,2.0,2.0,2.0,3.0,1.0
3600,0.046395904922895775,0.5992616063345158,0.0014567259230189675,0.007531899847757616,0.006017652696109142,0.0012225677379505899,0.18267923923485452,0.0053235752568551314,2.876309090269347,0.43393447452131056,0.9143384458649835,1.9892271379228206,2.000145074317471,0.7297720916915187,0.2231139410178366,0.021655588542032658,2.0,2.0,2.0,2.0,3.0,1.0
3700,0.04855772546165875,0.6085113195123912,0.0014805858890278346,0.006643492805988425,0.005898757267227158,0.00025866143733208226,0.18872333276062894,0.004449662025908813,2.8753174293872217,0.4469265810932194,0.9359030824199607,1.9975787207751385,1.98525741780288,0.7574449390383732,0.23605788134119315,0.021722649747817964,2.0,2.0,2.0,2.0,3.0,1.0
3800,0.04859270957188555,0.6065031998906774,0.0015119111550803183,0.0069912110915246245,0.005814551592938767,-2.1879306126460375e-06,0.1960381162035638,0.004507166064855291,2.8738460191706277,0.4488217698739166,0.9508308767939225,1.9951586105801937,2.0193227663878712,0.7856905469466542,0.25630801574905626,0.02402366239729662,2.0,2.0,2.0,2.0,3.0,1.0
3900,0.04705768753219113,0.6061851074123958,0.001519358974749814,0.007540739830135635,0.005696257080974749,0.0010298727026626102,0.1968050455795548,0.004719748416210372,2.871661949148962,0.4585992327570552,0.9666148515905388,2.0037524229301646,2.01342926168931,0.8242177476950223,0.2713881280915449,0.023520336125490447,2.0,2.0,2.0,2.0,3.0,1.0
4000,0.043835992955812676,0.60915188274458,0.0015416258984391998,0.00729530604868496,0.005609610456644147,3.871460921425101e-05,0.20113836699092383,0.0047705501711962865,2.868734934639797,0.4714305375964173,1.0132946755783863,1.9779742137952023,2.005584483514292,0.8442853113692131,0.2838018643406118,0.026446444472305694,2.0,2.0,2.0,2.0,3.0,1.0
4100,0.04047692202660383,0.6147164597940341,0.0015483396438264346,0.004603702296898186,0.0054560555692758925,0.0011135767574328298,0.20640484653021937,0.004808540419599958,2.868021739939778,0.482034818028707,1.0252462738442434,1.9826583145724388,1.987780077249179,0.875452806003168,0.29251579401547756,0.026338342720217237,2.0,2.0,2.0,2.0,3.0,1.0
4200,0.04474184594100794,0.6148564383500971,0.0015665608528785187,0.004245616639299565,0.005339076162944485,5.500790799587991e-05,0.20804555846211512,0.005360147040641178,2.8660674261738874,0.4901224672630594,1.0416854313757389,1.9760786825770211,2.0184579984293936,0.8949788992856498,0.31233775635812705,0.028617915673128123,2.0,2.0,2.0,2.0,3.0,1.0
4300,0.04175811446631596,0.6151209711829146,0.0015933620991019177,0.0037658695772898937,0.005273390338974709,0.0006059788863498037,0.2132081137225586,0.005465689838212715,2.8622034962072296,0.4985728202606055,1.0513071416170061,1.9889227676756271,2.0235387169336208,0.9426691139267447,0.3277490237751837,0.029009850355456283,2.0,2.0,2.0,2.0,3.0,1.0
4400,0.04665992387612937,0.6217995895708006,0.0016083931906881704,0.005518868183459872,0.005094411119321216,0.0013832766012808564,0.21792171635755458,0.005607414226860666,2.8610780933252244,0.49804169157562117,1.0938420545640213,2.000571640053518,1.9718035102570237,0.9896973760269501,0.3389877284610495,0.03221238968383787,2.0,2.0,2.0,2.0,3.0,1.0
4500,0.037466522252732185,0.6186583460172729,0.001609105131728516,0.003565324254445986,0.004957571208802314,0.0011018795246531847,0.22183137531249644,0.005634342681163788,2.8572794526023313,0.5101523960423611,1.1016531327635004,1.9818225608568638,1.989885394067279,1.0053305472764165,0.35827187025493157,0.033063403725320385,2.0,2.0,2.0,2.0,3.0,1.0
4600,0.04677702097159138,0.62959839797974,0.0016312288025539367,0.0029993894121458343,0.004872075259401713,0.001083389608197421,0.2268809167952898,0.00614544783207092,2.856678938780987,0.5200582097592606,1.1209351889770218,1.987819796868175,1.9662522713125934,1.0478326549564962,0.36848554961300134,0.03546976585532083,2.0,2.0,2.0,2.0,3.0,1.0
4700,0.0482583243430173,0.6324415933117669,0.0016213229431739245,0.004403343650320671,0.004790167664527223,0.0009383646876880323,0.22604931849716642,0.00652179249953049,2.854176374540699,0.52303714981832,1.1410417705197358,1.9712436080330336,1.9690435688780865,1.051861727359133,0.3885285921301015,0.036134821029141055,2.0,2.0,2.0,2.0,3.0,1.0
4800,0.045383242159071274,0.6325575108878322,0.0016566635660187085,0.00438949818493463,0.004650612015563692,0.0012597569749889324,0.23342554180981737,0.006132849102342279,2.849752905067013,0.5329766221811576,1.1663607418357596,1.974893042868786,2.005523857032873,1.0844458101972871,0.4043087340921774,0.03799207877180724,2.0,2.0,2.0,2.0,3.0,1.0
4900,0.042815856010346494,0.6275294245523799,0.0016757306346579979,0.004567933500634112,0.004537102785781493,0.0009715827572959879,0.23351263808106582,0.006435471573925436,2.8493874880970873,0.537528279375294,1.1937022336696208,1.986364805903584,1.9826119132906361,1.1423815217240891,0.41490889037054124,0.040781248824979015,2.0,2.0,2.0,2.0,3.0,1.0
5000,0.03726653951323879,0.6351397660665286,0.0016659992463742867,0.0021562184281024525,0.0044179315196314455,0.00027568848051164204,0.24315513257270843,0.006429091865516328,2.844178976185041,0.5460097898909696,1.2383844612826747,1.9739946229985985,2.015666216204124,1.1542251179599692,0.43308200703158756,0.04144711514443162,2.0,2.0,2.0,2.0,3.0,1.0
