milliseconds,x1,x2,x3,G,Ii,Ip
0,86.25852923313148,100.8554765185928,106.19029982298534,11216.620207680273,223.35891509268072,68.13525655788487
100,86.43207780619493,100.76306809590564,106.16140273433176,11205.594999998013,223.5238439519211,67.79749876754666
200,86.27898652763012,100.57454204419767,106.07443584802682,11197.563501878023,223.22659068607442,67.82821123291757
300,85.82306244505614,100.47979909860963,106.06045783105202,11196.911268537553,222.8504816646905,67.84457580283751
400,86.01114292739562,100.51115526242948,105.99844777783676,11198.465776594056,222.80399693605838,67.47892489246406
500,85.78915637807492,100.20181340086614,105.97695108964359,11193.449584835593,222.3429813436395,67.44231081867035
600,85.39102967903612,100.2248287435709,105.89550017903237,11179.748100987006,222.6077204911668,67.32931129724503
700,85.2814813782933,99.99797207548441,105.82887253505695,11184.562824426228,222.17080355502242,67.43047777298544
800,85.39986212222983,99.76333153963336,105.80179019502452,11179.38161051941,221.87928339475528,67.01272109308073
900,85.17284354551286,99.6880825108431,105.76338830203657,11158.40630074569,221.80970420698128,67.0236086881821
1000,84.99284198971984,99.63381879737426,105.69802388873929,11154.414578274665,221.9101974303646,67.13778470217197
1100,84.62714553131971,99.68052770397175,105.62468750178539,11149.983445151016,221.36690805218333,66.89980759917279
1200,84.59708787600917,99.24858901395766,105.5892278509018,11151.842951094457,221.1571117202915,66.58223192079261
1300,84.7435682082683,99.33637115167198,105.55252102421247,11145.555856189865,221.03047659656568,66.51247269186167
1400,84.20490868073716,99.17903957904471,105.48081629169388,11151.836685781493,221.00627284543455,66.47177806735017
1500,84.18449806081453,99.10620608612487,105.47662888067778,11142.471208273597,220.788903738868,66.35394904089102
1600,84.00338835660799,98.96342417333308,105.35157475918655,11124.563273333526,220.72472313716062,66.1788546137845
1700,84.1185848264787,98.81869498386246,105.30483479981847,11125.37082728445,220.4967718528543,65.99498877581736
1800,83.82263932246019,98.55665893919868,105.29515746743206,11119.163173058156,220.0767328180936,65.95155710659505
1900,83.53140614302835,98.42312538087192,105.23266754618385,11122.4316083644,220.03930517055633,66.05618868153319
2000,83.56988090570772,98.51589794225545,105.12982696950715,11109.940731667892,219.8595768576438,65.77998656845222
2100,83.11854942021462,98.16168382662842,105.06729297628132,11105.675350422072,219.7698581428107,65.59781734519602
2200,83.28386126137428,98.0735474138823,105.02331545770338,11098.095207868202,219.51739383373382,65.58598517260972
2300,82.99312023955778,98.1006762570012,104.95405243050989,11092.564775734594,219.13858243706258,65.56023130952146
2400,82.87271744599606,97.96609649068316,104.90719304669551,11093.372938668508,219.3974067874439,65.60076971082323
2500,82.87050144873342,97.67275015988263,104.85023838646123,11089.291394510932,219.04477654851738,65.23697481748972
2600,82.50316134538342,97.76694309773531,104.79768792356549,11088.116537794567,218.9644077325113,65.44823933664756
2700,82.29558406018941,97.62154671671871,104.77191039764732,11077.344139529972,218.45627472883325,65.00986519385538
2800,82.49429237157221,97.38028281442283,104.7344136458552,11075.112433927556,218.45959319568692,65.1862667953001
2900,81.99095883456332,97.28442765739398,104.64946531860167,11080.04652491469,218.19280878795848,64.78730940327274
3000,81.93395629032928,97.11843275463974,104.60302862511816,11076.70475047157,218.2431671580936,64.68138088380557
3100,81.97057436572466,97.15171946879741,104.50131825558984,11070.634196012854,218.03759317078033,64.68687438101145
3200,81.63666384873382,96.93350322954176,104.42367975011982,11055.400686782297,217.8750403665845,64.57274588564542
3300,81.6160121097207,96.84811036058198,104.37806576059575,11064.098887104761,217.58482867941353,64.62253609105284
3400,81.27150574379148,96.57053238071546,104.34809779524518,11055.620135489384,217.27640497409436,64.44492884201912
3500,81.25816612679809,96.41022118037299,104.29549526571847,11047.19159355703,217.27676446413176,64.25738012685781
3600,81.397288767428,96.36159945850426,104.18148179286935,11047.39809072907,216.8675972613607,64.46895620577978
3700,81.12533768634701,96.20132603065584,104.15406978557608,11047.738765755264,216.767971107592,64.2111074426474
3800,80.69886138887544,96.18391647395042,104.03321866601694,11044.907548029787,216.51348297573333,64.19201099074714
3900,80.95646592669776,95.90335819971217,104.00422929920211,11029.0292430229,216.50867642655425,64.17714837703492
4000,80.8420331931859,95.75029544687185,103.91920433870695,11024.057615835613,216.47419637360517,64.00475848020558
4100,80.30362220156297,95.90672873421258,103.8257498698849,11022.458077276176,216.0182672178504,63.806633177242304
4200,80.39245061100532,95.76600280755952,103.82787541866172,11014.85527126576,215.8650503569213,63.85566139945439
4300,80.37016729274272,95.39505014835662,103.70801651155914,11016.609449162614,215.76813858115221,63.49609142181123
4400,80.255754505889,95.50153638129296,103.69184760154585,11023.209926630498,215.32665130378376,63.63052485640548
4500,80.03689272720338,95.42192111739419,103.63061902030151,11018.015584774514,215.32448361425878,63.46862702864794
4600,79.94558951761708,95.19991665879716,103.52707068378929,10999.947711502888,215.2679447082487,63.41481152397822
4700,79.46353178454831,95.15622612250354,103.43474282511336,11008.737423684503,215.10881683378935,63.43235921631655
4800,79.64524574579956,94.8182637945805,103.34041262293948,10996.01533150491,214.88860254051033,63.258475820724215
4900,79.24952357106622,94.82566617050192,103.30228071063765,10993.426305916502,214.3554845205784,62.941551691654745
5000,79.44448987493487,94.54253875760418,103.23508393680696,10992.012396593585,214.455985558229,63.18080660111595
