milliseconds,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147
0,4.9944494393133345,-0.024544250387377925,4.992968366300093,0.009944313483594248,4.996236590485339,0.001287916039342049,4.959121910267614,-0.04150500893444505,5.0,5.0,0.9909785913574475,5.003172549308971,-0.0022724042767223226,5.0,5.027539163320509,5.0,0.49676769645851415,0.0008792931804480184,2.0,-0.008085464256576127,0.5,-0.01564789309199401,5.029274943214843
100,4.917141220183691,0.0718994236554942,4.998930258048428,0.017084019544369142,4.997459979634307,0.002850006592184564,4.8554717536927825,0.15337196005466663,5.0,5.0,0.9991437190707038,4.994621247676572,0.007412069790128692,5.0,1.6613086100824457,5.0,0.49339922099013656,0.0014204632336252063,2.0,1.6106145725473515,0.5,0.0072167802759619225,4.961644689608766
200,4.9655753210415785,0.008775985858788818,4.996783513465545,0.017563307179061138,5.005906100952063,0.01479143533025429,4.8281265782159455,0.1683009384343478,5.0,5.0,0.9877318675866535,4.9853079180418565,0.011683430118125586,5.0,1.6563855408778332,5.0,0.4822558722378868,0.021116984949946134,2.0,1.6370692136752536,0.5,0.056434207438969805,4.9353211806596615
300,4.86583638015557,0.06199287159564989,5.008856689994554,0.016522432304272097,5.002815349360555,0.017823160722651204,4.70473434483282,0.3052981105550816,5.0,5.0,0.9738232710020828,4.985026844459998,0.018411194294620414,5.0,1.5610152132827924,5.0,0.4611425672944007,0.03509281588993178,2.0,1.588828833753819,0.5,0.10050913338693852,4.937171840252024
400,4.854874385397102,0.13143267017128862,4.979025324161743,0.006594059933116776,4.990369185206712,0.024543050185772356,4.564464278445987,0.4943334595327332,5.0,5.0,0.9821077393924064,4.978841779464165,0.024594095001938533,5.0,1.5246724098394118,5.0,0.4392032394435789,0.059486888062049485,2.0,1.5560954933431859,0.5,0.16763981302503697,4.903931944141075
500,4.83768928540327,0.2666250289492479,4.99058783313312,0.021494932855544636,4.982538100457282,0.026781286870743302,4.42340308018506,0.5876704974242095,5.0,5.0,0.9627054494679417,4.968846165790435,0.025304322839678116,5.0,1.5097723104243577,5.0,0.4107947711040996,0.08058697765172079,2.0,1.5603331871247665,0.5,0.2054097867323445,4.856449421287898
600,4.700842485522722,0.36628378759113744,4.998106917690403,0.004128041919239498,4.98360547098193,0.022767325047764575,4.326921841507264,0.5663074663034654,5.0,5.0,0.9874399393544523,4.969696639941722,0.033877173225114354,5.0,1.5752532417408736,5.0,0.38923609120724556,0.11199947290423914,2.0,1.5362196085476982,0.5,0.23881409213715088,4.799498906605063
700,4.6819023800380855,0.3229548902040741,4.990417587247329,0.03378925279705036,4.99346284865355,0.024272987112153893,4.3031518592958955,0.7245411871107225,5.0,5.0,0.9609294371617272,4.965485445127791,0.03608202730370325,5.0,1.5424359265043068,5.0,0.3583334573661677,0.14338596457034838,2.0,1.49670387072866,0.5,0.2592552389909005,4.752796450084961
800,4.484267733567169,0.48014507441943766,4.9644578711350436,0.04283934766072943,4.997400661985795,0.029207639545618957,4.176640692227603,0.7412336497805894,5.0,5.0,0.9666602694491163,4.957189122837194,0.04056264019371884,5.0,1.5436630843045198,5.0,0.34060370504145915,0.15737761558047436,2.0,1.496612129999669,0.5,0.23289730468889572,4.69383578004405
900,4.347206482130889,0.6690508311514296,4.949878676968943,0.0547206087113441,5.000536990189679,0.02977141377499093,4.188844000272262,0.805053378294658,5.0,5.0,0.958611797798678,4.954674767827593,0.042949557753789405,5.0,1.5308183816197882,5.0,0.3109761584332783,0.17933685901356014,2.0,1.4674555715751048,0.5,0.2752170174527335,4.666160933474177
1000,4.280474694842368,0.6710843171846183,4.950656551616659,0.061039306914962184,5.0050873436073235,0.03971641906344821,4.042906881484301,0.9608253327278422,5.0,5.0,0.9690428510511931,4.9524713532290985,0.04797705889348141,5.0,1.4618008719603666,5.0,0.30301537641166426,0.19686498189155713,2.0,1.4179080503100088,0.5,0.2959334243892159,4.665572507633332
1100,4.262721599826851,0.8233398841720135,4.937672095999537,0.050767132311928156,4.979153100700827,0.03974535286274097,3.957158190911858,0.9571601908244953,5.0,5.0,0.9723823272078647,4.948089647420612,0.04890036481962431,5.0,1.5116098033821725,5.0,0.2809615246829312,0.22158933012472212,2.0,1.42065266983363,0.5,0.3258553901560804,4.664356401663706
1200,4.057005453503205,0.8807691870612102,4.934844598314704,0.05872518210496737,4.966399156496474,0.0462127296111525,3.9696544322763563,1.1080477706930725,5.0,5.0,0.961094772061815,4.948030397248887,0.051522807095050395,5.0,1.5086004639500192,5.0,0.2706384463525022,0.2261040350617997,2.0,1.3803162700595906,0.5,0.399545210831888,4.632243048722252
1300,3.972292767308218,1.075517266011996,4.913260185615137,0.06469673784244476,4.980346347904349,0.04804558704041602,3.804279469715202,1.1211947314476383,5.0,5.0,0.9869894670224544,4.942392335266665,0.05973023612424366,5.0,1.4267958076887408,5.0,0.2602848907439574,0.23131367282700485,2.0,1.358114915722148,0.5,0.4578373675733918,4.556045164608274
1400,3.8302044379961115,1.2534748672077298,4.928151988605948,0.08253620447557847,4.973227918065637,0.04451535865296212,3.833264390972149,1.205225120305568,5.0,5.0,0.968205043727788,4.943772377496411,0.06084415622923542,5.0,1.3833309563044212,5.0,0.25856870419177547,0.24097435636597236,2.0,1.34542674683248,0.5,0.4562902142443491,4.531054020618694
