milliseconds,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147
1000,4.253010678688296,0.7588871945250796,4.949792301186769,0.03782658956503408,4.979967447771356,0.03840930930107329,4.10029845182611,0.8747307221157806,5.0,5.0,0.9732866690162219,4.948825930870593,0.04922962457489816,5.0,1.5220407116415855,5.0,0.29198994578924015,0.20793363285863067,2.0,1.4333436078875663,0.5,0.35176511053667847,4.628252658495331
1100,4.113000787726621,0.8483304508897418,4.930060168995815,0.04049242477873406,5.005168536891443,0.04478521848673119,4.044373988828367,1.032005112134164,5.0,5.0,0.963236310080995,4.9495866924204135,0.051314512614767195,5.0,1.4624960940773921,5.0,0.28184833454535946,0.21010969632319665,2.0,1.4125351101725587,0.5,0.3920910546198844,4.615831181642069
1200,4.050163551576003,0.9870562560728416,4.926343865313263,0.05240103709307091,4.9718880088654975,0.04103955097486141,3.89037002160103,1.1017672959541933,5.0,5.0,0.9670308021790693,4.944740582253118,0.05381663331591193,5.0,1.4784168378810385,5.0,0.2768058505139732,0.22364416834901288,2.0,1.3897256818138555,0.5,0.4360116529021659,4.570896556216394
1300,3.9527014841049746,1.0993148368776258,4.908900038776713,0.0888979335087221,4.99799081597551,0.043162916181409834,3.8268069345210503,1.1688787542343362,5.0,5.0,0.9824440329711754,4.94394879054546,0.056427644189527726,5.0,1.4903112497666244,5.0,0.26486075203659193,0.23119828353063987,2.0,1.3589665156075972,0.5,0.4630419202270806,4.549842697433763
1400,3.826452661546828,1.1291173487797035,4.92578980250496,0.09731307111901634,4.958371727099101,0.051564734319824265,3.8605989508537113,1.1448262631307704,5.0,5.0,0.96413461929819,4.93972949529299,0.06171619123541966,5.0,1.4204691165920587,5.0,0.25913862942293453,0.2351779415413345,2.0,1.3246342576623726,0.5,0.44127804808950855,4.506597075279728
1500,3.6043609633580695,1.395109237088498,4.89061371759707,0.08916467625577665,4.969504382261837,0.05156632606866036,3.806098212007822,1.2149872736911096,5.0,5.0,0.9823703986890998,4.935194766065002,0.05982050114988824,5.0,1.4565047138640843,5.0,0.2535503647748643,0.24682665767773043,2.0,1.284173793068655,0.5,0.5274666680151422,4.5437339194173525
1600,3.5211347495373593,1.3812949833319428,4.87619102704047,0.10773472370981199,4.966300837985403,0.04780377033862444,3.6718793923661,1.3086216235333232,5.0,5.0,0.9705362214270092,4.933696693334833,0.06172528572300026,5.0,1.4077234235899438,5.0,0.252017619695584,0.24329557022756035,2.0,1.2873002122677484,0.5,0.49130915632184,4.4784598750179985
1700,3.4401680691550176,1.4679471447673371,4.897939649352379,0.1168144874419209,4.97792659675462,0.05937956646472995,3.6304733498176143,1.3288684991879771,5.0,5.0,0.9951842775804011,4.931375643851415,0.06638101042334159,5.0,1.3488003511772453,5.0,0.24958782046810613,0.25400149626814483,2.0,1.283542665931098,0.5,0.552524942838957,4.435148075964626
1800,3.3443624741640807,1.721637537256715,4.858656520866089,0.12505018571478105,4.9662410959170495,0.056983894572518734,3.592861756398182,1.36601261058835,5.0,5.0,0.9897520843171954,4.933666464422751,0.06702245591374244,5.0,1.3866024816861549,5.0,0.2525016617454279,0.24652495485323606,2.0,1.2107024073117374,0.5,0.6123049807811826,4.41600694726672
1900,3.3157365878276654,1.6947976192857512,4.855850919966826,0.1592877005447852,4.956431496912604,0.05670508962434923,3.6091652023687266,1.5091509992397216,5.0,5.0,0.9866668787110721,4.930927586527704,0.07251868570701105,5.0,1.3709206563638061,5.0,0.24604054928732386,0.2539278983204059,2.0,1.22096703876422,0.5,0.5995305538382244,4.386010773454182
2000,3.2530479100527803,1.9090475914767189,4.837773266813149,0.14426140026273426,4.934325177127669,0.06805574877357312,3.5156382611790806,1.4755712407861477,5.0,5.0,1.011776003263341,4.92566628263332,0.07379205507484567,5.0,1.387125860656029,5.0,0.2565395895147199,0.24274454173483498,2.0,1.1836552579729587,0.5,0.6705130676653775,4.335862406290063
2100,3.1034445177875885,1.8743123064697436,4.833626280675653,0.1463009509972914,4.913650373814364,0.0660101398587571,3.464177720461257,1.4964696665519956,5.0,5.0,1.0195601532867602,4.926527400306,0.07468345803506662,5.0,1.338349193185822,5.0,0.24825640713687233,0.24636891704155614,2.0,1.1635510758466,0.5,0.6927292786991815,4.293306140308868
2200,2.9578199093009605,1.9377339141311882,4.813934204913803,0.18789237642109052,4.91562521979721,0.06672210105222467,3.4185934866650776,1.5419032623154514,5.0,5.0,1.015376687490228,4.920948351656631,0.07265514885503244,5.0,1.2782082483619615,5.0,0.2554936504691628,0.2541797396399282,2.0,1.1181596709670596,0.5,0.7300804271635901,4.271691687449743
2300,2.9385233645570152,2.0130031276333673,4.827919998027129,0.19922255638606337,4.891237351703342,0.0736226601351427,3.4364365562834345,1.596679969642128,5.0,5.0,1.0119003313337898,4.920587469860973,0.0751283044515628,5.0,1.3467400320519674,5.0,0.2500215168228358,0.2533309670671775,2.0,1.1359686114054526,0.5,0.7221582830625929,4.244525571999161
2400,2.8712326887458612,2.1443241581801993,4.786648740121638,0.19964663359397428,4.908405110477275,0.07144243105879769,3.3187660408809574,1.7092692898521722,5.0,5.0,1.0352521346215355,4.9231960821551715,0.08143331969636822,5.0,1.3032974297333553,5.0,0.25487468136258334,0.25689395635250556,2.0,1.083998698022224,0.5,0.7267814445376013,4.246753462126207
2500,2.8698105447590927,2.1856455811117805,4.799166904552529,0.2060599399804448,4.876117422550004,0.08086562062658993,3.356532278033438,1.7341131354348864,5.0,5.0,1.0455480789314724,4.918235266538105,0.07895752112379768,5.0,1.295917773838037,5.0,0.24870439323647875,0.24378382830987524,2.0,1.071336036228509,0.5,0.7762483287622736,4.23368238270592
2600,2.833029075084275,2.2842097545844195,4.76906883971317,0.2276671955524027,4.88538313619012,0.08766923040834279,3.248304778122131,1.7765936750532398,5.0,5.0,1.0369109101101543,4.917419605473873,0.08003606723530465,5.0,1.2819602815797915,5.0,0.25146732868052396,0.2512645979597672,2.0,1.0642212487202445,0.5,0.8002382949557368,4.198594634687334
2700,2.6751809828036315,2.2866539527547163,4.7426295244728776,0.2409436521095439,4.863879192770566,0.08468860701566823,3.2215025903391994,1.7237486623486973,5.0,5.0,1.0607804355678483,4.91799490130945,0.08616985284886589,5.0,1.2361098740112388,5.0,0.24965986029912,0.25502380640832484,2.0,1.0096692113178016,0.5,0.8244187475305214,4.136288003757444
2800,2.7080865043445055,2.2485924289782018,4.761061032780143,0.2629058746877476,4.850323245133713,0.09412190667304596,3.22282175555828,1.7398600030763511,5.0,5.0,1.047435395869343,4.913510258009265,0.08550497074515495,5.0,1.2529945499581687,5.0,0.25244036838012573,0.24687329197594865,2.0,1.0362590957766238,0.5,0.8761445329771791,4.136105647348943
2900,2.650499936139505,2.4147899590557005,4.723592679085466,0.2865606415477305,4.833574334708072,0.09350028903638556,3.131735430096178,1.7924844716930792,5.0,5.0,1.0611205279753135,4.909474561867038,0.08841224456137506,5.0,1.2593543908724378,5.0,0.24898472795771442,0.25478211350234375,2.0,1.0182047590306011,0.5,0.8740642623658352,4.073841707278749
3000,2.7281006537138515,2.286094740893415,4.70800080187183,0.3028079002811226,4.836909237603875,0.09973972679496827,3.1028706523181646,1.8621960717945722,5.0,5.0,1.085698261613313,4.913377965835666,0.08926860485865883,5.0,1.2616564986049397,5.0,0.2547223011015121,0.25095090771165895,2.0,0.9805059708561348,0.5,0.9242101848481259,4.046546006508217
3100,2.6855047162859154,2.3334095379670416,4.699998896384882,0.28282136252302087,4.817901429365094,0.09947773672237596,3.1803464781708737,1.831208057795315,5.0,5.0,1.0919041956041864,4.909377314049316,0.0940814983086189,5.0,1.1668111195754427,5.0,0.2511597773904633,0.2553939577636234,2.0,0.9781922252326264,0.5,0.9086979311819863,4.0963520318040825
3200,2.6339469974187786,2.383901216497554,4.666855729491966,0.3128397775509394,4.793120298698192,0.11233920920079091,3.1022977804071896,1.8444486904964519,5.0,5.0,1.1075309581490802,4.903962604435168,0.09395464316336063,5.0,1.216523928668924,5.0,0.2514498932020942,0.2489962762037424,2.0,0.941974986152991,0.5,0.9490422467970531,4.001197188090411
3300,2.5612442935491035,2.4097654707059393,4.663371441954102,0.3336327780570171,4.7850268222043395,0.11220716513420961,3.0883508960410557,1.9080215900002848,5.0,5.0,1.1188931008004113,4.907171836857744,0.09720944407899809,5.0,1.2362102159027533,5.0,0.24445180610547415,0.24462289944391966,2.0,0.920525330395568,0.5,1.007384491626446,3.992544429386896
3400,2.4951206840812663,2.3532272907479257,4.641068259091357,0.33855053111166705,4.739911981916981,0.1139594619774141,3.0705003794191454,1.9908966350812616,5.0,5.0,1.1283162703530525,4.904766368167185,0.09538819016540655,5.0,1.1958529084188159,5.0,0.24277102971535847,0.2542635616837138,2.0,0.876004152573545,0.5,1.05683773426826,4.0073085582625785
3500,2.5226231690052914,2.4083770380045495,4.642629874190909,0.3689129858537122,4.713509548283057,0.12351995934363195,3.0025092442201116,2.009190034433768,5.0,5.0,1.1579781725266929,4.904883759656925,0.10030339211582474,5.0,1.1403509247476886,5.0,0.2500597090888824,0.24862812662747602,2.0,0.8863965607558851,0.5,1.048055222468171,3.9422420254650845
3600,2.5945731265987293,2.539388061727844,4.616814602320814,0.3562073325510716,4.709651190714272,0.1209740075387626,3.0086882053641144,2.0005387531899648,5.0,5.0,1.1674741281156458,4.9037315618981845,0.10234702985364644,5.0,1.2037450385681696,5.0,0.24540895519155678,0.24711214722073613,2.0,0.8795208336917079,0.5,1.1043908557131477,3.888629023899508
3700,2.5623071108804782,2.5099794578730577,4.59202406818915,0.376918670413004,4.699675923970136,0.12358070506592356,2.9418547922704787,2.0048625962965194,5.0,5.0,1.1883075728689354,4.896204656445449,0.10257225454666317,5.0,1.0954057442550322,5.0,0.24961575149148735,0.24500696143514217,2.0,0.8256624060552681,0.5,1.1350751365639091,3.8953494778180318
3800,2.504564373052036,2.4509441482774688,4.604491582934912,0.39789938951309534,4.678353901134683,0.12897781644002254,2.914292308695742,2.072878738811949,5.0,5.0,1.1887828106719747,4.9000846931361295,0.10568849951567928,5.0,1.1430364301817872,5.0,0.254106712676018,0.25566752708572327,2.0,0.8334761783986612,0.5,1.0808453329080716,3.8769517729511334
3900,2.510814522666505,2.504981816995895,4.569290804419406,0.4211661119037959,4.626018795059248,0.13832205373200127,2.8961162605628554,2.0162947629222208,5.0,5.0,1.2111340792484826,4.89794416856892,0.1029814120416594,5.0,1.067715105355826,5.0,0.24780301025946877,0.2469212283430342,2.0,0.7807328010359317,0.5,1.1178501429140613,3.8792186480943847
4000,2.5796849438113396,2.566769600169448,4.552924133429154,0.4271522702599396,4.600056602469848,0.1384002852642375,2.9782366027398757,2.0445158338407317,5.0,5.0,1.2353068742728703,4.893834613667871,0.10455094552589161,5.0,1.12047062145098,5.0,0.2555104094184933,0.24326308292194262,2.0,0.7538048163575033,0.5,1.1270768444656492,3.829764305736011
4100,2.5049337763766597,2.5629812351714305,4.529793530026754,0.458551700674231,4.607544704109052,0.14272316150688236,2.953025592147152,2.0957060314259515,5.0,5.0,1.273506424426335,4.893894722633371,0.10799603063254953,5.0,1.0478177371493957,5.0,0.24696045497864275,0.2456500512984575,2.0,0.7765755551040356,0.5,1.1563647988175363,3.8426204403347954
4200,2.423297158029017,2.5448871559893087,4.548358025525815,0.4553848058519155,4.555254310182575,0.15469066656775893,2.8717845295312387,2.1397314060272126,5.0,5.0,1.2785783969597035,4.88877929698499,0.10709387379972617,5.0,1.046495635530301,5.0,0.2521376837581931,0.2522630795444456,2.0,0.7233553670906873,0.5,1.220313828960477,3.7849239562177193
4300,2.517703274996377,2.5711897280916594,4.5009227631399735,0.5048469203433893,4.521397652444388,0.16041762752618383,2.827038306486236,2.1350616264015576,5.0,5.0,1.2875503844055536,4.889964576235135,0.10845632093601505,5.0,1.099916542442959,5.0,0.2568155855960606,0.24386374080644288,2.0,0.7124091605245231,0.5,1.2335285044248243,3.787600262320487
4400,2.444379611239923,2.4774681446482547,4.500311815391432,0.5043849501420067,4.525204489371533,0.1654791323579123,2.815123061833032,2.1515228298619866,5.0,5.0,1.3386131014180929,4.88807572253197,0.11446497467343973,5.0,1.0048595891597654,5.0,0.25428832983981586,0.2474016806915111,2.0,0.6865242903422984,0.5,1.257321499816391,3.7742386164763086
4500,2.5290822028762094,2.5706426819458787,4.483393071631902,0.5100077930997412,4.470061266493388,0.16368180034580387,2.8180689624205195,2.092852217065223,5.0,5.0,1.3534656704797627,4.887035199851912,0.11520087032114328,5.0,1.053857388559079,5.0,0.2487593201796563,0.25664490299702725,2.0,0.7164179641977121,0.5,1.297722851326257,3.707609207868944
4600,2.5138600702807232,2.438783749182183,4.479864155623651,0.5400758839400853,4.447159610837977,0.1700025384678123,2.849291502218627,2.1540544311022782,5.0,5.0,1.364266352932829,4.881869448533338,0.11820940181062141,5.0,1.0221738462693755,5.0,0.24334868602950463,0.25494046875484566,2.0,0.6536240399584867,0.5,1.336430581900637,3.729209359854948
4700,2.566738308133353,2.5698116557621895,4.442340496486128,0.5350379353700723,4.435255749678375,0.17966543867972776,2.8675921503386146,2.1666067475889252,5.0,5.0,1.3858114826795185,4.884007100597888,0.12104243695641555,5.0,0.9709915869549521,5.0,0.2505048236164259,0.24871746808874332,2.0,0.6941416483423913,0.5,1.305033114318941,3.677633076686873
4800,2.5178428998923397,2.4576564785916584,4.422579290328963,0.5717098707252953,4.406224377038103,0.18233908249872685,2.856684273014837,2.2230309705019535,5.0,5.0,1.4292250331015317,4.878269294575229,0.11948898195016225,5.0,0.9719057931668562,5.0,0.250956436939067,0.25495900395554216,2.0,0.6556512555312614,0.5,1.3021223596159575,3.6626810253752176
4900,2.5600354421432727,2.5679839037556436,4.429483858992241,0.6024212873304952,4.360442725130031,0.190892083318084,2.793155128649566,2.1446334257307216,5.0,5.0,1.4609338994479784,4.876045989610749,0.12184853496019786,5.0,1.0267159451569208,5.0,0.25448525070581074,0.2513176003168431,2.0,0.6684528940663363,0.5,1.3388975244128065,3.6750932694827716
5000,2.5260985824538342,2.505263382802523,4.410653082256056,0.6236436877896674,4.347686508538538,0.19415400310471156,2.8035240955826612,2.2621918006736905,5.0,5.0,1.481121576297489,4.875010121572175,0.12219986512542422,5.0,0.9685370191712167,5.0,0.25728411047144756,0.24519326849288503,2.0,0.5974654860154074,0.5,1.4129894308212574,3.6418423523052796
