milliseconds,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147
0,4.985374068071849,0.06626199957553788,4.99930188787925,-0.007174345994263865,5.005852763044805,-0.004307155931751757,5.040199000837613,0.04392060283087568,5.0,5.0,0.9925217556917888,4.997426382563614,0.0019086238371734956,5.0,4.957192289246222,5.0,0.5046517008865078,-0.005157228311316449,2.0,0.019098853995243407,0.5,0.02696150424601993,4.966029925572737
100,5.002836085231781,-0.07895349951330374,5.005646012249636,0.0032006867796288284,5.010834062592332,0.005227399094275759,4.926496319725625,0.1711687052394844,5.0,5.0,0.9810731294182168,4.995278618566661,0.005702943649382449,5.0,1.6984679017783353,5.0,0.4977744649194632,0.007376787092270645,2.0,1.591817992813303,0.5,0.012634671580947922,4.954193862178994
200,4.985736005096463,-0.05278446725209901,5.007605146902384,-0.007679940658878694,4.984539740378689,0.0170398351868498,4.75023657939004,0.28735308709942803,5.0,5.0,0.9999523181415465,4.9889920210639165,0.00932945260217585,5.0,1.6455451744791296,5.0,0.4829253891360587,0.019977632224331715,2.0,1.667878879259067,0.5,0.07689414467351144,4.912133242134843
300,5.017858731020926,-0.006585240126951691,5.013760829614202,0.022054494749151617,4.996757655337793,0.021273172780050767,4.645661782205447,0.3558055287924948,5.0,5.0,0.9714175873099806,4.982150644755605,0.02038502423912595,5.0,1.617962318387897,5.0,0.46655056649275534,0.03436491811964173,2.0,1.6056852098176637,0.5,0.11076301600775698,4.91583002713372
400,4.963348363844012,0.06353960476759257,4.998437118776157,0.0011246614125111727,5.00388731765454,0.0232496481985478,4.607524828983944,0.43839131881117993,5.0,5.0,0.9764732318189037,4.978834272615928,0.023773811280545665,5.0,1.5675757297867337,5.0,0.44994000120915467,0.06363233533352575,2.0,1.558081205667844,0.5,0.11877699422466687,4.908200977367281
500,4.887275511469173,0.24178715634585923,4.968614176145681,0.031000042893442475,4.987628201295154,0.019219288381310647,4.445244260568647,0.4709302272107037,5.0,5.0,0.9797060012228297,4.971551252467304,0.027287061794792303,5.0,1.5044486022541133,5.0,0.4149812361039348,0.0885460595475881,2.0,1.549296350507201,0.5,0.18791472559482184,4.865432924905445
600,4.793933218671753,0.3185548396508545,4.983976396502597,0.02690393511387159,5.010454813944786,0.027383453497205376,4.410116468165197,0.6766684035959668,5.0,5.0,0.9810437543845225,4.965622424057008,0.03489214390086499,5.0,1.5142184716670724,5.0,0.3833076892305315,0.10893272805652014,2.0,1.5098937357627646,0.5,0.20936776452717062,4.780391136066483
700,4.605753867851341,0.29106192383057583,4.991250405505449,0.024141561783887953,4.980327590592034,0.024879641216740474,4.2996303176947235,0.6535318220926939,5.0,5.0,0.9884732507583937,4.962733985619888,0.03765201489107994,5.0,1.5174968380867377,5.0,0.36315397570672053,0.13137318452301947,2.0,1.4829838416080952,0.5,0.21021298144404676,4.784142008272131
800,4.517812554366547,0.4520764588807658,4.956765352878292,0.043695586199629495,5.002614982267462,0.034561835472005024,4.164194003311929,0.7288330770269768,5.0,5.0,0.9595678732812278,4.960827996415621,0.040021043877060354,5.0,1.4912498008953037,5.0,0.33800930767001974,0.16430014977013196,2.0,1.4471163802888984,0.5,0.2683877210762417,4.768076582561537
900,4.49415390417891,0.588729033393479,4.979541955259252,0.04059095081195417,5.005644339322814,0.036112820379492004,4.19791948149934,0.9197001224702755,5.0,5.0,0.985830557044767,4.9546109952674176,0.04328636062668245,5.0,1.5088876213954656,5.0,0.3152396434677865,0.1902084726575215,2.0,1.440174888854244,0.5,0.31385293501605616,4.690899492143967
