milliseconds,s21,s22,s25,s26,s27,s28,s29,s30,s31,s33,s34,s23,s24,s3,s123,s124,s125,s126,s127,s129,s142,s144,s147
0,4.976624653963565,0.04975435562226573,5.015520778751107,0.009926731177151645,4.981918744879701,-0.001080575346256007,4.962160952714335,0.015386037997348908,5.0,5.0,1.0090634969002847,5.0020631911110485,-0.0023067651733901964,5.0,5.015338053178981,5.0,0.4959272828655388,-0.003553903600030344,2.0,0.007972867149698306,0.5,0.0037509387803691583,5.005359900678188
100,4.93356079684358,-0.05499407261126317,4.993344638202306,0.012926600239432217,5.010750598753755,0.005154698697245893,4.91650519390586,0.09233467796230312,5.0,5.0,1.005363190351887,4.992925808366235,0.004612794518110438,5.0,1.6968840940212901,5.0,0.4970165662278574,0.0008009255287764177,2.0,1.6099028676467821,0.5,0.002151268917762062,4.961668783917898
200,4.981898639093679,0.049571632944541213,4.995337620916428,0.014966975288006673,4.989353055554442,0.016079302625843474,4.731508955187649,0.19795162189835855,5.0,5.0,0.978492475856391,4.988413407718347,0.014438470320175256,5.0,1.5545324062413888,5.0,0.48535026199366005,0.010874365283701826,2.0,1.632524352792456,0.5,0.07847069958654462,4.930525969905862
300,4.966381252546332,0.06414461440819554,4.979634977478928,0.0026340688163850267,5.016888912194507,0.011465524405670835,4.652045068045492,0.30999976142163554,5.0,5.0,0.9926663191199286,4.983706082496992,0.016032627487019273,5.0,1.584746233424947,5.0,0.4659360990159664,0.030271779500352133,2.0,1.6052958136605828,0.5,0.1382557728851257,4.938253740387281
400,4.8090819511999445,0.15792325748120267,5.004135057503058,0.017125312145833786,4.984255763443376,0.02160827082366824,4.574837687573671,0.43904465562060946,5.0,5.0,0.9670584598644296,4.977442543816475,0.02053358987592227,5.0,1.576231422224421,5.0,0.4493034780565487,0.05516757257986969,2.0,1.5625967061183386,0.5,0.14458291167133744,4.838994618375309
500,4.776391639859853,0.20236543449799207,4.99639244248519,0.025485921149198794,4.98840854116323,0.021885965413676257,4.501705104230951,0.5328020911314492,5.0,5.0,0.9658793204792149,4.974392292573104,0.02866863438993821,5.0,1.5085890133333488,5.0,0.41241497161528184,0.0910635327963509,2.0,1.5319199656000753,0.5,0.18367515943075377,4.823286377450557
600,4.689239451666499,0.2971153673206412,4.998273382995186,0.01895070328655412,5.015848263459403,0.026226291222042546,4.432288644838475,0.5601788575676064,5.0,5.0,0.9813325005493503,4.964029223453533,0.0337891746631793,5.0,1.5318333420262924,5.0,0.39118476817444686,0.11543628077871967,2.0,1.528273199644067,0.5,0.22148909757413168,4.778075294643643
700,4.695393056741949,0.32721197797660284,4.971380614376177,0.007129643780527002,5.009678616094978,0.025841789770654277,4.231066017325264,0.7264220000207484,5.0,5.0,0.9604176985879769,4.965590943108854,0.037138839264857074,5.0,1.5595916638776044,5.0,0.3589672386456868,0.13297703753419887,2.0,1.5325219939226427,0.5,0.2664501607364597,4.758809186796948
800,4.505458092998363,0.4471702324286496,4.9869313326674165,0.027831367949640907,4.985861591914049,0.035794054548693596,4.1928226503112445,0.8053927815237715,5.0,5.0,0.98401103671079,4.959506213320734,0.04429852974093005,5.0,1.5604524222511613,5.0,0.33246037847217175,0.16274382268836377,2.0,1.4443724919620387,0.5,0.23134135151227536,4.760340785712431
900,4.4694342830576055,0.6089475688895356,4.94772650727315,0.048786385299069916,4.99071128446464,0.03696106850776048,4.112391594566032,0.9098827876464648,5.0,5.0,0.9596155163409684,4.954095207957336,0.047542789801881195,5.0,1.4961176853112432,5.0,0.31479209336780384,0.18047003822926724,2.0,1.458281934659182,0.5,0.29989989832242353,4.716358997960969
