miliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime
0,0.010015161550855274,0.10063994311437542,0.10112065393607587,0.09971624754706189,1.0017563875475286,1.002340607874207,0.09000760420921514,0.09984266686077038
100,0.00971714587846494,0.09886540201856656,0.1409215684990422,0.09751528392660701,0.9782040906211192,1.0431948089088183,0.12486184849965165,0.09530653152008561
200,0.009628681258573945,0.0961238838004242,0.17071660187431267,0.0963751160030988,0.9650071259145865,1.0696725666359546,0.15125633697223112,0.09303237822372189
300,0.009329727015314,0.09549472142822357,0.20070606767919114,0.0935930621795648,0.9502417583684885,1.1250621281999718,0.17803668041662513,0.08986209388854194
400,0.00905290306972621,0.0927483075410864,0.22341366197978269,0.09148261137683289,0.9331489841355006,1.1475747494519257,0.20023330176028076,0.08709445687694482
500,0.008984252972772677,0.0923584855933515,0.2419536784009388,0.08813455763357339,0.9095843003273484,1.181988413620413,0.25479753371572855,0.08401137248989166
600,0.008684037893667522,0.09067838421681754,0.2587613347592391,0.08694823781944257,0.8912125308854317,1.2086513120836917,0.283195629268887,0.08037372842297244
700,0.008389680185755357,0.0875146095036961,0.28497691564606353,0.084801847498609,0.881512719919173,1.2520703734193823,0.2908454242065281,0.0772709193868771
800,0.00831910116391527,0.08754993503463197,0.29344359149202065,0.08323433113229035,0.8715287292320398,1.2682249877302965,0.34178483923769676,0.074455857507867
900,0.008108423657877383,0.08586961564381967,0.3142095888659321,0.08150517619607126,0.8462677650612551,1.3066726511983617,0.3619844200714194,0.07045876417842602
1000,0.007965454874489339,0.08323140049084717,0.32734700461940586,0.07982407701173862,0.8296855130524808,1.3260879870237567,0.4097789810732466,0.07003096427702399
1100,0.0078050461054696,0.08178244700480544,0.34204878770481334,0.07710539206893709,0.8197284699957311,1.348429724824302,0.42951239976787464,0.06541951087650837
1200,0.00754655239779024,0.08009297263891614,0.34598561265600525,0.07544460467742645,0.8161202733305915,1.375531255548854,0.4481513126003466,0.06488552714799195
1300,0.007405357589111723,0.07898671414602007,0.3644774246501259,0.07271533529321926,0.7997278510191492,1.3902816263131546,0.4842363846051426,0.06095874258129577
1400,0.007143643649722693,0.07850451744932593,0.37207159374396237,0.07197579519215681,0.7830490355914697,1.4243923978046102,0.5164172891602276,0.059384890458906395
1500,0.006996439897713756,0.0768932535070105,0.3860129580116366,0.07097766485666637,0.7612405166006836,1.4370742115963262,0.5402005271197828,0.05848023589601364
1600,0.006766722281317325,0.07579400798128487,0.3915420029899149,0.06842639213640579,0.747602002857312,1.4562933632214126,0.5720197109228611,0.055720495154233426
1700,0.006633518644328417,0.07363105149039369,0.3968120364377701,0.06618048755976241,0.7427035732783132,1.471547153556436,0.5957746762050837,0.05333623412830899
1800,0.0066387350368467485,0.07162818936948541,0.4098592287017079,0.06538163128197845,0.718594964159006,1.4861761979938937,0.6175218270485837,0.05254932646004827
1900,0.006398950023752256,0.07036588593081373,0.41312991497903645,0.06495949596225466,0.7201058425014405,1.4951968989743059,0.6529099428050262,0.04981268787842967
2000,0.00616925079370263,0.06920177732568147,0.4241922982492643,0.0619862169867851,0.7066068288006792,1.5086797342465175,0.6924166621294646,0.04859805482761551
2100,0.006145301789011114,0.06937352321053686,0.4313981349522819,0.06079822550616532,0.6791238603185187,1.538965185617534,0.6890036812508482,0.04717692423802168
2200,0.0060358582425413315,0.06801595100277048,0.4328475618960438,0.05971132647813584,0.6719487145780855,1.5395860333547866,0.7254307790836345,0.045308097587004804
2300,0.0058236460442413675,0.0658534270300766,0.44038532262156255,0.05827351612078857,0.6585457388946624,1.551941380059425,0.7593530768968781,0.04242446475373458
2400,0.0056029581807651415,0.06519259570343931,0.4426493678545716,0.057476953180687324,0.6478832203474922,1.562822649868601,0.767229806832665,0.04137381888361918
