miliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime
0,0.009980328223239548,0.10069975200084026,0.09722526042264865,0.09993624908372183,1.0043426563285214,0.9915165208722848,0.09661059045842253,0.09888073653032906
100,0.009775100965512403,0.09803564287824158,0.1322318938966956,0.09761914858827767,0.9768771314375473,1.049375348737788,0.10924833985124094,0.09532822014254207
200,0.009548479523047666,0.09598799197820493,0.17041019537476906,0.09461712432808124,0.9673318828680708,1.0772625199981796,0.14035736679975497,0.09271644190399156
300,0.009347376029366888,0.0942496844472916,0.19870964827899673,0.09265077332745916,0.9451020132766854,1.1169642939112074,0.18386390517694118,0.09059524245082641
400,0.009157166810584393,0.09262857746125326,0.22087900638994679,0.09147138745683049,0.9231302945846112,1.151560102729349,0.221726063501317,0.08528105786544608
500,0.0089879228581811,0.0920096486251776,0.23951680365608277,0.08841284358617803,0.9148783884008821,1.1888501526248394,0.25449908609476857,0.08255974709925476
600,0.008704570174130902,0.09036509720808376,0.25899648000226466,0.08735921068167106,0.9063787408691463,1.2237364636878805,0.2591002120706439,0.08057664324299682
700,0.008522671292598667,0.08878549227873753,0.2790552589064875,0.08430797853880699,0.8843094617448045,1.2539328963787257,0.29552081770933125,0.07792055478359045
800,0.008294715153911223,0.08658225701873572,0.2996494560798633,0.08272743887886429,0.8664024661540712,1.265893925905372,0.3495156033208135,0.07457550368638945
900,0.008152919532770458,0.08522800133597026,0.30936141231793346,0.08123988789002312,0.8564404157311675,1.3100002812840472,0.3843176705766776,0.07226461505461489
1000,0.007942355775029716,0.08398529687702878,0.32670031904768476,0.07875507024261716,0.83109643321177,1.3230061038296532,0.4169659403140514,0.06918468032446837
1100,0.007703594992730606,0.0818030073628943,0.3424593509403051,0.07818246406809663,0.8227750426711486,1.354004883164485,0.4210049030047119,0.06653464417916741
1200,0.0074556132395928185,0.08161765822246378,0.3539124108296102,0.07585118087528778,0.8115168517683747,1.3824012711284324,0.4729273051372113,0.06349791492787704
1300,0.007323658744235301,0.0796329955409001,0.3594340085129037,0.07462550825164051,0.7918803284040575,1.3988117363873172,0.49491545405922943,0.061314763936042786
1400,0.00716042452035583,0.07833715487982429,0.37587258181617195,0.0719172932643889,0.7704632792638149,1.4219069942501688,0.5227308068985822,0.060749356061278265
1500,0.0069283526234729135,0.0765556859328996,0.37930560343734226,0.07017902308995475,0.7636785017548721,1.4354910821563327,0.5352830277179975,0.05697777251881778
1600,0.006907059865373885,0.07440909657613454,0.3920980461245735,0.06953403204624009,0.7447284370279068,1.4628412074325636,0.5804171763211067,0.05571201581608759
1700,0.006654346561673247,0.07395940340780753,0.40231101769804745,0.06620967928843766,0.7353946803383413,1.4711992462131567,0.5894946737002907,0.05301174467447522
1800,0.006617165567966478,0.07253439216046276,0.4052931727814969,0.06623565287671053,0.7282323860537162,1.4886306762458863,0.6369236859578031,0.050882645119483365
1900,0.006334591600062421,0.07036048731699589,0.4189749709937861,0.06468024258680238,0.7072073412861127,1.5041936307138246,0.6538399165518342,0.04880303312771376
2000,0.006293865029381505,0.07009595436365947,0.4237154617953955,0.06224858034194393,0.6927854501465659,1.5081808718369811,0.6776138196329401,0.04869665682566414
2100,0.00602298136520606,0.06865528023014325,0.42707181216815043,0.060033295602164076,0.6785063169272375,1.532256245979368,0.6928306626410975,0.04531784366058418
2200,0.006046484557036486,0.06806820741285671,0.43564549253388457,0.05959681273554084,0.678569792525135,1.5432000452758994,0.7253893840675357,0.043439557434348325
2300,0.005880175385571067,0.06707241888209765,0.44098151111523054,0.057365556674003566,0.6661200029624114,1.5599893228858088,0.7512740433306823,0.041857139806441505
2400,0.005658829288507252,0.0643738324102933,0.44569548991878705,0.056246463458758424,0.6561055468378064,1.5639665208153142,0.754068327315576,0.04198024135327822
2500,0.005500437046963375,0.06359155228528665,0.44550539903263453,0.05465269121797736,0.6419405239596899,1.569740176080473,0.788055673097343,0.03941552115511093
2600,0.0053599091819006295,0.06182583452296103,0.44931626842627104,0.05368297409189153,0.6317289088190461,1.5782063885645965,0.8066013523736889,0.03929620551396407
2700,0.005298595195888441,0.061746513126396174,0.457429029553602,0.05204326629221772,0.607905064761461,1.601851498564679,0.8297544929781039,0.0372654469510982
2800,0.005091457270348428,0.06077157618574826,0.45865692208433617,0.05165366328257764,0.6048570006535094,1.597723075361443,0.852509293890577,0.03617129512263898
2900,0.004967458807308401,0.059366093418124335,0.4597962965798443,0.05044162542635521,0.5948656275502461,1.6169493198896694,0.8597554063522536,0.03565277389802318
3000,0.004861975764402034,0.059048547235751404,0.45610239858017226,0.05009704903755582,0.5762028359389634,1.625748175535103,0.8659037655407074,0.03210881143417465
3100,0.004865829381967936,0.05644996465897191,0.45722651999287367,0.04920371597104542,0.574818431199531,1.6155431829019098,0.893460088378268,0.0331012208624897
3200,0.004788292151657638,0.056326677045876114,0.45526961736789484,0.0465201636572355,0.5638352540376078,1.6369612493383012,0.9036617845224526,0.03067786376934293
3300,0.004613005441589798,0.05530577261211014,0.45495109880782614,0.04585060411098404,0.5537192634945824,1.6444796492269833,0.926031972965675,0.030364472686609034
3400,0.004396370204205735,0.05472547038278845,0.45869453400620325,0.04479789446559726,0.5418564749218111,1.640615137727134,0.9336613810839383,0.029585042686207604
3500,0.0043240043842078775,0.052753452731277684,0.45337745504185145,0.04463665562524566,0.5261998660376213,1.6413076059594045,0.948351366345796,0.028215111028292775
3600,0.00438112441624938,0.05129810041297233,0.4529541625050005,0.043709371108399286,0.5246278678831161,1.6464497261505622,0.9695407209751611,0.02700802933936249
3700,0.004103069898367449,0.05104655266526952,0.44796220233906,0.04172334694315319,0.5104409809202742,1.6535165967174996,0.9870549509918916,0.02644159306964407
3800,0.0041826041207070125,0.05080348344818473,0.4453510889737503,0.040461906007612826,0.5068955629820125,1.6469962165408032,0.9948945953935199,0.026094702061406433
3900,0.003945875011408172,0.04936878175733017,0.44131126838652174,0.03922108282199277,0.4942494342722048,1.6672685332229242,1.0212340782296931,0.024071459036195664
4000,0.0038690594669125366,0.048652654204671145,0.43338852908406195,0.03816982077941008,0.4913936819718783,1.6529469042887335,1.014099850779733,0.024144334902417193
4100,0.0037160461222688164,0.04819202379554621,0.4279557876288225,0.037888367049202176,0.4707164096522166,1.6551260573875322,1.0414465058037337,0.02142961714784481
4200,0.0038191334103586413,0.0470391180121425,0.4231803558120153,0.03652745994269589,0.4748414493091785,1.657746599918727,1.0466677992381206,0.022641355250105126
4300,0.0036564329950370994,0.04592216468771295,0.41210337862186164,0.0362093309094155,0.451174002485165,1.6717981124108092,1.061241641377634,0.02084298301100812
4400,0.003547798569941309,0.045835141183910896,0.4067487817202989,0.036512776165223096,0.4553507405714552,1.6706457248469957,1.0492189391205096,0.020256302953690523
4500,0.003494404848049049,0.0436305442492304,0.4047964405177377,0.034345103783583186,0.436266483710438,1.668994611544044,1.081985084919123,0.019447071332025452
4600,0.0034142746201028707,0.04389834276879124,0.39739541474405454,0.03296499099271769,0.43074485875051843,1.6683585811337265,1.0823986308540094,0.019202146479878557
4700,0.0032380690228676914,0.04224128563341409,0.39349980655693634,0.03389312763504009,0.4286793677493932,1.6788165827934374,1.0795456248946982,0.01838295435643615
4800,0.003236583814383201,0.04213458690349407,0.3835335751984148,0.03320729059833585,0.41923047965474136,1.6693029684116933,1.1004031810028685,0.018565567061963963
