milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1700,0.0,0.0,9.980441890475675e-09,0.0,1.1955810952432486e-10,7.551867641272982e-11,9.613472716623438e-10,0.0,1.5999951810838012e-07,0.0,9e-08,0.0,2.0936403965262335e-10,1.3996579483136043e-06,6.770684661365532e-10,2.2768620811054647e-11,1.553907507245527e-14,2.6569016837807024e-14,1.2078879044177174e-13,1.2078879044177174e-13,1.9335643012971238e-08,6.464875805353258e-10,9.725951520491743e-12,8.127803497369964e-12,3.284415503119234e-10,2.4996679173628938e-09,3.3208263710594365e-13,0.0,3.3999546124083903e-06,7.530120639451967e-13,3.911084665989702e-12,5.938520754900248e-13,4.021968440634412e-11,0.0
1800,0.0,0.0,9.979452108947849e-09,0.0,1.205478910521523e-10,7.373019143162516e-11,9.591132143928527e-10,0.0,1.5999947267683054e-07,0.0,9e-08,0.0,2.093242767290272e-10,1.399602770378903e-06,6.75769408499546e-10,2.404874487347305e-11,1.7267926839031108e-14,2.972686453446331e-14,1.3483567111404443e-13,1.3483567111404443e-13,1.9296472291843416e-08,6.838823744953952e-10,1.0691672932762839e-11,8.938030520765315e-12,3.8185998733102485e-10,2.4996511489741522e-09,3.4885102584724884e-13,0.0,3.3999513568307697e-06,7.910528145249544e-13,4.7764432739695604e-12,6.287282997279241e-13,4.253765648596787e-11,0.0
1900,0.0,0.0,9.978485932909989e-09,0.0,1.2151406709001183e-10,7.191074374737187e-11,9.568844410612308e-10,0.0,1.599994242873618e-07,0.0,9e-08,0.0,2.0928425711711024e-10,1.3995423560148866e-06,6.744758236605414e-10,2.532237005371237e-11,1.9085625516808325e-14,3.3059270082137433e-14,1.4964528164626344e-13,1.4964528164626344e-13,1.925711882287378e-08,7.214253965331612e-10,1.1676371639137536e-11,9.764290524801126e-12,4.4035176209948915e-10,2.499634788199885e-09,3.652118001147603e-13,0.0,3.3999479614041733e-06,8.281710358159434e-13,5.789078725823362e-12,6.635978081732764e-13,4.485025540721348e-11,0.0
2000,0.0,0.0,9.977543421892341e-09,0.0,1.2245657810766039e-10,7.005824715403477e-11,9.546608278240268e-10,0.0,1.5999937297577386e-07,0.0,9e-08,0.0,2.0924398025218042e-10,1.399476695668384e-06,6.731877226287417e-10,2.6589483308154545e-11,2.099235903685631e-14,3.6566601874806325e-14,1.6521907493663425e-13,1.6521907493663425e-13,1.9217589918124133e-08,7.591070612963736e-10,1.2681176760847051e-11,1.0607533905157614e-11,5.039294624528987e-10,2.4996188360316398e-09,3.811639683597874e-13,0.0,3.399944429457642e-06,8.643644969417993e-13,6.945085463529683e-12,6.984606088879207e-13,4.715747417689112e-11,0.0
2100,0.0,0.0,9.976625063273489e-09,0.0,1.2337493672651176e-10,6.817833596571363e-11,9.524425072041952e-10,0.0,1.5999931862624282e-07,0.0,9e-08,0.0,2.0920344735402696e-10,1.3994056728622818e-06,6.719050835655523e-10,2.7850110611609724e-11,2.298772829306904e-14,4.024807643030455e-14,1.8155409601723888e-13,1.8155409601723888e-13,1.9177864660177606e-08,7.96953861395507e-10,1.3703104763369916e-11,1.1465244296120857e-11,5.727026570110028e-10,2.4996033010006976e-09,3.966989993018159e-13,0.0,3.3999407519893772e-06,8.996138194549242e-13,8.253767541463507e-12,7.333166646944583e-13,4.9459320846037524e-11,0.0
2200,0.0,0.0,9.975731036947904e-09,0.0,1.2426896305209726e-10,6.627793542545321e-11,9.502299267769075e-10,0.0,1.599992610596065e-07,0.0,9e-08,0.0,2.091626604726942e-10,1.3993292312487026e-06,6.7062786745185e-10,2.9104297990906003e-11,2.5071060057477885e-14,4.410237191900635e-14,1.9864531601796245e-13,1.9864531601796245e-13,1.913790293951052e-08,8.350122771523319e-10,1.473854726415836e-11,1.2334339332964608e-11,6.467135556056356e-10,2.499588186332972e-09,4.1181366702735935e-13,0.0,3.399936911103768e-06,9.339116218697387e-13,9.731793458589684e-12,7.68165920306533e-13,5.1755815090393766e-11,0.0
2300,0.0,0.0,9.974861456002596e-09,0.0,1.251385439974043e-10,6.436425125803342e-11,9.480236025691222e-10,0.0,1.5999920008294106e-07,0.0,9e-08,0.0,2.0912162183861705e-10,1.3992473275441218e-06,6.69356031535677e-10,3.0352095829598305e-11,2.7241621543316656e-14,4.81280495438646e-14,2.1648725546938382e-13,2.1648725546938382e-13,1.9097660476706312e-08,8.733331316434774e-10,1.578376011915787e-11,1.3211613675654228e-11,7.259897329411196e-10,2.4995734941016726e-09,4.26505898326615e-13,0.0,3.3999328869728338e-06,9.672531292955012e-13,1.1397431795895941e-11,8.030083165032323e-13,5.4046979111414854e-11,0.0
2400,0.0,0.0,9.974016893120418e-09,0.0,1.2598310687958394e-10,6.244255963957046e-11,9.458235796999383e-10,0.0,1.5999913559799437e-07,0.0,9e-08,0.0,2.0908033244124993e-10,1.3991598285899793e-06,6.680895587447735e-10,3.159352453953431e-11,2.949908969316623e-14,5.2324475174600894e-14,2.350775347591489e-13,2.350775347591489e-13,1.9057121678748387e-08,9.119373723573187e-10,1.6835933143288938e-11,1.4094707981637919e-11,8.10659444754399e-10,2.49955923430993e-09,4.407656900693146e-13,0.0,3.399928673062156e-06,9.996156350086435e-13,1.3257943515187047e-11,8.378438211310638e-13,5.633281773513571e-11,0.0
2500,0.0,0.0,9.973197718683363e-09,0.0,1.268022813166391e-10,6.051898607793538e-11,9.436301105685341e-10,0.0,1.5999906746484258e-07,0.0,9e-08,0.0,2.090387938162911e-10,1.3990666407881171e-06,6.66828420703416e-10,3.282861772524411e-11,3.1842961098548244e-14,5.669066048979792e-14,2.5441240980709196e-13,2.5441240980709196e-13,1.9016258325693e-08,9.508590971558268e-10,1.7891845049627293e-11,1.4980890524634867e-11,9.008066298912574e-10,2.4995454134703516e-09,4.54586529647814e-13,0.0,3.399924256985873e-06,1.0309843253620086e-12,1.5325434815236122e-11,8.726723901222362e-13,5.86133434357508e-11,0.0
2600,0.0,0.0,9.972401930639489e-09,0.0,1.2759806936051322e-10,5.859585513341524e-11,9.414444949461057e-10,0.0,1.5999899552824528e-07,0.0,9e-08,0.0,2.0899700788728062e-10,1.3989681823964075e-06,6.655725677596169e-10,3.405743164638849e-11,3.4272604496209836e-14,6.122536312530965e-14,2.744871726731016e-13,2.744871726731016e-13,1.897504193411777e-08,9.901295928668014e-10,1.8950190600760715e-11,1.5869120029946292e-11,9.959937745285298e-10,2.4995319969509864e-09,4.680030490133886e-13,0.0,3.3999196225543806e-06,1.0614376516656698e-12,1.7618982794526605e-11,9.07493974087307e-13,6.088860250779461e-11,0.0
2700,0.0,0.0,9.971630577975202e-09,0.0,1.2836942202479875e-10,5.6680379526363746e-11,9.392666856444494e-10,0.0,1.5999891965265966e-07,0.0,9e-08,0.0,2.089549760789796e-10,1.3988642134068163e-06,6.643219776234562e-10,3.527999342728694e-11,3.6787553048897e-14,6.592766742539487e-14,2.9529835497683234e-13,2.9529835497683234e-13,1.893344435944365e-08,1.0297837614126156e-09,2.0007200448287958e-11,1.675618123921928e-11,1.096453972384108e-09,2.4995190030333166e-09,4.809969666831176e-13,0.0,3.39991475846983e-06,1.0909341230233235e-12,2.014869971505333e-11,9.42308530480676e-13,6.315859775158561e-11,0.0
2800,0.0,0.0,9.970884036205047e-09,0.0,1.2911596379495416e-10,5.4778692987655194e-11,9.370969327968498e-10,0.0,1.5999883969819502e-07,0.0,9e-08,0.0,2.089126999262473e-10,1.3987546391138323e-06,6.630766219652399e-10,3.649633662345724e-11,3.938730362473349e-14,7.079658561823452e-14,3.1684221472334133e-13,3.1684221472334133e-13,1.889143738229689e-08,1.069855706736656e-09,2.1059649160086465e-11,1.763933876903527e-11,1.202272290419039e-09,2.4995064383189627e-09,4.935616810368583e-13,0.0,3.3999096523545876e-06,1.1194587240175894e-12,2.2926676694684013e-11,9.771160152460646e-13,6.542334156815101e-11,0.0
2900,0.0,0.0,9.970162490283443e-09,0.0,1.298375097165578e-10,5.2896623946079627e-11,9.349355706642595e-10,0.0,1.5999875552373033e-07,0.0,9e-08,0.0,2.0887018099509533e-10,1.3986394059255634e-06,6.618364707463084e-10,3.7706496610136716e-11,4.2071342822212085e-14,7.58311095266309e-14,3.3911493249792577e-13,3.3911493249792577e-13,1.8848992762140463e-08,1.1103793069926687e-09,2.210446520615854e-11,1.8515993017482813e-11,1.3134919111476198e-09,2.4994943061047064e-09,5.056938952934107e-13,0.0,3.399904291525494e-06,1.1470039305171946e-12,2.5965564772243952e-11,1.0119163838997454e-12,6.768284907505654e-11,0.0
3000,0.0,0.0,9.969466125164812e-09,0.0,1.30533874835188e-10,5.1040000830427076e-11,9.327829335076315e-10,0.0,1.599986669881446e-07,0.0,9e-08,0.0,2.0882742085153545e-10,1.3985184602501177e-06,6.606014939280021e-10,3.891050876256269e-11,4.4839157239825556e-14,8.10302309733864e-14,3.621126888858828e-13,3.621126888858828e-13,1.8806082258437332e-08,1.1513884403343997e-09,2.313857705650649e-11,1.9383544382650458e-11,1.4301560170841474e-09,2.499482609687328e-09,5.173903126715749e-13,0.0,3.3998986632993903e-06,1.1735622183908663e-12,2.927801498655843e-11,1.0467095919579912e-12,6.993713538986788e-11,0.0
3100,0.0,0.0,9.968793425598448e-09,0.0,1.31206574401554e-10,4.92068722320124e-11,9.306400065213547e-10,0.0,1.5999857397268239e-07,0.0,9e-08,0.0,2.0878442088080936e-10,1.3983921168469214e-06,6.593716506758155e-10,4.0108418628411e-11,4.7690294147612896e-14,8.639305719814233e-14,3.8583213845326346e-13,3.8583213845326346e-13,1.876267939526104e-08,1.1929074372614117e-09,2.4163088038822988e-11,2.0242896398449402e-11,1.5519354732360259e-09,2.4994713227733537e-09,5.28677226645889e-13,0.0,3.399892752584726e-06,1.1991931554345949e-12,3.287642991530442e-11,1.081495599429161e-12,7.21862429665546e-11,0.0
3200,0.0,0.0,9.968142886722695e-09,0.0,1.3185711327730592e-10,4.739533428064469e-11,9.285077709223063e-10,0.0,1.5999847635845162e-07,0.0,9e-08,0.0,2.0874118246926346e-10,1.3982606882245998e-06,6.581469002212106e-10,4.130027169319904e-11,5.06243004448813e-14,9.191869473528864e-14,4.1026993286987216e-13,4.1026993286987216e-13,1.871875768590252e-08,1.2349606866139614e-09,2.517907597044153e-11,2.1094931192970656e-11,1.6785034196470907e-09,2.499460419250119e-09,5.395807498804048e-13,0.0,3.3998865443046673e-06,1.223955899480897e-12,3.6773213654374356e-11,1.1162743662941657e-12,7.443021409204786e-11,0.0
3300,0.0,0.0,9.967515833103179e-09,0.0,1.324841668968232e-10,4.561643006406935e-11,9.263861246646547e-10,0.0,1.5999837398934012e-07,0.0,9e-08,0.0,2.0869770730407567e-10,1.3981238738932368e-06,6.569272197617532e-10,4.2486096513795814e-11,5.364062206328141e-14,9.760605804618458e-14,4.3542193502182634e-13,4.3542193502182634e-13,1.8674287707043946e-08,1.2775884661345442e-09,2.618067100339031e-11,2.193470108715491e-11,1.8101525953073035e-09,2.4994499222481224e-09,5.500777518772706e-13,0.0,3.399880027390348e-06,1.2477979561121083e-12,4.098118378079639e-11,1.1510458450583282e-12,7.666904556090553e-11,0.0
3400,0.0,0.0,9.966912123627538e-09,0.0,1.330878763724625e-10,4.387449598726399e-11,9.242755268459183e-10,0.0,1.599982667285162e-07,0.0,9e-08,0.0,2.086539969165894e-10,1.3979816909036675e-06,6.55712577188347e-10,4.366593041631751e-11,5.673875723694648e-14,1.0345416108837154e-13,4.612844163948532e-13,4.612844163948532e-13,1.862924155656679e-08,1.3208228229197101e-09,2.7165602265411255e-11,2.2760278313442305e-11,1.946854779364523e-09,2.4994398293893e-09,5.601706106995641e-13,0.0,3.399873188696725e-06,1.2707246681435237e-12,4.551294368330662e-11,1.1858099920994172e-12,7.890275773329197e-11,0.0
3500,0.0,0.0,9.966331617183421e-09,0.0,1.3366838281658042e-10,4.217386845520618e-11,9.221764365636147e-10,0.0,1.5999815443914807e-07,0.0,9e-08,0.0,2.086100528381482e-10,1.3978341563067278e-06,6.545029403918964e-10,4.4839810726880314e-11,5.991820420000974e-14,1.0946201781939089e-13,4.878536484746797e-13,4.878536484746797e-13,1.858359133235253e-08,1.364695804066009e-09,2.8131598884246303e-11,2.3569735104272977e-11,2.0885817509666077e-09,2.4994301382955895e-09,5.698617044103632e-13,0.0,3.399866015078756e-06,1.2927413783904382e-12,5.0381096750641116e-11,1.2205667637952017e-12,8.113137096937155e-11,0.0
3600,0.0,0.0,9.965774076164323e-09,0.0,1.342259238356793e-10,4.0518467299511456e-11,9.200893386168942e-10,0.0,1.599980369861618e-07,0.0,9e-08,0.0,2.0856587658207832e-10,1.397681308039179e-06,6.53298276474338e-10,4.6007775495088114e-11,6.317846726078296e-14,1.156286538343968e-13,5.15125950398848e-13,5.15125950398848e-13,1.853731088100909e-08,1.4092373300729702e-09,2.9076607742914028e-11,2.436133124780165e-11,2.235284458699107e-09,2.4994208449102703e-09,5.791550897289794e-13,0.0,3.3998584939034804e-06,1.313857237685876e-12,5.5597983286271596e-11,1.2553161168629501e-12,8.335490784203843e-11,0.0
3700,0.0,0.0,9.965235817349742e-09,0.0,1.3476418265026062e-10,3.8897337345664674e-11,9.180156355590583e-10,0.0,1.5999791429724634e-07,0.0,9e-08,0.0,2.0852146901834706e-10,1.3975239298326682e-06,6.520985243651664e-10,4.7169888604851354e-11,6.651926762441116e-14,1.2195351028454966e-13,5.430993428564296e-13,5.430993428564296e-13,1.8490436492687254e-08,1.4544013848906816e-09,3.00063513322129e-11,2.514002377367346e-11,2.3861700332027595e-09,2.49941188523515e-09,5.881147648497298e-13,0.0,3.3998506308233314e-06,1.3342173736012251e-12,6.116654934219785e-11,1.2900580201427946e-12,8.557346993636671e-11,0.0
3800,0.0,0.0,9.964718469429555e-09,0.0,1.3528153057044716e-10,3.732245538409707e-11,9.159553150931659e-10,0.0,1.5999778620333245e-07,0.0,9e-08,0.0,2.084768320087522e-10,1.3973616556685827e-06,6.50903666425755e-10,4.8326174112775056e-11,6.993999211832327e-14,1.284353876815585e-13,5.717692233496764e-13,5.717692233496764e-13,1.8442908191820433e-08,1.500259019600139e-09,3.0914564923341016e-11,2.5900444948925275e-11,2.5415923076397744e-09,2.499403287680452e-09,5.967123195476285e-13,0.0,3.399842403301172e-06,1.3537572859759388e-12,6.710422356246433e-11,1.3247924237857266e-12,8.778703702877209e-11,0.0
3900,0.0,0.0,9.964221602345646e-09,0.0,1.3577839765435575e-10,3.57969104165788e-11,9.139089132786845e-10,0.0,1.5999765257285165e-07,0.0,9e-08,0.0,2.0843196703068587e-10,1.3971945651393744e-06,6.497136681844946e-10,4.9476671511414635e-11,7.344015716540505e-14,1.3507333483107773e-13,6.011320060547329e-13,6.011320060547329e-13,1.8394703312743452e-08,1.5468359133344436e-09,3.179962969876882e-11,2.6641228630002138e-11,2.7014606853255592e-09,2.499395044841481e-09,6.049551585181808e-13,0.0,3.3998337997253545e-06,1.372493720499239e-12,7.34228215432298e-11,1.3595192851861263e-12,8.999563610530171e-11,0.0
4000,0.0,0.0,9.9637447860399e-09,0.0,1.3625521396010324e-10,3.432379144488004e-11,9.118769661750818e-10,0.0,1.5999751327423547e-07,0.0,9e-08,0.0,2.0838687556154004e-10,1.3970227378374955e-06,6.485284951697765e-10,5.0621420293325516e-11,7.701927918854227e-14,1.4186640053876165e-13,6.311841051477436e-13,6.311841051477436e-13,1.8345799189791135e-08,1.594157745226697e-09,3.265992684096677e-11,2.7361008673349088e-11,2.865684569575522e-09,2.4993871493135426e-09,6.128506864568925e-13,0.0,3.399824808484231e-06,1.3904434228603475e-12,8.013415888065295e-11,1.3942385617383738e-12,9.219929415200265e-11,0.0
4100,0.0,0.0,9.963287590454195e-09,0.0,1.3671240954580644e-10,3.290618747077096e-11,9.098600098418253e-10,0.0,1.5999736817591547e-07,0.0,9e-08,0.0,2.0834155907870678e-10,1.3968462533553982e-06,6.473481129099915e-10,5.176045995106313e-11,8.067687461062071e-14,1.4881363361026476e-13,6.619219348048534e-13,6.619219348048534e-13,1.8296173157298303e-08,1.6422501944100003e-09,3.349383753240534e-11,2.805841893541117e-11,3.0341733637050724e-09,2.49937959369194e-09,6.204063080592688e-13,0.0,3.399815417966155e-06,1.4076231387484866e-12,8.725005117089257e-11,1.428950210836849e-12,9.439803815492207e-11,0.0
