milliseconds,A_dopa,C_dopa,C_OMD
0,102.945451825611,-0.514036338714587,0.09316880653006317
100,81.99916144894279,7.288450940190762,0.2535682492304586
200,67.6192193066982,12.081422419261802,0.8278818995955037
300,53.61913974414364,15.729506906680925,0.9399821335565277
400,45.27765969817325,17.240139385914098,1.7703374759367574
500,33.42267206590304,17.8958357068548,2.314801195712578
600,27.210441779342485,17.049433023920304,3.079151251552841
700,23.4117609418578,16.40640064812967,3.8176128257749613
800,17.42955895647682,16.04789010394621,4.377765723247897
900,14.309818504904264,14.962409387227352,5.146231897439395
1000,12.995151971146703,14.293802673398874,5.7861233506135505
1100,9.564510722307913,12.723740458990095,6.4511706080709965
1200,9.007019351210008,11.657083704757605,6.776380377821923
1300,6.357509687344706,10.629191988646523,6.97635554073097
1400,5.403383173689652,9.641391711577699,7.761561506248352
1500,4.479672178976374,8.080797594993527,7.723082113753741
1600,5.052525381698673,6.670513960124339,8.077094418307253
1700,3.531210878006482,6.70136382329458,8.505568740574548
1800,3.9473134301254302,5.581561443078861,8.313795706006205
1900,2.250394920009072,4.351855105783557,8.967873688085579
2000,0.9232323546800659,3.934580894250452,8.863613737777854
2100,0.3114843883939433,4.118659980569058,9.274687138172773
2200,0.1393358796244819,3.4030164815272173,8.867474935885674
2300,1.1568799405422214,3.1650400497174696,9.219469952348033
2400,2.423227298148448,2.1101561119106136,9.168097296028192
2500,1.0901044769541697,1.7021129969432787,9.24618416280348
2600,1.6500198235146175,1.6425385867123599,9.323401998096294
2700,-0.8989650753952505,1.7904959660386317,9.447969964043173
2800,1.5889571682055832,0.8584217991967814,9.303491486083118
2900,0.19190738026447657,1.0924364110049865,9.43800713111633
3000,-0.36338347456846487,0.6301894089240003,9.034376353237883
3100,0.3369534608779987,0.572108161724117,9.256923918427017
3200,-0.638688495007969,1.2473063068974075,9.168959781947073
3300,0.5501008937716637,0.06705259717691248,9.467763397078208
3400,1.7261942353111093,0.036010607361046665,9.211006830190422
3500,-0.7972521056090758,0.8827677826556052,9.0580300818759
3600,-2.0745253600997624,-0.01505896402903445,9.163959790200497
3700,-1.4506670977600618,-0.064800980544439,9.250083767124499
3800,1.4413483744326663,0.8812212897458496,8.88239882127264
3900,1.8989189981907537,0.41228281285309265,9.026671147700997
4000,-1.5749972384209,-0.22351362029093097,8.749754239480929
4100,2.087402198005689,0.5883422122205715,8.926140020254902
4200,-0.7604324370139702,0.46153068681124937,8.822379658494047
4300,-2.1746526425626387,0.5425590705938635,8.572650989276912
4400,1.857480511341247,0.22877341594923273,8.883523914562607
4500,-1.103657732459623,0.401267475820347,8.541473192810342
4600,-1.1452565163699266,0.5238494439223688,8.524865524258532
4700,-0.8257254127972881,-0.19102763278723064,8.49189357861267
4800,-0.36749885257484594,0.015566960062881455,8.659050859144177
4900,-1.9571379458765414,0.27565683489818904,8.646956127766831
5000,0.4451234258962729,-0.2164107467491922,8.203408705260845
