milliseconds,NatP,MisP,Hsp70,Hsp90,Hsp70_dam,Hsp90_dam,Hsp90_Proteasome,Hsp70_Proteasome,Hsp70Client,Hsp90Client,Hsp70_Hsp70Client,Hsp90_Hsp90Client,Akt,Akt_Hsp90,CHIP,Akt_CHIP_Hsp90,Akt_Proteasome,Hsf1,Hsf1_Hsp90,Hsp90_MisP,Hsp70_MisP,Hsf1_Hsf1_Hsf1,Hsf1_Hsf1_Hsf1_P,Hsf1_Hsf1,HSEHsp70,HSEHsp90,HSEHsp70_Hsf1_Hsf1_Hsf1,HSEHsp70_Hsf1_Hsf1_Hsf1_P,HSEHsp90_Hsf1_Hsf1_Hsf1,HSEHsp90_Hsf1_Hsf1_Hsf1_P,Jnk,Jnk_P,Ppx,Mkp1,Mkp1_P,Mkp1_Proteasome,Hsp70_Ppx,Pkc,p38,p38_P,Proteasome,MisP_Proteasome,AggP,SeqAggP,AggP_Proteasome,ROS,p38Death,JNKDeath,PIDeath,CellDeath
0,17600.000274328035,-0.024465025177795363,1399.95730082173,1849.854555963319,1.8700656438937754e-05,-1.9681212545736077e-05,0.0013219656574115293,-0.0010473178785994196,490.17894845758843,589.7711461483271,9.780293538202507,10.360003959138384,340.0099030659509,29.985021746575104,254.9999978671292,80.0000256205365,0.00032244726207249805,4.960691687587214,95.02763827562538,470.0281223567701,409.98238915483046,9.044800305607032e-10,-1.2934756254334351e-08,7.256245047289657e-07,2.000000004102674,1.9999999919275855,-1.0173814632149356e-09,-6.779722964190833e-09,5.283044557101843e-12,6.244299178136177e-09,100.03060559141863,-0.0030477317276390685,0.00017659834065920707,-0.00021733628657165168,100.00029571363268,1.0040052879826563e-08,100.01384187306543,100.0,99.93498181110101,-0.044687884547412356,500.0076289885024,-0.002410578258124502,2.0717271220666886e-10,1.486689969587253e-18,-4.409647675648573e-13,9.9999615109868,5.637681982000005e-08,-8.385690800110356e-08,3.578766486848049e-21,-9.008196976645635e-08
100,17600.001835748873,0.06968185712234161,1395.0067255194238,1831.4850112951863,2.383951548231381e-05,2.724611310504513e-05,0.0011442003804652907,0.0013336563751013037,483.2637390230679,576.6947336524062,16.83154083597154,23.082505565984718,338.5387767211557,31.497971675314897,255.00004133270977,79.99991184404108,0.0003839863400400946,1.4157738846526404,98.56447996939067,469.9571218431194,409.97529905668995,1.4919129044781104e-08,1.3890052688747155e-08,1.4461555464207326e-05,1.9999999990552186,2.0000000076633775,2.3523058760129505e-09,2.25927775139676e-09,-3.222371039921974e-10,-1.1555662087027612e-09,98.4934681240511,1.6108906249154338,1.7707372453000565,0.03322403775429878,99.96682443426128,-1.5381798007422404e-10,98.22821122446291,100.0,98.49007527139321,1.6131133378591562,499.99248626469506,-0.0011894163316098286,7.635043055116403e-11,1.5476635583796965e-18,-8.907669789725275e-14,10.00003554936346,-1.3778428593838514e-08,-1.5716125389036803e-09,2.0895750385601268e-20,6.596510643704175e-08
200,17600.00362388654,0.06374117856372705,1390.8736227295403,1824.5244877525988,4.253697263279762e-05,3.0439393112210232e-05,0.0030773023973520173,0.0007034338156975581,479.4101287077796,569.879034790522,20.56568083437462,30.2285452316746,337.89726438299084,32.04511775091072,255.0001151254675,79.99988326778957,0.00031578132379823714,1.3644437896627697,98.68942290273698,469.9292210855601,409.9782837223502,2.425810991520424e-08,3.1148366179923927e-09,1.574812586544206e-05,2.0000000014974235,2.0000000069084085,-7.176564018634198e-10,-4.333057510196319e-09,-2.9703772266779884e-10,-4.1404897873064296e-09,97.51577358069046,2.50023988437403,1.7838331303473451,0.03620142950568287,99.96384784051429,7.321638736747482e-09,98.25822388944762,100.0,97.57246895768866,2.4516396106543934,499.98377453591684,0.0048049899789408546,1.260277429715919e-10,1.7679310673089123e-18,-1.6085966403828623e-13,10.000054266004016,2.8062405264917002e-08,-1.373610625392961e-08,-5.169059581617004e-21,1.9650268056075431e-07
300,17600.002820465677,0.11996574809177113,1388.8468638217269,1819.7792350565205,2.79217556624077e-05,4.9630363596121375e-05,0.003413891559707265,0.0021204706167202605,477.16077738059175,565.1492161155265,22.757663301419754,34.72818057565356,337.6895663156076,32.301333711480346,255.00027594654313,79.99970458336747,0.0004841664772316157,1.3671594169817654,98.64699707719024,469.9122144530521,409.93077247950487,4.136509041651998e-08,8.82654742091467e-09,1.6579623506631703e-05,2.000000008636608,1.999999996156191,-9.724529331298156e-12,8.475358396469955e-09,-6.871762485503594e-10,4.2773057142357956e-09,96.97263414225182,3.0901119268442674,1.7658931493137324,0.03579851804316053,99.96412836844203,2.561972077649583e-08,98.22822910042748,100.0,97.01149155346259,3.035330546898728,499.9791119400033,0.01565955017327132,-8.995438187687385e-11,1.7502686089942424e-19,4.578832248261087e-13,10.000027944221198,8.910251839187696e-08,1.3044600547279605e-07,-3.496047046616258e-20,8.496654879834234e-09
400,17600.006076144244,0.11315550619554798,1387.3003042703072,1817.1379746038174,5.318365016077858e-05,8.657333512423476e-05,0.004943179994903886,0.0031896782748659044,475.45401758759874,562.5501194128824,24.507817892838577,37.527091443557055,337.63590980544205,32.363181575368465,255.00035152301908,79.99961771358497,0.001291222440005021,1.3118218541062203,98.59476538330593,469.9346168296523,409.9371248756942,4.443619822119419e-08,4.2203005205095074e-08,1.8814510463384547e-05,1.9999999962332449,1.9999999996131081,4.0872742250881375e-10,6.5829642857269765e-09,8.017691331456566e-10,8.025678188544485e-09,96.60372133546339,3.355755756982026,1.7795353266902154,0.03601518972983248,99.9641489734953,5.5642618631239255e-08,98.25035861536874,100.0,96.63800109619609,3.3964769034440447,499.97124057394564,0.013939470476468522,-3.457758613344964e-10,9.923089996913233e-20,4.959013476383724e-13,10.000137070921957,5.6118711136605224e-08,6.328176289978819e-08,3.5455030865316296e-20,1.862057187004208e-07
500,17600.005238776732,0.17638232911833102,1386.9425490721433,1815.1923040393651,5.703886988554162e-05,0.00011320903570603498,0.005807955154500284,0.0033677688003357327,474.70981621271443,560.9251152654919,25.117779199184948,38.251428565421755,337.6278920962033,32.3731305826777,255.00039045065253,79.99951311720146,0.0013740939230425288,1.3208461919055972,98.64826329722601,469.8640471884944,409.90484772581385,6.341441265808316e-08,5.76778516830516e-08,1.935958567489346e-05,1.99999999085027,1.9999999965063215,2.7974138315143874e-09,-3.1086105013483853e-10,-1.1507213883609661e-10,-4.561003101439049e-09,96.43993325018847,3.609799731138967,1.7847319041286567,0.036001359013207335,99.96429472539624,6.32811212790331e-08,98.22620658765382,100.0,96.44479367246734,3.604284984435016,499.9626601988936,0.027348121536412476,-4.325261605653177e-10,-1.74109649620451e-18,-1.1917337987294398e-13,10.000104995112792,1.8747383787255711e-07,1.8954375917231495e-07,3.351578443894814e-20,3.0722632874085885e-07
600,17600.00925756646,0.2783731357506194,1386.0719372391284,1814.853792131863,9.324173559956673e-05,0.00012717852288399476,0.005494886508022402,0.005560876504174591,474.6617765981381,560.2625156960644,25.84886236951969,39.1893591686112,337.6412715916992,32.370995430917404,255.00053850707135,79.99964355708596,0.0011049325527333167,1.374583817180339,98.67339003420322,469.8455799799631,409.8522792724476,6.344439051997209e-08,3.851662014210133e-08,2.04812642506411e-05,1.9999999844639071,1.9999999944867575,9.19223092235329e-10,1.0305059088408176e-08,5.6839011389547124e-11,-8.143965502494861e-10,96.36579122264799,3.7325703053613473,1.769044165278335,0.03649211078999807,99.9643444235705,1.0821733293286722e-07,98.21706219423426,100.0,96.29168588489392,3.6579206597125933,499.9641656263633,0.027972593542957672,-9.657774505777575e-11,-3.0059110798353424e-19,-6.337203240920748e-13,10.000195172480726,2.987907773459933e-07,2.919293581995542e-07,-2.639231782188854e-20,6.220568339208965e-07
700,17600.00887220024,0.3316930863779891,1386.2539334367914,1813.9156884265253,9.855440384285607e-05,0.00013672175169840507,0.0075679095495322065,0.006439017628729497,473.9746301173405,559.8573760668768,25.88730367573421,40.214956246205524,337.61843643433457,32.409095292595374,255.00053987168744,79.99944004466376,0.0018694281588172103,1.3441908618068834,98.6855673371432,469.86061214051654,409.86280869567213,7.24695862831029e-08,5.2182462078298275e-08,2.0382581326971582e-05,1.9999999839871703,2.000000003967229,1.6751500447493647e-09,1.1401776657665171e-08,1.2876076292198484e-09,5.133403122866652e-09,96.30001792651161,3.698861955289785,1.763607252538952,0.03631533624622731,99.96352688568152,1.138218187972703e-07,98.23683421664171,100.0,96.2371567056355,3.7417717360586678,499.96387021621456,0.03353638831429924,-4.863399465453026e-10,-2.556085420076759e-19,-1.211438706530638e-12,10.000150328903805,3.7071784276094743e-07,3.12162577508097e-07,3.528031461640004e-21,7.445308234491097e-07
800,17600.00840620952,0.3297469670120667,1385.764576985514,1814.226677416181,0.00012302697511646247,0.00015737169523150806,0.0066815144247870115,0.0059933152327404085,473.7120469848342,559.3364852480252,26.08917722681841,39.73716074628812,337.63178213609905,32.35353946453086,255.00060186317458,79.99940963963238,0.002209533755738892,1.3759036678656016,98.68420577417791,469.7991799203792,409.8665590383037,8.033333837204886e-08,6.447228060578466e-08,2.1189385670461387e-05,1.9999999990516908,1.9999999928851417,3.25209177516477e-09,1.2966435654723078e-08,5.7332572789320275e-09,7.322664825580677e-09,96.16290218046095,3.7396833388238164,1.7536105172429228,0.03574117036025525,99.96443549471712,1.0931145895248096e-07,98.23310880826547,100.0,96.26822530280951,3.7358920817660772,499.9559237568019,0.030732880465379097,-7.735112326635087e-10,1.1833069237554e-18,-8.213355327748286e-13,10.000233992445983,3.600543625290078e-07,3.163461335630759e-07,-1.3631814373107248e-20,6.176790802548145e-07
900,17600.011063838763,0.35051102374444715,1385.7343596339626,1813.4301716109665,0.00010476245805762059,0.00018141566196078467,0.008140646526590635,0.007164923493033339,474.0638652116921,559.7673765975021,25.917344006646896,40.47041362462093,337.6058758586501,32.39724946455184,255.00064239494037,79.99921219628881,0.0019830545774603627,1.3299733049415274,98.61641487946352,469.78389720879665,409.79590685452484,9.010917706783957e-08,1.100108217810597e-07,2.2860125420223043e-05,1.999999990807248,1.9999999847118872,6.002941140233504e-09,2.0473485385404403e-09,4.510489194773693e-09,8.23503462239431e-09,96.16420658637762,3.77642350304141,1.783540359858187,0.03578432255094716,99.96388230342515,1.6081133770350345e-07,98.22045684823237,100.0,96.17768332708211,3.7590970849683396,499.9452278975906,0.04038249609040873,-5.553789089108012e-10,-5.324925215172462e-19,-1.568635070680897e-12,10.000251430380208,4.5443672329301195e-07,4.558823228444266e-07,-1.7000324727063702e-20,6.622360026260842e-07
1000,17600.011500427692,0.4739150600970689,1385.9811923307047,1814.179404751709,0.00015159865731256798,0.0001550674565848832,0.009931269190110722,0.009344190910623064,473.7794402355778,559.9747683207555,26.046442121825486,40.52328904792087,337.601584576658,32.39751756073993,255.0007607042123,79.99932290547453,0.0023690895726158423,1.3949613854895746,98.65910403539652,469.7557614151697,409.7739696893446,9.290090682344638e-08,1.1110565549356939e-07,2.3506127027322825e-05,1.9999999824126478,1.9999999812910536,6.4501164870799945e-09,1.1396366115060528e-08,4.3970758400942985e-09,5.900543182751484e-09,96.20760687662356,3.85908952747752,1.755521853569821,0.036262514761600396,99.9641903788024,1.7000247542065537e-07,98.20991272239553,100.0,96.1167086118484,3.809328221560867,499.9422591640182,0.04845300836216566,-7.97574750040714e-10,-1.1722172802885362e-18,-1.5671947313734981e-12,10.000260634607308,4.931499886143677e-07,3.835859934305581e-07,-1.6305446733752276e-20,8.662868716246361e-07
1100,17600.013229730786,0.5007502623591267,1385.6041908169227,1814.2539588445748,0.00016472195140694452,0.00018240740359809067,0.010465172868554166,0.00796532919120092,474.05069926365155,559.6185539408121,26.461962778430635,40.73555315568041,337.65074377514617,32.36220264680376,255.00092319019777,79.99911177047956,0.0026312054157529552,1.3536676694233687,98.59902249684879,469.77233138290745,409.78849754965796,1.0480237299389718e-07,1.0642928155535108e-07,2.4759267255583147e-05,1.9999999801716457,1.9999999879235466,8.414902862300954e-09,9.166709535453744e-09,5.304314448507774e-09,1.2394361745890843e-08,96.2149623142159,3.8954401039178337,1.7683205929847627,0.03580103392828436,99.96426268261666,2.0825362055106013e-07,98.20751317474937,100.0,96.2096415341152,3.850518148346458,499.93417931876536,0.04294594476596439,-8.971850692560438e-10,-1.509958090209246e-18,-1.9464062073646396e-12,10.000293017696743,5.374591309431679e-07,5.899695757914694e-07,2.3195672234239632e-20,1.0397263485204283e-06
1200,17600.013371564815,0.48207025437767625,1385.6865356305982,1813.2660464017818,0.00016641904914471733,0.00024434651559737035,0.011096648762189696,0.011101184048855687,473.6384457477867,559.8194805459665,26.117924831667484,40.61051537067495,337.616942195727,32.335084807853946,255.00084374364798,79.99917395171488,0.0029841105678742766,1.3130929073429383,98.63520484242497,469.6951473510927,409.7808083776849,1.1369880206368728e-07,1.1854939529740564e-07,2.4583092052460345e-05,1.999999972417264,1.9999999720719812,6.671990175939124e-09,2.101716390258381e-08,9.535054389258912e-09,1.1670149273975005e-08,96.13101313487836,3.7913489908771747,1.7635899861756188,0.035629051142621375,99.96421054354157,1.9711125973619232e-07,98.23598837928398,100.0,96.09943267615783,3.7998501959377653,499.9179534458242,0.05408842836427253,-1.0502048018612443e-09,-7.943894589330126e-19,-1.6756067172654706e-12,10.000387491991672,6.008321132112019e-07,5.797935366539876e-07,-3.647305609344149e-20,1.1091140435175212e-06
1300,17600.01783618864,0.49689786919956724,1385.9106537325188,1813.66426176552,0.0001766674700970971,0.00022597485988496964,0.011253879109504433,0.00958237355779938,473.73282701784126,559.846524727451,26.29111250984036,40.99106091025693,337.6266393370648,32.38137571824327,255.00098635231615,79.99904424794964,0.0028029590009536055,1.3472662511243072,98.65203691710411,469.7189755838171,409.7654817806124,1.119165984575304e-07,1.587482715637179e-07,2.5365413878217958e-05,1.999999979217474,1.999999980115113,9.426023455552913e-09,1.5990749155302505e-08,8.322843933192026e-09,1.0312654931962926e-08,96.19516609182249,3.905865390910543,1.7575710827398794,0.036409513765951376,99.96400265306175,2.0942436818762282e-07,98.22293448502542,100.0,96.20416456666624,3.822698995042541,499.9235302438226,0.06234254183065065,-1.2149648023263369e-09,-1.6842631011534918e-18,-2.9831151669369103e-12,10.000453669365143,5.656782053050491e-07,5.614689697611386e-07,-4.283826010080046e-20,1.3189199519349503e-06
1400,17600.017593957073,0.614208338263843,1385.7000202416411,1814.0141581167393,0.00018224519866496996,0.00026889854248114166,0.01398816557245509,0.011092173973141902,473.9143361462169,559.4067742078248,26.019348139599927,40.57982681661342,337.6478209500349,32.34807198179148,255.00104777892147,79.99904998158132,0.0035929950758443008,1.3871518753740892,98.64981754742826,469.67993678642443,409.71801880045115,1.2349508956599106e-07,1.6540636189268448e-07,2.5859393685765022e-05,1.9999999683929148,1.999999961036116,7.494248955048037e-09,2.766164934512096e-08,7.460295514543225e-09,2.65372624021699e-08,96.21544336755372,3.7873149688704455,1.7945946063203237,0.03565874571710016,99.9638586477554,2.1060911004524461e-07,98.20997549638965,100.0,96.12001400045678,3.902503363015764,499.90658625864756,0.05564581793278528,-1.1039349908815405e-09,-2.8834810811873185e-18,-3.569214111414996e-12,10.00048907799179,7.419148883252137e-07,7.594463366333209e-07,-2.2670481674115468e-20,1.301335399924993e-06
1500,17600.020206061843,0.6006129801930049,1385.9072180543635,1813.7690367006496,0.00021484389448028372,0.00025470209008266636,0.013326395789416141,0.013272898039575902,473.99246537616125,559.7774916993536,26.311759492722928,40.530551655500695,337.63977065575676,32.33620593092643,255.00115575443525,79.99886431137128,0.003707865152356301,1.3599085695342843,98.64179752100951,469.6322895304217,409.7189041650157,1.344596092028425e-07,1.8464424927210732e-07,2.742293882336753e-05,1.9999999562613793,1.9999999617316002,1.174301678940387e-08,1.9398625177220647e-08,1.3168066098896684e-08,2.396435737107687e-08,96.09948022829832,3.7891067097512554,1.794371993483787,0.03599249685747819,99.96427650046955,2.2907422095133474e-07,98.21607473871833,100.0,96.19733332015365,3.8888077942282506,499.91090997978154,0.06492365463699058,-1.279056325053117e-09,-3.638017203947961e-18,-4.5375879342493356e-12,10.000545242267124,7.117227202464781e-07,8.068926330117127e-07,-1.0735494347867102e-20,1.4053785190831098e-06
1600,17600.020036178114,0.6308308551677021,1385.6527589320572,1814.0417711514408,0.00023806437727669937,0.0002801250580059099,0.013564266904962617,0.012162405405556687,473.5142419117469,559.1817079037208,26.497130730030285,40.12987514706792,337.65643699493586,32.38614559535892,255.00119975963267,79.99873937752574,0.0036149610397810937,1.3420884639236932,98.63980859163597,469.6396440106404,409.66773966367543,1.3251121303585074e-07,1.9496110619583448e-07,2.6853235008837676e-05,1.9999999554294552,1.9999999590947914,1.4055049362769922e-08,2.4088623478165567e-08,1.2758523751940064e-08,2.201867607489477e-08,96.21595693857091,3.8642533133421173,1.7608577719386174,0.035719684598916356,99.96434770331949,2.551292841104799e-07,98.2051544102654,100.0,96.10644877394014,3.7956055713472683,499.89298442837463,0.06604773102526675,-1.3666212513126155e-09,-4.348375749305082e-18,-4.9707577253810334e-12,10.000583372278843,8.17728939761178e-07,8.742061624487943e-07,-6.493233067494622e-20,1.6716567434019475e-06
1700,17600.02290287021,0.678471820812388,1385.6408545001177,1813.2953675933122,0.00022478761067450174,0.00032694043298429724,0.01450527410969953,0.013571578286211404,473.53747646294426,559.3108964274571,26.3995698686771,40.53771568807326,337.6350023083196,32.38122134225625,255.001331566666,79.99864027381602,0.0038330885376039376,1.327716939088586,98.68409525272402,469.62210633568316,409.6715851961046,1.3741426091290154e-07,2.0869249741943772e-07,2.790518098874973e-05,1.9999999610074217,1.9999999639090709,1.4634804738969677e-08,2.69254163865973e-08,1.3176426000592879e-08,3.5719059747033607e-08,96.17370116341817,3.865868610814493,1.767238867211747,0.036333916523672835,99.96387811270164,3.049053283421279e-07,98.2218974093263,100.0,96.15991349991059,3.8738478815530537,499.88360364681455,0.07273161879089725,-1.4945175871910859e-09,-6.289566383755147e-18,-6.249826309518446e-12,10.000546526843342,8.122685432525589e-07,8.733211972784339e-07,-8.024962086792488e-20,1.679629566488936e-06
1800,17600.023685413966,0.7897788100915303,1386.0996027136302,1813.372718227935,0.00025249507025448695,0.0003327458141572112,0.014961032523870257,0.015067548681627229,473.5057867329119,559.5122126412083,26.296091584729155,41.027371568210576,337.6518231286399,32.35180639673964,255.0012885213618,79.99860982429969,0.004068799991062428,1.3562654947591621,98.61579604813028,469.5825244555705,409.6531786210404,1.4920807231088292e-07,2.3330600705706565e-07,2.835272060852212e-05,1.999999956927557,1.9999999477954544,1.6046327654655147e-08,4.1783255277103986e-08,1.663762344091393e-08,3.159972755317085e-08,96.17972926105641,3.843936889616276,1.7942904231919283,0.03609318279424263,99.96443554451106,2.9413223100802637e-07,98.2146082840859,100.0,96.21303247172727,3.8465975359609272,499.8816450367768,0.08025429790594943,-1.840561185907751e-09,-5.0287419198452366e-18,-6.729546205214018e-12,10.000668620759077,9.339246140745464e-07,9.514711335839124e-07,-7.778520075189075e-20,1.8260082618293951e-06
1900,17600.023369102164,0.7905542454825096,1385.8851765467296,1814.2226926679982,0.00027505120231980447,0.00034154258724394864,0.016608028412935117,0.015186499457883465,473.7428816444702,559.883118710995,26.255302353602044,40.846787171795626,337.6254941704206,32.34471117675552,255.0014297793541,79.99865903101386,0.004360015565831718,1.3272547248573578,98.67650886909045,469.57568060178255,409.6455367016871,1.5772762095266234e-07,2.5076279317704616e-07,2.8431253335960414e-05,1.9999999494312912,1.9999999489526041,1.7784339756814357e-08,3.5622235910391295e-08,1.726572004536018e-08,4.24664476536566e-08,96.19548369628863,3.8351777490862107,1.776587782116119,0.035876430984557964,99.96354978047421,3.1636999069608467e-07,98.20405108140591,100.0,96.13692564254832,3.901853421482759,499.88355639641026,0.0785635741240778,-1.798842544815303e-09,-6.481955277052149e-18,-6.653629319006666e-12,10.00067687484806,9.986268979397908e-07,9.804532361197827e-07,-4.8489915476602034e-20,1.8149782791697993e-06
