milliseconds,NatP,MisP,Hsp70,Hsp90,Hsp70_dam,Hsp90_dam,Hsp90_Proteasome,Hsp70_Proteasome,Hsp70Client,Hsp90Client,Hsp70_Hsp70Client,Hsp90_Hsp90Client,Akt,Akt_Hsp90,CHIP,Akt_CHIP_Hsp90,Akt_Proteasome,Hsf1,Hsf1_Hsp90,Hsp90_MisP,Hsp70_MisP,Hsf1_Hsf1_Hsf1,Hsf1_Hsf1_Hsf1_P,Hsf1_Hsf1,HSEHsp70,HSEHsp90,HSEHsp70_Hsf1_Hsf1_Hsf1,HSEHsp70_Hsf1_Hsf1_Hsf1_P,HSEHsp90_Hsf1_Hsf1_Hsf1,HSEHsp90_Hsf1_Hsf1_Hsf1_P,Jnk,Jnk_P,Ppx,Mkp1,Mkp1_P,Mkp1_Proteasome,Hsp70_Ppx,Pkc,p38,p38_P,Proteasome,MisP_Proteasome,AggP,SeqAggP,AggP_Proteasome,ROS,p38Death,JNKDeath,PIDeath,CellDeath
0,17599.998899867165,0.015156016780686064,1400.1399146160356,1850.4179262958526,7.64659541110589e-06,-1.9057964913929124e-05,-0.0006666720400589617,0.00011568351636587098,490.26898393822535,589.5243562247745,9.897969742626222,9.522453145162807,339.9843100349918,29.965405801478585,255.00004257780176,80.00010891523178,0.00012351812467443463,5.039524647038683,94.98447453712652,469.98229226606463,409.9949793385563,4.1121400877083995e-09,-5.739848553219524e-09,3.5395593224803168e-09,2.0000000090192764,2.0000000047934656,-2.2726420739156154e-09,3.6841657610165874e-09,1.1013198852652825e-09,-7.339487262568911e-09,100.01359253257166,0.032811717015807436,-0.019067294824433607,0.0004260576363898459,100.00031812609205,-5.103571875265703e-10,100.01260445449562,100.0,99.94160579783038,0.0062586856578082375,500.0091541887685,-0.003594796611856604,-1.4375159422146995e-10,1.4202826619754794e-18,6.25434717364102e-13,10.000036700693789,-5.800781414187575e-08,-2.2282982878908937e-08,-3.543359140865696e-20,-5.7594170752811954e-08
100,17600.002667581837,0.06145285229827086,1394.8822929149053,1831.8455681534926,1.86502386062162e-05,1.9858012278620424e-05,0.001273180690623946,0.0011654229358800288,483.2512344573155,576.7536220928954,16.990241168101136,23.176431261664504,338.5353638382887,31.487592609083528,254.99998500162218,79.99986095342409,-9.775456518501421e-06,1.451605543759463,98.6172371684593,469.99917186879645,410.00418903585665,1.5738571822752978e-08,6.49446390997152e-09,1.4303119358477488e-05,1.9999999975920266,1.9999999912328887,-2.055438774889426e-09,8.371158238563559e-09,-2.022860815572053e-09,-4.606713261673735e-09,98.39156693913435,1.6236686080318243,1.7444325239766028,0.033721141160777304,99.96645692621445,-8.950661740290303e-09,98.23022206977264,100.0,98.4971155324294,1.5288674739671626,499.99154066715636,-0.001177478704676293,6.723302270190245e-12,1.03046902138679e-18,7.661572688585453e-14,10.00005249871184,-4.315823449517788e-08,-3.9219098809794315e-09,-6.4143510504224515e-21,-1.0091058396715825e-07
200,17600.002654390966,0.1426381512532025,1391.2403908071212,1823.8898223009896,1.1534569239827508e-05,5.8120083365660206e-05,0.0024074718787490215,0.0015576515923325046,479.181855703715,570.0268685522109,20.737298464030935,30.642497045972007,337.89749761600115,32.046569608904775,255.00020139586272,79.9999125643151,0.0007197698594105747,1.3041106766472474,98.62754690436091,469.9359308689441,409.93733592488144,3.381017045961676e-08,-2.9060155114965793e-09,1.655206477090519e-05,2.0000000051990066,2.0000000083200344,1.5197867583884398e-09,1.311476519981744e-09,-7.608835996687859e-10,2.2527797908724136e-09,97.552916777316,2.533833201515373,1.7427122014436598,0.03587260824164063,99.96380418058669,4.392224725304708e-08,98.22839616189044,100.0,97.515159833035,2.452148693195618,499.9851237640626,0.010412682832436775,-2.67308079995971e-10,1.5825002870549217e-18,-6.199999712069198e-13,10.000060591415187,1.1498194888038937e-07,5.75280761397394e-08,-1.6920516396398686e-20,1.4379394359202772e-07
300,17600.005110013102,0.14916837746821882,1388.8650664040563,1819.4687515054964,4.972256063679557e-05,4.6617269748297475e-05,0.00235246059890949,0.0034146403700288696,476.7233305288089,565.780230660955,23.100821893144087,34.26421811588269,337.6774805018016,32.286350159777385,255.00030980580777,79.99983308127125,0.00037711928170606725,1.3256947605728997,98.63308512247531,469.9451612750153,409.9216387634896,4.954707530258096e-08,3.587941390412242e-09,1.7148896586453527e-05,1.999999992948041,2.000000005779835,1.446263666447591e-10,-4.814589002217273e-09,1.0056102792635853e-09,-6.321960677610793e-09,97.00815991786554,3.0645578877634265,1.783477216308082,0.03614401740658557,99.96445009944006,3.553303138747637e-08,98.22860889794798,100.0,96.97128688975266,3.048204352859595,499.97905595864034,0.01428956348983799,-2.5275838696592243e-10,-8.314463735432556e-19,5.21333631357872e-13,10.00002497163863,4.818033658369723e-09,1.4893982242889275e-07,1.772950616083764e-20,7.199961331559099e-08
400,17600.00641350924,0.13172149165031902,1387.3617723961067,1816.9914367854874,7.550362357242274e-05,8.026631293895563e-05,0.0035636214286360436,0.002652330743689128,475.69717973042515,563.2376387374031,24.314391110690895,37.113390504858955,337.62250617880215,32.404875820035144,255.00030635370845,79.99958623375875,0.0006307759904586636,1.313855730791043,98.59697340852414,469.89546674355915,409.93292260170193,4.452752992149469e-08,3.6931932760221865e-08,1.8456703573025426e-05,1.9999999946749663,1.9999999942513185,7.349820812482339e-10,-4.733872242437929e-10,-4.1697249419149434e-10,-2.135963462149047e-09,96.63021379353926,3.3404092379714894,1.7639819453729784,0.035912795115854976,99.96445699208641,4.306796454124344e-08,98.25041333179301,100.0,96.61553895605566,3.3015020697889486,499.9726089632772,0.01146078330210203,-2.2026568180776036e-10,1.6063320987124165e-18,-1.9617673179183252e-13,10.000128018223602,1.288773294737065e-07,1.5453501331502603e-07,4.5133668189043105e-21,4.2941682984762447e-07
500,17600.005453523867,0.22304779402483702,1386.7473320881345,1815.4716407428657,7.949357815408115e-05,8.606366099990147e-05,0.0035633588303206946,0.003335380038749655,475.07791672994944,561.663806826835,24.920948419581972,38.26500208195284,337.6010009755876,32.383355630938055,255.00032496083884,79.99965757858632,0.001495737342322636,1.327114182357769,98.61274100901363,469.90410446319237,409.91522494756185,6.127492936680091e-08,4.274901980403059e-08,1.913721577121239e-05,1.9999999944578464,2.0000000033155527,9.489724542964028e-11,-4.990459148783837e-09,3.787538041544565e-09,-4.333307149801631e-09,96.41930812789677,3.5138068399485634,1.760907674398682,0.03557001717060829,99.96363922378737,6.928868108459888e-08,98.24866047939283,100.0,96.3980741144269,3.5819767835636096,499.9625071806453,0.024732330983429678,1.8784243494575643e-11,7.932198006130909e-19,5.141767714336738e-13,10.000089397040224,2.4140120874981624e-07,2.0911046997851634e-07,2.019477485959217e-20,4.3231277077187643e-07
600,17600.006621246986,0.24387186365969032,1386.49707350806,1814.734777684209,9.664668949266195e-05,0.00010447828322021993,0.004423419925011106,0.005647090835394206,474.6378687130199,560.8361078903985,25.754251893025597,39.34902990693932,337.6056083027432,32.36466648699574,255.00043935646022,79.99943229909566,0.0013047617167290797,1.395820634201064,98.634174395078,469.8924794910061,409.9024697001473,7.126086861644076e-08,5.3862951649945154e-08,1.9739329316159383e-05,1.999999999917626,2.000000002560381,1.6023224813412516e-09,5.030376972913068e-09,2.718464145396781e-09,1.6466227227720878e-09,96.3597493815131,3.6276294998056935,1.7851071206574738,0.03638403664962795,99.96405891711606,8.401125055224669e-08,98.22304399573464,100.0,96.2811106161493,3.6355720464867614,499.96911530809865,0.030173324682873627,-2.4436506024438924e-10,7.9666738074374065e-19,2.8021089058289566e-13,10.000190641645817,2.5087818536991476e-07,2.4394136346585427e-07,-2.852799664262707e-20,6.041225593778997e-07
700,17600.00842223697,0.28562526475093547,1385.9991610655698,1813.9486622854383,8.077685670888772e-05,0.00011850973426587037,0.006737326391795587,0.005291831336451535,474.37177067761206,560.3428222677758,25.609314219347617,39.91027640354839,337.6484309903578,32.400219149336856,255.00054875981706,79.99935643407194,0.001874614835774786,1.3485495250260353,98.6897016706382,469.82689227653253,409.8825554747868,7.976502674235271e-08,8.424858283066351e-08,2.144642187775817e-05,2.0000000028037266,1.999999994796834,1.2322624291553952e-09,-3.1563375618741896e-09,5.169600332224928e-09,7.214534127506127e-09,96.25074077060975,3.7768709603951804,1.792238202493593,0.036368938943600666,99.96353460546669,1.1975932005956413e-07,98.22824673738599,100.0,96.3179319809436,3.691038619782289,499.96133466534184,0.03669808815594164,-6.588620426329673e-10,4.475578486909033e-19,9.536282933925593e-14,10.00022493444371,3.725266573992205e-07,3.3529343905292406e-07,1.0570045357169894e-20,5.54176560241985e-07
800,17600.008448133056,0.3668530866913524,1386.0449434906093,1813.7720222676833,0.00011948614607627076,0.00015429935474570812,0.007860963267180937,0.006647418372608377,474.08969555902115,559.314931582806,25.791254446615604,40.27973874551872,337.6525347681803,32.38835395070169,255.00052357316096,79.99930771787004,0.0017175548391909683,1.371504523577537,98.66248265308617,469.80966112046514,409.8320063883586,8.386029149404587e-08,7.429841494404767e-08,2.1727473186833944e-05,1.9999999871577434,1.9999999879635415,4.115191936703748e-09,1.8604783951073144e-10,6.031997686157431e-09,8.754502521678124e-09,96.18410670332564,3.7351056006011416,1.7607010435805233,0.03605786356526499,99.9639039584467,1.4098604310983388e-07,98.20583267855147,100.0,96.25965317189457,3.7392343391123934,499.9577907680733,0.030850958777122305,-3.2633211854804954e-10,-5.995031756332084e-19,-1.4526640762839878e-12,10.000287339232672,3.600119214245278e-07,3.813268998999547e-07,-3.6384205518011447e-20,7.184641045392797e-07
900,17600.01058139974,0.4142121155523471,1385.6674498673908,1813.9609219041006,0.00011919077897599915,0.00015634985946345892,0.009264006014879601,0.008679967498463198,473.9488123425096,560.0893589042088,26.112788001341794,40.83775696107979,337.6438553328122,32.39104193587306,255.0007349430013,79.9992870035262,0.002449472284336944,1.3563706672028923,98.68019868796699,469.76789961634654,409.8364944507559,9.235807167986798e-08,1.009583644489683e-07,2.2904960649791692e-05,1.9999999853063377,1.9999999792080327,6.373578768596288e-09,1.9122840845989413e-09,5.882640237364382e-09,6.137936642063189e-09,96.1256654698871,3.8493729988299568,1.785144490924643,0.036256783470895476,99.96419117732877,1.4953769753081986e-07,98.25200650190855,100.0,96.20413767206959,3.7690748461694503,499.946782831794,0.04257624207722,-8.923557396939122e-10,-1.0309493642153268e-18,-2.9206234507954603e-13,10.000269870573513,3.946620494824228e-07,3.3768523514853424e-07,-4.437959420960221e-22,6.963823051754609e-07
