milliseconds,NatP,MisP,Hsp70,Hsp90,Hsp70_dam,Hsp90_dam,Hsp90_Proteasome,Hsp70_Proteasome,Hsp70Client,Hsp90Client,Hsp70_Hsp70Client,Hsp90_Hsp90Client,Akt,Akt_Hsp90,CHIP,Akt_CHIP_Hsp90,Akt_Proteasome,Hsf1,Hsf1_Hsp90,Hsp90_MisP,Hsp70_MisP,Hsf1_Hsf1_Hsf1,Hsf1_Hsf1_Hsf1_P,Hsf1_Hsf1,HSEHsp70,HSEHsp90,HSEHsp70_Hsf1_Hsf1_Hsf1,HSEHsp70_Hsf1_Hsf1_Hsf1_P,HSEHsp90_Hsf1_Hsf1_Hsf1,HSEHsp90_Hsf1_Hsf1_Hsf1_P,Jnk,Jnk_P,Ppx,Mkp1,Mkp1_P,Mkp1_Proteasome,Hsp70_Ppx,Pkc,p38,p38_P,Proteasome,MisP_Proteasome,AggP,SeqAggP,AggP_Proteasome,ROS,p38Death,JNKDeath,PIDeath,CellDeath
0,17599.99851138152,0.015578311871152035,1400.159823661696,1850.1502326493983,-1.0618983942484822e-06,1.0193172064307759e-05,0.0013109702529322368,0.0004958022845180161,490.2090998010797,589.5566460236707,9.83750712074419,9.588531975041496,339.9812479516566,29.989445482502166,255.00001065911158,80.00002240520261,-0.0001037163881694642,5.0193511719632635,94.98436605799156,470.02596476509467,409.98144749361103,-7.485296327922933e-09,4.758437705710993e-09,-3.0662791677752664e-07,1.9999999922559482,2.0000000037061483,5.05895350378591e-10,-6.954731336103199e-09,3.711880691299812e-11,-6.341147279441571e-09,99.98959131609129,-0.016383828670308787,-0.012780197925722043,-0.00038042456133912555,99.99961443607754,-1.958335697619005e-08,100.02056692722135,100.0,100.05222628348702,0.005056222240054993,499.9933269672644,-0.006420612658790597,1.628832898420722e-10,1.390921946497493e-18,-1.1504698636214794e-13,9.99999411625993,4.6528683314507576e-08,7.020173612463169e-08,1.1072945137144557e-20,4.107288143467615e-09
100,17600.001903949033,0.028529158035490467,1394.8744786273207,1832.0365374309938,1.8192695042300662e-05,2.4224537766300722e-05,0.0005057753031465895,0.0005661052374804315,483.15997353368545,576.9461808091415,17.005864466255524,23.210337499340746,338.5252102376745,31.471055685758763,255.00009592899593,79.99982902394521,-0.00010786741162763949,1.3910587355542512,98.52029680387616,469.981711736006,409.97339738789407,1.9621243666454445e-08,-3.5981019542059247e-09,1.5493628205955445e-05,1.9999999906404315,2.0000000061871956,-1.4663413556939707e-09,2.368223008462448e-09,2.4001060367486777e-09,7.971391054116362e-09,98.49996384119302,1.6060406571307786,1.7614297777298293,0.03360511407128803,99.96683770394243,6.673651055662428e-09,98.21653533077966,100.0,98.38755620785915,1.5893439010192163,499.99968505637776,0.0012515321790443064,4.710960279879496e-11,8.492353136457428e-19,-1.9791378641659537e-13,10.000013450283724,8.682549089497336e-08,-5.782802502552191e-08,2.2724379448635932e-20,2.3284249662562977e-10
200,17600.00159775676,0.046941854964773516,1390.934080214169,1824.3061079708375,4.168067145343336e-05,2.698962701717996e-05,0.0028056929261016847,0.0027695229652814094,479.098257672808,570.0877221233725,20.47564246084368,30.606730531451273,337.9007555563597,32.043878723633775,255.0000733207512,79.99994850460361,0.0002685741539843593,1.3727543558834037,98.64594526383695,469.96365916399566,409.94034875942094,3.7603103715997505e-08,-8.164806056031701e-09,1.5822827609846216e-05,1.9999999979201306,1.999999990325514,-1.088094966769673e-09,4.235107719087233e-09,-2.905797760211505e-10,-9.450763439855421e-10,97.48031285065537,2.480503896699938,1.7829110830031771,0.03531350864420724,99.96425893647643,1.806233165239731e-08,98.23758962772877,100.0,97.45051853970129,2.425168523987941,499.9898052166356,0.006596737256020487,-1.1956411995736434e-10,1.4353107914920246e-19,-3.347246686715426e-13,10.000000766803494,1.2173452289946192e-07,5.073894625775294e-08,-2.5534410119755006e-20,8.723439755143664e-08
300,17600.00444715314,0.14385363190646303,1388.999008364368,1819.2218215761955,3.5071743901962596e-05,6.228491149123641e-05,0.004039834552321915,0.0014134186429452622,477.20937451335095,564.8826484852798,23.16402869243661,34.858538060874864,337.6895965898598,32.31918562998832,255.00027422957396,79.99976198149363,0.0005344364401517142,1.3107142316925293,98.59695044462644,469.9246913422546,409.95950181371666,4.4048896823995556e-08,3.705978677833682e-08,1.668978822484107e-05,2.0000000064806818,1.9999999992872888,2.9714250708964372e-09,-7.793526784630705e-09,-3.5768112171504865e-10,6.1307903182636315e-09,96.91327921276465,2.9958161416393994,1.7896071233619146,0.035802563782684024,99.96361295574557,7.033006052740976e-08,98.21538116166627,100.0,97.001351103686,2.989627859672445,499.98384860543393,0.00698203798867915,-7.795168529008187e-11,-1.4662962489080917e-18,3.153729643260715e-13,10.000072479744192,5.720630183049124e-08,8.258991715190717e-08,-2.611295281273996e-20,3.282389341746592e-07
400,17600.004776372843,0.13672556373379835,1387.5430312250687,1816.543877256511,6.419273332196661e-05,5.2844545222544444e-05,0.004964648798611337,0.004389855962170647,475.74744459670234,562.4834367361091,24.18612730405109,37.04703351768587,337.6280925068427,32.39663241256388,255.00023157187132,79.99979941474498,0.0006704352044643238,1.3159859347529717,98.63108988224371,469.9220173926768,409.90695279272245,4.550899590214064e-08,1.7199372162475786e-08,1.812558405451956e-05,2.00000000457497,1.999999994635748,3.056002616253737e-09,-6.290106930045623e-09,2.04234507492403e-09,-6.081263765971753e-10,96.59632516000087,3.3162976891945557,1.7538028815834463,0.035877089372784804,99.96388114705616,5.280859371075817e-08,98.2323464359496,100.0,96.6289502764335,3.318161682198566,499.97926281513566,0.012248270776475762,-2.0580537047738314e-11,1.0174285140064043e-18,9.010004724146206e-15,10.00007311882138,7.206627037543784e-08,1.904434010374024e-07,2.4383104553800712e-20,1.0624556067761556e-07
500,17600.0048958246,0.20594133788067073,1386.8344578084061,1815.897666445767,7.34628606674581e-05,9.342938750164015e-05,0.0043828184954566645,0.003113847842941145,475.0785245592467,561.609119177185,24.87657119926885,38.863085487660285,337.58933945464014,32.42250620981521,255.00048258817785,79.99958599207473,0.0014365938141001988,1.3348253724346701,98.63227961717288,469.8838002154556,409.89378155032483,5.17684856688777e-08,5.012450699766717e-08,1.9052438620093056e-05,1.9999999905081072,2.000000002784014,2.653233180248257e-09,1.0599257585055094e-09,3.851133085918275e-09,1.0037191894032889e-08,96.49309396922088,3.520089810559256,1.778870432835708,0.03653409391918862,99.96384271809794,5.849067373870467e-08,98.23487134753465,100.0,96.48940155822095,3.548014536497189,499.9631360647058,0.02812658187199088,-1.6242973177011808e-10,1.6369370151503065e-18,-4.598644293169907e-13,10.000097322706498,1.9788853693086723e-07,2.0859623529729176e-07,-2.4140639294508778e-20,2.832671855647697e-07
600,17600.008895184706,0.22767894588813042,1386.2997296054023,1814.4948545871034,9.988321425208162e-05,9.548200577914255e-05,0.0051877332002107255,0.005163524230417799,474.1229477953172,560.9043266702233,25.463775669963816,39.540142691062925,337.5872687447408,32.38378296622521,255.00043603907773,79.99948951602812,0.0012195850765252389,1.3153521193261966,98.68288198176293,469.8778558741389,409.87527690101354,6.237428707994322e-08,6.113282901284467e-08,2.018965964391842e-05,2.000000003971174,1.999999999907058,1.5182243452238483e-09,-1.6264804006516546e-09,3.328750141648385e-09,3.825628578361964e-09,96.27549507234265,3.645640605848054,1.74835956850801,0.036502611099450744,99.96361976953914,1.1388381189036184e-07,98.22311993407968,100.0,96.37201598803699,3.6850842229032845,499.9695118163742,0.03217632539186049,-8.931018490241915e-11,5.38617443774404e-19,-5.599193175339535e-13,10.000144524457864,3.1328756862539316e-07,1.7402770405219784e-07,1.205789587391279e-20,3.313492981083727e-07
700,17600.00945906354,0.34069637550134646,1385.8226588730058,1814.3766791815692,0.00011558248792936462,0.00012740616429809094,0.006976116408238279,0.006738607462867543,474.18363407917184,560.2073057275285,25.810228098470063,40.26525482317007,337.62966713114196,32.41385393846901,255.00052079664673,79.99937259586555,0.00143882151493292,1.3919203920368988,98.66367918286082,469.85865414720143,409.86082221583916,6.778787870402774e-08,8.442727394538629e-08,2.0240380594032828e-05,2.000000002531471,2.000000002650158,5.0521722816826e-09,1.3228032096521603e-09,4.18812168060185e-09,1.5359160296294401e-09,96.31181706458021,3.7047604104147744,1.755178610145317,0.036383570992001506,99.9642647645055,9.268803714033806e-08,98.23556664012162,100.0,96.27558930426794,3.7506607441032185,499.9473788672593,0.03492879190930494,-2.997106905545095e-10,-5.797973653090688e-19,-7.60646007725747e-13,10.000187144363691,2.3305358355924224e-07,2.675997258742739e-07,1.1627376296584867e-20,4.941754863321092e-07
800,17600.0116994894,0.3914946001176047,1386.1009933155192,1814.5032939363482,0.00011203234956709871,0.0001341524524578111,0.006706717398111328,0.006421143924312247,474.0446264916302,559.8259521239758,26.187127465241826,39.776923457651066,337.58811882917655,32.36121646777176,255.00061381410893,79.99931933464977,0.0022268220501476324,1.367985985661555,98.67282798380903,469.8076829256766,409.82872917472747,8.483796222221531e-08,7.160729465881482e-08,2.210421382251923e-05,1.999999980576066,1.9999999944721123,2.82172086673424e-09,1.3371453448841667e-08,1.7967930730381725e-09,1.0729888656394873e-08,96.18385861038242,3.7654459867278036,1.7779006642251878,0.03618109037666686,99.96431387039395,1.22631318098649e-07,98.22390789324568,100.0,96.15506614241494,3.8432215721489866,499.95505306261833,0.03919028057662345,-6.285872439859785e-10,-1.6351991639769652e-18,-8.389704744285501e-13,10.000206928540267,4.059802412213798e-07,4.2469617735094363e-07,1.1055922663221843e-20,6.04169599823516e-07
900,17600.0126047262,0.38544764485158123,1385.8771381990355,1813.8245488814287,0.00011262494236726724,0.0001577757517974202,0.006991488298088384,0.008207211479943018,473.7045245793867,559.5656944079255,26.37499217047285,40.48258739140537,337.6255817530353,32.40591048499114,255.0006538548154,79.99924755621387,0.002165663945304798,1.3964862734306258,98.61558007169943,469.7840697472587,409.82128794750514,8.490893507170404e-08,8.55676684699161e-08,2.268132941767789e-05,1.999999995752806,1.9999999838272877,3.8989237708055325e-09,5.58866379841781e-09,6.358857826711784e-09,9.78158324719427e-10,96.1433376457531,3.872962437673828,1.75918391940313,0.0360446317701292,99.96371148709065,1.5354509851338754e-07,98.2496840902904,100.0,96.1803564983026,3.765560249704619,499.9502968414189,0.038325130247291825,-4.709658246896328e-10,-1.3881647256206257e-18,-7.508324025230292e-13,10.00023320839018,4.59562114402129e-07,3.5148077609727006e-07,-8.921833879863882e-21,8.39929180268446e-07
