milliseconds,NatP,MisP,Hsp70,Hsp90,Hsp70_dam,Hsp90_dam,Hsp90_Proteasome,Hsp70_Proteasome,Hsp70Client,Hsp90Client,Hsp70_Hsp70Client,Hsp90_Hsp90Client,Akt,Akt_Hsp90,CHIP,Akt_CHIP_Hsp90,Akt_Proteasome,Hsf1,Hsf1_Hsp90,Hsp90_MisP,Hsp70_MisP,Hsf1_Hsf1_Hsf1,Hsf1_Hsf1_Hsf1_P,Hsf1_Hsf1,HSEHsp70,HSEHsp90,HSEHsp70_Hsf1_Hsf1_Hsf1,HSEHsp70_Hsf1_Hsf1_Hsf1_P,HSEHsp90_Hsf1_Hsf1_Hsf1,HSEHsp90_Hsf1_Hsf1_Hsf1_P,Jnk,Jnk_P,Ppx,Mkp1,Mkp1_P,Mkp1_Proteasome,Hsp70_Ppx,Pkc,p38,p38_P,Proteasome,MisP_Proteasome,AggP,SeqAggP,AggP_Proteasome,ROS,p38Death,JNKDeath,PIDeath,CellDeath
0,17599.998344575517,0.018552534633355714,1400.2304721936152,1850.348556146058,-2.0051763201369966e-05,-2.3591224255519873e-05,-0.0010763721964867031,-0.00015679925607530828,489.84514147251133,589.7302335117597,9.910679351763468,10.221188579134125,339.9893576159151,30.013115275685198,255.0000824731001,79.99991068973364,0.0002827903634780584,5.027074086901569,95.00169233923675,469.9798518638734,409.97762925396245,-1.8802325872808666e-09,-8.151010056097064e-09,7.203678682613223e-07,2.0000000011258203,1.9999999939303157,-2.0460964729983266e-09,-7.812774192517087e-09,5.642283492884934e-10,-4.037663285107115e-09,100.05961664658952,-0.052805526971794164,0.011824155055863216,-0.00013940053232429575,100.00000352436201,7.746259327874117e-09,99.98513622429643,100.0,100.05285404318535,-0.033024706266306054,500.00789155599495,-0.005927876673989227,3.25655633643874e-11,-7.800497818238363e-19,-4.1492244030142214e-13,9.999970991849075,-7.714360434959637e-08,1.3183057131703818e-08,2.9502831700938323e-20,1.0459277648932311e-08
100,17600.00142315934,0.024811439333525295,1395.052229560321,1832.4437780721485,2.6588244532771402e-05,7.221102661392807e-06,0.0001996174519935574,0.00020693951130843294,483.0658644524495,576.8775851361135,16.708499846688344,23.351168873337237,338.505772536958,31.47930199267394,255.00013081605573,79.99995774463571,0.0003509624084763009,1.459119217438403,98.53498042532367,469.9950181106707,409.9562433744995,2.229160801216159e-08,-7.46308555259661e-10,1.5138638697358322e-05,1.9999999955741403,2.0000000016318675,1.5434552510825671e-09,5.510855702979284e-09,-1.073313329673494e-10,-6.9924651982928565e-09,98.41466114170878,1.5156428862685374,1.7525184028211225,0.033669754672792644,99.96626656821054,1.628379614870365e-08,98.22401812721526,100.0,98.50259734045842,1.5730604238559378,499.9860948440597,0.006643589487186696,2.386434037488515e-10,-1.249025529512213e-18,8.578345405820226e-14,9.99995225310622,-5.450518530492369e-08,8.675490779171279e-09,-3.303929750368518e-20,1.42261972980075e-07
200,17600.002912423297,0.09659222727153911,1391.3199325890655,1823.821979537439,2.15856484362142e-05,5.1863721206804456e-05,0.0019009105664804177,0.0023106913559181796,479.0339434187386,569.7906262622488,20.956884876329216,30.639674152406695,337.9088354447458,32.04714546257996,255.00006866767166,79.99987467926586,0.00031513205151399183,1.335827703868003,98.67347393950458,469.97705190293595,409.9648187169474,2.413938191391091e-08,9.910375765859486e-09,1.6259775916483694e-05,1.9999999961057136,1.9999999925595968,-9.534049574930604e-10,2.310582475128532e-09,-8.582770324451287e-10,-5.212756443113705e-09,97.57153916064762,2.4959815092303126,1.7711922725671627,0.03557745948508332,99.96467183000799,3.322798957169832e-08,98.21579047861118,100.0,97.45823058820268,2.52932336502753,499.9929305811732,0.004796698619045093,1.1693456280984574e-10,4.148692367036779e-19,1.2688634048207972e-13,10.000065984588282,4.570326721593886e-08,1.0963781202670742e-07,-1.8559277365720355e-20,1.5368335055143598e-07
300,17600.002988539196,0.1497396461285665,1388.5785585331155,1819.1899631732795,3.128088088301313e-05,5.972572459882345e-05,0.0025950273186798644,0.0036401012459860056,476.9965635256145,565.2323199307767,22.900770796300854,34.59644343263063,337.67459214056646,32.28168154139412,255.00013582756495,79.99979174006425,0.0009516726420412333,1.3638263216140396,98.66534569524677,469.9036780920371,409.9282176243788,4.678233081261763e-08,3.557151768174297e-08,1.6738982568106642e-05,2.0000000050325144,1.999999988628371,1.9968871138905018e-10,-2.4288717062527197e-09,2.413274751650587e-09,5.356684293116279e-09,96.91997048792274,3.01389931994693,1.7482288159916475,0.03550015448635567,99.963811368673,6.368895934723453e-08,98.23491931444727,100.0,97.02409265450235,3.0976316421312524,499.9730799131559,0.00867641951585333,-7.442923364004825e-12,-4.3341600196237083e-19,2.96362319052374e-13,10.000051228698574,1.0258910516284684e-07,1.589810121531644e-07,-2.4879087948134867e-20,1.0676382141212014e-07
400,17600.005671762716,0.2244785975354562,1387.282160323538,1816.543055759885,5.405895940960263e-05,8.956739453970376e-05,0.004156290343591576,0.0026042145086557986,475.8150408172123,563.1505444910306,24.420422551154914,37.544137501664444,337.60162066838245,32.391740211746374,255.00032389282538,79.99975189054722,0.0009440490960923269,1.3116909065545106,98.6244796023848,469.90202524320034,409.9150910050759,4.705583046372624e-08,3.7620673271309465e-08,1.8635595053461543e-05,1.999999999453959,2.0000000080456863,1.741542706601358e-09,-5.484113259619215e-09,3.3639743414728586e-09,4.1771619621201046e-09,96.69024254136023,3.368928458840395,1.7676684154794255,0.03578289157801989,99.96417851595892,5.4666341015097834e-08,98.23679486596245,100.0,96.6650621073956,3.3506779393420234,499.98110885479934,0.01795127758095679,-2.482935211090192e-10,6.545754866109418e-20,-5.353609614700506e-13,10.000046104948938,2.0182952474676468e-07,9.046789383586049e-08,6.962334385839952e-21,3.285095000040025e-07
500,17600.00766210464,0.18297125352498264,1386.8163824617022,1815.6146558000535,5.2631001175994914e-05,7.874479901848066e-05,0.005247170106882091,0.004381368125553967,474.7868290382355,561.3211093099553,25.188412582859012,38.76555805140318,337.5814888400475,32.40118092784506,255.00045579919313,79.99957691475768,0.0013645247658923183,1.342604135058832,98.66137987085028,469.9121699719261,409.8703410899691,5.9223263908613356e-08,3.712829239396563e-08,1.877846098092714e-05,1.9999999937953978,1.9999999995631181,5.759207623494087e-10,-2.7486211334994437e-09,2.923974911221531e-09,4.491097916459761e-09,96.3915331507328,3.616885783911,1.7675588181395419,0.03572222488331421,99.96370468653356,7.630636699321541e-08,98.24712266643712,100.0,96.43492147824335,3.5613696490544218,499.9735956505504,0.024680908844211036,-7.544503866319586e-11,-1.293493746758936e-18,-9.72809491478096e-13,10.00010276122418,2.2379181321311238e-07,1.9409965195636563e-07,-2.1904491045702273e-20,4.5311895948056425e-07
600,17600.007806384758,0.2548027236078358,1386.4912360965227,1814.850466569721,9.221583067655903e-05,0.00010856996390109445,0.00532866139650595,0.005030835612863313,474.13347180301446,560.8550329628575,25.361967892363506,39.638734771968174,337.58716530360584,32.37420831416363,255.0004279548905,79.99946303449042,0.0012318451134274973,1.3428580544680382,98.5943246951562,469.84116754979755,409.87353422344535,6.564286704907367e-08,3.6475034470511415e-08,2.051431512012681e-05,1.9999999962395512,1.9999999853418544,3.4916142175435485e-09,1.0565830365367763e-08,2.3833736616474133e-09,-1.922698224437883e-10,96.33062742469214,3.668728992588408,1.7898380838163899,0.03647661008790346,99.96399995497111,8.502769886079817e-08,98.2394605610931,100.0,96.3165948302734,3.677492714484129,499.95587757954075,0.02922854171942072,-4.167612829812989e-10,-1.08799124233212e-18,3.3668470182241957e-13,10.00012051639309,2.4420636779083267e-07,2.7104143880707475e-07,3.382585914347761e-20,4.157094629873733e-07
700,17600.009207447685,0.24519942015096519,1385.9905267998531,1813.688138745995,8.647384713815496e-05,0.00012834388426986295,0.005362643959685808,0.005000244104241246,474.1780878965118,559.8723289669646,25.816697360941397,40.21257407157857,337.59334697834527,32.38183245398847,255.00046157377685,79.9994323763836,0.0017260443941016894,1.3583613241843768,98.65279561106875,469.8506462002811,409.83885851833435,7.522643931885138e-08,5.5693692489317166e-08,2.117909040860304e-05,1.9999999948130784,2.0000000026330618,3.5916150640655137e-09,8.60905365318838e-09,3.1009373059646784e-09,2.4732308879252922e-09,96.2388527039048,3.759557206500157,1.7653976131400368,0.03655731757350397,99.96421579924855,1.0726788888440515e-07,98.20582884083227,100.0,96.27291121824507,3.795506501236823,499.9632168542378,0.024637427930249093,-4.679371536880809e-10,-1.5610660548757057e-19,-6.929162883386607e-13,10.000251112570188,3.71428292837869e-07,2.3568465603503398e-07,-1.1615197786907916e-20,6.202779177259897e-07
800,17600.009545369823,0.3440573820750436,1385.8318809471973,1813.6046068772732,0.00010988217587997606,0.00014118849982558025,0.00857137816270683,0.00598602082120767,474.0660790020191,559.7234493885608,26.109042513698878,40.027522716703324,337.60779055039,32.360934336644256,255.00053421250246,79.99938341525628,0.0021862949804154937,1.344165956595905,98.59557965274834,469.8390575985402,409.85836706899573,7.588056452339938e-08,6.198187874351262e-08,2.2381628241405958e-05,1.9999999815912255,1.9999999846410925,3.2128834196540856e-09,1.266996716043119e-08,4.9472357755837396e-09,2.478195450435095e-09,96.22069581102816,3.8114191918042333,1.7692888973614733,0.03629292770160174,99.96420820472288,1.3512055777442768e-07,98.20703823505454,100.0,96.1644909923016,3.833671436195333,499.953261293915,0.03432721554090957,-3.9797845300601925e-10,9.603726327862125e-19,-3.652465277108699e-13,10.000221951426813,2.8228313460749134e-07,3.540644267830677e-07,2.3861180367697754e-20,5.90953830954816e-07
900,17600.011478209428,0.426559732500934,1386.0595428188403,1813.6643163823437,0.00011514683474185249,0.00014649237959430016,0.009174803760637885,0.006350226038881297,473.98897642010775,559.4948913224337,26.21415731461673,40.46898943224639,337.6556610935201,32.38309409435779,255.00076173023712,79.99939354635585,0.00216285577145754,1.3287513848165116,98.59592338229112,469.8200849150522,409.8059612084644,9.26575906454342e-08,1.0337262014801134e-07,2.2882603818477452e-05,1.9999999911764959,1.9999999858150284,3.403821386510506e-09,-1.441075213555722e-09,3.5459708599361413e-09,1.9193114660689492e-09,96.25152105656919,3.8640246054260827,1.766044833515518,0.035780093203619794,99.9641401155423,1.6971216882849378e-07,98.21125324736238,100.0,96.18016839369798,3.8425453642394993,499.93940709747477,0.03971884369372807,-8.790526433797179e-10,1.099588931818137e-18,-1.692337032858904e-12,10.000267853999075,4.379366073579915e-07,4.077028654510625e-07,1.9601322113139875e-20,8.149257675578926e-07
