milliseconds,T,Th,Tc,B,A
0,8.954364007654046,6.932416622853912,1.016079842088392,-172.71094027816582,75.52802888101917
100,1.7588825667999135,8.17393986281886,1.6136455381720636,222.92765967304013,-88.53417819882964
200,0.9452290067828936,8.573300871714741,2.001247893598737,55.2257912821686,40.61640609572178
300,0.6219003570745605,8.744046156759932,2.207011073342337,-125.97153203384924,-20.971609079137014
400,0.5568050074541564,8.724989930093171,2.4292164236784255,-346.51613547461056,1.206890789206203
500,0.4281115774542818,8.725832184499735,2.705791613313964,106.04827696624237,28.639572903010592
600,0.32932615147006233,8.730701264165823,2.935606891366665,79.19381953458824,-74.40928192087709
700,0.3163725171705088,8.640405965358594,2.986574417636167,141.59665079532775,55.51921299792695
800,0.2609854459228754,8.572143561596931,3.1780747272312824,-52.66818087470415,-3.5828618643410004
900,0.18444896233637315,8.636389941116976,3.4421367213848786,177.34101300741767,8.907008911009278
1000,0.23924797043982907,8.47250375682912,3.699500175911127,153.65083718786536,-17.950408178870152
1100,0.11998098991991948,8.455180791433989,3.946551555608049,-362.0091929970275,57.36405310489246
1200,0.17823214263367396,8.25514599446619,4.092945196129561,122.61211543445742,42.73883946697469
1300,0.13142183886649805,8.255854536436718,4.061961233095226,-135.70498587011687,19.450045603470166
1400,0.11920107054816563,8.101545463294801,4.264861383031545,350.98576158130146,52.611879337121195
1500,0.1780327771347166,8.013576455918376,4.704818515348738,60.18800189756242,58.01786557725063
1600,0.14339141191051133,7.832126149484822,4.890712250616475,482.0473637814223,-65.68722619204243
1700,0.16383227632081912,7.674849148230648,4.8740106362481646,-258.8998868011232,54.06164818046699
1800,0.14830332627401246,7.5855260987033635,5.179145208750968,142.1418396350576,105.64726043429405
1900,0.12388680013445255,7.4979157583137495,5.320130009185326,-98.02645485064838,72.11261372779772
2000,0.08944495186018703,7.447565315014411,5.496559230406387,350.71889301294914,97.40297587400042
2100,0.10679303100459506,7.301676311149962,5.710744471908081,-18.694831464119318,29.455593690923003
2200,0.009329754209260702,7.180367000976729,6.154272377076171,202.7240689691251,66.23939149009797
2300,0.08044986175348041,6.989285914110272,6.2352637029866695,375.9793939138594,152.9071814037905
2400,0.07255674507907135,6.892434885628524,6.581726688691449,777.1507083774297,157.73469326099902
2500,0.09335227751888837,6.7752342128639595,6.769627486903531,497.32707095497335,53.500614990270094
2600,0.09257414224031729,6.593981239433144,6.774623618522494,645.6718936074919,117.33319126288077
2700,-0.01066744464248695,6.587667375681128,6.934562024443663,1140.0690953387218,211.1199225678448
2800,-0.011603662098155342,6.372144438011015,7.195997714464431,819.890518953678,248.49198915548232
2900,0.012196714218455766,6.233539975995138,7.357705709695763,1713.480631594245,139.25453930908887
3000,0.005713162689178063,6.154009163319869,7.7175553007824265,1953.0693675393381,356.3817132419289
3100,0.012528819866395209,6.08325144644339,7.825735780071677,2337.6395612652477,250.22275701715057
3200,0.039522792338467186,5.898629358729827,8.002211222930512,2840.490585017393,418.1853015323608
3300,0.019414055187387196,5.840384671682343,8.376798848286903,2593.3870807187445,546.3942032701743
3400,0.05971583849386242,5.7044306440846295,8.651665695937766,3460.8579047670364,550.5147337811992
3500,0.045121977203187155,5.541421122232787,8.643466617935648,4031.304351503584,685.1410297921216
3600,0.04564836410849987,5.478965897064998,8.967106058031595,5284.896385849776,843.8142821191693
3700,-0.03193943583193235,5.403306027547822,9.051186258370938,6252.956589472938,1051.7488919950993
3800,0.04462845714305039,5.2398707254290375,9.283629449408211,7041.133540474144,1203.1476383373054
3900,-0.01198155292478139,5.1430964022592605,9.65989357049849,8151.582810481418,1358.2480658461263
4000,-0.017731166319747308,5.018569903194186,9.929900901111534,9556.675849809724,1620.3751536264967
4100,0.03158290619659871,4.983827866210818,10.16473906934962,10366.41287523537,1971.3873985309638
4200,0.007388341901044197,4.895856634915584,10.328908221696757,12070.206758213139,2298.245913883291
4300,-0.0029294907724713762,4.764811095030633,10.53395951671487,14114.493470723268,2776.088079408694
4400,-0.03588151487701169,4.648454892172898,10.71659260248615,16778.277284438882,3163.283041794382
4500,-0.005467667708456721,4.603632009332763,10.796616082091363,19345.56214060465,3668.7047565730704
4600,-0.03724170887849963,4.4708295934148365,11.146465576636082,21178.723573873023,4316.707899923187
4700,0.026537308474432367,4.406392880339942,11.248551469854432,24261.38305357454,4966.067135968898
4800,-0.013185296786351348,4.396292567783863,11.325715059939219,28449.560812115884,5626.26928635683
4900,0.0281907055554453,4.198126382266693,11.690834703752417,31647.288920784853,6502.206264851533
5000,0.04938891880358644,4.229117928668371,11.753018194662193,35500.3975223714,7451.728337286254
