miliseconds,T,Th,Tc,B,A
0,8.940989115362681,6.939574968109787,1.0072441500096834,35.266565504329556,-32.63806633384396
100,1.8016029570480616,8.206438648792675,1.7059300436762286,-21.639090746258514,-61.48683230003397
200,0.9942550484710044,8.500500461957209,1.9201189119482334,358.601742184265,-4.243923507205719
300,0.6960503313996482,8.644643004723877,2.184543825793691,-51.12799958095891,62.214817782223804
400,0.5120825407919394,8.804643509582498,2.489736207647865,-167.9385374746342,-38.04620544483727
500,0.44640701429784657,8.76107852429521,2.6495773574841874,-111.85120927470862,-26.43186563160213
600,0.37141636858037586,8.817061144682135,2.9827273994225743,-384.35640373957136,-61.21139684273301
700,0.32603147977967945,8.673397916093277,3.146666254880705,-186.22196133356758,-37.74007374894314
800,0.2413119598650031,8.600061768668896,3.1680698993471057,-229.5081114259828,-13.628354479535862
900,0.20545667401076353,8.512663283964258,3.301521232582631,-295.9161620022523,-14.458827173633187
1000,0.16799424876675229,8.462272989104383,3.6905540798582694,66.89274696781655,86.50111761274113
1100,0.19989404899649668,8.334328555902257,3.8772430016823085,287.66102385622935,75.38026281732363
1200,0.2206671240690536,8.339240520458553,4.124641164562638,-372.5906170797406,-38.691280608116635
1300,0.10339650200402067,8.195341701560464,4.263611712978676,257.7171432567309,61.74050508303242
1400,0.16853973547157358,8.140739829989274,4.474265007200913,420.5946601915937,-65.93523797999367
1500,0.14596853506861848,8.004267385146953,4.518042613707567,136.97491996513492,0.15677260002086868
1600,0.06448495455487181,7.781231833994856,4.819069485305546,519.9609189682621,-51.31441660511668
1700,0.0775638832395351,7.717591057739252,4.996732541274316,-293.99985644949845,80.31085135721793
1800,0.06296372275731985,7.599503025238365,5.279616281990212,-51.322374110655915,-13.048384961319982
1900,0.04768865706145026,7.577162413201007,5.263642759668571,228.61217718089745,85.2729054217688
2000,0.11155807060514067,7.316209355412916,5.690333318162649,-77.0250631553725,27.499456739139397
2100,0.03993326646583738,7.324059164890132,5.6677250216749275,176.38618306966265,108.89045542612136
2200,0.031232540090792862,7.082787532046498,6.156257358234944,139.59509757726866,25.10090473622058
2300,0.0687069675995289,7.00320495782276,6.104730896998524,104.98889123876302,149.9048236066563
2400,0.0997970948662126,6.860039525673368,6.576466249057035,502.72086935636446,92.68310531675526
2500,0.07961679361801632,6.711246156579371,6.573527073455837,606.0286528220814,107.44112712351745
2600,0.017042461542715062,6.63126100173374,6.974663656412957,628.7969867287986,144.87201359422804
2700,0.05610639082807395,6.499754401986019,6.968500774443622,1457.9215776906412,187.82215391792485
2800,0.01913973156892974,6.37370138139278,7.1445517948237605,1504.4373876873296,106.25431429892949
2900,0.04125531089454083,6.312983168202092,7.371842977336689,1191.2174788498774,138.63198206587768
3000,-0.011351650643507181,6.116343585212427,7.61417593181143,1675.3807418359397,273.5551657366072
3100,-0.027643234305979335,6.066899143598302,8.050573438502939,1868.324072525859,376.40589767212646
3200,-0.010070742262364454,5.978538585733194,8.101846369157867,2622.2937783661655,433.5641211395117
3300,-0.05382546349356738,5.887529733040648,8.409651830590567,2622.9193625758116,553.9199922802102
3400,-0.020111073059260735,5.673572273980526,8.560671137263375,3952.188010209721,545.8478590748449
3500,-0.015723437225996464,5.659314045431626,8.696833036381909,3867.930557724757,705.7890214405686
3600,0.06390635337171534,5.472874502701521,9.092763834828032,4833.742677671594,892.5739080988549
3700,-0.06106158450323855,5.3417240377525035,9.275501707940963,6101.448578189582,1075.5386229821236
3800,0.0066805244401995645,5.355102584002605,9.374695589848304,7143.676944080433,1268.7480046827363
3900,-0.02983148116272707,5.197540282467524,9.689862652136952,7679.500221109388,1467.1586675907445
4000,0.012849537062113992,5.072316265845396,9.679092175240777,9496.39647590986,1746.3989505951624
4100,0.03587877792252411,4.916616282514378,10.144964746641111,11101.570235049187,2054.616377416635
4200,-0.02057198084151763,4.827736054973541,10.08548441534022,12558.424320968272,2300.6693686443487
4300,0.033331680980979946,4.765492577950199,10.503959917301003,14740.362973013947,2678.8380185073024
4400,-0.04012146281393657,4.626264421096247,10.704168956464681,16857.273623145207,3164.598613479592
4500,-0.044530492960740936,4.662206949726574,10.989233533875895,19017.11923673665,3687.13532526036
4600,-0.01630719985679027,4.547136594796184,11.121303217270293,21446.36381676688,4185.106535032286
4700,-0.03282068275807635,4.456164446850425,11.293925756751236,24849.665853357303,5016.68574688799
4800,0.05908414863049031,4.343287664029548,11.325835368096564,28435.37144283163,5753.502090333298
4900,0.05524032335209651,4.278576906745862,11.585340448097527,31981.63860078481,6524.298700989063
5000,0.0010607391197864017,4.1503164128531,11.784014063838434,36060.673477211574,7608.987675654527
