miliseconds,T,Th,Tc,B,A
0,9.01429714485594,6.987497139351795,0.9289019288312182,-222.50294078667562,72.74268241466442
100,1.7297415890024983,8.25167789234098,1.5373343367793386,206.740926642094,74.42427697067775
200,0.9306672460322688,8.59165806228165,2.0434850056034297,236.21676755083578,-37.02582175242756
300,0.7093825573289367,8.678201096472867,2.1262931324720857,-221.3560556914226,-75.44436353126015
400,0.5567534135746688,8.787450004649264,2.592832302528254,338.0273390081485,11.584474296031486
500,0.3621542310659066,8.721274072730848,2.5910854710778812,252.84313354697792,6.611617049337045
600,0.3381890001430149,8.729087748675292,2.9700751719022107,-203.66791430696736,57.04931603120533
700,0.34935111339609815,8.686958654772816,3.0522785420355056,-18.369503173769097,-41.132442916614416
800,0.27832390259619294,8.667236478570345,3.3868274562544136,-339.1022433103983,-65.47359823032251
900,0.2864075382433655,8.547096523511337,3.37532718477071,-73.5146589822418,-16.912694752823874
1000,0.19474788035732601,8.51874762593883,3.4994896990193736,-271.17190838945396,76.83458461619577
1100,0.12669318223975545,8.313599930156542,3.657565612668201,4.746808488032578,-15.103596964742747
1200,0.19513015770937958,8.277273187001754,3.856396205977074,80.06825578599341,-54.534953978436384
1300,0.10894241401211799,8.25020631753502,4.278963426920529,56.19747919793535,46.52149974620706
1400,0.1588490347068748,8.142266405050634,4.288502681227746,206.3832770694307,-67.57603682506199
1500,0.07886342355838076,7.913469303082863,4.652374053325595,-323.088323787555,-42.01871800023409
1600,0.12529572492903188,7.802311667210381,4.78824411676587,-335.15751217605094,96.68560318603723
1700,0.04958442477911979,7.731094651382446,4.903583104525305,148.03135694859037,33.56155557498616
1800,0.030209309936346428,7.591424282888422,5.210055806263008,55.55052402135745,81.50240795539054
1900,0.12509270426415758,7.4432492458270385,5.408388166855633,134.0857187108312,35.29090806224819
2000,0.12882095842522176,7.321869129016302,5.561552503451044,277.24800941313737,116.47796388351091
2100,0.10839867200440148,7.2355924062499355,5.769565144046317,-17.84899632398458,3.7510588974768524
2200,0.007564296482407591,7.09265677895149,5.895615006458406,601.7623536569397,-5.061842786968022
2300,0.11421169360529923,6.9951070092155385,6.280844576227836,817.5005527021574,130.85316633511886
2400,0.0121961095675715,6.914037739368401,6.574426778927057,427.3404566266205,101.7665838825491
2500,-0.01670326139991752,6.804482129629998,6.6603111460455136,680.1172588058406,18.06590508641446
2600,-0.01409514286866563,6.709557099767828,6.909214447893448,1032.4875391592134,65.08937661865643
2700,0.015944793677099698,6.497724908369029,6.93761134077082,744.5828972614938,207.6751079032028
2800,0.04775239611950445,6.425873553791019,7.238866542382645,1583.443377368669,140.59837087235752
2900,-0.016805909504484726,6.266395494732161,7.598758158944574,1185.2742258631026,174.3379648513205
3000,0.0623111566378359,6.1289525413725565,7.712676445750548,1825.5325270501346,212.40649009856276
3100,-0.007899987332499784,6.140484798520486,7.979352134834007,2389.782316905343,321.6020040868127
3200,0.0524418151218037,5.900303799638084,8.019035607015716,2800.8345970009314,369.6011152276562
3300,0.03896553954563675,5.811038092633971,8.331543428676415,3022.4576783320235,450.5892782557206
3400,-0.03362039221748901,5.679531814209443,8.531584190104724,3874.94090949027,651.1907532524532
3500,-0.04882703005830065,5.565664312180839,8.89582877425421,4001.8223238844434,741.4178628796981
3600,-0.02363264787512962,5.46109284417225,8.980377045224834,4961.521175158835,916.2284136871916
3700,-0.03708095785891322,5.455303822484212,9.149714942701408,5741.3371921432135,1025.9280675072189
3800,-0.016531470060321643,5.2775871025348255,9.342921102695444,7064.21047931571,1201.6687917806175
3900,0.007556172540535312,5.146735739699615,9.680490580209764,7700.141913796304,1485.7838513394277
4000,0.02515117455000195,5.022298660587699,9.886694964119561,9222.933111535564,1720.3381072066559
4100,0.05012713691596597,5.0332500896628165,9.950973876138825,11036.211388207994,1888.2033293809502
4200,0.029200896263093645,4.9394962341936575,10.250016721561906,12608.191701384369,2233.591094907991
4300,-0.011436123792844317,4.762902833864111,10.303850069542177,14545.348944099067,2677.2443644342748
4400,-0.05975227644038714,4.665466515132605,10.68530029236167,16228.692740326449,3176.7458637082173
4500,-0.0316428139011788,4.543477584572,10.958652695201044,18819.55336278948,3760.3455163851622
4600,-0.05553008599089206,4.471214018999231,11.121007698072601,21404.7915059869,4286.300561294425
4700,0.05841356032214263,4.392112262467205,11.266879999226335,24916.10694976073,4869.798291132964
4800,-0.027164680215795434,4.349375836100966,11.339383701944483,27624.677889038503,5783.127619742108
4900,0.022533897046993864,4.245463389683539,11.708825473140102,31682.989871775397,6523.4216470218225
5000,0.04850022825647549,4.133750677860793,11.976780633362866,36269.09860549191,7524.620339699321
