milliseconds,s5,s16,s1,s27,s28,s30,s31,s32,s33,s37,s46,s75,s101,s102,s107,s121,s155,s164,s171,s172,s173,s170,s195,s174,s239,s36,s123,s129,s159,s232,s176,s179,s183,s188,s245,s252,s268,s260,s270,s275,s278,s286,s288,s292,s61,s259,s266,s267,s304,s305
0,0.012244038014670033,0.007915166709709572,2.998307258410354,0.011042244328600367,2.9621325020077762,0.9758972992962326,2.990079675078744,0.9962814005544519,-0.0014037270574984778,-0.0008128020077247731,0.9954254059211749,2.991017252914845,-0.009135994986367432,3.0010951914215416,3.005417782683787,3.9742538908946594,-0.00163470818940935,-0.017968530692104304,1.9740902442806048,1.9784738996886964,1.9461196958008116,1.947033027080912,0.014097389287724034,4.055377921009526,4.91398814441032,5.004769794825376,-0.022558495209634644,-0.004846191290562367,-0.003109591176167836,0.006362896367841583,0.010820758238606436,0.0008456828306326823,0.004305010598835919,-0.009199706465168307,0.003605014683323322,4.9897072917880205,0.9825679778264312,0.0001627292206213927,0.0010348214920154854,0.004573166381008281,0.00534530245969839,-0.0149283214013836,-0.0045088060454584414,0.00097773499005426,1.981683535479703,0.0103246408795847,-0.0013901221550353155,-0.00021999408014348546,0.5,0.0012017435046100852
100,0.3568232112796163,0.055190837753751505,2.99937875815501,-0.021085665110523757,3.0326111467069237,0.9000416626607798,2.9931634509098535,0.888334571351086,0.10145454234321158,-0.0006079010840442793,0.9357313369789018,2.802704095146885,-0.01967613427119086,3.0037771872400985,2.892820829453349,2.463176891742681,0.0017345207413908836,0.016339890973444383,2.0312857273878233,1.9858181018378314,2.0515943166067454,1.9464123227207688,-0.00999075091056596,3.8075664995324026,4.511579239586918,2.8444864881267815,1.2407612351257382,0.05892198942705766,0.16355583229832302,0.45600001612725316,0.17833645628363165,0.019360810192965087,0.0005919588787180986,0.0012559430271363921,0.002386969188743794,4.834950798441928,0.9614381079220334,3.748690986569375e-05,-0.004363580851001969,0.008254918045176292,-0.0032864562121200794,0.1856379936806929,0.0005307741879555291,0.0054928469526860065,1.805467449689592,0.16557262439299755,0.0033990401014740617,0.0002824979882077133,0.5,-0.003948593520306367
200,0.5926648554540312,0.11971209906365808,2.884449383017403,0.0742948116855841,2.9538734358284375,0.7884094800050219,2.987773260926541,0.8205434167798545,0.17711061974351916,-0.0014439770653345509,0.8460934404458831,2.55241836571059,0.01545575604455232,2.9941393814890715,2.8251546231373132,1.9161902858152993,0.0004117069556882473,-0.00651711999979705,2.031855422603807,2.0053451193402796,1.9894163725609246,1.9156126922004897,0.012173600683236377,3.488685463421203,4.22407687662928,1.8256423731205769,1.4905067119137332,0.15321321559810083,0.38076371522954383,0.5383340300497939,0.4123512372326738,0.07850007859323337,0.012463092255017898,0.012265649809332084,0.0043191470618061285,4.668614211953935,0.9300288303724782,0.00015866463594235887,-0.0043279839462088575,0.0404728557113478,0.013718491304571256,0.3571170649911181,0.01049251980161341,-0.0011328518474286926,1.6662819172281869,0.2944131116973272,0.006772284448413082,0.0009472092233141387,0.5,0.001936963557849412
300,0.7504684280686382,0.18901783199166924,2.6745950649499397,0.045149313974439886,2.946029286033931,0.7009509787907275,2.9668585961551495,0.7573703606186962,0.2474267667321815,0.001891159116393901,0.7722557267876219,2.3768427326359407,0.023371660667974106,2.9880668022046475,2.76124346153432,1.6492755221442459,-1.701992953088505e-05,-0.0038766623939466825,1.9321226630239337,1.9696221791520252,1.9800418198997434,1.8047223936514416,-0.0191754454293443,3.2711530319481392,3.9618580302559687,1.3444249673441218,1.4500988853429395,0.21031053994137938,0.5366494341340635,0.5270306834133371,0.5812639693905053,0.13971356099464327,0.04372271660850665,0.009736748754160505,0.010625375431849915,4.5631100663458675,0.8964279271152489,-0.0001318079029892382,0.0024946017631903017,0.08645909425263502,0.008707327958488845,0.47101008617270873,0.024710696136754907,0.009248402822570945,1.5803961681000487,0.4098736901800208,0.015218025117113601,0.00024517521347342913,0.5,0.0028225517398603062
400,0.8643276148643507,0.2879724848834076,2.5323496160964094,0.15618694246623302,2.7993726861470325,0.6571259618390236,2.9475389262791922,0.7108970362496949,0.2936849659618687,0.0016540198236462353,0.7167299046259786,2.183898021234954,0.04171431727771005,2.984947186061927,2.7271966846982885,1.524818097085665,-9.343334508547883e-05,-0.01139426244501885,1.9138144369633026,2.038839261281688,1.9680958923226433,1.635219565002884,3.108409235197331e-05,2.9743707969579085,3.702340049448273,1.0443409248921982,1.3907409730463767,0.26070284087292656,0.6285681201986906,0.4852076482213778,0.689052143219062,0.2216213248026042,0.08614010235281344,0.033704866355013484,0.02218453096418946,4.497122398249967,0.8164346975475618,-8.090754250696858e-05,0.0025851091826377395,0.14043838512085127,0.04496281910074982,0.581332881890946,0.0459896365229081,0.01372343046357818,1.4713776086459032,0.48133142183867006,0.02250748576298331,0.0008931164971968419,0.5,0.005878301813921939
500,0.9581806571908689,0.3376558514935905,2.436752102001942,0.2847128977258958,2.7964694558103744,0.59985316539491,2.9201491054691315,0.6633150475616703,0.334614548879822,0.001834385061012717,0.6794920096468289,2.085382308479454,0.0786329741392144,2.981211531696767,2.697276001510483,1.4651598287225684,0.0032790246255853736,0.004140146830736012,1.7831978671873694,1.989761922375625,1.8827656414355138,1.5627605675350429,-0.02400555978381082,2.82007188555093,3.400799828930513,0.7619766720734473,1.2773859851505152,0.2963956703730801,0.6744254754098075,0.4391647516243868,0.7502883599269271,0.2638064648775037,0.1199197240086604,0.076454940828222,0.026953002508739433,4.405677270692127,0.7202933934896072,0.00013029453760278657,0.0039326319413014316,0.1700521457431053,0.07174909110202511,0.6639134568449608,0.05790837159132736,0.019531353744573543,1.3967731200422353,0.5392924223843695,0.030852268640356943,0.0014557739799786586,0.5,0.015383431819275187
600,1.0081719751327245,0.42451247478137566,2.1939719331134917,0.31955779547350294,2.683846157897371,0.5052216404128718,2.9140723736110408,0.6423699775215671,0.36189030469359457,0.0028160831478092965,0.6475424071871487,1.9910180654046472,0.0936245563213268,2.974186562926575,2.682324507583151,1.4626453653238594,0.004992731472793207,0.007687558779935672,1.7519002456676191,1.9442762299549743,1.8823284618541383,1.4002076143607933,0.0007947217970839648,2.6409110780993195,3.2709668619963623,0.6553900016228723,1.19528863844979,0.3198952736892314,0.6955218568397524,0.3979105183610693,0.7633732777680985,0.3057406781264701,0.16037068627799966,0.10986003677818351,0.03758623873171394,4.336391667306239,0.6277208178919266,0.00011716154505176406,0.011737384790947767,0.20166744452529833,0.10187363115095995,0.7185689579955156,0.07397928614348181,0.018963111813327774,1.3438135278910668,0.6129896277468315,0.03606837294504986,0.002533157501094329,0.5,0.01756678989075603
700,1.0340051677648592,0.45817705224202554,2.1110053921630816,0.3896996282749106,2.61070153243558,0.46436798430758464,2.896316255956179,0.6240129012081959,0.3824735205916711,0.0007995318345397654,0.6292365467018384,1.9528954423245202,0.16334077734777436,2.9768145717655776,2.6663554154668874,1.3834196270341488,0.005074209472501185,0.008603053164994389,1.6220780855419483,1.9566664742177302,1.8102573129594972,1.2569110070311151,0.02392197009573408,2.5015959518354434,3.079309886409625,0.5648608894469769,1.1605404285407994,0.3310346660188808,0.704011176864247,0.37584760691537716,0.7971998850256564,0.32949515532818563,0.18923702510588486,0.15073730769089153,0.04392160068654074,4.310978220248561,0.595721982248035,0.00047038868136773537,0.009460998773314173,0.21864037010741516,0.1239036537383997,0.7553810703238011,0.09279590254805291,0.033163989274597044,1.2955493564520217,0.6331280956235791,0.039873610300621296,0.0038056130016174607,0.5,0.03653626026636752
800,1.0817053362649343,0.4945691098042125,1.9790315045874616,0.5022768293748682,2.476757373905033,0.4207161504064352,2.850633462861733,0.5976534132122423,0.4025653214449959,0.004183062674433701,0.6186337346176418,1.8534765840998528,0.18672371273361016,2.9632440642389275,2.6490484705496566,1.378065320910288,0.005269440584544964,0.02768974109711527,1.5533205559403385,1.9460286357234475,1.6908844963057879,1.179039138740512,-0.0009042097282980811,2.4380772482062447,2.8808612317858713,0.4777492164492053,1.0868625222869353,0.33333187639569056,0.6945262751899226,0.33763485665353676,0.8043705211066453,0.3278672522736227,0.20950807793334708,0.18630260302399895,0.047645172811613797,4.284605871626812,0.5387454180922902,0.0003836644315113835,0.021658914081085008,0.230470826791672,0.1634328514270664,0.7826362618816565,0.09527194027912891,0.03664210974492227,1.2861003316356827,0.6713610072772317,0.044125091657862665,0.006479654866451311,0.5,0.045161035009977535
900,1.1001572789335752,0.5380670102968478,1.8832661542830393,0.6581899075323255,2.3914109085292496,0.35649169253048424,2.842600420211977,0.5958275389229147,0.41956435421703275,0.00261906040861562,0.6107429747871984,1.8196251517011417,0.21974371247591232,2.9501060472293577,2.6464983782352487,1.4234705791859523,0.00915024943756626,0.024439041644589155,1.4554075954869239,1.8750267454947736,1.709093724747919,1.057798238182044,0.008529516264508999,2.249605083974939,2.7159407425531006,0.4008932544396385,1.004224250030087,0.33486999097466624,0.6870852351803753,0.3240151227801877,0.8103795872957616,0.34398798345645465,0.23077609341485572,0.23302967589706278,0.052198073709032115,4.253232303130582,0.4890914700844965,0.0008652413426877845,0.03170728459226429,0.231424967523928,0.19119577543688435,0.8185293723089113,0.10806403182097346,0.04636401432329833,1.230911386883887,0.7132612104924183,0.04742532135050916,0.00767648149023333,0.5,0.07222460015757126
