milliseconds,s5,s16,s1,s27,s28,s30,s31,s32,s33,s37,s46,s75,s101,s102,s107,s121,s155,s164,s171,s172,s173,s170,s195,s174,s239,s36,s123,s129,s159,s232,s176,s179,s183,s188,s245,s252,s268,s260,s270,s275,s278,s286,s288,s292,s61,s259,s266,s267,s304,s305
0,-0.007996697647748874,-0.004139782598246837,2.9759610448003735,0.0005622713374825312,2.9787906025728117,0.9935787054830874,2.995788344997983,0.9973538181476078,-0.0026115567327256307,-0.0011494129137051543,0.9927504766779773,2.977508474876282,-0.0025333472044868958,2.992633891096109,2.9971569200907395,4.017519052996062,-0.0016905685896718057,-0.013587098684245014,1.9489474994086684,1.9637108019268872,2.0040164241828555,1.9956112367630334,-0.01813663567767208,4.007998667364797,5.019141558462649,4.9505326435487,-0.025465054505603487,5.558485057066609e-05,0.007049834136438194,0.006169849638951462,-0.012671587325772263,-0.0018576100881410357,0.004382135541461071,0.007782234221417344,-0.0007501413078948092,5.0006411471896985,1.0021480739250892,-1.7466703227708895e-05,0.005118779364078675,-0.0006565132643000077,0.010030395217475807,0.003123187711556676,-0.004472872831487223,0.0016526173474814708,1.990454125679915,0.00018425719129672735,0.0007311322409888025,-0.0006255999674265238,0.5,0.00048587156656072897
100,0.3530176692641204,0.056964501895712324,2.993293408359917,0.021499595882433664,3.0281795908965945,0.9060977740653575,3.002001921338579,0.8992474777296344,0.1056545146743106,-0.0011326276171724065,0.9384578997218798,2.8056396329546445,-0.017944288319567365,2.99841522518947,2.894631538998994,2.464233245747984,-0.0008080149269971674,-0.0076898341030566695,1.9482261021500236,1.96317318578721,2.0159440557447894,2.0274270367938882,0.031128031789443365,3.865567112920257,4.5212753762953195,2.9343474059823085,1.2567525943765705,0.059952156251995584,0.15322128720075984,0.4519986186247053,0.19200452090205705,0.018787238141683343,0.007114413265048084,0.0037588310873040223,0.0005723068923913235,4.841831097879504,0.9958999149409609,-0.00013986218032728607,-0.0005300247465693464,0.006955312491657029,0.0043680415424517316,0.2005593568671381,0.008797041201750126,0.004620475837251606,1.8375158061505517,0.1661570660535421,0.0019628511910749196,0.0006112184875250071,0.5,0.00022076000721546463
200,0.611440905710881,0.1324704523427829,2.8649631548922994,0.02891275067402281,2.9398348288291287,0.8093894220701578,2.9881531488991095,0.8140312604503283,0.18910760996971504,0.0005150922484324344,0.8479686256887644,2.5783997151547813,0.005300646821787632,3.0053852464713096,2.8242567330296495,1.9601110775889097,0.00032298666572791977,-0.0010935171751620123,1.9449558560100235,1.958209612590589,2.0490987796080384,1.9279119179833144,-0.008230177800094966,3.4644820353375114,4.156623706621284,1.8909196647551245,1.4775660060300828,0.1444749066368097,0.38417102181551455,0.5360318935093557,0.42933347696836943,0.06776080656632287,0.01267765746369277,-0.007547290317149294,0.00322163174250259,4.680235285056182,0.943182689717837,0.00016009174166380587,0.0018843945062649954,0.03868900685352166,0.009045888526278212,0.3759180893120497,0.019773366657720635,0.0028125753985604887,1.6852798679017955,0.29694208072342243,0.007211814176779978,0.00032201193676559086,0.5,0.003565840505238481
300,0.7582999141909654,0.19007069185788422,2.7383754480272677,0.11691797335269702,2.915127685971459,0.724688586143912,2.958768603305787,0.7519049879398261,0.2528500643313322,-0.000290507818044674,0.7696241553812392,2.3799210192115274,0.020011115217646203,2.9953278869423814,2.765995760129767,1.688314969024634,0.000850158973225939,0.018143816993915006,1.9494979515462956,2.038354643874374,1.960885470540605,1.7641382607947405,0.03466566734447901,3.257362533590974,4.027581464047238,1.4502744564319117,1.4372351431789825,0.2195475826136499,0.5203081536336563,0.5159886168532934,0.594877903575276,0.1496350690747672,0.03736822570715811,0.009982580567518292,0.015898446533674802,4.583568649970101,0.8940882090980994,8.145731500011437e-05,0.005586857381573795,0.09153086504488538,0.00863598391030722,0.4923396230742408,0.030448837013096315,-0.0018483795213345214,1.5568727098744035,0.4110856821729505,0.015284416996060987,0.0003617023306559102,0.5,0.0015976619228064888
400,0.8739511450174549,0.26732605233246665,2.5703802678884298,0.20155544362161382,2.8212652105364775,0.6239642534054466,2.9401852568415343,0.6979802214379637,0.2971910383785734,0.0005988610414603312,0.7142555463487519,2.2045844101755336,0.05705809849048446,2.990545159425832,2.7280453339117163,1.5128273430705752,0.0004660806820528197,0.003172377859308198,1.9121538255842814,2.01767663585094,1.9657626797183472,1.6577608699412338,-0.021400287733599043,3.013634407511929,3.702498733523429,1.0461203957048666,1.3903291006303193,0.2658900392193708,0.618277540878298,0.4765854422244252,0.6964245653326591,0.21977699164250564,0.08453984234712209,0.04464129384252867,0.02582563229104086,4.477080207341131,0.781623639337507,-0.00011045415808882263,0.004837256592622897,0.13516579360244504,0.04631950043408116,0.5932456745262731,0.049281670918568825,0.01216357081193974,1.4822925831010454,0.47810695802948583,0.022708912970779024,0.0011261800786865096,0.5,-0.0004058946749097535
500,0.964174271376872,0.3359050169712073,2.338136091063258,0.2661617223617026,2.7230178794171387,0.5552013325345637,2.918627689456846,0.6618090335329384,0.3383261814054664,-0.0003318181158504896,0.6681262316835423,2.0602622119706724,0.05169184783149331,2.978480342824174,2.704161537395822,1.5063375657054063,0.0026349523755478696,0.0187217863296791,1.8112954348878796,1.969354722723236,1.889446878984205,1.588649411051748,0.0019794317114863397,2.8105020780506855,3.4694178289577766,0.8518655654042713,1.3164195433324528,0.30107695859240446,0.6624058084348227,0.43984631885393927,0.7658854282218506,0.267691771178331,0.12264276249328877,0.05304823413013793,0.02923406103801812,4.425685634023266,0.7472431919623569,2.247218654655747e-05,0.0031182624037704304,0.1752754713093872,0.05916672553528823,0.6538363973892943,0.05436779877390141,0.011550670360610086,1.396783159140595,0.5502129474992912,0.029017249656303857,0.002649990399782114,0.5,0.01230053397643575
600,1.0072957221449326,0.4164420549259978,2.1898106423146673,0.3547045633847345,2.6470480786908177,0.5329457214785711,2.9036070936826666,0.640563899881087,0.35886032531750606,0.0005322023671764497,0.648188322517491,1.9926950125514487,0.1078200551596614,2.976645424206213,2.6771000767607678,1.4587917926195804,0.0024883131238427857,0.026161248825040923,1.6631320667670952,1.935004684965994,1.909205903597399,1.4558321861968249,-0.011287897313010827,2.64956369001826,3.1905318012357395,0.6757160894769477,1.2364152365077248,0.3227804471127468,0.6982298272372767,0.40692656078719797,0.7616194853305396,0.3048516964650605,0.15696851183374838,0.1099681274644758,0.0353819771551825,4.371755767226121,0.6619585597288291,5.307041894783948e-05,0.009497270264965762,0.20342861074130045,0.10846969237143837,0.6974064578203825,0.07868246634461608,0.01588466748745002,1.3527994485171606,0.5889795139517103,0.037435606832500856,0.0028610211243771796,0.5,0.02491382721935952
700,1.0289427542720746,0.46949365938454074,2.152992195252664,0.38283102215860304,2.5817897818787565,0.475117438251419,2.8732388703077927,0.6207329905489514,0.3892565054662076,0.0007302034385413827,0.624665870932795,1.907040798735055,0.12617865878446155,2.9794083197997367,2.6576829236115938,1.3924250435356176,0.005426359302216062,0.01573685023211446,1.6524261316554594,1.9452924148274884,1.8417345071955384,1.3077170349958418,-0.0225677073458333,2.474034332689628,3.0890714111041793,0.5987744085096813,1.1450364440469802,0.32731382478206483,0.7095652944021519,0.3779235649914417,0.7849558779177729,0.322031934342755,0.1902665612603618,0.14464790892626214,0.04023740518035297,4.288265734083166,0.5832488390253511,0.00045019560113288595,0.011969805885536406,0.2173136020814796,0.13103717927389325,0.7401562248782254,0.08875920896299,0.024398075196291627,1.312006547400022,0.6579554971253238,0.039975728891575316,0.0048356991807809585,0.5,0.037153587486360315
800,1.0855743396483737,0.4776401754617321,2.053203182269517,0.5169596065601177,2.5175989130857586,0.4067724813472238,2.8679108525774994,0.6060306735843045,0.39663712604897744,0.0025506584839579648,0.6151680799628461,1.8719983644186182,0.18139475134801672,2.9602806071654624,2.6458180780002185,1.3962150972201501,0.005924900488127096,0.008555641080339491,1.5802109955195016,1.89054029740135,1.7345369455469093,1.1711438239691974,0.0444540534031445,2.3966972036127,3.0009069346787465,0.5331615709141201,1.0822982947659359,0.3385663918116462,0.7076683889238217,0.3460935341316327,0.811055033128522,0.32668436121984173,0.2059596079965388,0.18502070362871947,0.04900927851408576,4.281629287545369,0.5525284445704196,0.0006970567428398727,0.01580487056548373,0.22887633230027404,0.169529576148307,0.8036212678951778,0.09637928624017225,0.03754379498109228,1.2631577268504997,0.6632604857647334,0.0442943793903334,0.00614224641264774,0.5,0.04809413463316387
900,1.1157489399388871,0.5055821268144424,1.9005096682037657,0.6013541510186244,2.4086089258937617,0.3705121349983601,2.8423072210554663,0.585793813109871,0.41322005858846067,0.0031196104389504343,0.6015055208155898,1.8577842368846338,0.25084833807270096,2.947721864078483,2.6393457209504976,1.4531989351328214,0.0076787734414217445,0.04872612377713083,1.4894798000867666,1.8673264069778817,1.660190236985927,1.123144617043799,0.039578314968664555,2.267019698860784,2.76171562976692,0.3839150560053175,1.0401057767949193,0.3434421681108872,0.6817635673008826,0.31838699578826973,0.7763544614985763,0.3349965398569183,0.2214474028399127,0.23896916885938943,0.05449247745607071,4.226438356562689,0.49199036387306944,0.0005453336950249623,0.022806715954094278,0.23908354759920647,0.19306699329230526,0.8360566179719593,0.10986063463296396,0.04760312795511609,1.248399296573802,0.7098652029856757,0.04676774931157868,0.006904328803463278,0.5,0.0707167699464883
