milliseconds,cpep,cglcex,cg6p,cpyr,cf6p,cg1p,cpg,cfdp,csed7p,cgap,ce4p,cxyl5p,crib5p,cdhap,cpgp,cpg3,cpg2,cribu5p,accoa,malcoa,fer,fer_ext,fercoa,ferdicoa,cur,cur_ext
0,2.6712222474652094,55.50148976348969,3.4611132222406797,2.63514707975352,0.5988546530716169,0.654072593987459,0.8082019309479169,0.2979012787944042,0.27551677216644865,0.21581627010341484,0.09769689409435715,0.13755163627085437,0.398945438065799,0.16706691291556072,0.008056522501100285,2.1340859809492425,0.3958367916516731,0.1107077234809954,1.0121207083509787,0.9930035866819346,1.6549655864810329,271.7026935809718,16.204039563710385,-0.0004141195137662656,-5.079327386627807e-06,-0.00017202826412026937
100,1.8696970352163518,55.47786127528827,4.5140746222102885,3.9216657435333224,0.7649672283553903,0.6546605601076805,0.8096382025732785,0.34607963515809503,0.28806504721209186,0.22566223725633497,0.10237892704695022,0.14864161789685545,0.3990331960970772,0.1777841230198137,0.006526115968295655,1.7183537321315292,0.3020774758133469,0.1127070279363599,1.066317833010738,0.8665965015364216,266.818249881368,266.37924202101885,51.93016156466344,0.025835633456287404,0.002726454806061775,0.0016117383959822686
200,1.7027857549668715,55.47106453233443,4.815000643321848,4.384066445928085,0.8134962278351471,0.6553854499067676,0.813764922621987,0.44929832735765873,0.301944932383536,0.25098838295127884,0.10764344230330074,0.16463798063675872,0.3978555315024561,0.20538354055030608,0.0055286344271652885,1.4358541433447947,0.26516509429513935,0.11742302445199687,1.0845025608186454,0.7240196690823614,265.61883342851235,265.39119484301114,201.939378034593,0.028222114798047006,0.004928923244743293,0.0036051752150317996
300,1.5299848729049432,55.46385728750354,4.875174403232582,4.636138784232004,0.8253973766832653,0.6586100766343638,0.8178057480826785,0.6452233548809085,0.31019907341408093,0.28514695340200813,0.11921028849376976,0.18101719277548622,0.4071036721670464,0.2428248857068005,0.004895098697295574,1.3092213480894999,0.23508833695684256,0.12389757260278153,1.2642877123058789,0.5926712022696282,264.2860096870914,263.9371435075509,226.8682286834848,0.028892167420633986,0.006772133542947697,0.005686887514272908
400,1.4023287020837665,55.45962844363341,4.842307545475114,4.888683924734505,0.8168778489647311,0.660021092950486,0.8217869988728451,0.8337063356057032,0.3119117637956735,0.33087455379866026,0.13112591654731523,0.19433206935221553,0.4184907310488873,0.27994652839574635,0.0044788054269068985,1.1629929605547016,0.21476821444334857,0.1306117476501243,1.3076617145516045,0.47407586108546895,260.265978666068,262.03944541567233,338.1062950181327,0.027926292969839638,0.008967761538680528,0.0075448085975108985
500,1.2775563378882124,55.45554193913515,4.78611147501044,5.049626831752266,0.8123836843860109,0.6616060514221267,0.8251416182351835,1.1157693767387726,0.30274398045160217,0.3760526258837293,0.14289473334834332,0.20449033294871852,0.4350256150697466,0.323120746181574,0.004170737552488837,1.079747297331718,0.19410446594561906,0.13717669367214858,1.4143204963774672,0.34425059767233307,261.17170711621566,259.63022805331826,488.51691801233835,0.028063169701257853,0.010850595151169908,0.009569888997194114
600,1.1922597710559497,55.44972628230311,4.752368473852606,5.173142457733809,0.7993600526537005,0.661146977097701,0.829094054525818,1.3692814741073696,0.2938686825933362,0.4152616242710532,0.15294643774391542,0.21032501283561952,0.45480135396949745,0.36289559409684885,0.003962578570408186,0.9998751672486806,0.18548365763450445,0.1432566770918235,1.5719249696346331,0.22361284801194026,257.80018132937846,259.20405782664153,538.6945515926964,0.027487598868473316,0.012758568112101918,0.011600138179752778
700,1.0919400657979903,55.44615815545387,4.653708439745347,5.315957834556922,0.7849635712572636,0.6609302624952091,0.8319282136069838,1.590735217275975,0.28357785552304726,0.4434336409650543,0.16005106845415215,0.21408115008819073,0.4740288101164759,0.3978317271900007,0.003571562034621025,0.9137496804313759,0.16661765914730126,0.14739621803200237,1.6236201770181804,0.08490830474331423,256.87593475111345,257.08536900798015,634.6226973227865,0.02519751316286636,0.014580032023441679,0.013574322324165394
800,0.9498182730154959,55.44404625183201,4.5613061443488085,5.400610350628154,0.7643824783239175,0.6622966514973462,0.8350988648908254,1.7947238845082023,0.27378447485958074,0.47204980886920944,0.167758553001101,0.21528676765095467,0.4864515287909354,0.429692221538617,0.003341714632281159,0.8412250675119769,0.15362779523630596,0.1508973304216661,1.8199959466405768,0.002947619188669938,254.95511922347373,255.90071581451085,768.5101130726578,0.006772078058985318,0.016026349763542624,0.01538428262258074
900,0.8618253250437055,55.439893000443064,4.467189728641861,5.553742545952711,0.7497812336336295,0.6621293802653804,0.8377433974250084,2.0586495872945547,0.2644495104412146,0.4916742590331488,0.1728490181520627,0.21489716785885948,0.5013223581579903,0.4582243059376252,0.003029983396863834,0.736344062572753,0.13337706308950065,0.15309114607640412,1.866647902283879,0.0017688022921085133,253.17020344905993,253.44244398457536,890.0558148660463,0.0007103739300318972,0.015595639270838842,0.01532259244352669
